County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Sac,1333,65,59,0,2020-07-09,2020,7,9,12,1,-1,0,8.33333333333333,1801
Scott,15683,926,590,10,2020-07-09,2020,7,9,480,43,-6,0,8.95833333333333,1800
Shelby,1150,118,105,0,2020-07-09,2020,7,9,19,1,0,0,5.26315789473684,1799
Sioux,3110,493,387,0,2020-07-09,2020,7,9,41,5,6,0,12.1951219512195,1798
Story,9040,825,408,4,2020-07-09,2020,7,9,166,6,-12,0,3.6144578313253,1797
Tama,2533,478,399,29,2020-07-09,2020,7,9,48,5,-6,0,10.4166666666667,1796
Taylor,683,81,72,0,2020-07-09,2020,7,9,2,0,0,0,0,1795
Union,1433,37,22,0,2020-07-09,2020,7,9,45,1,0,0,2.22222222222222,1794
Van Buren,471,21,16,0,2020-07-09,2020,7,9,2,0,-1,0,0,1793
Wapello,4370,712,661,31,2020-07-09,2020,7,9,42,0,-4,0,0,1792
Warren,5216,300,226,1,2020-07-09,2020,7,9,130,3,-9,0,2.30769230769231,1791
Washington,2426,248,213,9,2020-07-09,2020,7,9,33,1,-6,0,3.03030303030303,1790
Wayne,347,10,6,0,2020-07-09,2020,7,9,6,0,0,0,0,1789
Webster,4797,279,150,4,2020-07-09,2020,7,9,63,27,-3,0,42.8571428571429,1788
Winnebago,940,31,20,0,2020-07-09,2020,7,9,32,1,0,0,3.125,1787
Winneshiek,1541,43,25,0,2020-07-09,2020,7,9,38,0,1,0,0,1786
Woodbury,17312,3282,3089,43,2020-07-09,2020,7,9,210,18,-34,-1,8.57142857142857,1785
Worth,662,21,10,0,2020-07-09,2020,7,9,16,1,-1,0,6.25,1784
Wright,2773,389,291,1,2020-07-09,2020,7,9,22,1,-17,0,4.54545454545455,1783
