County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,12711,993,834,32,2021-06-06,2021,6,6,5,0,0,0,0,33561,0
Adams,6085,354,337,4,2021-06-06,2021,6,6,2,0,0,0,0,33560,0
Allamakee,22582,1583,1461,51,2021-06-06,2021,6,6,26,3,0,0,11.5384615384615,33559,0
Appanoose,19036,1468,1230,49,2021-06-06,2021,6,6,18,0,0,0,0,33558,0
Audubon,13339,542,495,10,2021-06-06,2021,6,6,9,1,-1,0,11.1111111111111,33557,0
Benton,39603,2744,2504,55,2021-06-06,2021,6,6,21,1,1,0,4.76190476190476,33556,0
Black Hawk,225298,17460,15488,310,2021-06-06,2021,6,6,116,2,-1,0,1.72413793103448,33555,0
Boone,46320,2866,2608,34,2021-06-06,2021,6,6,15,0,1,0,0,33554,0
Bremer,41760,3008,2776,60,2021-06-06,2021,6,6,13,0,3,0,0,33553,0
Buchanan,33202,2031,1873,33,2021-06-06,2021,6,6,8,2,2,0,25,33552,0
Buena Vista,46710,4913,4203,40,2021-06-06,2021,6,6,12,0,0,0,0,33551,0
Butler,30820,1753,1609,35,2021-06-06,2021,6,6,4,2,0,0,50,33550,0
Calhoun,19512,1441,1363,13,2021-06-06,2021,6,6,5,1,1,0,20,33549,0
Carroll,38598,3079,2806,52,2021-06-06,2021,6,6,23,4,3,0,17.3913043478261,33548,0
Cass,21676,1477,1332,54,2021-06-06,2021,6,6,9,2,0,0,22.2222222222222,33547,0
Cedar,33126,2004,1871,23,2021-06-06,2021,6,6,7,0,2,0,0,33546,0
Cerro Gordo,81914,5950,5289,90,2021-06-06,2021,6,6,84,2,1,0,2.38095238095238,33545,0
Cherokee,21991,1694,1545,38,2021-06-06,2021,6,6,5,0,0,0,0,33544,0
Chickasaw,18570,1314,1227,16,2021-06-06,2021,6,6,5,0,0,0,0,33543,0
Clarke,14199,1068,976,24,2021-06-06,2021,6,6,12,0,0,0,0,33542,0
Clay,32422,2274,2125,27,2021-06-06,2021,6,6,19,0,-1,0,0,33541,0
Clayton,26827,1796,1646,57,2021-06-06,2021,6,6,16,0,1,0,0,33540,0
Clinton,68228,6085,5451,93,2021-06-06,2021,6,6,44,0,7,0,0,33539,0
Crawford,29522,2923,2620,40,2021-06-06,2021,6,6,7,0,-3,0,0,33538,0
Dallas,134943,12609,11060,99,2021-06-06,2021,6,6,70,0,3,0,0,33537,0
Davis,11888,923,802,25,2021-06-06,2021,6,6,25,0,-1,1,0,33536,0
Decatur,10885,629,603,9,2021-06-06,2021,6,6,4,0,0,0,0,33535,0
Delaware,30921,2154,2043,41,2021-06-06,2021,6,6,7,0,0,0,0,33534,0
Des Moines,60264,5031,4481,68,2021-06-06,2021,6,6,99,0,0,0,0,33533,0
Dickinson,28889,2684,2438,44,2021-06-06,2021,6,6,7,1,1,0,14.2857142857143,33532,0
Dubuque,203549,14788,13136,209,2021-06-06,2021,6,6,63,0,0,0,0,33531,0
Emmet,17981,1435,1297,40,2021-06-06,2021,6,6,3,3,1,0,100,33530,0
Fayette,38116,1943,1813,42,2021-06-06,2021,6,6,5,0,1,0,0,33529,0
Floyd,27124,1806,1560,42,2021-06-06,2021,6,6,12,2,-1,0,16.6666666666667,33528,0
Franklin,21240,1339,1156,22,2021-06-06,2021,6,6,16,0,-1,1,0,33527,0
Fremont,7977,662,617,9,2021-06-06,2021,6,6,0,0,0,0,,33526,0
Greene,15618,829,765,11,2021-06-06,2021,6,6,1,0,0,0,0,33525,0
Grundy,20116,1447,1332,33,2021-06-06,2021,6,6,4,0,0,0,0,33524,0
Guthrie,19734,1312,1186,32,2021-06-06,2021,6,6,13,0,0,0,0,33523,0
Hamilton,24367,2000,1747,51,2021-06-06,2021,6,6,14,0,0,0,0,33522,0
Hancock,22896,1596,1437,34,2021-06-06,2021,6,6,9,1,1,0,11.1111111111111,33521,0
