County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,3333,787,671,26,2021-02-18,2021,2,18,8,4,1,0,50,23265,0
Adams,1459,317,296,3,2021-02-18,2021,2,18,1,0,1,0,0,23264,0
Allamakee,5570,1385,1264,41,2021-02-18,2021,2,18,13,3,2,0,23.0769230769231,23263,0
Appanoose,5555,1199,1077,47,2021-02-18,2021,2,18,11,1,5,0,9.09090909090909,23262,0
Audubon,2410,464,407,9,2021-02-18,2021,2,18,3,0,0,0,0,23261,0
Benton,11613,2313,2056,54,2021-02-18,2021,2,18,16,4,6,0,25,23260,0
Black Hawk,65360,14736,13726,280,2021-02-18,2021,2,18,108,13,54,1,12.037037037037,23259,0
Boone,12684,2375,2189,30,2021-02-18,2021,2,18,36,6,7,0,16.6666666666667,23258,0
Bremer,11246,2628,2438,53,2021-02-18,2021,2,18,30,6,12,0,20,23257,0
Buchanan,8651,1728,1591,27,2021-02-18,2021,2,18,12,1,4,0,8.33333333333333,23256,0
Buena Vista,13941,4057,3925,36,2021-02-18,2021,2,18,27,9,3,0,33.3333333333333,23255,0
Butler,6539,1570,1473,30,2021-02-18,2021,2,18,24,4,3,0,16.6666666666667,23254,0
Calhoun,4943,1272,1223,10,2021-02-18,2021,2,18,9,2,2,0,22.2222222222222,23253,0
Carroll,10601,2637,2530,47,2021-02-18,2021,2,18,14,5,4,0,35.7142857142857,23252,0
Cass,5850,1239,1100,48,2021-02-18,2021,2,18,13,0,1,1,0,23251,0
Cedar,8344,1646,1523,22,2021-02-18,2021,2,18,23,7,1,0,30.4347826086957,23250,0
Cerro Gordo,22839,4934,4646,79,2021-02-18,2021,2,18,40,1,17,0,2.5,23249,0
Cherokee,5579,1430,1362,35,2021-02-18,2021,2,18,6,0,2,0,0,23248,0
Chickasaw,5055,1178,1130,13,2021-02-18,2021,2,18,7,1,1,0,14.2857142857143,23247,0
Clarke,4491,920,787,20,2021-02-18,2021,2,18,17,6,4,0,35.2941176470588,23246,0
Clay,7701,1820,1687,25,2021-02-18,2021,2,18,11,2,10,0,18.1818181818182,23245,0
Clayton,6453,1587,1488,53,2021-02-18,2021,2,18,16,0,0,0,0,23244,0
Clinton,20484,4899,4487,81,2021-02-18,2021,2,18,71,14,19,0,19.7183098591549,23243,0
Crawford,8220,2466,2297,35,2021-02-18,2021,2,18,7,0,4,0,0,23242,0
Dallas,49488,9890,8951,88,2021-02-18,2021,2,18,133,23,33,1,17.2932330827068,23241,0
Davis,3115,748,681,23,2021-02-18,2021,2,18,7,1,2,0,14.2857142857143,23240,0
Decatur,3270,549,497,9,2021-02-18,2021,2,18,12,5,1,0,41.6666666666667,23239,0
Delaware,7316,1844,1708,38,2021-02-18,2021,2,18,17,5,3,0,29.4117647058824,23238,0
Des Moines,19533,4182,3853,55,2021-02-18,2021,2,18,37,7,25,0,18.9189189189189,23237,0
Dickinson,9549,1986,1845,38,2021-02-18,2021,2,18,15,5,1,0,33.3333333333333,23236,0
Dubuque,53083,12182,11338,190,2021-02-18,2021,2,18,123,24,41,0,19.5121951219512,23235,0
Emmet,4648,1136,1067,39,2021-02-18,2021,2,18,6,2,1,0,33.3333333333333,23234,0
Fayette,8506,1756,1617,32,2021-02-18,2021,2,18,31,5,6,0,16.1290322580645,23233,0
Floyd,7161,1462,1371,38,2021-02-18,2021,2,18,9,0,7,0,0,23232,0
Franklin,4845,1082,1011,19,2021-02-18,2021,2,18,6,0,1,0,0,23231,0
Fremont,2466,548,523,9,2021-02-18,2021,2,18,8,6,5,0,75,23230,0
Greene,3814,722,692,10,2021-02-18,2021,2,18,1,0,2,0,0,23229,0
Grundy,5363,1290,1198,30,2021-02-18,2021,2,18,16,1,0,0,6.25,23228,0
Guthrie,5172,1074,1015,28,2021-02-18,2021,2,18,9,2,2,0,22.2222222222222,23227,0
Hamilton,7023,1713,1576,40,2021-02-18,2021,2,18,5,1,1,0,20,23226,0
Hancock,5565,1362,1287,28,2021-02-18,2021,2,18,17,1,4,0,5.88235294117647,23225,0
Hardin,7718,1658,1533,35,2021-02-18,2021,2,18,9,3,0,0,33.3333333333333,23224,0
Harrison,6014,1650,1509,68,2021-02-18,2021,2,18,4,0,1,0,0,23223,0
Henry,10173,2772,2635,35,2021-02-18,2021,2,18,22,2,8,0,9.09090909090909,23222,0
Howard,4164,967,830,20,2021-02-18,2021,2,18,10,1,1,0,10,23221,0
Humboldt,4402,1117,1036,23,2021-02-18,2021,2,18,1,1,1,0,100,23220,0
Ida,3024,801,722,32,2021-02-18,2021,2,18,3,0,4,0,0,23219,0
Iowa,7491,1360,1251,23,2021-02-18,2021,2,18,18,3,4,0,16.6666666666667,23218,0
Jackson,8336,2074,1913,37,2021-02-18,2021,2,18,19,1,5,0,5.26315789473684,23217,0
Jasper,16634,3665,3267,65,2021-02-18,2021,2,18,33,15,50,0,45.4545454545455,23216,0
Jefferson,7143,1267,1200,32,2021-02-18,2021,2,18,13,2,4,0,15.3846153846154,23215,0
Johnson,73113,12887,12101,72,2021-02-18,2021,2,18,158,19,36,0,12.0253164556962,23214,0
Jones,9175,2834,2685,54,2021-02-18,2021,2,18,22,3,7,0,13.6363636363636,23213,0
Keokuk,3839,902,838,29,2021-02-18,2021,2,18,10,0,3,0,0,23212,0
Kossuth,7252,1938,1764,54,2021-02-18,2021,2,18,9,6,8,0,66.6666666666667,23211,0
Lee,14691,3478,3184,51,2021-02-18,2021,2,18,30,7,16,0,23.3333333333333,23210,0
Linn,107326,19184,17644,305,2021-02-18,2021,2,18,224,34,52,0,15.1785714285714,23209,0
Louisa,5034,1201,1122,41,2021-02-18,2021,2,18,7,3,3,0,42.8571428571429,23208,0
Lucas,3506,692,644,20,2021-02-18,2021,2,18,11,1,2,1,9.09090909090909,23207,0
Lyon,4267,1435,1342,41,2021-02-18,2021,2,18,5,5,3,0,100,23206,0
Madison,7037,1379,1213,17,2021-02-18,2021,2,18,18,5,3,0,27.7777777777778,23205,0
Mahaska,9648,2118,1927,44,2021-02-18,2021,2,18,15,1,15,0,6.66666666666667,23204,0
Marion,14512,3344,3040,66,2021-02-18,2021,2,18,46,13,10,0,28.2608695652174,23203,0
Marshall,19640,4561,4242,70,2021-02-18,2021,2,18,27,7,7,0,25.9259259259259,23202,0
Mills,7187,1460,1367,20,2021-02-18,2021,2,18,9,1,8,0,11.1111111111111,23201,0
Mitchell,5116,1189,1138,40,2021-02-18,2021,2,18,8,2,1,0,25,23200,0
Monona,3475,756,686,25,2021-02-18,2021,2,18,1,1,3,0,100,23199,0
Monroe,3130,873,797,27,2021-02-18,2021,2,18,4,0,0,0,0,23198,0
Montgomery,4113,957,851,36,2021-02-18,2021,2,18,5,3,6,0,60,23197,0
Muscatine,19679,4132,3847,88,2021-02-18,2021,2,18,57,14,9,1,24.5614035087719,23196,0
O'Brien,6167,1773,1655,58,2021-02-18,2021,2,18,11,2,2,0,18.1818181818182,23195,0
