County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,12327,980,807,32,2021-05-02,2021,5,2,5,0,0,0,0,30492,0
Adams,5667,349,321,4,2021-05-02,2021,5,2,3,1,0,0,33.3333333333333,30491,0
Allamakee,21252,1552,1441,51,2021-05-02,2021,5,2,52,1,0,0,1.92307692307692,30490,0
Appanoose,17951,1451,1210,47,2021-05-02,2021,5,2,20,3,1,0,15,30489,0
Audubon,12314,518,476,9,2021-05-02,2021,5,2,3,0,-2,0,0,30488,0
Benton,37403,2702,2432,55,2021-05-02,2021,5,2,38,6,1,0,15.7894736842105,30487,0
Black Hawk,214740,17175,15059,307,2021-05-02,2021,5,2,374,6,6,0,1.60427807486631,30486,0
Boone,44552,2796,2503,34,2021-05-02,2021,5,2,22,0,3,0,0,30485,0
Bremer,39512,2952,2707,60,2021-05-02,2021,5,2,18,0,1,0,0,30484,0
Buchanan,31327,2006,1826,31,2021-05-02,2021,5,2,27,3,2,0,11.1111111111111,30483,0
Buena Vista,45332,4890,4155,40,2021-05-02,2021,5,2,24,1,2,0,4.16666666666667,30482,0
Butler,29655,1727,1577,34,2021-05-02,2021,5,2,12,3,1,0,25,30481,0
Calhoun,18465,1400,1315,13,2021-05-02,2021,5,2,20,1,0,0,5,30480,0
Carroll,36691,3050,2718,52,2021-05-02,2021,5,2,31,3,4,0,9.67741935483871,30479,0
Cass,20851,1456,1283,54,2021-05-02,2021,5,2,10,2,1,0,20,30478,0
Cedar,31397,1969,1784,23,2021-05-02,2021,5,2,18,3,3,0,16.6666666666667,30477,0
Cerro Gordo,76870,5745,5045,89,2021-05-02,2021,5,2,86,0,4,1,0,30476,0
Cherokee,20955,1683,1509,38,2021-05-02,2021,5,2,6,0,-1,0,0,30475,0
Chickasaw,17564,1300,1206,15,2021-05-02,2021,5,2,14,1,0,0,7.14285714285714,30474,0
Clarke,13456,1049,957,24,2021-05-02,2021,5,2,11,0,0,0,0,30473,0
Clay,30831,2250,2020,25,2021-05-02,2021,5,2,21,0,2,0,0,30472,0
Clayton,25215,1767,1584,56,2021-05-02,2021,5,2,20,0,1,0,0,30471,0
Clinton,63716,5956,5160,92,2021-05-02,2021,5,2,95,5,4,0,5.26315789473684,30470,0
Crawford,27912,2879,2564,40,2021-05-02,2021,5,2,10,2,-1,0,20,30469,0
Dallas,128571,12384,10644,97,2021-05-02,2021,5,2,140,13,6,0,9.28571428571429,30468,0
Davis,11160,878,770,24,2021-05-02,2021,5,2,7,1,2,0,14.2857142857143,30467,0
Decatur,10413,610,581,9,2021-05-02,2021,5,2,3,0,1,0,0,30466,0
Delaware,28675,2117,1931,39,2021-05-02,2021,5,2,22,0,7,0,0,30465,0
Des Moines,56444,4847,4312,66,2021-05-02,2021,5,2,99,3,0,0,3.03030303030303,30464,0
Dickinson,26979,2660,2286,43,2021-05-02,2021,5,2,41,3,1,0,7.31707317073171,30463,0
Dubuque,191506,14559,12628,207,2021-05-02,2021,5,2,216,4,19,0,1.85185185185185,30462,0
Emmet,17186,1402,1209,40,2021-05-02,2021,5,2,12,3,1,0,25,30461,0
Fayette,36502,1924,1788,41,2021-05-02,2021,5,2,21,1,1,0,4.76190476190476,30460,0
Floyd,25835,1765,1490,42,2021-05-02,2021,5,2,18,2,0,0,11.1111111111111,30459,0
Franklin,19550,1255,1096,21,2021-05-02,2021,5,2,11,0,0,0,0,30458,0
Fremont,7369,654,590,9,2021-05-02,2021,5,2,1,0,0,0,0,30457,0
Greene,15034,821,748,10,2021-05-02,2021,5,2,9,0,0,0,0,30456,0
Grundy,19422,1439,1314,32,2021-05-02,2021,5,2,21,1,2,0,4.76190476190476,30455,0
Guthrie,18706,1284,1141,29,2021-05-02,2021,5,2,13,1,1,0,7.69230769230769,30454,0
Hamilton,23505,1976,1724,49,2021-05-02,2021,5,2,20,0,0,0,0,30453,0
Hancock,21559,1559,1381,34,2021-05-02,2021,5,2,10,2,0,0,20,30452,0
Hardin,35095,1972,1728,43,2021-05-02,2021,5,2,27,1,0,1,3.7037037037037,30451,0
Harrison,21542,1922,1654,73,2021-05-02,2021,5,2,9,2,1,0,22.2222222222222,30450,0
Henry,36377,3046,2808,37,2021-05-02,2021,5,2,47,4,1,0,8.51063829787234,30449,0
Howard,16903,1087,1001,22,2021-05-02,2021,5,2,15,0,0,0,0,30448,0
Humboldt,15533,1234,1153,26,2021-05-02,2021,5,2,8,0,0,0,0,30447,0
Ida,12632,1012,842,34,2021-05-02,2021,5,2,1,0,0,0,0,30446,0
Iowa,29885,1540,1423,24,2021-05-02,2021,5,2,22,2,1,0,9.09090909090909,30445,0
Jackson,25856,2333,2118,42,2021-05-02,2021,5,2,34,0,0,0,0,30444,0
Jasper,52093,4457,3986,70,2021-05-02,2021,5,2,51,0,4,0,0,30443,0
Jefferson,20584,1434,1279,35,2021-05-02,2021,5,2,17,1,-1,0,5.88235294117647,30442,0
