County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Grundy,1686,70,35,1,2020-07-30,2020,7,30,10,2,0,0,20,3923
Guthrie,1645,123,78,5,2020-07-30,2020,7,30,13,1,1,0,7.69230769230769,3922
Hamilton,2459,236,217,1,2020-07-30,2020,7,30,12,5,2,0,41.6666666666667,3921
Hancock,1677,107,87,2,2020-07-30,2020,7,30,7,0,5,0,0,3920
Hardin,2419,151,73,0,2020-07-30,2020,7,30,8,5,3,0,62.5,3919
Harrison,1484,89,66,0,2020-07-30,2020,7,30,16,1,1,0,6.25,3918
Henry,2474,107,83,3,2020-07-30,2020,7,30,20,0,1,0,0,3917
Howard,1197,47,34,0,2020-07-30,2020,7,30,11,0,3,0,0,3916
Humboldt,1202,86,69,1,2020-07-30,2020,7,30,11,3,1,0,27.2727272727273,3915
Ida,851,29,23,0,2020-07-30,2020,7,30,6,0,1,0,0,3914
Iowa,2487,83,52,1,2020-07-30,2020,7,30,14,2,0,0,14.2857142857143,3913
Jackson,2468,130,30,1,2020-07-30,2020,7,30,30,1,1,1,3.33333333333333,3912
Jasper,4454,444,324,24,2020-07-30,2020,7,30,30,1,0,0,3.33333333333333,3911
Jefferson,1722,75,62,0,2020-07-30,2020,7,30,15,3,3,0,20,3910
Johnson,22945,1842,1323,14,2020-07-30,2020,7,30,133,21,38,0,15.7894736842105,3909
Jones,2324,119,65,1,2020-07-30,2020,7,30,25,4,1,0,16,3908
Keokuk,1013,28,20,1,2020-07-30,2020,7,30,10,1,0,0,10,3907
Kossuth,1855,75,34,0,2020-07-30,2020,7,30,9,2,1,0,22.2222222222222,3906
Lee,2685,86,53,2,2020-07-30,2020,7,30,28,3,4,0,10.7142857142857,3905
Linn,30587,1950,1539,87,2020-07-30,2020,7,30,128,23,44,0,17.96875,3904
Louisa,1761,376,347,14,2020-07-30,2020,7,30,5,1,0,0,20,3903
Lucas,726,40,27,4,2020-07-30,2020,7,30,6,0,0,0,0,3902
Lyon,977,97,75,0,2020-07-30,2020,7,30,6,3,0,0,50,3901
Madison,2053,93,48,2,2020-07-30,2020,7,30,16,2,4,0,12.5,3900
Mahaska,1927,133,104,17,2020-07-30,2020,7,30,17,0,0,0,0,3899
Marion,3081,140,102,0,2020-07-30,2020,7,30,18,0,3,0,0,3898
Marshall,7815,1359,1029,24,2020-07-30,2020,7,30,33,13,11,0,39.3939393939394,3897
Mills,2596,74,37,0,2020-07-30,2020,7,30,26,2,0,0,7.69230769230769,3896
Mitchell,1792,76,65,0,2020-07-30,2020,7,30,46,0,0,0,0,3895
Monona,1103,89,76,0,2020-07-30,2020,7,30,11,0,2,0,0,3894
Monroe,755,66,45,7,2020-07-30,2020,7,30,7,0,0,0,0,3893
Montgomery,1165,40,28,3,2020-07-30,2020,7,30,19,0,6,1,0,3892
Muscatine,6329,793,690,47,2020-07-30,2020,7,30,34,5,6,1,14.7058823529412,3891
O'Brien,1630,115,87,1,2020-07-30,2020,7,30,8,1,0,0,12.5,3890
Osceola,588,76,59,0,2020-07-30,2020,7,30,2,1,0,0,50,3889
Page,1700,66,37,0,2020-07-30,2020,7,30,18,1,4,0,5.55555555555556,3888
Palo Alto,1367,72,45,0,2020-07-30,2020,7,30,10,3,0,0,30,3887
Plymouth,3843,428,315,8,2020-07-30,2020,7,30,19,5,5,0,26.3157894736842,3886
Pocahontas,1140,113,90,1,2020-07-30,2020,7,30,10,1,3,0,10,3885
Polk,80033,9361,6333,194,2020-07-30,2020,7,30,603,108,138,1,17.910447761194,3884
Pottawattamie,13952,1122,767,21,2020-07-30,2020,7,30,152,30,2,0,19.7368421052632,3883
Poweshiek,1813,135,102,8,2020-07-30,2020,7,30,9,0,0,0,0,3882
Ringgold,688,22,19,1,2020-07-30,2020,7,30,5,1,0,0,20,3881
Sac,1605,79,64,0,2020-07-30,2020,7,30,8,2,1,0,25,3880
Scott,22553,1538,823,11,2020-07-30,2020,7,30,200,13,40,0,6.5,3879
Shelby,1456,149,128,1,2020-07-30,2020,7,30,24,7,2,1,29.1666666666667,3878
Sioux,3879,576,468,2,2020-07-30,2020,7,30,18,2,0,0,11.1111111111111,3877
Story,11925,1080,781,13,2020-07-30,2020,7,30,87,9,13,1,10.3448275862069,3876
Tama,3066,530,437,29,2020-07-30,2020,7,30,12,2,3,0,16.6666666666667,3875
Taylor,828,93,83,0,2020-07-30,2020,7,30,6,0,2,0,0,3874
Union,1974,67,30,1,2020-07-30,2020,7,30,14,1,1,0,7.14285714285714,3873
Van Buren,635,26,18,1,2020-07-30,2020,7,30,12,1,0,0,8.33333333333333,3872
Wapello,5389,819,742,31,2020-07-30,2020,7,30,52,7,17,0,13.4615384615385,3871
Warren,7271,497,277,1,2020-07-30,2020,7,30,65,11,8,0,16.9230769230769,3870
Washington,2934,283,259,10,2020-07-30,2020,7,30,18,2,6,0,11.1111111111111,3869
Wayne,440,15,10,1,2020-07-30,2020,7,30,3,1,0,0,33.3333333333333,3868
Webster,6535,683,295,5,2020-07-30,2020,7,30,51,16,2,0,31.3725490196078,3867
Winnebago,1450,71,32,0,2020-07-30,2020,7,30,14,2,2,0,14.2857142857143,3866
Winneshiek,2101,74,54,1,2020-07-30,2020,7,30,16,2,2,0,12.5,3865
Woodbury,20423,3609,3220,47,2020-07-30,2020,7,30,131,24,20,0,18.3206106870229,3864
Worth,1046,56,21,0,2020-07-30,2020,7,30,10,1,3,0,10,3863
Wright,3085,439,383,1,2020-07-30,2020,7,30,17,4,3,0,23.5294117647059,3862
