County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,1267,49,23,1,2020-09-01,2020,9,1,4,0,2,0,0,6633,0
Adams,496,22,17,0,2020-09-01,2020,9,1,1,0,0,0,0,6632,0
Allamakee,2384,183,148,5,2020-09-01,2020,9,1,17,5,1,1,29.4117647058824,6631,0
Appanoose,1939,85,64,3,2020-09-01,2020,9,1,17,0,3,0,0,6630,0
Audubon,856,38,27,1,2020-09-01,2020,9,1,2,0,0,0,0,6629,0
Benton,4101,205,147,1,2020-09-01,2020,9,1,21,3,2,0,14.2857142857143,6628,0
Black Hawk,29117,3829,2976,75,2020-09-01,2020,9,1,234,31,28,1,13.2478632478632,6627,0
Boone,4877,348,238,4,2020-09-01,2020,9,1,17,3,6,0,17.6470588235294,6626,0
Bremer,4251,333,192,7,2020-09-01,2020,9,1,26,4,5,0,15.3846153846154,6625,0
Buchanan,3527,176,116,1,2020-09-01,2020,9,1,23,1,6,0,4.34782608695652,6624,0
Buena Vista,8358,1827,1774,12,2020-09-01,2020,9,1,21,1,1,0,4.76190476190476,6623,0
Butler,2702,211,161,2,2020-09-01,2020,9,1,11,3,2,0,27.2727272727273,6622,0
Calhoun,1962,130,89,2,2020-09-01,2020,9,1,7,1,2,0,14.2857142857143,6621,0
Carroll,4366,425,217,3,2020-09-01,2020,9,1,88,35,20,0,39.7727272727273,6620,0
Cass,2053,112,100,2,2020-09-01,2020,9,1,7,0,0,0,0,6619,0
Cedar,2936,155,124,1,2020-09-01,2020,9,1,18,1,3,0,5.55555555555556,6618,0
Cerro Gordo,9567,838,573,20,2020-09-01,2020,9,1,62,8,6,0,12.9032258064516,6617,0
Cherokee,1986,140,125,2,2020-09-01,2020,9,1,5,0,1,0,0,6616,0
Chickasaw,1993,112,83,0,2020-09-01,2020,9,1,8,2,1,0,25,6615,0
Clarke,1852,240,187,3,2020-09-01,2020,9,1,3,0,3,0,0,6614,0
Clay,3031,236,174,3,2020-09-01,2020,9,1,7,0,3,0,0,6613,0
Clayton,2726,182,146,3,2020-09-01,2020,9,1,21,2,1,0,9.52380952380952,6612,0
Clinton,7789,852,343,10,2020-09-01,2020,9,1,64,17,18,0,26.5625,6611,0
Crawford,4136,836,720,3,2020-09-01,2020,9,1,28,0,5,0,0,6610,0
Dallas,21059,2384,1799,38,2020-09-01,2020,9,1,81,5,15,-1,6.17283950617284,6609,0
Davis,1013,84,52,2,2020-09-01,2020,9,1,3,1,4,0,33.3333333333333,6608,0
Decatur,1160,46,24,0,2020-09-01,2020,9,1,3,2,0,0,66.6666666666667,6607,0
Delaware,3066,226,166,3,2020-09-01,2020,9,1,37,9,4,0,24.3243243243243,6606,0
Des Moines,6803,575,149,5,2020-09-01,2020,9,1,88,7,10,0,7.95454545454545,6605,0
Dickinson,4409,424,370,6,2020-09-01,2020,9,1,5,0,3,0,0,6604,0
Dubuque,24192,2049,1574,36,2020-09-01,2020,9,1,60,15,39,0,25,6603,0
Emmet,1797,221,183,8,2020-09-01,2020,9,1,4,0,2,0,0,6602,0
Fayette,3283,143,83,1,2020-09-01,2020,9,1,32,3,2,0,9.375,6601,0
Floyd,3234,219,182,3,2020-09-01,2020,9,1,20,4,4,0,20,6600,0
Franklin,2155,297,254,17,2020-09-01,2020,9,1,9,2,7,0,22.2222222222222,6599,0
Fremont,847,59,35,0,2020-09-01,2020,9,1,4,0,0,0,0,6598,0
Greene,1498,57,38,0,2020-09-01,2020,9,1,11,4,0,0,36.3636363636364,6597,0
Grundy,2234,132,73,1,2020-09-01,2020,9,1,11,3,0,0,27.2727272727273,6596,0
Guthrie,2122,173,130,5,2020-09-01,2020,9,1,7,0,4,0,0,6595,0
Hamilton,3125,282,241,2,2020-09-01,2020,9,1,10,2,9,0,20,6594,0
Hancock,2136,156,133,2,2020-09-01,2020,9,1,6,0,2,0,0,6593,0
Hardin,3041,231,170,1,2020-09-01,2020,9,1,15,1,4,0,6.66666666666667,6592,0
Harrison,1987,148,126,2,2020-09-01,2020,9,1,5,1,8,1,20,6591,0
Henry,3604,293,114,4,2020-09-01,2020,9,1,58,9,3,0,15.5172413793103,6590,0
Howard,1581,136,71,2,2020-09-01,2020,9,1,18,3,0,0,16.6666666666667,6589,0
Humboldt,1823,152,92,2,2020-09-01,2020,9,1,7,0,1,0,0,6588,0
Ida,1112,44,29,0,2020-09-01,2020,9,1,11,2,0,0,18.1818181818182,6587,0
Iowa,3073,116,91,1,2020-09-01,2020,9,1,22,1,2,0,4.54545454545455,6586,0
Jackson,3153,215,145,1,2020-09-01,2020,9,1,14,4,5,0,28.5714285714286,6585,0
Jasper,6005,588,436,30,2020-09-01,2020,9,1,43,0,4,0,0,6584,0
Jefferson,2352,120,79,0,2020-09-01,2020,9,1,19,2,2,0,10.5263157894737,6583,0
Johnson,32322,4048,1971,26,2020-09-01,2020,9,1,384,126,29,0,32.8125,6582,0
Jones,3057,175,132,2,2020-09-01,2020,9,1,36,5,2,0,13.8888888888889,6581,0
Keokuk,1281,66,31,1,2020-09-01,2020,9,1,9,3,2,0,33.3333333333333,6580,0
Kossuth,2545,122,82,0,2020-09-01,2020,9,1,9,1,3,0,11.1111111111111,6579,0
Lee,4749,440,103,5,2020-09-01,2020,9,1,49,18,9,0,36.734693877551,6578,0
Linn,41443,2993,2469,94,2020-09-01,2020,9,1,200,4,40,0,2,6577,0
Louisa,2113,397,363,14,2020-09-01,2020,9,1,18,1,1,0,5.55555555555556,6576,0
Lucas,1157,97,47,5,2020-09-01,2020,9,1,5,1,4,0,20,6575,0
Lyon,1311,152,132,2,2020-09-01,2020,9,1,8,2,1,0,25,6574,0
Madison,2815,165,112,2,2020-09-01,2020,9,1,14,1,6,0,7.14285714285714,6573,0
Mahaska,3693,223,155,18,2020-09-01,2020,9,1,34,4,3,0,11.7647058823529,6572,0
Marion,5181,490,209,1,2020-09-01,2020,9,1,24,6,2,1,25,6571,0
Marshall,9532,1656,1398,32,2020-09-01,2020,9,1,46,13,13,0,28.2608695652174,6570,0
Mills,3089,131,85,1,2020-09-01,2020,9,1,8,3,1,0,37.5,6569,0
Mitchell,2252,113,78,0,2020-09-01,2020,9,1,39,6,2,0,15.3846153846154,6568,0
Monona,1353,107,92,1,2020-09-01,2020,9,1,3,0,0,0,0,6567,0
