County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Adair,711,20,16,0,2020-07-19,2020,7,19,29,0,1,0,0,2871
Adams,353,12,8,0,2020-07-19,2020,7,19,5,0,0,0,0,2870
Allamakee,1726,139,120,4,2020-07-19,2020,7,19,22,0,0,0,0,2869
Appanoose,1140,34,18,3,2020-07-19,2020,7,19,32,1,0,0,3.125,2868
Audubon,579,20,15,1,2020-07-19,2020,7,19,9,1,0,0,11.1111111111111,2867
Benton,2617,91,70,1,2020-07-19,2020,7,19,49,3,1,0,6.12244897959184,2866
Black Hawk,20498,2690,1932,60,2020-07-19,2020,7,19,303,34,2,0,11.2211221122112,2865
Boone,3338,184,128,1,2020-07-19,2020,7,19,58,3,0,0,5.17241379310345,2864
Bremer,2905,135,79,7,2020-07-19,2020,7,19,45,1,0,0,2.22222222222222,2863
Buchanan,2379,74,42,1,2020-07-19,2020,7,19,19,3,0,0,15.7894736842105,2862
Buena Vista,7476,1753,1662,12,2020-07-19,2020,7,19,27,3,1,0,11.1111111111111,2861
Butler,1875,81,64,2,2020-07-19,2020,7,19,33,1,1,0,3.03030303030303,2860
Calhoun,1359,68,53,2,2020-07-19,2020,7,19,11,0,0,0,0,2859
Carroll,2632,132,113,1,2020-07-19,2020,7,19,121,5,0,0,4.13223140495868,2858
Cass,1070,29,26,0,2020-07-19,2020,7,19,17,0,1,0,0,2857
Cedar,2059,103,71,1,2020-07-19,2020,7,19,35,0,0,0,0,2856
Cerro Gordo,6338,431,102,12,2020-07-19,2020,7,19,242,12,1,0,4.95867768595041,2855
Cherokee,1489,88,74,1,2020-07-19,2020,7,19,17,1,0,0,5.88235294117647,2854
Chickasaw,1332,38,32,0,2020-07-19,2020,7,19,18,1,0,0,5.55555555555556,2853
Clarke,1255,152,121,3,2020-07-19,2020,7,19,18,0,0,0,0,2852
Clay,2192,159,109,1,2020-07-19,2020,7,19,19,1,1,0,5.26315789473684,2851
Clayton,1813,57,42,3,2020-07-19,2020,7,19,23,2,0,0,8.69565217391304,2850
Clinton,4323,174,76,2,2020-07-19,2020,7,19,116,6,0,1,5.17241379310345,2849
Crawford,3251,688,645,3,2020-07-19,2020,7,19,18,2,0,0,11.1111111111111,2848
Dallas,13815,1543,1100,34,2020-07-19,2020,7,19,329,17,-1,1,5.16717325227964,2847
Davis,688,45,36,1,2020-07-19,2020,7,19,9,1,0,0,11.1111111111111,2846
Decatur,511,15,11,0,2020-07-19,2020,7,19,6,0,0,0,0,2845
Delaware,1737,62,56,1,2020-07-19,2020,7,19,23,0,0,0,0,2844
Des Moines,3469,116,83,2,2020-07-19,2020,7,19,78,2,0,0,2.56410256410256,2843
Dickinson,3293,333,221,3,2020-07-19,2020,7,19,56,5,1,0,8.92857142857143,2842
Dubuque,17215,1183,468,23,2020-07-19,2020,7,19,211,19,2,0,9.00473933649289,2841
Emmet,1232,115,71,0,2020-07-19,2020,7,19,25,3,1,0,12,2840
Fayette,2244,65,31,0,2020-07-19,2020,7,19,30,2,0,0,6.66666666666667,2839
Floyd,2173,92,66,2,2020-07-19,2020,7,19,37,1,0,0,2.7027027027027,2838
Franklin,1467,134,70,0,2020-07-19,2020,7,19,46,5,0,0,10.8695652173913,2837
Fremont,515,14,6,0,2020-07-19,2020,7,19,14,1,0,0,7.14285714285714,2836
Greene,1055,37,28,0,2020-07-19,2020,7,19,20,2,0,0,10,2835
Grundy,1495,57,31,0,2020-07-19,2020,7,19,18,2,0,0,11.1111111111111,2834
Guthrie,1364,98,62,5,2020-07-19,2020,7,19,38,2,0,0,5.26315789473684,2833
Hamilton,2272,212,189,1,2020-07-19,2020,7,19,17,1,0,0,5.88235294117647,2832
Hancock,1472,76,52,2,2020-07-19,2020,7,19,37,2,0,0,5.40540540540541,2831
Hardin,2180,105,55,0,2020-07-19,2020,7,19,37,3,0,0,8.10810810810811,2830
Harrison,1325,69,50,0,2020-07-19,2020,7,19,19,0,0,0,0,2829
Henry,2175,100,78,3,2020-07-19,2020,7,19,39,1,0,0,2.56410256410256,2828
Howard,1052,41,23,0,2020-07-19,2020,7,19,18,0,0,0,0,2827
Humboldt,1093,70,55,1,2020-07-19,2020,7,19,11,0,0,0,0,2826
Ida,782,24,21,0,2020-07-19,2020,7,19,15,0,0,0,0,2825
Iowa,2159,65,47,1,2020-07-19,2020,7,19,34,1,0,0,2.94117647058824,2824
Jackson,2009,94,24,0,2020-07-19,2020,7,19,32,3,0,0,9.375,2823
Jasper,3924,390,286,17,2020-07-19,2020,7,19,76,6,1,0,7.89473684210526,2822
Jefferson,1499,66,50,0,2020-07-19,2020,7,19,22,2,0,0,9.09090909090909,2821
Johnson,20448,1625,984,10,2020-07-19,2020,7,19,362,16,13,1,4.41988950276243,2820
Jones,1971,92,58,1,2020-07-19,2020,7,19,49,7,0,0,14.2857142857143,2819
Keokuk,912,24,19,1,2020-07-19,2020,7,19,10,0,0,0,0,2818
Kossuth,1623,68,30,0,2020-07-19,2020,7,19,56,7,0,0,12.5,2817
Lee,2345,58,45,2,2020-07-19,2020,7,19,29,2,0,0,6.89655172413793,2816
Linn,26157,1574,1226,87,2020-07-19,2020,7,19,503,32,0,0,6.36182902584493,2815
Louisa,1647,370,343,13,2020-07-19,2020,7,19,21,2,0,0,9.52380952380952,2814
Lucas,641,37,27,4,2020-07-19,2020,7,19,9,0,1,0,0,2813
Lyon,840,69,53,0,2020-07-19,2020,7,19,29,1,5,0,3.44827586206897,2812
Madison,1764,72,38,2,2020-07-19,2020,7,19,51,4,0,0,7.84313725490196,2811
Mahaska,1699,128,100,17,2020-07-19,2020,7,19,39,1,0,0,2.56410256410256,2810
Marion,2599,101,74,0,2020-07-19,2020,7,19,79,4,1,0,5.06329113924051,2809
Marshall,6975,1184,974,20,2020-07-19,2020,7,19,158,18,0,0,11.3924050632911,2808
Mills,2312,58,32,0,2020-07-19,2020,7,19,30,0,0,0,0,2807
Mitchell,1524,68,41,0,2020-07-19,2020,7,19,61,6,4,0,9.83606557377049,2806
Monona,1020,81,64,0,2020-07-19,2020,7,19,11,0,0,0,0,2805
Monroe,662,59,43,7,2020-07-19,2020,7,19,20,1,0,0,5,2804
Montgomery,990,19,14,2,2020-07-19,2020,7,19,19,1,1,0,5.26315789473684,2803
Muscatine,5762,730,617,45,2020-07-19,2020,7,19,72,4,1,0,5.55555555555556,2802
O'Brien,1488,106,76,1,2020-07-19,2020,7,19,23,2,1,0,8.69565217391304,2801
Osceola,532,71,50,0,2020-07-19,2020,7,19,8,1,0,0,12.5,2800
Page,1420,31,20,0,2020-07-19,2020,7,19,16,6,0,0,37.5,2799
Palo Alto,1266,61,43,0,2020-07-19,2020,7,19,13,1,0,0,7.69230769230769,2798
Plymouth,3414,377,283,6,2020-07-19,2020,7,19,102,5,0,1,4.90196078431373,2797
Pocahontas,1051,109,56,1,2020-07-19,2020,7,19,10,0,0,0,0,2796
Polk,70534,8350,5597,189,2020-07-19,2020,7,19,1717,116,10,0,6.75596971461852,2795
Pottawattamie,12330,919,696,15,2020-07-19,2020,7,19,224,13,0,0,5.80357142857143,2794
Poweshiek,1548,114,100,8,2020-07-19,2020,7,19,31,0,0,0,0,2793
Ringgold,624,17,13,1,2020-07-19,2020,7,19,5,0,0,0,0,2792
Sac,1492,73,60,0,2020-07-19,2020,7,19,11,0,0,0,0,2791
Scott,19500,1286,640,10,2020-07-19,2020,7,19,512,12,5,0,2.34375,2790
Shelby,1292,125,120,0,2020-07-19,2020,7,19,11,0,0,0,0,2789
Sioux,3470,535,432,0,2020-07-19,2020,7,19,68,9,3,0,13.2352941176471,2788
Story,10601,933,588,8,2020-07-19,2020,7,19,179,4,7,0,2.23463687150838,2787
Tama,2808,509,417,29,2020-07-19,2020,7,19,34,2,0,0,5.88235294117647,2786
Taylor,747,81,79,0,2020-07-19,2020,7,19,11,0,0,0,0,2785
Union,1724,56,29,1,2020-07-19,2020,7,19,41,2,0,0,4.87804878048781,2784
Van Buren,530,22,18,1,2020-07-19,2020,7,19,3,0,0,0,0,2783
Wapello,4688,738,674,31,2020-07-19,2020,7,19,56,8,0,0,14.2857142857143,2782
Warren,6342,404,236,1,2020-07-19,2020,7,19,134,11,0,0,8.2089552238806,2781
Washington,2689,261,228,9,2020-07-19,2020,7,19,37,3,0,0,8.10810810810811,2780
Wayne,392,11,9,1,2020-07-19,2020,7,19,2,0,0,0,0,2779
Webster,6111,530,196,5,2020-07-19,2020,7,19,44,1,0,0,2.27272727272727,2778
Winnebago,1233,57,25,0,2020-07-19,2020,7,19,56,6,0,0,10.7142857142857,2777
Winneshiek,1847,56,39,1,2020-07-19,2020,7,19,42,3,1,0,7.14285714285714,2776
Woodbury,18892,3456,3143,46,2020-07-19,2020,7,19,279,24,1,0,8.60215053763441,2775
Worth,847,38,10,0,2020-07-19,2020,7,19,51,5,0,0,9.80392156862745,2774
Wright,2940,415,346,1,2020-07-19,2020,7,19,30,0,5,0,0,2773
