County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Adair,630,17,13,0,2020-07-13,2020,7,13,24,0,1,0,0,2277
Adams,316,8,8,0,2020-07-13,2020,7,13,4,0,0,0,0,2276
Allamakee,1622,138,120,4,2020-07-13,2020,7,13,29,0,2,0,0,2275
Appanoose,1013,27,18,3,2020-07-13,2020,7,13,43,5,0,0,11.6279069767442,2274
Audubon,541,18,15,1,2020-07-13,2020,7,13,2,0,0,0,0,2273
Benton,2399,78,60,1,2020-07-13,2020,7,13,50,3,6,0,6,2272
Black Hawk,18900,2539,1898,59,2020-07-13,2020,7,13,222,21,16,0,9.45945945945946,2271
Boone,3123,174,121,1,2020-07-13,2020,7,13,50,3,2,0,6,2270
Bremer,2636,116,79,7,2020-07-13,2020,7,13,31,1,0,0,3.2258064516129,2269
Buchanan,2233,65,40,1,2020-07-13,2020,7,13,40,0,0,0,0,2268
Buena Vista,7311,1738,1645,11,2020-07-13,2020,7,13,18,0,47,0,0,2267
Butler,1724,71,55,2,2020-07-13,2020,7,13,27,1,1,0,3.7037037037037,2266
Calhoun,1269,66,50,2,2020-07-13,2020,7,13,14,1,9,0,7.14285714285714,2265
Carroll,2329,117,97,1,2020-07-13,2020,7,13,33,1,6,0,3.03030303030303,2264
Cass,983,30,23,0,2020-07-13,2020,7,13,7,0,4,0,0,2263
Cedar,1897,96,71,1,2020-07-13,2020,7,13,23,0,1,0,0,2262
Cerro Gordo,5587,342,89,1,2020-07-13,2020,7,13,156,25,24,0,16.025641025641,2261
Cherokee,1336,85,71,1,2020-07-13,2020,7,13,8,0,2,0,0,2260
Chickasaw,1236,32,29,0,2020-07-13,2020,7,13,14,1,1,0,7.14285714285714,2259
Clarke,1173,145,118,3,2020-07-13,2020,7,13,13,1,2,0,7.69230769230769,2258
Clay,2075,152,104,1,2020-07-13,2020,7,13,25,2,5,0,8,2257
Clayton,1677,50,39,3,2020-07-13,2020,7,13,17,0,3,0,0,2256
Clinton,3863,139,71,1,2020-07-13,2020,7,13,50,2,2,0,4,2255
Crawford,3144,681,640,3,2020-07-13,2020,7,13,25,0,14,0,0,2254
Dallas,12360,1427,1089,31,2020-07-13,2020,7,13,179,19,16,0,10.6145251396648,2253
Davis,650,43,36,1,2020-07-13,2020,7,13,23,1,2,0,4.34782608695652,2252
Decatur,485,13,11,0,2020-07-13,2020,7,13,5,0,2,0,0,2251
Delaware,1601,58,50,1,2020-07-13,2020,7,13,25,2,2,0,8,2250
Des Moines,3149,102,81,2,2020-07-13,2020,7,13,29,0,0,0,0,2249
Dickinson,3000,309,205,3,2020-07-13,2020,7,13,77,3,14,0,3.8961038961039,2248
Dubuque,15515,1011,436,23,2020-07-13,2020,7,13,314,34,7,0,10.828025477707,2247
Emmet,1128,99,65,0,2020-07-13,2020,7,13,75,2,2,0,2.66666666666667,2246
Fayette,2110,59,31,0,2020-07-13,2020,7,13,30,1,0,0,3.33333333333333,2245
Floyd,2036,84,60,2,2020-07-13,2020,7,13,20,2,3,0,10,2244
Franklin,1369,114,65,0,2020-07-13,2020,7,13,18,2,3,0,11.1111111111111,2243
Fremont,465,11,6,0,2020-07-13,2020,7,13,5,0,0,0,0,2242
Greene,978,31,27,0,2020-07-13,2020,7,13,66,0,4,0,0,2241
Grundy,1377,48,30,0,2020-07-13,2020,7,13,23,1,3,0,4.34782608695652,2240
Guthrie,1230,82,59,4,2020-07-13,2020,7,13,40,4,2,0,10,2239
Hamilton,2166,206,185,1,2020-07-13,2020,7,13,43,4,8,0,9.30232558139535,2238
Hancock,1351,64,48,1,2020-07-13,2020,7,13,14,3,3,0,21.4285714285714,2237
Hardin,2041,92,52,0,2020-07-13,2020,7,13,15,0,7,0,0,2236
Harrison,1220,63,47,0,2020-07-13,2020,7,13,12,1,0,0,8.33333333333333,2235
Henry,1952,93,78,3,2020-07-13,2020,7,13,43,0,0,0,0,2234
Howard,977,37,18,0,2020-07-13,2020,7,13,11,0,1,0,0,2233
Humboldt,1016,61,49,1,2020-07-13,2020,7,13,17,1,1,0,5.88235294117647,2232
Ida,731,23,21,0,2020-07-13,2020,7,13,1,0,0,0,0,2231
Iowa,2029,63,46,1,2020-07-13,2020,7,13,28,0,2,0,0,2230
Jackson,1744,72,19,0,2020-07-13,2020,7,13,118,11,1,0,9.32203389830508,2229
Jasper,3586,357,280,17,2020-07-13,2020,7,13,60,3,5,0,5,2228
Jefferson,1406,63,49,0,2020-07-13,2020,7,13,24,0,1,0,0,2227
Johnson,18708,1492,874,8,2020-07-13,2020,7,13,313,25,21,0,7.98722044728435,2226
Jones,1757,74,56,1,2020-07-13,2020,7,13,44,3,0,0,6.81818181818182,2225
Keokuk,862,24,17,1,2020-07-13,2020,7,13,10,1,0,0,10,2224
Kossuth,1385,43,27,0,2020-07-13,2020,7,13,11,1,3,0,9.09090909090909,2223
Lee,2196,54,43,2,2020-07-13,2020,7,13,25,0,0,0,0,2222
Linn,23751,1418,1144,83,2020-07-13,2020,7,13,410,24,33,0,5.85365853658537,2221
Louisa,1548,367,343,13,2020-07-13,2020,7,13,8,0,1,0,0,2220
Lucas,592,35,24,4,2020-07-13,2020,7,13,16,0,0,0,0,2219
Lyon,775,63,46,0,2020-07-13,2020,7,13,27,5,4,0,18.5185185185185,2218
Madison,1577,56,37,2,2020-07-13,2020,7,13,19,1,0,0,5.26315789473684,2217
Mahaska,1554,119,99,17,2020-07-13,2020,7,13,13,0,0,0,0,2216
Marion,2289,85,65,0,2020-07-13,2020,7,13,32,0,3,0,0,2215
Marshall,6486,1104,956,19,2020-07-13,2020,7,13,48,5,5,0,10.4166666666667,2214
Mills,2147,53,32,0,2020-07-13,2020,7,13,10,0,0,0,0,2213
Mitchell,1337,48,37,0,2020-07-13,2020,7,13,13,2,0,0,15.3846153846154,2212
Monona,975,78,61,0,2020-07-13,2020,7,13,5,0,6,0,0,2211
Monroe,599,54,43,7,2020-07-13,2020,7,13,14,2,0,0,14.2857142857143,2210
