County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Adair,858,20,16,0,2020-07-28,2020,7,28,3,0,0,0,0,3762
Adams,383,13,9,0,2020-07-28,2020,7,28,1,0,0,0,0,3761
Allamakee,1924,145,123,4,2020-07-28,2020,7,28,2,0,1,0,0,3760
Appanoose,1298,36,30,3,2020-07-28,2020,7,28,8,0,0,0,0,3759
Audubon,635,25,15,1,2020-07-28,2020,7,28,1,0,0,0,0,3758
Benton,2966,117,84,1,2020-07-28,2020,7,28,5,0,2,0,0,3757
Black Hawk,22311,2877,2082,62,2020-07-28,2020,7,28,38,11,44,0,28.9473684210526,3756
Boone,3636,218,136,1,2020-07-28,2020,7,28,5,0,3,0,0,3755
Bremer,3156,167,80,7,2020-07-28,2020,7,28,3,1,1,0,33.3333333333333,3754
Buchanan,2600,92,48,1,2020-07-28,2020,7,28,4,2,4,0,50,3753
Buena Vista,7672,1776,1690,12,2020-07-28,2020,7,28,3,0,8,0,0,3752
Butler,2041,99,81,2,2020-07-28,2020,7,28,3,0,0,0,0,3751
Calhoun,1440,75,68,2,2020-07-28,2020,7,28,2,0,3,0,0,3750
Carroll,2933,168,135,1,2020-07-28,2020,7,28,1,0,15,0,0,3749
Cass,1252,36,31,0,2020-07-28,2020,7,28,7,0,2,0,0,3748
Cedar,2221,109,80,1,2020-07-28,2020,7,28,0,0,3,0,,3747
Cerro Gordo,7340,552,184,16,2020-07-28,2020,7,28,11,1,41,0,9.09090909090909,3746
Cherokee,1581,96,78,1,2020-07-28,2020,7,28,2,0,1,0,0,3745
Chickasaw,1447,48,37,0,2020-07-28,2020,7,28,4,1,0,0,25,3744
Clarke,1367,161,120,3,2020-07-28,2020,7,28,4,0,0,0,0,3743
Clay,2359,166,125,1,2020-07-28,2020,7,28,4,0,3,0,0,3742
Clayton,2009,84,57,3,2020-07-28,2020,7,28,5,2,2,0,40,3741
Clinton,4960,247,101,2,2020-07-28,2020,7,28,32,4,3,0,12.5,3740
Crawford,3416,702,665,3,2020-07-28,2020,7,28,9,3,1,0,33.3333333333333,3739
Dallas,15214,1677,1178,34,2020-07-28,2020,7,28,46,3,30,0,6.52173913043478,3738
Davis,738,48,38,1,2020-07-28,2020,7,28,0,0,1,0,,3737
Decatur,561,17,11,0,2020-07-28,2020,7,28,7,0,0,0,0,3736
Delaware,1926,79,61,1,2020-07-28,2020,7,28,2,0,2,0,0,3735
Des Moines,3843,131,86,2,2020-07-28,2020,7,28,11,0,1,0,0,3734
Dickinson,3576,359,245,4,2020-07-28,2020,7,28,3,0,8,0,0,3733
Dubuque,18682,1378,530,26,2020-07-28,2020,7,28,80,11,26,0,13.75,3732
Emmet,1371,145,77,1,2020-07-28,2020,7,28,4,0,1,0,0,3731
Fayette,2418,71,33,0,2020-07-28,2020,7,28,5,0,0,0,0,3730
Floyd,2357,96,69,2,2020-07-28,2020,7,28,4,1,1,0,25,3729
Franklin,1602,174,91,3,2020-07-28,2020,7,28,0,2,4,0,Inf,3728
Fremont,584,24,7,0,2020-07-28,2020,7,28,4,1,0,0,25,3727
Greene,1143,37,29,0,2020-07-28,2020,7,28,2,0,0,0,0,3726
Grundy,1639,65,35,1,2020-07-28,2020,7,28,2,0,2,0,0,3725
Guthrie,1614,122,77,5,2020-07-28,2020,7,28,5,0,8,0,0,3724
Hamilton,2424,228,215,1,2020-07-28,2020,7,28,9,2,4,0,22.2222222222222,3723
Hancock,1648,105,77,2,2020-07-28,2020,7,28,2,0,5,0,0,3722
