County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,12089,963,804,32,2021-04-16,2021,4,16,12,1,1,0,8.33333333333333,28908,0
Adams,5414,339,315,4,2021-04-16,2021,4,16,3,1,0,0,33.3333333333333,28907,0
Allamakee,20655,1541,1425,51,2021-04-16,2021,4,16,19,0,1,0,0,28906,0
Appanoose,17300,1437,1199,47,2021-04-16,2021,4,16,26,0,1,0,0,28905,0
Audubon,11876,511,466,9,2021-04-16,2021,4,16,57,0,1,0,0,28904,0
Benton,36212,2654,2397,55,2021-04-16,2021,4,16,70,2,0,0,2.85714285714286,28903,0
Black Hawk,207967,16948,14842,306,2021-04-16,2021,4,16,497,16,10,0,3.21931589537223,28902,0
Boone,43169,2765,2456,33,2021-04-16,2021,4,16,75,5,5,0,6.66666666666667,28901,0
Bremer,38213,2931,2679,60,2021-04-16,2021,4,16,155,8,0,0,5.16129032258065,28900,0
Buchanan,30089,1987,1779,31,2021-04-16,2021,4,16,79,3,6,0,3.79746835443038,28899,0
Buena Vista,44106,4858,4120,40,2021-04-16,2021,4,16,249,1,3,0,0.401606425702811,28898,0
Butler,28825,1712,1567,34,2021-04-16,2021,4,16,86,0,2,0,0,28897,0
Calhoun,17893,1382,1305,11,2021-04-16,2021,4,16,20,3,0,0,15,28896,0
Carroll,35535,2997,2687,51,2021-04-16,2021,4,16,89,5,0,1,5.61797752808989,28895,0
Cass,20231,1422,1270,54,2021-04-16,2021,4,16,29,0,2,0,0,28894,0
Cedar,29950,1919,1739,23,2021-04-16,2021,4,16,142,2,1,0,1.40845070422535,28893,0
Cerro Gordo,74370,5600,4973,86,2021-04-16,2021,4,16,88,1,2,0,1.13636363636364,28892,0
Cherokee,20487,1669,1471,38,2021-04-16,2021,4,16,35,2,4,0,5.71428571428571,28891,0
Chickasaw,17027,1291,1199,15,2021-04-16,2021,4,16,17,0,0,0,0,28890,0
Clarke,13092,1042,947,23,2021-04-16,2021,4,16,106,3,1,0,2.83018867924528,28889,0
Clay,29436,2211,1900,25,2021-04-16,2021,4,16,226,7,6,0,3.09734513274336,28888,0
Clayton,24226,1758,1568,55,2021-04-16,2021,4,16,37,8,1,0,21.6216216216216,28887,0
Clinton,61041,5825,5017,90,2021-04-16,2021,4,16,103,0,5,0,0,28886,0
Crawford,26848,2858,2543,40,2021-04-16,2021,4,16,40,3,4,1,7.5,28885,0
Dallas,124183,12180,10371,96,2021-04-16,2021,4,16,205,14,11,0,6.82926829268293,28884,0
Davis,10731,870,752,24,2021-04-16,2021,4,16,8,1,1,0,12.5,28883,0
Decatur,10247,602,574,9,2021-04-16,2021,4,16,11,0,0,0,0,28882,0
Delaware,27280,2069,1850,39,2021-04-16,2021,4,16,174,3,2,0,1.72413793103448,28881,0
Des Moines,54334,4745,4273,65,2021-04-16,2021,4,16,34,3,1,0,8.82352941176471,28880,0
Dickinson,25928,2587,2109,43,2021-04-16,2021,4,16,66,6,9,0,9.09090909090909,28879,0
Dubuque,183744,14360,12341,202,2021-04-16,2021,4,16,552,7,9,0,1.26811594202899,28878,0
