County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,2625,440,228,8,2020-11-28,2020,11,28,26,11,6,0,42.3076923076923,15246,0
Adams,1105,169,86,2,2020-11-28,2020,11,28,7,4,2,0,57.1428571428572,15245,0
Allamakee,4262,799,419,11,2020-11-28,2020,11,28,18,9,5,0,50,15244,0
Appanoose,4248,787,282,10,2020-11-28,2020,11,28,34,8,11,0,23.5294117647059,15243,0
Audubon,1803,295,192,2,2020-11-28,2020,11,28,2,0,5,0,0,15242,0
Benton,9360,1695,715,18,2020-11-28,2020,11,28,43,22,32,1,51.1627906976744,15241,0
Black Hawk,51854,10851,6420,134,2020-11-28,2020,11,28,168,54,178,0,32.1428571428572,15240,0
Boone,9398,1363,795,11,2020-11-28,2020,11,28,45,15,18,0,33.3333333333333,15239,0
Bremer,8578,1942,816,12,2020-11-28,2020,11,28,35,16,36,0,45.7142857142857,15238,0
Buchanan,6900,1164,541,10,2020-11-28,2020,11,28,28,10,17,0,35.7142857142857,15237,0
Buena Vista,11748,3041,2346,14,2020-11-28,2020,11,28,46,19,14,0,41.304347826087,15236,0
Butler,5061,1011,462,6,2020-11-28,2020,11,28,10,20,5,0,200,15235,0
Calhoun,4210,1061,366,7,2020-11-28,2020,11,28,13,1,2,0,7.69230769230769,15234,0
Carroll,8642,1971,1241,22,2020-11-28,2020,11,28,23,6,22,0,26.0869565217391,15233,0
Cass,4493,809,507,22,2020-11-28,2020,11,28,19,7,4,1,36.8421052631579,15232,0
Cedar,6487,1074,533,13,2020-11-28,2020,11,28,21,12,15,0,57.1428571428572,15231,0
Cerro Gordo,17604,3515,1611,44,2020-11-28,2020,11,28,17,19,48,0,111.764705882353,15230,0
Cherokee,4205,837,448,4,2020-11-28,2020,11,28,23,16,13,0,69.5652173913044,15229,0
Chickasaw,3912,849,668,4,2020-11-28,2020,11,28,15,7,1,0,46.6666666666667,15228,0
Clarke,3255,482,366,4,2020-11-28,2020,11,28,9,5,4,0,55.5555555555556,15227,0
Clay,5994,1171,590,4,2020-11-28,2020,11,28,49,21,7,0,42.8571428571429,15226,0
Clayton,5022,1110,566,5,2020-11-28,2020,11,28,25,23,19,0,92,15225,0
Clinton,15670,3275,1643,40,2020-11-28,2020,11,28,91,47,43,1,51.6483516483517,15224,0
Crawford,6802,1744,1405,15,2020-11-28,2020,11,28,5,4,20,0,80,15223,0
Dallas,38362,6334,3725,57,2020-11-28,2020,11,28,109,45,61,0,41.2844036697248,15222,0
Davis,2218,461,217,8,2020-11-28,2020,11,28,15,7,17,0,46.6666666666667,15221,0
Decatur,2378,316,181,0,2020-11-28,2020,11,28,3,0,6,0,0,15220,0
Delaware,5939,1432,872,21,2020-11-28,2020,11,28,30,22,22,0,73.3333333333333,15219,0
Des Moines,15430,2880,1627,19,2020-11-28,2020,11,28,113,55,40,0,48.6725663716814,15218,0
Dickinson,7660,1382,842,10,2020-11-28,2020,11,28,51,24,18,0,47.0588235294118,15217,0
Dubuque,43960,9182,5798,91,2020-11-28,2020,11,28,135,48,105,0,35.5555555555556,15216,0
Emmet,3524,760,450,24,2020-11-28,2020,11,28,19,11,3,0,57.8947368421053,15215,0
Fayette,6508,1033,455,10,2020-11-28,2020,11,28,22,11,18,1,50,15214,0
Floyd,5694,1041,484,16,2020-11-28,2020,11,28,6,2,3,0,33.3333333333333,15213,0
Franklin,3706,735,401,21,2020-11-28,2020,11,28,1,1,2,0,100,15212,0
Fremont,1937,357,226,3,2020-11-28,2020,11,28,5,2,5,0,40,15211,0
Greene,3120,522,209,0,2020-11-28,2020,11,28,10,5,6,0,50,15210,0
Grundy,4175,856,374,11,2020-11-28,2020,11,28,9,10,16,0,111.111111111111,15209,0
Guthrie,4092,752,431,15,2020-11-28,2020,11,28,17,12,5,0,70.5882352941177,15208,0
Hamilton,5431,1105,512,9,2020-11-28,2020,11,28,17,5,3,0,29.4117647058824,15207,0
Hancock,4221,860,410,7,2020-11-28,2020,11,28,14,5,14,0,35.7142857142857,15206,0
Hardin,6072,1150,550,10,2020-11-28,2020,11,28,14,9,18,0,64.2857142857143,15205,0
