County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,10799,920,681,28,2021-03-01,2021,3,1,7,0,0,0,0,24354,0
Adams,4635,326,307,4,2021-03-01,2021,3,1,1,1,0,0,100,24353,0
Allamakee,18077,1455,1287,46,2021-03-01,2021,3,1,10,3,1,0,30,24352,0
Appanoose,15405,1388,1116,47,2021-03-01,2021,3,1,6,0,5,0,0,24351,0
Audubon,10144,486,422,9,2021-03-01,2021,3,1,5,1,-1,0,20,24350,0
Benton,31306,2524,2133,54,2021-03-01,2021,3,1,60,2,1,0,3.33333333333333,24349,0
Black Hawk,184146,16236,14107,291,2021-03-01,2021,3,1,284,0,7,1,0,24348,0
Boone,38079,2590,2267,30,2021-03-01,2021,3,1,20,0,6,0,0,24347,0
Bremer,32095,2796,2492,54,2021-03-01,2021,3,1,37,4,4,0,10.8108108108108,24346,0
Buchanan,25658,1851,1631,29,2021-03-01,2021,3,1,20,5,1,0,25,24345,0
Buena Vista,39544,4731,3977,36,2021-03-01,2021,3,1,35,3,-1,0,8.57142857142857,24344,0
Butler,25021,1666,1504,31,2021-03-01,2021,3,1,20,2,0,0,10,24343,0
Calhoun,15896,1334,1240,11,2021-03-01,2021,3,1,16,0,0,0,0,24342,0
Carroll,31402,2856,2558,48,2021-03-01,2021,3,1,14,0,2,0,0,24341,0
Cass,18075,1335,1134,51,2021-03-01,2021,3,1,55,1,0,0,1.81818181818182,24340,0
Cedar,25791,1776,1568,23,2021-03-01,2021,3,1,17,4,1,0,23.5294117647059,24339,0
Cerro Gordo,66451,5329,4752,81,2021-03-01,2021,3,1,37,0,0,0,0,24338,0
Cherokee,17461,1537,1377,35,2021-03-01,2021,3,1,110,3,0,0,2.72727272727273,24337,0
Chickasaw,15159,1250,1145,13,2021-03-01,2021,3,1,14,2,1,0,14.2857142857143,24336,0
Clarke,11662,1001,835,20,2021-03-01,2021,3,1,14,0,1,0,0,24335,0
Clay,25316,1931,1739,25,2021-03-01,2021,3,1,7,1,0,0,14.2857142857143,24334,0
Clayton,21111,1680,1517,53,2021-03-01,2021,3,1,21,1,0,0,4.76190476190476,24333,0
Clinton,52974,5429,4639,84,2021-03-01,2021,3,1,145,7,7,0,4.82758620689655,24332,0
Crawford,23449,2742,2355,35,2021-03-01,2021,3,1,40,9,-1,0,22.5,24331,0
Dallas,109341,11349,9306,90,2021-03-01,2021,3,1,180,19,16,0,10.5555555555556,24330,0
Davis,9235,826,698,23,2021-03-01,2021,3,1,8,2,1,0,25,24329,0
Decatur,8748,575,517,9,2021-03-01,2021,3,1,34,0,0,0,0,24328,0
Delaware,23124,1890,1752,39,2021-03-01,2021,3,1,29,0,0,0,0,24327,0
Des Moines,47403,4577,3996,61,2021-03-01,2021,3,1,22,3,0,0,13.6363636363636,24326,0
Dickinson,22107,2173,1877,39,2021-03-01,2021,3,1,12,1,0,0,8.33333333333333,24325,0
Dubuque,160088,13531,11664,194,2021-03-01,2021,3,1,188,5,7,0,2.65957446808511,24324,0
Emmet,14260,1214,1074,40,2021-03-01,2021,3,1,5,1,1,0,20,24323,0
Fayette,29912,1844,1664,35,2021-03-01,2021,3,1,12,0,0,0,0,24322,0
Floyd,22006,1625,1396,40,2021-03-01,2021,3,1,12,1,0,0,8.33333333333333,24321,0
Franklin,17374,1183,1037,19,2021-03-01,2021,3,1,6,0,0,0,0,24320,0
Fremont,6407,587,533,9,2021-03-01,2021,3,1,2,2,0,0,100,24319,0
Greene,12930,771,702,10,2021-03-01,2021,3,1,4,3,1,0,75,24318,0
Grundy,16531,1391,1212,30,2021-03-01,2021,3,1,11,0,0,0,0,24317,0
Guthrie,15338,1164,1033,28,2021-03-01,2021,3,1,15,2,1,0,13.3333333333333,24316,0
Hamilton,20670,1920,1612,42,2021-03-01,2021,3,1,20,2,1,0,10,24315,0
Hancock,18389,1469,1317,29,2021-03-01,2021,3,1,8,0,-1,0,0,24314,0
Hardin,29326,1810,1573,39,2021-03-01,2021,3,1,22,4,1,0,18.1818181818182,24313,0
Harrison,17866,1792,1546,69,2021-03-01,2021,3,1,14,2,-1,0,14.2857142857143,24312,0
Henry,31393,2933,2687,37,2021-03-01,2021,3,1,32,6,0,0,18.75,24311,0
Howard,14303,1029,883,21,2021-03-01,2021,3,1,8,2,1,0,25,24310,0
Humboldt,13415,1173,1061,25,2021-03-01,2021,3,1,28,0,0,0,0,24309,0
Ida,10227,910,748,32,2021-03-01,2021,3,1,15,0,0,0,0,24308,0
Iowa,25290,1444,1295,23,2021-03-01,2021,3,1,27,2,3,0,7.40740740740741,24307,0
Jackson,22081,2215,1964,38,2021-03-01,2021,3,1,23,4,0,0,17.3913043478261,24306,0
Jasper,43328,4168,3389,66,2021-03-01,2021,3,1,132,5,1,0,3.78787878787879,24305,0
Jefferson,17460,1383,1223,32,2021-03-01,2021,3,1,5,0,0,0,0,24304,0
Johnson,179753,13822,12405,73,2021-03-01,2021,3,1,180,15,19,0,8.33333333333333,24303,0
Jones,22128,2941,2733,54,2021-03-01,2021,3,1,10,0,0,0,0,24302,0
Keokuk,13281,980,851,29,2021-03-01,2021,3,1,10,0,2,0,0,24301,0
Kossuth,21824,2081,1832,54,2021-03-01,2021,3,1,10,1,5,0,10,24300,0
Lee,46508,3752,3341,52,2021-03-01,2021,3,1,37,2,2,0,5.40540540540541,24299,0
Linn,248117,20640,18255,312,2021-03-01,2021,3,1,260,2,20,0,0.769230769230769,24298,0
Louisa,14940,1281,1148,41,2021-03-01,2021,3,1,17,0,1,0,0,24297,0
Lucas,8001,737,658,21,2021-03-01,2021,3,1,14,3,0,0,21.4285714285714,24296,0
Lyon,12918,1456,1369,41,2021-03-01,2021,3,1,8,0,0,0,0,24295,0
Madison,17183,1543,1299,18,2021-03-01,2021,3,1,27,0,2,0,0,24294,0
Mahaska,26174,2240,1991,46,2021-03-01,2021,3,1,53,1,7,0,1.88679245283019,24293,0
Marion,34960,3588,3148,69,2021-03-01,2021,3,1,45,5,3,0,11.1111111111111,24292,0
Marshall,70029,4956,4333,72,2021-03-01,2021,3,1,32,0,0,0,0,24291,0
Mills,19020,1631,1391,20,2021-03-01,2021,3,1,7,0,3,0,0,24290,0
Mitchell,15205,1306,1151,40,2021-03-01,2021,3,1,15,0,1,0,0,24289,0
Monona,15573,816,712,27,2021-03-01,2021,3,1,7,2,0,0,28.5714285714286,24288,0
Monroe,8362,930,814,28,2021-03-01,2021,3,1,7,0,0,0,0,24287,0
Montgomery,12309,1039,891,36,2021-03-01,2021,3,1,6,0,0,0,0,24286,0
Muscatine,46023,4508,3926,91,2021-03-01,2021,3,1,25,0,4,0,0,24285,0
O'Brien,21780,1936,1677,58,2021-03-01,2021,3,1,8,2,2,0,25,24284,0
Osceola,6889,703,644,14,2021-03-01,2021,3,1,12,0,1,0,0,24283,0
Page,17612,1831,1696,19,2021-03-01,2021,3,1,40,5,4,0,12.5,24282,0
Palo Alto,15620,1049,920,21,2021-03-01,2021,3,1,1,0,0,0,0,24281,0
Plymouth,33071,3942,3496,77,2021-03-01,2021,3,1,19,1,1,0,5.26315789473684,24280,0
Pocahontas,11347,852,776,19,2021-03-01,2021,3,1,4,0,0,0,0,24279,0
Polk,577196,58103,47694,549,2021-03-01,2021,3,1,937,61,83,0,6.51013874066169,24278,0
Pottawattamie,102904,10766,9239,143,2021-03-01,2021,3,1,123,1,9,0,0.813008130081301,24277,0
Poweshiek,34529,1538,1378,30,2021-03-01,2021,3,1,15,0,0,0,0,24276,0
Ringgold,8549,521,460,20,2021-03-01,2021,3,1,4,1,4,0,25,24275,0
Sac,16874,1244,1130,18,2021-03-01,2021,3,1,9,0,1,0,0,24274,0
Scott,177874,18286,16102,207,2021-03-01,2021,3,1,160,2,19,0,1.25,24273,0
Shelby,14069,1208,1075,33,2021-03-01,2021,3,1,17,1,1,0,5.88235294117647,24272,0
Sioux,37015,4938,4565,69,2021-03-01,2021,3,1,27,3,4,0,11.1111111111111,24271,0
Story,138654,10197,8992,45,2021-03-01,2021,3,1,159,10,8,0,6.28930817610063,24270,0
Tama,28107,2132,1878,65,2021-03-01,2021,3,1,11,1,4,0,9.09090909090909,24269,0
Taylor,7279,664,610,12,2021-03-01,2021,3,1,2,1,0,0,50,24268,0
Union,14891,1263,1117,31,2021-03-01,2021,3,1,13,2,0,0,15.3846153846154,24267,0
Van Buren,7265,560,503,18,2021-03-01,2021,3,1,4,0,1,0,0,24266,0
Wapello,39584,4331,3565,108,2021-03-01,2021,3,1,37,5,6,0,13.5135135135135,24265,0
Warren,63583,5543,4713,74,2021-03-01,2021,3,1,119,8,5,0,6.72268907563025,24264,0
Washington,35238,2539,2246,47,2021-03-01,2021,3,1,44,0,4,0,0,24263,0
Wayne,5086,486,405,21,2021-03-01,2021,3,1,4,1,1,0,25,24262,0
Webster,60122,5184,4702,87,2021-03-01,2021,3,1,134,6,0,0,4.47761194029851,24261,0
Winnebago,15005,1380,1219,30,2021-03-01,2021,3,1,12,1,1,0,8.33333333333333,24260,0
Winneshiek,31024,1884,1635,27,2021-03-01,2021,3,1,11,1,3,0,9.09090909090909,24259,0
Woodbury,123276,14938,13097,211,2021-03-01,2021,3,1,71,8,9,0,11.2676056338028,24258,0
Worth,10813,696,624,7,2021-03-01,2021,3,1,6,0,0,0,0,24257,0
Wright,18624,1796,1667,31,2021-03-01,2021,3,1,20,1,0,0,5,24256,0
