County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Pocahontas,1113,111,71,1,2020-07-26,2020,7,26,8,0,2,0,0,3687
Polk,77476,9080,5866,191,2020-07-26,2020,7,26,1307,130,29,0,9.94644223412395,3686
Pottawattamie,13469,1041,741,18,2020-07-26,2020,7,26,199,18,2,0,9.04522613065327,3685
Poweshiek,1712,123,102,8,2020-07-26,2020,7,26,28,1,1,0,3.57142857142857,3684
Ringgold,662,21,15,1,2020-07-26,2020,7,26,4,0,0,0,0,3683
Sac,1573,76,63,0,2020-07-26,2020,7,26,11,1,3,0,9.09090909090909,3682
Scott,21619,1484,702,11,2020-07-26,2020,7,26,366,36,2,0,9.83606557377049,3681
Shelby,1392,133,126,0,2020-07-26,2020,7,26,2,2,0,0,100,3680
Sioux,3723,560,452,1,2020-07-26,2020,7,26,47,3,3,0,6.38297872340426,3679
Story,11454,1045,706,11,2020-07-26,2020,7,26,164,15,7,0,9.14634146341463,3678
Tama,2995,520,421,29,2020-07-26,2020,7,26,30,3,0,0,10,3677
Taylor,802,93,80,0,2020-07-26,2020,7,26,10,6,0,0,60,3676
Union,1906,64,29,1,2020-07-26,2020,7,26,42,2,0,0,4.76190476190476,3675
Van Buren,585,23,18,1,2020-07-26,2020,7,26,7,0,0,0,0,3674
Wapello,5182,788,703,31,2020-07-26,2020,7,26,56,7,0,0,12.5,3673
Warren,6986,468,247,1,2020-07-26,2020,7,26,103,19,3,0,18.4466019417476,3672
Washington,2860,278,241,9,2020-07-26,2020,7,26,20,1,0,0,5,3671
Wayne,420,14,10,1,2020-07-26,2020,7,26,7,1,0,0,14.2857142857143,3670
Webster,6365,609,212,5,2020-07-26,2020,7,26,36,31,0,0,86.1111111111111,3669
Winnebago,1399,68,28,0,2020-07-26,2020,7,26,25,2,1,0,8,3668
Winneshiek,2024,71,51,1,2020-07-26,2020,7,26,34,2,2,0,5.88235294117647,3667
Woodbury,19900,3554,3181,47,2020-07-26,2020,7,26,232,23,5,0,9.91379310344828,3666
Worth,989,50,12,0,2020-07-26,2020,7,26,15,2,0,0,13.3333333333333,3665
Wright,3033,427,370,1,2020-07-26,2020,7,26,11,0,2,0,0,3664
