County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,1527,69,47,1,2020-09-24,2020,9,24,8,1,1,0,12.5,8811,0
Adams,619,33,26,0,2020-09-24,2020,9,24,3,0,0,0,0,8810,0
Allamakee,2837,256,172,6,2020-09-24,2020,9,24,20,4,4,0,20,8809,0
Appanoose,2523,132,111,3,2020-09-24,2020,9,24,36,3,3,0,8.33333333333333,8808,0
Audubon,1079,81,36,1,2020-09-24,2020,9,24,16,7,1,0,43.75,8807,0
Benton,5128,305,187,1,2020-09-24,2020,9,24,49,3,3,0,6.12244897959184,8806,0
Black Hawk,34158,4435,3600,88,2020-09-24,2020,9,24,206,14,57,0,6.79611650485437,8805,0
Boone,6094,499,327,8,2020-09-24,2020,9,24,28,6,4,0,21.4285714285714,8804,0
Bremer,5114,483,284,7,2020-09-24,2020,9,24,39,8,12,0,20.5128205128205,8803,0
Buchanan,4318,265,171,1,2020-09-24,2020,9,24,41,3,5,0,7.31707317073171,8802,0
Buena Vista,9160,1971,1810,12,2020-09-24,2020,9,24,56,12,1,0,21.4285714285714,8801,0
Butler,3234,266,242,2,2020-09-24,2020,9,24,19,1,3,0,5.26315789473684,8800,0
Calhoun,2504,179,128,3,2020-09-24,2020,9,24,16,0,0,1,0,8799,0
Carroll,5536,651,344,5,2020-09-24,2020,9,24,44,1,19,0,2.27272727272727,8798,0
Cass,2576,156,119,2,2020-09-24,2020,9,24,87,8,0,0,9.19540229885057,8797,0
Cedar,3752,238,147,1,2020-09-24,2020,9,24,36,5,1,0,13.8888888888889,8796,0
Cerro Gordo,11117,1018,750,21,2020-09-24,2020,9,24,46,1,11,0,2.17391304347826,8795,0
Cherokee,2606,235,135,2,2020-09-24,2020,9,24,29,13,0,0,44.8275862068966,8794,0
Chickasaw,2539,247,197,0,2020-09-24,2020,9,24,15,7,1,0,46.6666666666667,8793,0
Clarke,2234,264,224,3,2020-09-24,2020,9,24,18,2,1,0,11.1111111111111,8792,0
Clay,3644,316,232,4,2020-09-24,2020,9,24,35,7,0,0,20,8791,0
Clayton,3170,244,215,3,2020-09-24,2020,9,24,27,7,0,0,25.9259259259259,8790,0
Clinton,9506,1099,778,20,2020-09-24,2020,9,24,96,7,27,0,7.29166666666667,8789,0
Crawford,5037,1066,810,5,2020-09-24,2020,9,24,80,24,4,0,30,8788,0
Dallas,25132,2750,2182,38,2020-09-24,2020,9,24,168,9,30,0,5.35714285714286,8787,0
Davis,1246,124,78,4,2020-09-24,2020,9,24,10,2,3,0,20,8786,0
Decatur,1475,67,40,0,2020-09-24,2020,9,24,31,1,0,0,3.2258064516129,8785,0
Delaware,3776,383,296,3,2020-09-24,2020,9,24,41,18,2,0,43.9024390243902,8784,0
Des Moines,8599,764,527,7,2020-09-24,2020,9,24,62,13,15,0,20.9677419354839,8783,0
Dickinson,5085,506,409,6,2020-09-24,2020,9,24,40,3,7,0,7.5,8782,0
Dubuque,28950,3099,1945,41,2020-09-24,2020,9,24,411,114,23,0,27.7372262773723,8781,0
Emmet,2125,259,209,10,2020-09-24,2020,9,24,17,5,1,0,29.4117647058824,8780,0
Fayette,3978,210,134,2,2020-09-24,2020,9,24,42,5,4,0,11.9047619047619,8779,0
Floyd,3799,335,261,3,2020-09-24,2020,9,24,27,25,3,0,92.5925925925926,8778,0
Franklin,2491,346,295,18,2020-09-24,2020,9,24,9,0,4,0,0,8777,0
Fremont,1138,110,57,0,2020-09-24,2020,9,24,30,6,2,0,20,8776,0
Greene,1949,99,52,0,2020-09-24,2020,9,24,44,0,1,0,0,8775,0
Grundy,2731,218,120,3,2020-09-24,2020,9,24,21,0,1,0,0,8774,0
Guthrie,2614,241,163,6,2020-09-24,2020,9,24,22,1,3,0,4.54545454545455,8773,0
Hamilton,3570,322,261,3,2020-09-24,2020,9,24,14,0,0,0,0,8772,0
Hancock,2508,177,155,2,2020-09-24,2020,9,24,7,0,0,0,0,8771,0
Hardin,3666,295,216,1,2020-09-24,2020,9,24,16,2,-1,0,12.5,8770,0
Harrison,2635,205,155,3,2020-09-24,2020,9,24,54,9,0,1,16.6666666666667,8769,0
Henry,4935,685,255,4,2020-09-24,2020,9,24,70,30,33,0,42.8571428571429,8768,0
Howard,1995,185,122,6,2020-09-24,2020,9,24,21,0,8,0,0,8767,0
Humboldt,2187,184,107,3,2020-09-24,2020,9,24,5,1,0,0,20,8766,0
Ida,1459,115,39,1,2020-09-24,2020,9,24,21,5,0,1,23.8095238095238,8765,0
Iowa,3815,198,109,1,2020-09-24,2020,9,24,46,1,1,0,2.17391304347826,8764,0
Jackson,3792,330,195,3,2020-09-24,2020,9,24,37,13,2,0,35.1351351351351,8763,0
Jasper,7654,817,522,32,2020-09-24,2020,9,24,95,15,6,0,15.7894736842105,8762,0
Jefferson,2719,137,109,1,2020-09-24,2020,9,24,16,2,0,0,12.5,8761,0
Johnson,38770,5085,3286,27,2020-09-24,2020,9,24,217,12,216,0,5.52995391705069,8760,0
Jones,3777,262,166,3,2020-09-24,2020,9,24,25,4,1,0,16,8759,0
Keokuk,1679,105,56,1,2020-09-24,2020,9,24,20,4,1,0,20,8758,0
Kossuth,3355,253,117,0,2020-09-24,2020,9,24,23,4,0,0,17.3913043478261,8757,0
Lee,6111,620,385,7,2020-09-24,2020,9,24,43,7,15,0,16.2790697674419,8756,0
Linn,49248,3939,3007,110,2020-09-24,2020,9,24,451,61,29,1,13.5254988913526,8755,0
Louisa,2483,428,378,15,2020-09-24,2020,9,24,21,2,6,0,9.52380952380952,8754,0
Lucas,1569,153,79,6,2020-09-24,2020,9,24,20,0,0,0,0,8753,0
Lyon,1788,295,170,4,2020-09-24,2020,9,24,24,15,0,0,62.5,8752,0
Madison,3399,212,163,2,2020-09-24,2020,9,24,31,3,1,0,9.67741935483871,8751,0
Mahaska,4734,391,285,19,2020-09-24,2020,9,24,48,23,16,0,47.9166666666667,8750,0
Marion,6701,752,614,6,2020-09-24,2020,9,24,49,6,15,1,12.2448979591837,8749,0
Marshall,10832,1770,1590,34,2020-09-24,2020,9,24,64,2,17,0,3.125,8748,0
Mills,3555,176,124,1,2020-09-24,2020,9,24,30,3,4,0,10,8747,0
Mitchell,2728,188,93,0,2020-09-24,2020,9,24,22,2,2,0,9.09090909090909,8746,0
Monona,1724,144,107,1,2020-09-24,2020,9,24,3,0,2,0,0,8745,0
Monroe,1347,157,92,10,2020-09-24,2020,9,24,16,4,4,0,25,8744,0
Montgomery,1847,90,82,5,2020-09-24,2020,9,24,12,0,0,0,0,8743,0
Muscatine,9204,1091,896,54,2020-09-24,2020,9,24,44,1,7,0,2.27272727272727,8742,0
O'Brien,2924,345,188,9,2020-09-24,2020,9,24,23,11,4,0,47.8260869565218,8741,0
Osceola,934,151,100,0,2020-09-24,2020,9,24,19,5,4,0,26.3157894736842,8740,0
Page,2601,153,145,0,2020-09-24,2020,9,24,26,3,7,0,11.5384615384615,8739,0
Palo Alto,2072,182,106,0,2020-09-24,2020,9,24,17,10,1,0,58.8235294117647,8738,0
Plymouth,6388,1104,676,20,2020-09-24,2020,9,24,67,13,23,0,19.4029850746269,8737,0
Pocahontas,1657,156,122,2,2020-09-24,2020,9,24,13,0,3,0,0,8736,0
Polk,128825,15678,12267,261,2020-09-24,2020,9,24,916,107,170,0,11.6812227074236,8735,0
Pottawattamie,20697,2060,1678,38,2020-09-24,2020,9,24,175,27,19,0,15.4285714285714,8734,0
Poweshiek,3471,278,193,8,2020-09-24,2020,9,24,35,8,0,0,22.8571428571429,8733,0
Ringgold,1097,49,37,2,2020-09-24,2020,9,24,8,1,0,0,12.5,8732,0
Sac,2576,243,105,0,2020-09-24,2020,9,24,39,11,1,0,28.2051282051282,8731,0
Scott,36171,2924,2132,28,2020-09-24,2020,9,24,345,49,29,0,14.2028985507246,8730,0
