County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,2037,190,74,1,2020-10-28,2020,10,28,23,17,1,0,73.9130434782609,12177,0
Adams,843,83,47,0,2020-10-28,2020,10,28,4,2,3,0,50,12176,0
Allamakee,3395,387,260,9,2020-10-28,2020,10,28,27,8,2,0,29.6296296296296,12175,0
Appanoose,3206,234,148,3,2020-10-28,2020,10,28,14,5,3,0,35.7142857142857,12174,0
Audubon,1470,156,90,1,2020-10-28,2020,10,28,17,7,1,0,41.1764705882353,12173,0
Benton,6947,615,345,2,2020-10-28,2020,10,28,59,24,6,0,40.6779661016949,12172,0
Black Hawk,41475,5838,4488,101,2020-10-28,2020,10,28,275,145,35,3,52.7272727272727,12171,0
Boone,7571,731,530,9,2020-10-28,2020,10,28,45,6,10,0,13.3333333333333,12170,0
Bremer,6364,700,509,9,2020-10-28,2020,10,28,45,20,7,0,44.4444444444444,12169,0
Buchanan,5363,470,301,5,2020-10-28,2020,10,28,37,11,6,1,29.7297297297297,12168,0
Buena Vista,10347,2276,2013,12,2020-10-28,2020,10,28,50,12,5,0,24,12167,0
Butler,3956,394,344,3,2020-10-28,2020,10,28,29,9,6,1,31.0344827586207,12166,0
Calhoun,3117,318,251,4,2020-10-28,2020,10,28,17,6,2,0,35.2941176470588,12165,0
Carroll,7099,1184,703,13,2020-10-28,2020,10,28,71,22,5,0,30.9859154929578,12164,0
Cass,3609,412,286,3,2020-10-28,2020,10,28,26,14,2,0,53.8461538461539,12163,0
Cedar,4980,490,265,7,2020-10-28,2020,10,28,38,15,9,1,39.4736842105263,12162,0
Cerro Gordo,13537,1452,1070,27,2020-10-28,2020,10,28,134,69,8,1,51.4925373134328,12161,0
Cherokee,3356,410,279,2,2020-10-28,2020,10,28,19,5,6,0,26.3157894736842,12160,0
Chickasaw,3007,369,338,1,2020-10-28,2020,10,28,19,10,6,0,52.6315789473684,12159,0
Clarke,2766,355,263,3,2020-10-28,2020,10,28,8,1,2,0,12.5,12158,0
Clay,4672,546,354,4,2020-10-28,2020,10,28,30,9,9,0,30,12157,0
Clayton,3935,460,325,3,2020-10-28,2020,10,28,35,11,7,0,31.4285714285714,12156,0
Clinton,11858,1513,1140,27,2020-10-28,2020,10,28,50,17,10,1,34,12155,0
Crawford,6046,1368,1105,14,2020-10-28,2020,10,28,14,5,11,0,35.7142857142857,12154,0
Dallas,30467,3506,2837,46,2020-10-28,2020,10,28,138,31,31,2,22.463768115942,12153,0
Davis,1621,185,128,4,2020-10-28,2020,10,28,13,6,0,0,46.1538461538462,12152,0
Decatur,1949,160,68,0,2020-10-28,2020,10,28,9,7,1,0,77.7777777777778,12151,0
Delaware,4784,815,537,13,2020-10-28,2020,10,28,41,15,4,0,36.5853658536585,12150,0
Des Moines,11765,1453,835,10,2020-10-28,2020,10,28,135,53,18,0,39.2592592592593,12149,0
Dickinson,6261,772,549,9,2020-10-28,2020,10,28,66,27,6,2,40.9090909090909,12148,0
Dubuque,36142,5373,3518,57,2020-10-28,2020,10,28,236,109,81,-1,46.1864406779661,12147,0
Emmet,2820,444,300,20,2020-10-28,2020,10,28,40,13,6,1,32.5,12146,0
Fayette,4978,391,241,4,2020-10-28,2020,10,28,30,10,8,0,33.3333333333333,12145,0
Floyd,4472,450,398,11,2020-10-28,2020,10,28,33,11,0,0,33.3333333333333,12144,0
Franklin,2873,392,347,18,2020-10-28,2020,10,28,40,11,4,0,27.5,12143,0
Fremont,1564,211,130,1,2020-10-28,2020,10,28,8,3,7,0,37.5,12142,0
Greene,2512,189,112,0,2020-10-28,2020,10,28,14,2,3,0,14.2857142857143,12141,0
Grundy,3287,331,233,6,2020-10-28,2020,10,28,28,15,1,1,53.5714285714286,12140,0
Guthrie,3256,412,262,15,2020-10-28,2020,10,28,21,10,2,0,47.6190476190476,12139,0
Hamilton,4356,479,430,4,2020-10-28,2020,10,28,22,2,3,0,9.09090909090909,12138,0
Hancock,3119,339,261,4,2020-10-28,2020,10,28,28,8,3,0,28.5714285714286,12137,0
Hardin,4662,487,310,7,2020-10-28,2020,10,28,31,8,2,0,25.8064516129032,12136,0
Harrison,3750,683,316,15,2020-10-28,2020,10,28,19,11,18,0,57.8947368421053,12135,0
Henry,6247,1091,782,5,2020-10-28,2020,10,28,35,20,3,0,57.1428571428572,12134,0
Howard,2475,281,184,9,2020-10-28,2020,10,28,18,7,1,0,38.8888888888889,12133,0
Humboldt,2824,349,248,3,2020-10-28,2020,10,28,33,20,0,0,60.6060606060606,12132,0
Ida,1832,208,140,2,2020-10-28,2020,10,28,10,14,5,0,140,12131,0
Iowa,4747,427,228,9,2020-10-28,2020,10,28,29,12,5,0,41.3793103448276,12130,0
Jackson,4966,658,379,3,2020-10-28,2020,10,28,37,20,14,0,54.0540540540541,12129,0
Jasper,9692,1132,862,34,2020-10-28,2020,10,28,44,15,7,0,34.0909090909091,12128,0
Jefferson,3546,244,141,1,2020-10-28,2020,10,28,51,3,2,0,5.88235294117647,12127,0
Johnson,46528,5951,5173,31,2020-10-28,2020,10,28,245,58,22,1,23.6734693877551,12126,0
Jones,4898,466,301,4,2020-10-28,2020,10,28,37,16,8,0,43.2432432432432,12125,0
Keokuk,2058,170,124,1,2020-10-28,2020,10,28,17,9,4,0,52.9411764705882,12124,0
Kossuth,4322,482,315,0,2020-10-28,2020,10,28,19,5,10,0,26.3157894736842,12123,0
Lee,8478,974,665,10,2020-10-28,2020,10,28,54,17,11,0,31.4814814814815,12122,0
Linn,63608,5790,4119,132,2020-10-28,2020,10,28,555,144,46,0,25.9459459459459,12121,0
Louisa,3162,531,424,15,2020-10-28,2020,10,28,30,9,4,0,30,12120,0
Lucas,2038,208,152,6,2020-10-28,2020,10,28,9,2,0,0,22.2222222222222,12119,0
Lyon,2522,559,386,8,2020-10-28,2020,10,28,10,4,7,1,40,12118,0
Madison,4240,369,260,3,2020-10-28,2020,10,28,32,5,5,0,15.625,12117,0
Mahaska,6074,723,453,24,2020-10-28,2020,10,28,45,21,3,0,46.6666666666667,12116,0
Marion,8361,1044,917,11,2020-10-28,2020,10,28,38,17,14,1,44.7368421052632,12115,0
Marshall,12927,2077,1771,36,2020-10-28,2020,10,28,80,46,4,0,57.5,12114,0
Mills,4580,408,207,3,2020-10-28,2020,10,28,38,5,3,0,13.1578947368421,12113,0
Mitchell,3243,288,200,1,2020-10-28,2020,10,28,23,6,1,0,26.0869565217391,12112,0
Monona,2254,244,176,2,2020-10-28,2020,10,28,3,0,3,1,0,12111,0
Monroe,1780,264,154,11,2020-10-28,2020,10,28,6,2,2,0,33.3333333333333,12110,0
Montgomery,2321,187,153,7,2020-10-28,2020,10,28,21,7,1,0,33.3333333333333,12109,0
Muscatine,11786,1506,1087,58,2020-10-28,2020,10,28,85,21,5,0,24.7058823529412,12108,0
O'Brien,3739,703,421,14,2020-10-28,2020,10,28,21,19,12,0,90.4761904761905,12107,0
Osceola,1382,290,191,0,2020-10-28,2020,10,28,11,2,1,0,18.1818181818182,12106,0
Page,3522,417,315,0,2020-10-28,2020,10,28,19,7,0,0,36.8421052631579,12105,0
Palo Alto,2576,325,232,2,2020-10-28,2020,10,28,18,10,8,0,55.5555555555556,12104,0
