County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,10473,907,671,26,2021-02-20,2021,2,20,53,7,0,0,13.2075471698113,23463,0
Adams,4406,325,299,3,2021-02-20,2021,2,20,85,0,2,0,0,23462,0
Allamakee,17589,1431,1273,41,2021-02-20,2021,2,20,61,0,7,0,0,23461,0
Appanoose,15041,1359,1086,47,2021-02-20,2021,2,20,57,2,6,0,3.50877192982456,23460,0
Audubon,9833,482,414,9,2021-02-20,2021,2,20,73,1,4,0,1.36986301369863,23459,0
Benton,30291,2471,2078,54,2021-02-20,2021,2,20,160,6,8,0,3.75,23458,0
Black Hawk,179405,16121,13833,284,2021-02-20,2021,2,20,810,25,47,0,3.08641975308642,23457,0
Boone,37265,2564,2205,30,2021-02-20,2021,2,20,145,8,8,0,5.51724137931035,23456,0
Bremer,30895,2750,2449,53,2021-02-20,2021,2,20,110,2,6,0,1.81818181818182,23455,0
Buchanan,24886,1824,1596,27,2021-02-20,2021,2,20,131,4,2,0,3.05343511450382,23454,0
Buena Vista,38766,4681,3935,36,2021-02-20,2021,2,20,63,3,4,0,4.76190476190476,23453,0
Butler,24300,1655,1488,31,2021-02-20,2021,2,20,151,1,5,0,0.662251655629139,23452,0
Calhoun,15539,1324,1227,10,2021-02-20,2021,2,20,28,2,2,0,7.14285714285714,23451,0
Carroll,30784,2838,2540,47,2021-02-20,2021,2,20,140,2,5,0,1.42857142857143,23450,0
Cass,17616,1311,1104,48,2021-02-20,2021,2,20,47,5,2,0,10.6382978723404,23449,0
Cedar,25039,1732,1535,22,2021-02-20,2021,2,20,90,10,2,0,11.1111111111111,23448,0
Cerro Gordo,65006,5295,4674,79,2021-02-20,2021,2,20,305,12,14,0,3.9344262295082,23447,0
Cherokee,17134,1529,1367,35,2021-02-20,2021,2,20,41,6,1,0,14.6341463414634,23446,0
Chickasaw,14878,1244,1131,13,2021-02-20,2021,2,20,52,1,1,0,1.92307692307692,23445,0
Clarke,11324,982,795,20,2021-02-20,2021,2,20,26,5,5,0,19.2307692307692,23444,0
Clay,24719,1923,1703,25,2021-02-20,2021,2,20,96,2,7,0,2.08333333333333,23443,0
Clayton,20501,1674,1494,53,2021-02-20,2021,2,20,81,5,1,0,6.17283950617284,23442,0
Clinton,51307,5355,4517,82,2021-02-20,2021,2,20,446,13,19,0,2.91479820627803,23441,0
Crawford,22809,2699,2314,35,2021-02-20,2021,2,20,120,6,8,0,5,23440,0
Dallas,106223,11128,9024,88,2021-02-20,2021,2,20,558,32,29,0,5.73476702508961,23439,0
Davis,9025,819,687,23,2021-02-20,2021,2,20,39,0,1,0,0,23438,0
Decatur,8394,565,500,9,2021-02-20,2021,2,20,41,0,1,0,0,23437,0
Delaware,22559,1880,1723,38,2021-02-20,2021,2,20,60,0,5,0,0,23436,0
Des Moines,46024,4509,3907,56,2021-02-20,2021,2,20,233,16,25,0,6.86695278969957,23435,0
Dickinson,21664,2147,1855,38,2021-02-20,2021,2,20,57,5,4,0,8.7719298245614,23434,0
Dubuque,156106,13371,11462,191,2021-02-20,2021,2,20,602,32,59,0,5.3156146179402,23433,0
Emmet,13800,1206,1066,39,2021-02-20,2021,2,20,27,1,-1,0,3.7037037037037,23432,0
Fayette,29013,1834,1632,32,2021-02-20,2021,2,20,171,3,10,0,1.75438596491228,23431,0
Floyd,21553,1617,1379,38,2021-02-20,2021,2,20,63,0,5,0,0,23430,0
Franklin,17029,1180,1016,19,2021-02-20,2021,2,20,49,4,3,0,8.16326530612245,23429,0
Fremont,6266,581,525,9,2021-02-20,2021,2,20,28,0,0,0,0,23428,0
Greene,12684,763,692,10,2021-02-20,2021,2,20,59,0,0,0,0,23427,0
Grundy,16072,1372,1204,30,2021-02-20,2021,2,20,101,7,5,0,6.93069306930693,23426,0
Guthrie,14988,1154,1019,28,2021-02-20,2021,2,20,49,3,1,0,6.12244897959184,23425,0
Hamilton,20289,1907,1589,40,2021-02-20,2021,2,20,58,8,1,0,13.7931034482759,23424,0
Hancock,17910,1461,1295,28,2021-02-20,2021,2,20,167,4,7,0,2.39520958083832,23423,0
Hardin,28536,1784,1548,35,2021-02-20,2021,2,20,156,3,7,0,1.92307692307692,23422,0
Harrison,17293,1775,1520,68,2021-02-20,2021,2,20,41,2,6,0,4.87804878048781,23421,0
Henry,30704,2919,2653,35,2021-02-20,2021,2,20,133,6,6,0,4.51127819548872,23420,0
Howard,13793,1018,840,21,2021-02-20,2021,2,20,71,5,7,0,7.04225352112676,23419,0
Humboldt,13081,1166,1044,23,2021-02-20,2021,2,20,58,1,5,0,1.72413793103448,23418,0
Ida,9959,906,728,32,2021-02-20,2021,2,20,59,0,3,0,0,23417,0
Iowa,24601,1425,1262,23,2021-02-20,2021,2,20,175,0,5,0,0,23416,0
Jackson,21412,2193,1924,37,2021-02-20,2021,2,20,59,1,5,0,1.69491525423729,23415,0
Jasper,41893,4021,3303,65,2021-02-20,2021,2,20,204,18,20,0,8.82352941176471,23414,0
Jefferson,17103,1371,1206,32,2021-02-20,2021,2,20,48,0,4,0,0,23413,0
Johnson,175526,13666,12197,72,2021-02-20,2021,2,20,603,28,42,0,4.64344941956882,23412,0
Jones,21520,2925,2695,54,2021-02-20,2021,2,20,69,0,4,0,0,23411,0
Keokuk,12884,970,845,29,2021-02-20,2021,2,20,77,2,2,0,2.5974025974026,23410,0
Kossuth,21184,2055,1782,54,2021-02-20,2021,2,20,126,12,8,0,9.52380952380952,23409,0
Lee,45026,3707,3216,51,2021-02-20,2021,2,20,378,13,14,0,3.43915343915344,23408,0
Linn,241494,20434,17753,305,2021-02-20,2021,2,20,764,39,64,0,5.10471204188482,23407,0
Louisa,14617,1267,1126,41,2021-02-20,2021,2,20,46,4,3,0,8.69565217391304,23406,0
Lucas,7828,724,648,21,2021-02-20,2021,2,20,30,0,4,0,0,23405,0
Lyon,12549,1443,1345,41,2021-02-20,2021,2,20,132,0,2,0,0,23404,0
Madison,16596,1516,1236,17,2021-02-20,2021,2,20,53,4,6,0,7.54716981132076,23403,0
Mahaska,25246,2222,1935,44,2021-02-20,2021,2,20,59,5,1,0,8.47457627118644,23402,0
Marion,34023,3546,3063,66,2021-02-20,2021,2,20,137,9,9,0,6.56934306569343,23401,0
Marshall,68334,4925,4257,70,2021-02-20,2021,2,20,511,10,7,0,1.95694716242661,23400,0
Mills,18692,1613,1368,20,2021-02-20,2021,2,20,157,2,1,0,1.27388535031847,23399,0
