County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Clayton,2214,104,78,3,2020-08-07,2020,8,7,22,2,0,0,9.09090909090909,4731
Clinton,5814,366,137,3,2020-08-07,2020,8,7,65,10,5,0,15.3846153846154,4730
Crawford,3648,726,679,3,2020-08-07,2020,8,7,23,0,0,0,0,4729
Dallas,17083,1856,1401,35,2020-08-07,2020,8,7,204,23,40,0,11.2745098039216,4728
Davis,806,54,42,1,2020-08-07,2020,8,7,11,2,1,0,18.1818181818182,4727
Decatur,608,23,15,0,2020-08-07,2020,8,7,1,0,0,0,0,4726
Delaware,2367,103,84,1,2020-08-07,2020,8,7,31,6,2,0,19.3548387096774,4725
Des Moines,4388,156,99,2,2020-08-07,2020,8,7,56,5,2,0,8.92857142857143,4724
Dickinson,3873,377,294,4,2020-08-07,2020,8,7,42,0,5,0,0,4723
Dubuque,20472,1646,961,31,2020-08-07,2020,8,7,211,27,82,0,12.7962085308057,4722
Emmet,1534,190,119,4,2020-08-07,2020,8,7,23,4,2,2,17.3913043478261,4721
Fayette,2645,82,59,0,2020-08-07,2020,8,7,22,1,0,0,4.54545454545455,4720
Floyd,2595,145,97,2,2020-08-07,2020,8,7,28,8,4,0,28.5714285714286,4719
Franklin,1764,235,175,9,2020-08-07,2020,8,7,15,3,2,0,20,4718
Fremont,697,38,15,0,2020-08-07,2020,8,7,4,1,3,0,25,4717
Greene,1236,39,33,0,2020-08-07,2020,8,7,9,0,0,0,0,4716
Grundy,1821,78,47,1,2020-08-07,2020,8,7,14,2,0,0,14.2857142857143,4715
Guthrie,1751,131,97,5,2020-08-07,2020,8,7,17,2,4,0,11.7647058823529,4714
Hamilton,2585,245,225,1,2020-08-07,2020,8,7,18,2,2,0,11.1111111111111,4713
Hancock,1797,121,102,2,2020-08-07,2020,8,7,5,0,1,0,0,4712
Hardin,2580,175,100,0,2020-08-07,2020,8,7,21,3,4,0,14.2857142857143,4711
Harrison,1591,103,81,0,2020-08-07,2020,8,7,13,1,1,0,7.69230769230769,4710
Henry,2656,118,89,3,2020-08-07,2020,8,7,22,0,1,0,0,4709
Howard,1270,49,37,0,2020-08-07,2020,8,7,11,0,0,0,0,4708
Humboldt,1287,106,76,1,2020-08-07,2020,8,7,15,7,0,0,46.6666666666667,4707
Ida,888,29,23,0,2020-08-07,2020,8,7,3,0,0,0,0,4706
Iowa,2660,96,62,1,2020-08-07,2020,8,7,21,2,0,0,9.52380952380952,4705
Jackson,2652,149,65,1,2020-08-07,2020,8,7,18,1,10,0,5.55555555555556,4704
Jasper,4812,470,358,26,2020-08-07,2020,8,7,61,6,4,0,9.83606557377049,4703
Jefferson,1901,82,64,0,2020-08-07,2020,8,7,22,3,0,0,13.6363636363636,4702
Johnson,24808,2046,1481,16,2020-08-07,2020,8,7,252,29,14,0,11.5079365079365,4701
Jones,2554,128,79,2,2020-08-07,2020,8,7,19,1,3,0,5.26315789473684,4700
Keokuk,1076,34,22,1,2020-08-07,2020,8,7,14,2,1,0,14.2857142857143,4699
Kossuth,2008,84,49,0,2020-08-07,2020,8,7,20,1,5,0,5,4698
Lee,3025,108,53,3,2020-08-07,2020,8,7,54,1,1,0,1.85185185185185,4697
Linn,33714,2297,1813,87,2020-08-07,2020,8,7,420,46,35,0,10.952380952381,4696
Louisa,1827,378,352,14,2020-08-07,2020,8,7,5,0,1,0,0,4695
Lucas,821,59,32,4,2020-08-07,2020,8,7,14,4,1,0,28.5714285714286,4694
Lyon,1065,110,93,2,2020-08-07,2020,8,7,13,1,1,0,7.69230769230769,4693
Madison,2255,114,62,2,2020-08-07,2020,8,7,40,3,1,0,7.5,4692
Mahaska,2068,138,110,17,2020-08-07,2020,8,7,15,0,1,0,0,4691
Marion,3409,166,135,0,2020-08-07,2020,8,7,65,4,1,0,6.15384615384615,4690
Marshall,8350,1429,1079,25,2020-08-07,2020,8,7,64,10,4,0,15.625,4689
Mills,2725,85,48,0,2020-08-07,2020,8,7,26,0,1,0,0,4688
Mitchell,1877,78,67,0,2020-08-07,2020,8,7,13,0,0,0,0,4687
Monona,1160,91,79,0,2020-08-07,2020,8,7,4,0,0,0,0,4686
Monroe,823,72,46,7,2020-08-07,2020,8,7,9,3,0,0,33.3333333333333,4685
Montgomery,1332,54,35,4,2020-08-07,2020,8,7,102,3,2,0,2.94117647058824,4684
Muscatine,6743,843,733,48,2020-08-07,2020,8,7,60,3,6,0,5,4683
O'Brien,1910,136,99,2,2020-08-07,2020,8,7,22,2,2,0,9.09090909090909,4682
Osceola,629,79,69,0,2020-08-07,2020,8,7,8,1,1,0,12.5,4681
Page,1914,84,67,0,2020-08-07,2020,8,7,37,1,0,0,2.7027027027027,4680
Palo Alto,1451,82,54,0,2020-08-07,2020,8,7,18,2,1,0,11.1111111111111,4679
Plymouth,4055,454,345,9,2020-08-07,2020,8,7,36,4,4,1,11.1111111111111,4678
Pocahontas,1192,115,105,1,2020-08-07,2020,8,7,6,0,1,0,0,4677
Polk,86562,10114,7375,206,2020-08-07,2020,8,7,913,114,177,0,12.486308871851,4676
Pottawattamie,15109,1289,930,26,2020-08-07,2020,8,7,171,15,35,0,8.7719298245614,4675
Poweshiek,2058,154,109,8,2020-08-07,2020,8,7,22,2,1,0,9.09090909090909,4674
Ringgold,721,21,20,1,2020-08-07,2020,8,7,4,0,0,0,0,4673
Sac,1699,82,69,0,2020-08-07,2020,8,7,9,0,0,0,0,4672
Scott,24460,1662,1113,14,2020-08-07,2020,8,7,241,18,68,0,7.46887966804979,4671
Shelby,1616,179,150,1,2020-08-07,2020,8,7,23,2,9,0,8.69565217391304,4670
Sioux,4194,616,505,3,2020-08-07,2020,8,7,36,7,5,0,19.4444444444444,4669
Story,15560,1148,869,14,2020-08-07,2020,8,7,728,11,10,0,1.51098901098901,4668
Tama,3227,547,457,29,2020-08-07,2020,8,7,20,4,3,0,20,4667
Taylor,880,96,88,0,2020-08-07,2020,8,7,10,1,0,0,10,4666
Union,2135,75,38,1,2020-08-07,2020,8,7,27,1,1,0,3.7037037037037,4665
Van Buren,725,34,21,1,2020-08-07,2020,8,7,11,0,0,0,0,4664
Wapello,5799,876,772,33,2020-08-07,2020,8,7,62,5,0,0,8.06451612903226,4663
Warren,7949,550,336,1,2020-08-07,2020,8,7,86,4,16,0,4.65116279069768,4662
Washington,3112,294,271,10,2020-08-07,2020,8,7,26,2,3,0,7.69230769230769,4661
Wayne,481,19,12,1,2020-08-07,2020,8,7,6,0,0,0,0,4660
Webster,6825,793,492,7,2020-08-07,2020,8,7,47,21,66,0,44.6808510638298,4659
Winnebago,1563,79,45,0,2020-08-07,2020,8,7,25,3,7,0,12,4658
Winneshiek,2290,92,60,1,2020-08-07,2020,8,7,20,2,0,0,10,4657
Woodbury,21434,3707,3310,51,2020-08-07,2020,8,7,123,17,8,0,13.8211382113821,4656
Worth,1119,65,27,0,2020-08-07,2020,8,7,10,0,3,0,0,4655
Wright,3245,459,401,1,2020-08-07,2020,8,7,21,8,3,0,38.0952380952381,4654
