County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Adair,437,15,11,0,2020-07-01,2020,7,1,1,0,0,0,0,1089
Adams,256,8,8,0,2020-07-01,2020,7,1,0,0,0,0,,1088
Allamakee,1315,126,115,4,2020-07-01,2020,7,1,1,0,0,0,0,1087
Appanoose,836,20,17,3,2020-07-01,2020,7,1,12,0,0,0,0,1086
Audubon,467,16,15,1,2020-07-01,2020,7,1,3,0,0,0,0,1085
Benton,1951,59,44,1,2020-07-01,2020,7,1,6,1,1,0,16.6666666666667,1084
Black Hawk,15237,2130,1787,58,2020-07-01,2020,7,1,141,19,4,0,13.4751773049645,1083
Boone,2666,136,105,1,2020-07-01,2020,7,1,31,0,3,0,0,1082
Bremer,2203,88,79,6,2020-07-01,2020,7,1,17,0,1,0,0,1081
Buchanan,1862,46,35,1,2020-07-01,2020,7,1,12,0,1,0,0,1080
Buena Vista,6958,1697,1396,11,2020-07-01,2020,7,1,7,2,4,0,28.5714285714286,1079
Butler,1447,47,35,2,2020-07-01,2020,7,1,4,0,1,0,0,1078
Calhoun,1041,45,20,2,2020-07-01,2020,7,1,14,0,0,0,0,1077
Carroll,1862,86,69,1,2020-07-01,2020,7,1,41,3,5,0,7.31707317073171,1076
Cass,810,17,16,0,2020-07-01,2020,7,1,1,0,0,0,0,1075
Cedar,1590,77,59,1,2020-07-01,2020,7,1,2,2,3,0,100,1074
Cerro Gordo,4351,105,50,1,2020-07-01,2020,7,1,6,3,5,0,50,1073
Cherokee,1029,73,61,0,2020-07-01,2020,7,1,3,1,1,0,33.3333333333333,1072
Chickasaw,1088,27,22,0,2020-07-01,2020,7,1,4,0,2,0,0,1071
Clarke,1010,126,99,2,2020-07-01,2020,7,1,3,1,1,0,33.3333333333333,1070
Clay,1581,126,81,0,2020-07-01,2020,7,1,6,1,1,0,16.6666666666667,1069
Clayton,1360,39,33,3,2020-07-01,2020,7,1,3,0,0,0,0,1068
Clinton,3237,99,67,1,2020-07-01,2020,7,1,21,1,0,0,4.76190476190476,1067
Crawford,2862,667,597,2,2020-07-01,2020,7,1,2,1,3,0,50,1066
Dallas,9785,1194,989,29,2020-07-01,2020,7,1,31,5,3,0,16.1290322580645,1065
Davis,560,38,33,1,2020-07-01,2020,7,1,1,1,1,0,100,1064
Decatur,429,10,9,0,2020-07-01,2020,7,1,0,0,0,0,,1063
Delaware,1305,45,33,1,2020-07-01,2020,7,1,58,4,0,0,6.89655172413793,1062
Des Moines,2711,85,69,3,2020-07-01,2020,7,1,10,1,3,0,10,1061
Dickinson,2308,249,146,2,2020-07-01,2020,7,1,2,4,8,0,200,1060
Dubuque,10647,539,382,22,2020-07-01,2020,7,1,70,10,6,0,14.2857142857143,1059
Emmet,882,75,42,0,2020-07-01,2020,7,1,0,0,1,0,,1058
Fayette,1775,33,30,0,2020-07-01,2020,7,1,7,0,0,0,0,1057
Floyd,1776,66,41,2,2020-07-01,2020,7,1,1,0,2,0,0,1056
Franklin,1185,78,45,0,2020-07-01,2020,7,1,3,1,1,0,33.3333333333333,1055
Fremont,374,7,4,0,2020-07-01,2020,7,1,1,0,0,0,0,1054
Greene,813,28,20,0,2020-07-01,2020,7,1,6,0,0,0,0,1053
Grundy,1112,34,22,0,2020-07-01,2020,7,1,9,0,0,0,0,1052
Guthrie,969,64,58,4,2020-07-01,2020,7,1,6,0,0,0,0,1051
Hamilton,1910,185,141,1,2020-07-01,2020,7,1,2,0,0,0,0,1050
Hancock,1181,47,38,0,2020-07-01,2020,7,1,13,0,1,0,0,1049
Hardin,1734,63,34,0,2020-07-01,2020,7,1,2,0,1,0,0,1048
Harrison,1020,51,42,0,2020-07-01,2020,7,1,4,0,0,0,0,1047
Henry,1629,82,76,3,2020-07-01,2020,7,1,7,0,1,0,0,1046
Howard,687,27,12,0,2020-07-01,2020,7,1,1,0,0,0,0,1045
Humboldt,859,51,38,1,2020-07-01,2020,7,1,5,3,0,0,60,1044
Ida,649,22,20,0,2020-07-01,2020,7,1,1,0,0,0,0,1043
Iowa,1673,50,39,0,2020-07-01,2020,7,1,4,1,1,0,25,1042
Jackson,1233,25,16,0,2020-07-01,2020,7,1,6,0,0,0,0,1041
Jasper,3102,318,263,17,2020-07-01,2020,7,1,15,1,0,0,6.66666666666667,1040
Jefferson,1225,53,47,0,2020-07-01,2020,7,1,4,0,0,0,0,1039
Johnson,15158,1181,704,8,2020-07-01,2020,7,1,17,8,9,0,47.0588235294118,1038
Jones,1406,55,48,0,2020-07-01,2020,7,1,11,0,0,0,0,1037
Keokuk,770,19,17,1,2020-07-01,2020,7,1,4,0,0,0,0,1036
Kossuth,1178,32,19,0,2020-07-01,2020,7,1,3,0,0,0,0,1035
Lee,1861,49,36,2,2020-07-01,2020,7,1,5,0,1,0,0,1034
Linn,19288,1215,999,82,2020-07-01,2020,7,1,75,9,12,0,12,1033
Louisa,1426,360,337,13,2020-07-01,2020,7,1,1,0,0,0,0,1032
Lucas,484,30,23,4,2020-07-01,2020,7,1,4,0,0,0,0,1031
Lyon,626,40,38,0,2020-07-01,2020,7,1,0,0,0,0,,1030
Madison,1219,37,31,2,2020-07-01,2020,7,1,8,0,1,0,0,1029
Mahaska,1339,115,95,17,2020-07-01,2020,7,1,3,0,0,0,0,1028
Marion,1913,66,41,0,2020-07-01,2020,7,1,21,0,-1,0,0,1027
Marshall,5684,1016,919,18,2020-07-01,2020,7,1,6,3,5,0,50,1026
Mills,1922,34,32,0,2020-07-01,2020,7,1,3,0,0,0,0,1025
Mitchell,981,28,9,0,2020-07-01,2020,7,1,2,0,0,0,0,1024
Monona,836,71,48,0,2020-07-01,2020,7,1,3,0,0,0,0,1023
Monroe,524,50,43,6,2020-07-01,2020,7,1,5,0,0,0,0,1022
Montgomery,764,10,8,2,2020-07-01,2020,7,1,0,0,0,0,,1021
Muscatine,4392,620,539,44,2020-07-01,2020,7,1,2,1,3,0,50,1020
O'Brien,1161,85,54,1,2020-07-01,2020,7,1,4,0,0,0,0,1019
Osceola,381,56,47,0,2020-07-01,2020,7,1,0,0,0,0,,1018
Page,1165,20,18,0,2020-07-01,2020,7,1,1,0,0,0,0,1017
Palo Alto,963,31,22,0,2020-07-01,2020,7,1,1,0,0,0,0,1016
Plymouth,2671,305,257,4,2020-07-01,2020,7,1,1,2,7,0,200,1015
Pocahontas,826,84,29,1,2020-07-01,2020,7,1,16,7,3,0,43.75,1014
Polk,49784,6118,4805,177,2020-07-01,2020,7,1,407,52,34,0,12.7764127764128,1013
Pottawattamie,9259,700,596,11,2020-07-01,2020,7,1,38,8,7,0,21.0526315789474,1012
Poweshiek,1182,104,88,8,2020-07-01,2020,7,1,5,0,0,0,0,1011
Ringgold,481,15,11,0,2020-07-01,2020,7,1,2,1,1,0,50,1010
Sac,1227,63,49,0,2020-07-01,2020,7,1,4,0,2,0,0,1009
Scott,12629,664,481,10,2020-07-01,2020,7,1,32,20,18,0,62.5,1008
Shelby,1021,106,81,0,2020-07-01,2020,7,1,0,0,2,0,,1007
Sioux,2872,457,337,0,2020-07-01,2020,7,1,2,2,4,0,100,1006
Story,7825,721,277,3,2020-07-01,2020,7,1,72,17,24,0,23.6111111111111,1005
Tama,2290,450,395,29,2020-07-01,2020,7,1,14,5,0,0,35.7142857142857,1004
Taylor,640,79,68,0,2020-07-01,2020,7,1,1,0,0,0,0,1003
Union,1184,25,12,0,2020-07-01,2020,7,1,0,0,1,0,,1002
Van Buren,420,19,16,0,2020-07-01,2020,7,1,9,0,3,0,0,1001
Wapello,4131,701,661,30,2020-07-01,2020,7,1,20,1,0,0,5,1000
Warren,4498,250,210,2,2020-07-01,2020,7,1,30,1,2,0,3.33333333333333,999
Washington,2249,229,201,9,2020-07-01,2020,7,1,0,1,2,0,Inf,998
Wayne,318,8,6,0,2020-07-01,2020,7,1,5,0,0,0,0,997
Webster,4139,164,120,2,2020-07-01,2020,7,1,48,3,1,0,6.25,996
Winnebago,826,26,14,0,2020-07-01,2020,7,1,0,0,1,0,,995
Winneshiek,1356,32,24,0,2020-07-01,2020,7,1,2,1,0,0,50,994
Woodbury,16247,3177,3013,44,2020-07-01,2020,7,1,9,5,7,0,55.5555555555556,993
Worth,565,14,10,0,2020-07-01,2020,7,1,0,0,0,0,,992
Wright,2635,375,259,0,2020-07-01,2020,7,1,26,5,1,0,19.2307692307692,991
