County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,2656,448,253,8,2020-12-02,2020,12,2,17,4,5,0,23.5294117647059,15642,0
Adams,1124,179,93,2,2020-12-02,2020,12,2,14,8,3,0,57.1428571428572,15641,0
Allamakee,4368,870,463,11,2020-12-02,2020,12,2,32,20,14,0,62.5,15640,0
Appanoose,4299,807,339,12,2020-12-02,2020,12,2,16,3,17,0,18.75,15639,0
Audubon,1832,305,214,2,2020-12-02,2020,12,2,8,4,3,0,50,15638,0
Benton,9496,1740,843,21,2020-12-02,2020,12,2,39,12,48,0,30.7692307692308,15637,0
Black Hawk,52861,11194,7083,137,2020-12-02,2020,12,2,200,64,234,0,32,15636,0
Boone,9569,1424,863,11,2020-12-02,2020,12,2,64,20,27,0,31.25,15635,0
Bremer,8714,2001,964,12,2020-12-02,2020,12,2,43,17,50,0,39.5348837209302,15634,0
Buchanan,7025,1219,620,10,2020-12-02,2020,12,2,23,10,28,0,43.4782608695652,15633,0
Buena Vista,11895,3131,2415,14,2020-12-02,2020,12,2,52,39,35,0,75,15632,0
Butler,5134,1057,526,6,2020-12-02,2020,12,2,22,11,23,0,50,15631,0
Calhoun,4281,1090,413,7,2020-12-02,2020,12,2,15,2,31,0,13.3333333333333,15630,0
Carroll,8796,2035,1321,22,2020-12-02,2020,12,2,51,22,20,0,43.1372549019608,15629,0
Cass,4571,835,527,24,2020-12-02,2020,12,2,33,13,12,1,39.3939393939394,15628,0
Cedar,6601,1125,603,13,2020-12-02,2020,12,2,40,15,25,0,37.5,15627,0
Cerro Gordo,17860,3676,1845,48,2020-12-02,2020,12,2,85,51,107,2,60,15626,0
Cherokee,4298,947,495,4,2020-12-02,2020,12,2,34,29,18,0,85.2941176470588,15625,0
Chickasaw,3996,908,729,4,2020-12-02,2020,12,2,44,25,3,0,56.8181818181818,15624,0
Clarke,3308,500,382,4,2020-12-02,2020,12,2,18,6,2,0,33.3333333333333,15623,0
Clay,6094,1225,655,4,2020-12-02,2020,12,2,36,25,20,0,69.4444444444445,15622,0
Clayton,5100,1139,648,8,2020-12-02,2020,12,2,26,7,20,0,26.9230769230769,15621,0
Clinton,15943,3414,1834,44,2020-12-02,2020,12,2,69,24,62,0,34.7826086956522,15620,0
Crawford,6902,1811,1449,16,2020-12-02,2020,12,2,39,22,21,0,56.4102564102564,15619,0
Dallas,39001,6571,4044,57,2020-12-02,2020,12,2,248,95,126,0,38.3064516129032,15618,0
Davis,2272,481,250,9,2020-12-02,2020,12,2,22,4,12,0,18.1818181818182,15617,0
Decatur,2429,329,206,0,2020-12-02,2020,12,2,14,5,16,0,35.7142857142857,15616,0
Delaware,6049,1470,951,21,2020-12-02,2020,12,2,41,14,21,0,34.1463414634146,15615,0
Des Moines,15715,2986,1804,21,2020-12-02,2020,12,2,179,66,55,1,36.8715083798883,15614,0
Dickinson,7870,1438,888,11,2020-12-02,2020,12,2,86,25,18,0,29.0697674418605,15613,0
Dubuque,44561,9414,6299,93,2020-12-02,2020,12,2,209,71,180,2,33.9712918660287,15612,0
Emmet,3597,786,476,24,2020-12-02,2020,12,2,48,15,9,0,31.25,15611,0
Fayette,6629,1088,534,10,2020-12-02,2020,12,2,28,12,31,0,42.8571428571429,15610,0
Floyd,5779,1102,524,17,2020-12-02,2020,12,2,28,22,25,1,78.5714285714286,15609,0
Franklin,3776,760,428,21,2020-12-02,2020,12,2,39,15,11,0,38.4615384615385,15608,0
Fremont,1973,374,239,3,2020-12-02,2020,12,2,9,5,3,0,55.5555555555556,15607,0
Greene,3171,540,244,1,2020-12-02,2020,12,2,7,2,9,1,28.5714285714286,15606,0
Grundy,4257,889,446,11,2020-12-02,2020,12,2,33,10,31,0,30.3030303030303,15605,0
Guthrie,4161,770,473,15,2020-12-02,2020,12,2,16,2,18,0,12.5,15604,0
Hamilton,5558,1177,538,10,2020-12-02,2020,12,2,38,12,9,1,31.5789473684211,15603,0
Hancock,4309,900,482,7,2020-12-02,2020,12,2,33,17,24,0,51.5151515151515,15602,0
Hardin,6185,1209,629,10,2020-12-02,2020,12,2,47,23,25,0,48.936170212766,15601,0
Harrison,4712,1108,757,30,2020-12-02,2020,12,2,31,7,9,0,22.5806451612903,15600,0
Henry,8024,1913,1247,7,2020-12-02,2020,12,2,77,44,18,0,57.1428571428572,15599,0
Howard,3153,580,295,9,2020-12-02,2020,12,2,21,14,9,0,66.6666666666667,15598,0
Humboldt,3591,801,429,5,2020-12-02,2020,12,2,15,6,11,0,40,15597,0
Ida,2316,530,280,13,2020-12-02,2020,12,2,10,7,21,0,70,15596,0
Iowa,6077,1002,529,13,2020-12-02,2020,12,2,32,14,23,1,43.75,15595,0
Jackson,6561,1488,926,13,2020-12-02,2020,12,2,25,14,55,0,56,15594,0
Jasper,12724,2297,1423,44,2020-12-02,2020,12,2,62,30,55,0,48.3870967741936,15593,0
Jefferson,5389,751,339,2,2020-12-02,2020,12,2,44,17,9,0,38.6363636363636,15592,0
Johnson,59263,9796,6535,37,2020-12-02,2020,12,2,281,81,146,0,28.8256227758007,15591,0
Jones,7654,2359,1280,17,2020-12-02,2020,12,2,32,16,529,0,50,15590,0
Keokuk,2983,647,264,7,2020-12-02,2020,12,2,30,19,15,0,63.3333333333333,15589,0
Kossuth,5655,1160,552,7,2020-12-02,2020,12,2,65,59,8,0,90.7692307692308,15588,0
Lee,11452,2256,1204,17,2020-12-02,2020,12,2,107,184,52,0,171.96261682243,15587,0
Linn,87099,14656,7524,166,2020-12-02,2020,12,2,486,142,368,0,29.2181069958848,15586,0
Louisa,4116,894,583,18,2020-12-02,2020,12,2,39,11,6,0,28.2051282051282,15585,0
Lucas,2575,337,228,6,2020-12-02,2020,12,2,18,2,6,0,11.1111111111111,15584,0
Lyon,3373,1061,634,8,2020-12-02,2020,12,2,23,4,17,0,17.3913043478261,15583,0
Madison,5240,717,425,4,2020-12-02,2020,12,2,29,9,11,0,31.0344827586207,15582,0
Mahaska,7457,1333,830,27,2020-12-02,2020,12,2,47,22,23,0,46.8085106382979,15581,0
Marion,10959,2102,1284,22,2020-12-02,2020,12,2,60,19,48,1,31.6666666666667,15580,0
Marshall,15667,3576,2431,46,2020-12-02,2020,12,2,67,35,76,0,52.2388059701493,15579,0
Mills,5948,1085,556,7,2020-12-02,2020,12,2,35,16,34,0,45.7142857142857,15578,0
Mitchell,4186,836,365,5,2020-12-02,2020,12,2,34,25,14,0,73.5294117647059,15577,0
Monona,2760,450,292,4,2020-12-02,2020,12,2,11,7,8,2,63.6363636363636,15576,0
Monroe,2224,451,285,13,2020-12-02,2020,12,2,8,1,8,1,12.5,15575,0
Montgomery,3017,493,238,11,2020-12-02,2020,12,2,18,7,7,0,38.8888888888889,15574,0
Muscatine,15642,2982,1690,69,2020-12-02,2020,12,2,67,20,47,0,29.8507462686567,15573,0
O'Brien,4989,1342,886,31,2020-12-02,2020,12,2,44,22,20,0,50,15572,0
Osceola,1844,541,345,1,2020-12-02,2020,12,2,6,3,10,0,50,15571,0
Page,4601,1166,598,4,2020-12-02,2020,12,2,28,13,31,0,46.4285714285714,15570,0
Palo Alto,3413,673,381,4,2020-12-02,2020,12,2,42,14,17,0,33.3333333333333,15569,0
