County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,3085,681,531,20,2021-01-15,2021,1,15,8,5,3,0,62.5,19998,0
Adams,1346,292,228,3,2021-01-15,2021,1,15,5,1,3,0,20,19997,0
Allamakee,5116,1261,1068,27,2021-01-15,2021,1,15,16,6,15,0,37.5,19996,0
Appanoose,5079,1088,902,38,2021-01-15,2021,1,15,20,4,11,0,20,19995,0
Audubon,2163,411,350,8,2021-01-15,2021,1,15,6,0,3,0,0,19994,0
Benton,10705,2076,1897,43,2021-01-15,2021,1,15,34,2,9,0,5.88235294117647,19993,0
Black Hawk,59634,13582,12124,228,2021-01-15,2021,1,15,246,62,79,0,25.2032520325203,19992,0
Boone,11597,2146,1711,16,2021-01-15,2021,1,15,53,10,15,0,18.8679245283019,19991,0
Bremer,9946,2411,2184,48,2021-01-15,2021,1,15,62,16,12,0,25.8064516129032,19990,0
Buchanan,7968,1572,1363,20,2021-01-15,2021,1,15,19,7,8,0,36.8421052631579,19989,0
Buena Vista,13267,3901,3515,29,2021-01-15,2021,1,15,47,10,20,0,21.2765957446809,19988,0
Butler,5923,1458,1177,23,2021-01-15,2021,1,15,28,10,6,0,35.7142857142857,19987,0
Calhoun,4685,1216,1149,9,2021-01-15,2021,1,15,7,1,4,0,14.2857142857143,19986,0
Carroll,9974,2525,2231,33,2021-01-15,2021,1,15,40,7,11,0,17.5,19985,0
Cass,5368,1120,948,41,2021-01-15,2021,1,15,19,5,9,0,26.3157894736842,19984,0
Cedar,7650,1492,1282,19,2021-01-15,2021,1,15,34,9,8,0,26.4705882352941,19983,0
Cerro Gordo,20664,4595,4106,66,2021-01-15,2021,1,15,80,12,27,0,15,19982,0
Cherokee,5215,1373,1137,25,2021-01-15,2021,1,15,24,5,16,0,20.8333333333333,19981,0
Chickasaw,4550,1104,986,11,2021-01-15,2021,1,15,10,3,2,0,30,19980,0
Clarke,4020,773,576,7,2021-01-15,2021,1,15,27,5,5,0,18.5185185185185,19979,0
Clay,7158,1654,1465,19,2021-01-15,2021,1,15,24,3,5,0,12.5,19978,0
Clayton,5959,1502,1287,48,2021-01-15,2021,1,15,26,4,3,0,15.3846153846154,19977,0
Clinton,18750,4466,3883,61,2021-01-15,2021,1,15,153,37,21,0,24.1830065359477,19976,0
Crawford,7679,2278,1991,22,2021-01-15,2021,1,15,20,6,16,0,30,19975,0
Dallas,45616,8762,7392,69,2021-01-15,2021,1,15,199,49,53,0,24.6231155778895,19974,0
Davis,2719,682,592,21,2021-01-15,2021,1,15,7,0,2,0,0,19973,0
Decatur,2908,477,392,4,2021-01-15,2021,1,15,14,5,4,0,35.7142857142857,19972,0
Delaware,6809,1714,1553,36,2021-01-15,2021,1,15,25,5,6,0,20,19971,0
Des Moines,18021,3778,3335,40,2021-01-15,2021,1,15,50,17,12,0,34,19970,0
Dickinson,8980,1834,1631,26,2021-01-15,2021,1,15,16,4,4,1,25,19969,0
Dubuque,49680,11250,10103,148,2021-01-15,2021,1,15,241,37,22,0,15.3526970954357,19968,0
Emmet,4359,1099,911,31,2021-01-15,2021,1,15,13,3,5,0,23.0769230769231,19967,0
Fayette,7750,1579,1226,22,2021-01-15,2021,1,15,42,17,9,0,40.4761904761905,19966,0
Floyd,6594,1374,1210,36,2021-01-15,2021,1,15,18,4,7,0,22.2222222222222,19965,0
Franklin,4387,999,825,18,2021-01-15,2021,1,15,14,1,2,0,7.14285714285714,19964,0
Fremont,2303,501,443,5,2021-01-15,2021,1,15,16,1,6,0,6.25,19963,0
Greene,3605,684,616,7,2021-01-15,2021,1,15,12,5,3,0,41.6666666666667,19962,0
Grundy,4881,1192,1005,22,2021-01-15,2021,1,15,33,10,23,0,30.3030303030303,19961,0
Guthrie,4836,1022,867,24,2021-01-15,2021,1,15,19,3,8,0,15.7894736842105,19960,0
Hamilton,6422,1569,1365,28,2021-01-15,2021,1,15,21,2,7,0,9.52380952380952,19959,0
Hancock,5041,1280,1086,24,2021-01-15,2021,1,15,10,2,12,0,20,19958,0
Hardin,7095,1531,1382,29,2021-01-15,2021,1,15,21,0,4,0,0,19957,0
Harrison,5620,1534,1298,62,2021-01-15,2021,1,15,33,12,15,1,36.3636363636364,19956,0
Henry,9518,2624,2366,30,2021-01-15,2021,1,15,32,5,8,0,15.625,19955,0
Howard,3730,818,640,19,2021-01-15,2021,1,15,25,8,6,0,32,19954,0
Humboldt,4098,1040,892,19,2021-01-15,2021,1,15,12,2,8,0,16.6666666666667,19953,0
Ida,2763,735,656,30,2021-01-15,2021,1,15,9,0,4,0,0,19952,0
Iowa,6918,1222,1081,22,2021-01-15,2021,1,15,27,3,10,0,11.1111111111111,19951,0
Jackson,7664,1904,1695,31,2021-01-15,2021,1,15,48,11,2,0,22.9166666666667,19950,0
Jasper,15178,3165,2628,55,2021-01-15,2021,1,15,49,11,24,0,22.4489795918367,19949,0
Jefferson,6458,1188,891,23,2021-01-15,2021,1,15,32,4,18,0,12.5,19948,0
Johnson,68052,11943,10476,49,2021-01-15,2021,1,15,261,62,35,0,23.7547892720307,19947,0
Jones,8504,2689,2505,49,2021-01-15,2021,1,15,24,3,5,0,12.5,19946,0
Keokuk,3494,841,747,25,2021-01-15,2021,1,15,20,2,2,0,10,19945,0
Kossuth,6629,1698,1476,41,2021-01-15,2021,1,15,24,6,11,0,25,19944,0
Lee,13550,3116,2678,28,2021-01-15,2021,1,15,61,14,21,0,22.9508196721311,19943,0
Linn,99257,17588,15722,270,2021-01-15,2021,1,15,335,60,57,1,17.910447761194,19942,0
Louisa,4676,1139,973,29,2021-01-15,2021,1,15,17,4,7,0,23.5294117647059,19941,0
Lucas,3219,645,451,8,2021-01-15,2021,1,15,12,1,7,0,8.33333333333333,19940,0
Lyon,3965,1331,1173,32,2021-01-15,2021,1,15,17,1,9,0,5.88235294117647,19939,0
Madison,6360,1168,874,9,2021-01-15,2021,1,15,47,13,4,0,27.6595744680851,19938,0
Mahaska,8903,1905,1532,36,2021-01-15,2021,1,15,49,17,23,0,34.6938775510204,19937,0
Marion,13107,2996,2452,52,2021-01-15,2021,1,15,70,21,29,0,30,19936,0
Marshall,17681,4248,3889,61,2021-01-15,2021,1,15,85,10,8,0,11.7647058823529,19935,0
Mills,6815,1353,1219,16,2021-01-15,2021,1,15,29,4,5,0,13.7931034482759,19934,0
Mitchell,4837,1149,943,34,2021-01-15,2021,1,15,12,5,11,0,41.6666666666667,19933,0
Monona,3219,628,518,16,2021-01-15,2021,1,15,24,5,2,0,20.8333333333333,19932,0
Monroe,2855,802,552,18,2021-01-15,2021,1,15,20,8,13,0,40,19931,0
Montgomery,3706,831,658,22,2021-01-15,2021,1,15,27,4,10,0,14.8148148148148,19930,0
Muscatine,18333,3831,3327,75,2021-01-15,2021,1,15,95,22,17,0,23.1578947368421,19929,0
O'Brien,5779,1676,1500,54,2021-01-15,2021,1,15,24,2,6,0,8.33333333333333,19928,0
Osceola,2113,634,596,9,2021-01-15,2021,1,15,12,3,0,0,25,19927,0
Page,5254,1435,1314,15,2021-01-15,2021,1,15,23,5,5,0,21.7391304347826,19926,0
Palo Alto,3866,898,775,9,2021-01-15,2021,1,15,22,5,3,0,22.7272727272727,19925,0
Plymouth,11665,3486,3187,67,2021-01-15,2021,1,15,40,7,20,0,17.5,19924,0
Pocahontas,3081,772,663,11,2021-01-15,2021,1,15,4,0,3,0,0,19923,0
Polk,230777,45032,38802,441,2021-01-15,2021,1,15,961,250,258,1,26.0145681581686,19922,0
Pottawattamie,41189,8876,7715,112,2021-01-15,2021,1,15,145,32,41,0,22.0689655172414,19921,0
