County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Linn,17983,1169,899,82,2020-06-27,2020,6,27,137,3,0,0,2.18978102189781,637
Louisa,1400,358,289,13,2020-06-27,2020,6,27,7,0,0,0,0,636
Lucas,449,29,18,3,2020-06-27,2020,6,27,3,0,0,0,0,635
Lyon,575,38,33,0,2020-06-27,2020,6,27,2,0,0,0,0,634
Madison,1151,35,30,2,2020-06-27,2020,6,27,8,0,0,0,0,633
Mahaska,1292,117,90,16,2020-06-27,2020,6,27,4,0,0,0,0,632
Marion,1769,58,37,0,2020-06-27,2020,6,27,15,3,2,0,20,631
Marshall,5511,1008,616,18,2020-06-27,2020,6,27,32,2,0,0,6.25,630
Mills,1873,32,25,0,2020-06-27,2020,6,27,6,0,0,0,0,629
Mitchell,855,16,7,0,2020-06-27,2020,6,27,2,0,0,0,0,628
Monona,722,67,33,0,2020-06-27,2020,6,27,1,0,4,0,0,627
Monroe,499,50,43,6,2020-06-27,2020,6,27,3,0,0,0,0,626
Montgomery,735,10,8,2,2020-06-27,2020,6,27,3,0,0,0,0,625
Muscatine,4236,602,516,44,2020-06-27,2020,6,27,23,1,0,0,4.34782608695652,624
O'Brien,1033,80,43,1,2020-06-27,2020,6,27,10,0,1,0,0,623
Osceola,347,50,45,0,2020-06-27,2020,6,27,3,1,0,0,33.3333333333333,622
Page,1129,20,17,0,2020-06-27,2020,6,27,2,0,0,0,0,621
Palo Alto,763,24,19,0,2020-06-27,2020,6,27,37,0,0,0,0,620
Plymouth,2538,288,200,4,2020-06-27,2020,6,27,12,5,0,0,41.6666666666667,619
Pocahontas,739,65,11,1,2020-06-27,2020,6,27,9,8,1,0,88.8888888888889,618
Polk,46814,5850,2894,174,2020-06-27,2020,6,27,273,28,33,0,10.2564102564103,617
Pottawattamie,8837,668,487,11,2020-06-27,2020,6,27,179,4,15,0,2.23463687150838,616
Poweshiek,1104,103,85,8,2020-06-27,2020,6,27,6,1,0,0,16.6666666666667,615
Ringgold,433,12,10,0,2020-06-27,2020,6,27,1,0,2,0,0,614
Sac,1169,58,37,0,2020-06-27,2020,6,27,2,0,0,0,0,613
Scott,11683,576,402,10,2020-06-27,2020,6,27,98,11,2,0,11.2244897959184,612
Shelby,967,102,64,0,2020-06-27,2020,6,27,40,0,3,0,0,611
Sioux,2760,445,213,0,2020-06-27,2020,6,27,12,2,2,0,16.6666666666667,610
Story,7060,650,171,3,2020-06-27,2020,6,27,72,11,3,0,15.2777777777778,609
Tama,2100,436,353,29,2020-06-27,2020,6,27,12,1,0,0,8.33333333333333,608
Taylor,618,77,24,0,2020-06-27,2020,6,27,2,0,0,0,0,607
Union,1094,24,7,0,2020-06-27,2020,6,27,1,0,0,0,0,606
Van Buren,382,18,12,0,2020-06-27,2020,6,27,2,0,0,0,0,605
Wapello,4051,694,609,29,2020-06-27,2020,6,27,8,0,0,0,0,604
Warren,4253,228,195,2,2020-06-27,2020,6,27,15,1,0,0,6.66666666666667,603
Washington,2156,220,188,9,2020-06-27,2020,6,27,12,1,0,0,8.33333333333333,602
Wayne,296,8,3,0,2020-06-27,2020,6,27,1,1,0,0,100,601
Webster,3905,143,97,1,2020-06-27,2020,6,27,15,0,0,0,0,600
Winnebago,710,20,12,0,2020-06-27,2020,6,27,2,0,0,0,0,599
Winneshiek,1289,24,24,0,2020-06-27,2020,6,27,5,0,0,0,0,598
Woodbury,15630,3127,2658,44,2020-06-27,2020,6,27,10,2,0,0,20,597
Worth,486,11,8,0,2020-06-27,2020,6,27,3,1,1,0,33.3333333333333,596
Wright,2541,362,162,0,2020-06-27,2020,6,27,5,1,11,0,20,595
