County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,2394,345,134,5,2020-11-15,2020,11,15,35,12,1,1,34.2857142857143,13959,0
Adams,1023,136,66,1,2020-11-15,2020,11,15,15,8,0,0,53.3333333333333,13958,0
Allamakee,3886,609,326,9,2020-11-15,2020,11,15,34,9,0,0,26.4705882352941,13957,0
Appanoose,3906,619,205,3,2020-11-15,2020,11,15,71,31,0,0,43.6619718309859,13956,0
Audubon,1667,253,130,1,2020-11-15,2020,11,15,9,2,1,0,22.2222222222222,13955,0
Benton,8489,1352,500,10,2020-11-15,2020,11,15,86,36,15,1,41.8604651162791,13954,0
Black Hawk,47733,9125,5086,115,2020-11-15,2020,11,15,567,239,11,2,42.1516754850088,13953,0
Boone,8540,1083,662,10,2020-11-15,2020,11,15,77,22,1,0,28.5714285714286,13952,0
Bremer,7782,1505,610,12,2020-11-15,2020,11,15,150,69,0,0,46,13951,0
Buchanan,6267,897,385,6,2020-11-15,2020,11,15,75,33,0,0,44,13950,0
Buena Vista,11131,2725,2181,13,2020-11-15,2020,11,15,71,37,0,0,52.112676056338,13949,0
Butler,4652,775,434,3,2020-11-15,2020,11,15,50,34,0,0,68,13948,0
Calhoun,3886,872,341,6,2020-11-15,2020,11,15,9,9,0,0,100,13947,0
Carroll,8040,1712,1011,14,2020-11-15,2020,11,15,63,35,7,0,55.5555555555556,13946,0
Cass,4142,649,409,14,2020-11-15,2020,11,15,42,9,1,0,21.4285714285714,13945,0
Cedar,5896,851,372,13,2020-11-15,2020,11,15,63,33,2,0,52.3809523809524,13944,0
Cerro Gordo,15924,2665,1220,32,2020-11-15,2020,11,15,142,80,5,1,56.3380281690141,13943,0
Cherokee,3853,638,361,4,2020-11-15,2020,11,15,31,26,2,0,83.8709677419355,13942,0
Chickasaw,3550,633,467,1,2020-11-15,2020,11,15,53,28,0,0,52.8301886792453,13941,0
Clarke,3050,426,303,4,2020-11-15,2020,11,15,14,6,0,0,42.8571428571429,13940,0
Clay,5416,897,476,4,2020-11-15,2020,11,15,40,21,0,0,52.5,13939,0
Clayton,4565,838,389,4,2020-11-15,2020,11,15,45,13,2,0,28.8888888888889,13938,0
Clinton,14271,2640,1330,35,2020-11-15,2020,11,15,239,130,1,0,54.3933054393306,13937,0
Crawford,6505,1601,1292,15,2020-11-15,2020,11,15,31,7,3,0,22.5806451612903,13936,0
Dallas,35152,5286,3233,53,2020-11-15,2020,11,15,316,123,8,0,38.9240506329114,13935,0
Davis,1969,345,154,4,2020-11-15,2020,11,15,74,33,1,0,44.5945945945946,13934,0
Decatur,2214,263,127,0,2020-11-15,2020,11,15,7,2,1,0,28.5714285714286,13933,0
Delaware,5449,1198,668,18,2020-11-15,2020,11,15,34,21,2,0,61.7647058823529,13932,0
Des Moines,14106,2369,1198,13,2020-11-15,2020,11,15,319,130,5,0,40.7523510971787,13931,0
Dickinson,7077,1115,674,9,2020-11-15,2020,11,15,26,16,2,0,61.5384615384615,13930,0
Dubuque,40854,7835,4644,78,2020-11-15,2020,11,15,373,162,18,0,43.43163538874,13929,0
Emmet,3245,623,378,22,2020-11-15,2020,11,15,17,9,3,0,52.9411764705882,13928,0
Fayette,5852,797,337,8,2020-11-15,2020,11,15,53,21,1,0,39.622641509434,13927,0
Floyd,5155,759,476,12,2020-11-15,2020,11,15,73,30,0,0,41.0958904109589,13926,0
Franklin,3391,583,391,19,2020-11-15,2020,11,15,37,20,0,0,54.0540540540541,13925,0
Fremont,1762,294,176,2,2020-11-15,2020,11,15,41,18,0,0,43.9024390243902,13924,0
Greene,2864,398,172,0,2020-11-15,2020,11,15,28,13,0,0,46.4285714285714,13923,0
Grundy,3824,653,273,7,2020-11-15,2020,11,15,50,29,1,0,58,13922,0
Guthrie,3751,616,355,15,2020-11-15,2020,11,15,16,7,1,0,43.75,13921,0
Hamilton,4863,759,494,6,2020-11-15,2020,11,15,32,9,1,0,28.125,13920,0
Hancock,3824,671,316,6,2020-11-15,2020,11,15,53,18,0,0,33.9622641509434,13919,0
Hardin,5471,895,424,9,2020-11-15,2020,11,15,57,37,1,0,64.9122807017544,13918,0
Harrison,4242,900,572,24,2020-11-15,2020,11,15,55,20,2,0,36.3636363636364,13917,0
Henry,7304,1538,979,7,2020-11-15,2020,11,15,100,38,10,0,38,13916,0
Howard,2795,410,239,9,2020-11-15,2020,11,15,32,14,3,0,43.75,13915,0
Humboldt,3236,573,301,3,2020-11-15,2020,11,15,18,10,3,0,55.5555555555556,13914,0
Ida,2110,391,175,6,2020-11-15,2020,11,15,15,9,0,0,60,13913,0
Iowa,5534,751,357,11,2020-11-15,2020,11,15,44,23,0,0,52.2727272727273,13912,0
Jackson,5969,1212,530,5,2020-11-15,2020,11,15,61,21,6,0,34.4262295081967,13911,0
Jasper,11377,1829,986,36,2020-11-15,2020,11,15,149,63,1,0,42.2818791946309,13910,0
Jefferson,4416,488,194,1,2020-11-15,2020,11,15,27,8,3,0,29.6296296296296,13909,0
Johnson,53584,8199,5587,35,2020-11-15,2020,11,15,507,132,15,0,26.0355029585799,13908,0
Jones,6815,1833,406,8,2020-11-15,2020,11,15,77,46,11,0,59.7402597402597,13907,0
Keokuk,2598,430,139,2,2020-11-15,2020,11,15,20,8,2,0,40,13906,0
Kossuth,4996,778,421,2,2020-11-15,2020,11,15,74,32,2,0,43.2432432432432,13905,0
Lee,10230,1666,859,14,2020-11-15,2020,11,15,284,119,7,0,41.9014084507042,13904,0
Linn,78025,11587,4880,148,2020-11-15,2020,11,15,1002,340,18,3,33.9321357285429,13903,0
Louisa,3678,713,477,16,2020-11-15,2020,11,15,33,14,2,0,42.4242424242424,13902,0
Lucas,2310,282,176,6,2020-11-15,2020,11,15,27,3,1,0,11.1111111111111,13901,0
Lyon,2884,794,504,8,2020-11-15,2020,11,15,34,25,1,0,73.5294117647059,13900,0
Madison,4769,556,337,4,2020-11-15,2020,11,15,55,15,0,0,27.2727272727273,13899,0
Mahaska,6837,1063,600,26,2020-11-15,2020,11,15,79,22,4,0,27.8481012658228,13898,0
Marion,9743,1646,1010,16,2020-11-15,2020,11,15,140,75,0,0,53.5714285714286,13897,0
Marshall,14492,2972,1890,38,2020-11-15,2020,11,15,112,53,2,0,47.3214285714286,13896,0
Mills,5249,783,337,4,2020-11-15,2020,11,15,103,37,0,0,35.9223300970874,13895,0
Mitchell,3804,592,228,3,2020-11-15,2020,11,15,55,27,1,0,49.0909090909091,13894,0
Monona,2507,331,230,2,2020-11-15,2020,11,15,13,1,1,0,7.69230769230769,13893,0
Monroe,2050,374,227,12,2020-11-15,2020,11,15,25,10,1,0,40,13892,0
Montgomery,2708,346,201,9,2020-11-15,2020,11,15,40,14,0,1,35,13891,0
Muscatine,13939,2290,1282,61,2020-11-15,2020,11,15,169,71,7,0,42.0118343195266,13890,0
O'Brien,4493,1098,564,24,2020-11-15,2020,11,15,38,15,3,0,39.4736842105263,13889,0
Osceola,1659,440,255,0,2020-11-15,2020,11,15,9,4,1,0,44.4444444444444,13888,0
Page,4239,964,425,2,2020-11-15,2020,11,15,44,24,0,0,54.5454545454546,13887,0
Palo Alto,3044,508,287,3,2020-11-15,2020,11,15,37,10,2,0,27.027027027027,13886,0
Plymouth,9314,2387,1511,34,2020-11-15,2020,11,15,74,41,5,0,55.4054054054054,13885,0
Pocahontas,2491,444,204,2,2020-11-15,2020,11,15,10,5,2,0,50,13884,0
Polk,178926,27784,17699,304,2020-11-15,2020,11,15,1771,707,40,0,39.9209486166008,13883,0
Pottawattamie,30513,4759,3088,55,2020-11-15,2020,11,15,471,171,4,0,36.3057324840764,13882,0
Poweshiek,5612,816,464,11,2020-11-15,2020,11,15,54,17,0,0,31.4814814814815,13881,0
Ringgold,1590,138,93,2,2020-11-15,2020,11,15,8,1,0,0,12.5,13880,0
Sac,3733,666,359,6,2020-11-15,2020,11,15,23,16,2,0,69.5652173913044,13879,0
Scott,55523,8641,4130,58,2020-11-15,2020,11,15,915,427,15,0,46.6666666666667,13878,0
Shelby,3411,635,436,3,2020-11-15,2020,11,15,36,16,0,0,44.4444444444444,13877,0
Sioux,10955,3226,2274,22,2020-11-15,2020,11,15,87,42,3,0,48.2758620689655,13876,0
Story,37482,5517,3829,18,2020-11-15,2020,11,15,280,85,6,0,30.3571428571429,13875,0
Tama,5904,1338,846,39,2020-11-15,2020,11,15,38,23,1,1,60.5263157894737,13874,0
Taylor,1765,380,216,2,2020-11-15,2020,11,15,19,15,1,0,78.9473684210526,13873,0
Union,4525,555,257,6,2020-11-15,2020,11,15,52,31,0,0,59.6153846153846,13872,0
Van Buren,1762,288,152,3,2020-11-15,2020,11,15,13,5,1,0,38.4615384615385,13871,0
Wapello,10869,2148,1485,69,2020-11-15,2020,11,15,158,62,0,0,39.2405063291139,13870,0
Warren,17842,2161,1144,9,2020-11-15,2020,11,15,211,76,2,0,36.0189573459716,13869,0
Washington,7642,1085,593,12,2020-11-15,2020,11,15,38,18,2,0,47.3684210526316,13868,0
Wayne,1517,259,126,6,2020-11-15,2020,11,15,15,2,0,0,13.3333333333333,13867,0
Webster,15688,2900,1682,25,2020-11-15,2020,11,15,60,36,11,1,60,13866,0
Winnebago,4208,763,416,21,2020-11-15,2020,11,15,44,21,4,0,47.7272727272727,13865,0
Winneshiek,6207,748,488,9,2020-11-15,2020,11,15,80,28,1,0,35,13864,0
Woodbury,41963,9207,6753,106,2020-11-15,2020,11,15,284,119,32,1,41.9014084507042,13863,0
Worth,2343,267,126,0,2020-11-15,2020,11,15,17,10,0,0,58.8235294117647,13862,0
Wright,5734,1023,682,3,2020-11-15,2020,11,15,53,24,2,0,45.2830188679245,13861,0
