County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,11810,957,787,32,2021-04-05,2021,4,5,14,0,0,0,0,27819,0
Adams,5195,330,316,4,2021-04-05,2021,4,5,1,0,0,0,0,27818,0
Allamakee,20162,1539,1404,51,2021-04-05,2021,4,5,10,2,0,0,20,27817,0
Appanoose,16863,1425,1187,47,2021-04-05,2021,4,5,14,0,0,0,0,27816,0
Audubon,11365,507,464,9,2021-04-05,2021,4,5,4,0,1,0,0,27815,0
Benton,35223,2638,2364,55,2021-04-05,2021,4,5,35,0,1,0,0,27814,0
Black Hawk,202395,16741,14689,306,2021-04-05,2021,4,5,189,3,10,0,1.58730158730159,27813,0
Boone,41893,2717,2425,31,2021-04-05,2021,4,5,34,2,2,0,5.88235294117647,27812,0
Bremer,36918,2905,2650,59,2021-04-05,2021,4,5,62,5,2,0,8.06451612903226,27811,0
Buchanan,29001,1959,1749,31,2021-04-05,2021,4,5,18,1,2,0,5.55555555555556,27810,0
Buena Vista,42887,4838,4094,40,2021-04-05,2021,4,5,65,5,2,0,7.69230769230769,27809,0
Butler,28070,1703,1555,33,2021-04-05,2021,4,5,19,1,0,0,5.26315789473684,27808,0
Calhoun,17445,1374,1287,11,2021-04-05,2021,4,5,12,0,1,0,0,27807,0
Carroll,34495,2972,2643,50,2021-04-05,2021,4,5,233,23,15,0,9.87124463519313,27806,0
Cass,19763,1408,1248,54,2021-04-05,2021,4,5,7,1,1,0,14.2857142857143,27805,0
Cedar,28882,1892,1708,23,2021-04-05,2021,4,5,30,0,-1,0,0,27804,0
Cerro Gordo,72226,5515,4935,85,2021-04-05,2021,4,5,103,5,6,0,4.85436893203884,27803,0
Cherokee,19870,1650,1422,38,2021-04-05,2021,4,5,60,1,1,0,1.66666666666667,27802,0
Chickasaw,16539,1278,1191,15,2021-04-05,2021,4,5,14,0,0,0,0,27801,0
Clarke,12662,1038,931,23,2021-04-05,2021,4,5,7,1,1,0,14.2857142857143,27800,0
Clay,28051,2151,1826,25,2021-04-05,2021,4,5,18,5,3,0,27.7777777777778,27799,0
Clayton,23467,1717,1557,55,2021-04-05,2021,4,5,16,3,1,0,18.75,27798,0
