County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,1624,77,50,1,2020-10-04,2020,10,4,2,0,0,0,0,9801,0
Adams,686,40,28,0,2020-10-04,2020,10,4,0,0,0,0,,9800,0
Allamakee,2996,271,192,6,2020-10-04,2020,10,4,5,1,0,0,20,9799,0
Appanoose,2720,155,127,3,2020-10-04,2020,10,4,15,2,2,0,13.3333333333333,9798,0
Audubon,1259,104,39,1,2020-10-04,2020,10,4,0,0,0,0,,9797,0
Benton,5694,365,226,1,2020-10-04,2020,10,4,10,0,0,0,0,9796,0
Black Hawk,36438,4648,3964,93,2020-10-04,2020,10,4,31,3,0,0,9.67741935483871,9795,0
Boone,6647,559,380,8,2020-10-04,2020,10,4,11,4,0,0,36.3636363636364,9794,0
Bremer,5586,527,392,7,2020-10-04,2020,10,4,6,1,0,0,16.6666666666667,9793,0
Buchanan,4663,314,192,1,2020-10-04,2020,10,4,13,0,0,0,0,9792,0
Buena Vista,9546,2057,1849,12,2020-10-04,2020,10,4,1,0,0,0,0,9791,0
Butler,3473,292,264,2,2020-10-04,2020,10,4,2,0,-1,0,0,9790,0
Calhoun,2714,209,175,3,2020-10-04,2020,10,4,3,0,0,0,0,9789,0
Carroll,5972,767,491,5,2020-10-04,2020,10,4,6,6,-1,0,100,9788,0
Cass,2898,194,163,2,2020-10-04,2020,10,4,1,0,0,0,0,9787,0
Cedar,4089,280,182,2,2020-10-04,2020,10,4,14,0,0,0,0,9786,0
Cerro Gordo,11777,1109,893,23,2020-10-04,2020,10,4,25,1,-1,0,4,9785,0
Cherokee,2986,299,150,2,2020-10-04,2020,10,4,5,0,0,0,0,9784,0
Chickasaw,2716,292,256,1,2020-10-04,2020,10,4,0,0,0,0,,9783,0
Clarke,2405,269,239,3,2020-10-04,2020,10,4,-1,0,-6,0,0,9782,0
Clay,4008,377,242,4,2020-10-04,2020,10,4,13,3,0,0,23.0769230769231,9781,0
Clayton,3400,286,252,3,2020-10-04,2020,10,4,1,2,4,0,200,9780,0
Clinton,10282,1206,922,22,2020-10-04,2020,10,4,45,10,0,0,22.2222222222222,9779,0
Crawford,5410,1151,864,7,2020-10-04,2020,10,4,3,0,0,0,0,9778,0
Dallas,26712,2932,2459,38,2020-10-04,2020,10,4,32,0,-3,0,0,9777,0
Davis,1386,134,96,4,2020-10-04,2020,10,4,4,0,0,0,0,9776,0
Decatur,1619,75,50,0,2020-10-04,2020,10,4,1,0,-1,0,0,9775,0
Delaware,4106,501,418,4,2020-10-04,2020,10,4,6,1,6,0,16.6666666666667,9774,0
Des Moines,9382,896,638,9,2020-10-04,2020,10,4,36,2,0,0,5.55555555555556,9773,0
Dickinson,5539,576,434,7,2020-10-04,2020,10,4,6,3,0,0,50,9772,0
Dubuque,31397,3714,2213,44,2020-10-04,2020,10,4,43,12,0,0,27.906976744186,9771,0
Emmet,2296,299,218,10,2020-10-04,2020,10,4,2,0,-2,0,0,9770,0
Fayette,4335,250,159,2,2020-10-04,2020,10,4,6,0,0,0,0,9769,0
Floyd,4024,375,314,5,2020-10-04,2020,10,4,8,0,0,0,0,9768,0
Franklin,2629,353,322,18,2020-10-04,2020,10,4,3,0,1,0,0,9767,0
Fremont,1346,143,64,0,2020-10-04,2020,10,4,0,0,0,0,,9766,0
