County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,12741,993,836,32,2021-06-09,2021,6,9,8,0,1,0,0,33759,0
Adams,6121,355,337,4,2021-06-09,2021,6,9,31,0,0,0,0,33758,0
Allamakee,22638,1584,1463,52,2021-06-09,2021,6,9,26,0,1,0,0,33757,0
Appanoose,19091,1468,1230,49,2021-06-09,2021,6,9,20,0,0,0,0,33756,0
Audubon,13419,546,498,10,2021-06-09,2021,6,9,2,0,0,0,0,33755,0
Benton,39736,2748,2512,55,2021-06-09,2021,6,9,60,4,0,0,6.66666666666667,33754,0
Black Hawk,226050,17497,15510,310,2021-06-09,2021,6,9,500,25,12,0,5,33753,0
Boone,46453,2865,2617,34,2021-06-09,2021,6,9,72,0,2,0,0,33752,0
Bremer,41898,3012,2780,60,2021-06-09,2021,6,9,39,1,1,0,2.56410256410256,33751,0
Buchanan,33279,2038,1876,33,2021-06-09,2021,6,9,36,4,1,0,11.1111111111111,33750,0
Buena Vista,46822,4916,4206,40,2021-06-09,2021,6,9,67,0,2,0,0,33749,0
Butler,30894,1753,1610,35,2021-06-09,2021,6,9,32,0,0,0,0,33748,0
Calhoun,19573,1440,1372,13,2021-06-09,2021,6,9,25,1,4,0,4,33747,0
Carroll,38657,3078,2812,52,2021-06-09,2021,6,9,21,0,6,0,0,33746,0
Cass,21726,1477,1340,54,2021-06-09,2021,6,9,25,0,6,0,0,33745,0
Cedar,33253,2006,1875,23,2021-06-09,2021,6,9,47,1,2,0,2.12765957446809,33744,0
Cerro Gordo,82269,5959,5306,91,2021-06-09,2021,6,9,192,1,7,1,0.520833333333333,33743,0
Cherokee,22079,1694,1547,38,2021-06-09,2021,6,9,66,0,0,0,0,33742,0
Chickasaw,18625,1314,1229,16,2021-06-09,2021,6,9,28,0,1,0,0,33741,0
Clarke,14244,1068,978,24,2021-06-09,2021,6,9,18,0,1,0,0,33740,0
Clay,32461,2275,2129,27,2021-06-09,2021,6,9,16,0,2,0,0,33739,0
Clayton,26897,1797,1648,57,2021-06-09,2021,6,9,23,1,1,0,4.34782608695652,33738,0
Clinton,68580,6088,5465,93,2021-06-09,2021,6,9,202,1,3,0,0.495049504950495,33737,0
Crawford,29707,2923,2626,40,2021-06-09,2021,6,9,104,0,6,0,0,33736,0
Dallas,135307,12619,11080,99,2021-06-09,2021,6,9,148,12,4,0,8.10810810810811,33735,0
Davis,11907,923,804,25,2021-06-09,2021,6,9,7,1,1,0,14.2857142857143,33734,0
Decatur,10922,629,605,9,2021-06-09,2021,6,9,6,0,0,0,0,33733,0
Delaware,30972,2153,2051,42,2021-06-09,2021,6,9,21,0,3,1,0,33732,0
Des Moines,60598,5036,4503,69,2021-06-09,2021,6,9,245,2,6,1,0.816326530612245,33731,0
Dickinson,28946,2686,2442,44,2021-06-09,2021,6,9,15,2,3,0,13.3333333333333,33730,0
Dubuque,203956,14794,13149,211,2021-06-09,2021,6,9,148,1,5,1,0.675675675675676,33729,0
Emmet,18024,1436,1296,41,2021-06-09,2021,6,9,17,1,-1,1,5.88235294117647,33728,0
Fayette,38206,1944,1814,43,2021-06-09,2021,6,9,43,1,1,0,2.32558139534884,33727,0
Floyd,27216,1807,1565,42,2021-06-09,2021,6,9,40,1,2,0,2.5,33726,0
Franklin,21293,1340,1170,23,2021-06-09,2021,6,9,20,0,5,0,0,33725,0
Fremont,7984,662,617,9,2021-06-09,2021,6,9,-1,0,0,0,0,33724,0
Greene,15642,829,765,11,2021-06-09,2021,6,9,9,0,0,0,0,33723,0
Grundy,20168,1449,1333,33,2021-06-09,2021,6,9,19,1,1,0,5.26315789473684,33722,0
Guthrie,19854,1312,1190,32,2021-06-09,2021,6,9,23,0,1,0,0,33721,0
Hamilton,24431,2003,1752,51,2021-06-09,2021,6,9,31,0,0,0,0,33720,0
Hancock,22985,1598,1444,34,2021-06-09,2021,6,9,25,2,0,0,8,33719,0
Hardin,37406,2006,1813,44,2021-06-09,2021,6,9,14,1,4,0,7.14285714285714,33718,0
Harrison,22318,1934,1722,73,2021-06-09,2021,6,9,16,0,0,0,0,33717,0
Henry,38485,3090,2881,37,2021-06-09,2021,6,9,48,0,-1,0,0,33716,0
Howard,17684,1096,1024,22,2021-06-09,2021,6,9,27,4,-1,0,14.8148148148148,33715,0
Humboldt,16098,1243,1165,26,2021-06-09,2021,6,9,18,0,1,0,0,33714,0
Ida,13143,1027,865,35,2021-06-09,2021,6,9,12,0,0,0,0,33713,0
Iowa,31265,1559,1467,24,2021-06-09,2021,6,9,53,0,2,0,0,33712,0
Jackson,27445,2385,2179,42,2021-06-09,2021,6,9,39,2,5,0,5.12820512820513,33711,0
Jasper,55010,4555,4119,72,2021-06-09,2021,6,9,74,1,2,0,1.35135135135135,33710,0
Jefferson,22181,1454,1298,35,2021-06-09,2021,6,9,57,1,1,0,1.75438596491228,33709,0
Johnson,224039,15475,14384,85,2021-06-09,2021,6,9,293,6,9,0,2.04778156996587,33708,0
Jones,28283,3135,2933,57,2021-06-09,2021,6,9,39,0,4,0,0,33707,0
Keokuk,16506,1031,928,32,2021-06-09,2021,6,9,26,0,1,0,0,33706,0
Kossuth,27677,2281,2099,65,2021-06-09,2021,6,9,35,0,1,0,0,33705,0
Lee,57535,4056,3714,56,2021-06-09,2021,6,9,140,0,7,0,0,33704,0
Linn,310933,22544,20517,338,2021-06-09,2021,6,9,389,11,18,0,2.82776349614396,33703,0
Louisa,18366,1361,1234,49,2021-06-09,2021,6,9,36,0,0,0,0,33702,0
Lucas,10051,807,753,23,2021-06-09,2021,6,9,16,0,1,0,0,33701,0
Lyon,17405,1594,1540,41,2021-06-09,2021,6,9,20,0,2,0,0,33700,0
Madison,22283,1788,1607,19,2021-06-09,2021,6,9,29,0,4,0,0,33699,0
Mahaska,33273,2430,2244,51,2021-06-09,2021,6,9,54,2,0,0,3.7037037037037,33698,0
Marion,44969,3862,3566,76,2021-06-09,2021,6,9,51,5,2,0,9.80392156862745,33697,0
Marshall,86441,5235,4757,76,2021-06-09,2021,6,9,94,2,2,0,2.12765957446809,33696,0
Mills,22180,1797,1601,24,2021-06-09,2021,6,9,-5,0,0,0,0,33695,0
Mitchell,18956,1377,1232,42,2021-06-09,2021,6,9,19,0,1,0,0,33694,0
Monona,18843,887,800,31,2021-06-09,2021,6,9,18,0,0,0,0,33693,0
Monroe,10279,1005,924,29,2021-06-09,2021,6,9,12,0,1,0,0,33692,0
Montgomery,15000,1115,997,38,2021-06-09,2021,6,9,12,0,0,0,0,33691,0
Muscatine,59665,5212,4705,106,2021-06-09,2021,6,9,66,0,3,1,0,33690,0
O'Brien,27447,2151,1935,61,2021-06-09,2021,6,9,10,0,-1,0,0,33689,0
Osceola,9689,816,773,16,2021-06-09,2021,6,9,13,0,0,0,0,33688,0
Page,22673,2012,1907,22,2021-06-09,2021,6,9,19,0,0,0,0,33687,0
Palo Alto,19873,1194,1102,23,2021-06-09,2021,6,9,11,0,1,0,0,33686,0
Plymouth,40326,4335,3931,81,2021-06-09,2021,6,9,50,0,2,0,0,33685,0
Pocahontas,14291,903,837,22,2021-06-09,2021,6,9,15,0,0,0,0,33684,0
Polk,739142,65516,56992,636,2021-06-09,2021,6,9,1106,28,39,0,2.53164556962025,33683,0
Pottawattamie,126152,12335,10955,173,2021-06-09,2021,6,9,128,3,5,0,2.34375,33682,0
Poweshiek,47781,1647,1520,36,2021-06-09,2021,6,9,53,1,0,0,1.88679245283019,33681,0
Ringgold,10533,579,539,24,2021-06-09,2021,6,9,2,0,0,0,0,33680,0
Sac,21782,1391,1285,20,2021-06-09,2021,6,9,19,0,0,0,0,33679,0
Scott,228835,21707,19807,244,2021-06-09,2021,6,9,338,7,40,0,2.07100591715976,33678,0
Shelby,18169,1374,1277,37,2021-06-09,2021,6,9,13,1,3,0,7.69230769230769,33677,0
Sioux,48165,5347,5073,74,2021-06-09,2021,6,9,26,3,4,0,11.5384615384615,33676,0
Story,169438,11465,10559,48,2021-06-09,2021,6,9,164,0,7,0,0,33675,0
Tama,34308,2240,2022,71,2021-06-09,2021,6,9,81,2,2,0,2.46913580246914,33674,0
Taylor,9349,687,649,12,2021-06-09,2021,6,9,16,0,0,0,0,33673,0
Union,18268,1380,1252,35,2021-06-09,2021,6,9,28,0,0,0,0,33672,0
Van Buren,9029,589,541,18,2021-06-09,2021,6,9,16,1,-1,0,6.25,33671,0
Wapello,50057,4701,4175,122,2021-06-09,2021,6,9,87,2,-2,0,2.29885057471264,33670,0
Warren,82738,6330,5686,90,2021-06-09,2021,6,9,130,1,5,0,0.769230769230769,33669,0
Washington,44125,2739,2498,51,2021-06-09,2021,6,9,34,4,3,0,11.7647058823529,33668,0
Wayne,7702,584,516,23,2021-06-09,2021,6,9,14,0,1,0,0,33667,0
Webster,72144,5430,5034,94,2021-06-09,2021,6,9,46,0,4,0,0,33666,0
Winnebago,18877,1555,1393,31,2021-06-09,2021,6,9,24,0,1,0,0,33665,0
Winneshiek,41991,2053,1935,35,2021-06-09,2021,6,9,56,0,0,0,0,33664,0
Woodbury,154447,16527,14918,229,2021-06-09,2021,6,9,282,4,3,0,1.41843971631206,33663,0
Worth,14173,800,741,8,2021-06-09,2021,6,9,15,0,0,0,0,33662,0
Wright,21677,1929,1808,40,2021-06-09,2021,6,9,7,0,1,0,0,33661,0
