County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Adair,382,12,11,0,2020-06-24,2020,6,24,6,0,0,0,0,396
Adams,227,7,5,0,2020-06-24,2020,6,24,11,0,0,0,0,395
Allamakee,1139,122,90,4,2020-06-24,2020,6,24,18,0,0,0,0,394
Appanoose,760,20,16,3,2020-06-24,2020,6,24,12,0,2,0,0,393
Audubon,307,15,11,1,2020-06-24,2020,6,24,2,0,0,0,0,392
Benton,1683,53,42,1,2020-06-24,2020,6,24,37,1,0,0,2.7027027027027,391
Black Hawk,13409,1927,1187,56,2020-06-24,2020,6,24,168,23,14,0,13.6904761904762,390
Boone,2308,117,77,1,2020-06-24,2020,6,24,50,2,2,0,4,389
Bremer,2019,85,70,6,2020-06-24,2020,6,24,27,3,1,0,11.1111111111111,388
Buchanan,1502,42,31,1,2020-06-24,2020,6,24,41,4,0,0,9.75609756097561,387
Buena Vista,6752,1675,550,10,2020-06-24,2020,6,24,44,5,19,0,11.3636363636364,386
Butler,1317,37,27,2,2020-06-24,2020,6,24,23,1,2,0,4.34782608695652,385
Calhoun,850,27,18,0,2020-06-24,2020,6,24,9,1,0,0,11.1111111111111,384
Carroll,1566,70,50,1,2020-06-24,2020,6,24,12,1,5,0,8.33333333333333,383
Cass,698,16,16,0,2020-06-24,2020,6,24,7,0,1,0,0,382
Cedar,1405,66,50,1,2020-06-24,2020,6,24,29,5,0,0,17.2413793103448,381
Cerro Gordo,3911,66,30,1,2020-06-24,2020,6,24,102,4,2,0,3.92156862745098,380
Cherokee,916,69,55,0,2020-06-24,2020,6,24,16,1,0,0,6.25,379
Chickasaw,887,20,15,0,2020-06-24,2020,6,24,23,0,0,0,0,378
Clarke,901,111,69,2,2020-06-24,2020,6,24,11,0,1,0,0,377
Clay,1337,110,70,0,2020-06-24,2020,6,24,23,1,16,0,4.34782608695652,376
Clayton,1250,35,31,3,2020-06-24,2020,6,24,58,0,0,0,0,375
Clinton,2696,77,67,1,2020-06-24,2020,6,24,36,2,1,0,5.55555555555556,374
Crawford,2704,644,383,2,2020-06-24,2020,6,24,35,2,3,0,5.71428571428571,373
Dallas,8490,1088,695,29,2020-06-24,2020,6,24,142,6,-1,0,4.22535211267606,372
Davis,524,36,25,1,2020-06-24,2020,6,24,6,0,1,0,0,371
Decatur,407,9,7,0,2020-06-24,2020,6,24,5,0,0,0,0,370
Delaware,1093,35,27,1,2020-06-24,2020,6,24,18,1,0,0,5.55555555555556,369
Des Moines,2431,78,62,2,2020-06-24,2020,6,24,123,0,0,0,0,368
Dickinson,1494,220,92,2,2020-06-24,2020,6,24,88,8,5,0,9.09090909090909,367
Dubuque,8473,463,245,22,2020-06-24,2020,6,24,551,9,0,0,1.63339382940109,366
Emmet,721,64,31,0,2020-06-24,2020,6,24,32,3,1,0,9.375,365
Fayette,1534,30,28,0,2020-06-24,2020,6,24,25,0,0,0,0,364
Floyd,1496,50,22,1,2020-06-24,2020,6,24,67,7,1,0,10.4477611940299,363
Franklin,1067,66,26,0,2020-06-24,2020,6,24,11,0,0,0,0,362
Fremont,331,4,2,0,2020-06-24,2020,6,24,3,0,0,0,0,361
Greene,709,28,19,0,2020-06-24,2020,6,24,7,0,0,0,0,360
Grundy,956,26,17,0,2020-06-24,2020,6,24,10,0,0,0,0,359
Guthrie,893,63,48,4,2020-06-24,2020,6,24,19,0,1,0,0,358
Hamilton,1765,172,111,0,2020-06-24,2020,6,24,17,3,3,0,17.6470588235294,357
Hancock,1022,39,27,0,2020-06-24,2020,6,24,10,1,0,0,10,356
Hardin,1450,56,20,0,2020-06-24,2020,6,24,16,2,0,0,12.5,355
Harrison,889,45,41,0,2020-06-24,2020,6,24,10,1,2,0,10,354
Henry,1469,79,70,3,2020-06-24,2020,6,24,80,0,0,0,0,353
Howard,595,14,10,0,2020-06-24,2020,6,24,10,0,0,0,0,352
Humboldt,760,43,31,1,2020-06-24,2020,6,24,96,1,1,0,1.04166666666667,351
Ida,593,21,18,0,2020-06-24,2020,6,24,7,1,0,0,14.2857142857143,350
Iowa,1480,40,33,0,2020-06-24,2020,6,24,24,0,0,0,0,349
Jackson,993,20,13,0,2020-06-24,2020,6,24,23,1,0,0,4.34782608695652,348
Jasper,2766,305,212,17,2020-06-24,2020,6,24,68,5,1,0,7.35294117647059,347
Jefferson,1017,49,38,0,2020-06-24,2020,6,24,20,0,1,0,0,346
Johnson,12206,836,519,8,2020-06-24,2020,6,24,326,31,11,0,9.50920245398773,345
Jones,1239,47,41,0,2020-06-24,2020,6,24,23,0,0,0,0,344
Keokuk,699,18,14,1,2020-06-24,2020,6,24,10,1,0,0,10,343
Kossuth,1049,28,14,0,2020-06-24,2020,6,24,9,1,0,0,11.1111111111111,342
Lee,1654,44,33,1,2020-06-24,2020,6,24,55,1,2,0,1.81818181818182,341
Linn,16862,1121,884,80,2020-06-24,2020,6,24,244,14,9,0,5.73770491803279,340
Louisa,1348,355,289,13,2020-06-24,2020,6,24,17,0,0,0,0,339
Lucas,421,29,18,3,2020-06-24,2020,6,24,13,1,1,0,7.69230769230769,338
Lyon,547,37,33,0,2020-06-24,2020,6,24,13,0,3,0,0,337
Madison,1061,35,30,2,2020-06-24,2020,6,24,21,0,0,0,0,336
Mahaska,1203,113,90,16,2020-06-24,2020,6,24,16,1,1,1,6.25,335
Marion,1661,50,35,0,2020-06-24,2020,6,24,23,2,0,0,8.69565217391304,334
Marshall,5232,988,614,18,2020-06-24,2020,6,24,85,10,2,0,11.7647058823529,333
Mills,1795,31,25,0,2020-06-24,2020,6,24,12,0,0,0,0,332
Mitchell,801,9,5,0,2020-06-24,2020,6,24,8,0,0,0,0,331
Monona,697,64,23,0,2020-06-24,2020,6,24,10,1,1,0,10,330
Monroe,471,50,42,6,2020-06-24,2020,6,24,8,1,0,0,12.5,329
Montgomery,712,10,7,2,2020-06-24,2020,6,24,7,0,0,0,0,328
Muscatine,4067,590,512,43,2020-06-24,2020,6,24,86,3,1,0,3.48837209302326,327
O'Brien,971,79,41,1,2020-06-24,2020,6,24,19,5,2,0,26.3157894736842,326
Osceola,329,49,45,0,2020-06-24,2020,6,24,7,0,0,0,0,325
Page,1071,18,16,0,2020-06-24,2020,6,24,5,0,0,0,0,324
Palo Alto,683,24,19,0,2020-06-24,2020,6,24,13,1,3,0,7.69230769230769,323
Plymouth,2299,258,190,4,2020-06-24,2020,6,24,46,7,0,0,15.2173913043478,322
Pocahontas,601,41,8,1,2020-06-24,2020,6,24,11,2,2,0,18.1818181818182,321
Polk,43616,5620,2772,171,2020-06-24,2020,6,24,697,42,30,3,6.02582496413199,320
Pottawattamie,7946,636,438,11,2020-06-24,2020,6,24,72,10,11,0,13.8888888888889,319
Poweshiek,1033,97,85,8,2020-06-24,2020,6,24,17,0,0,0,0,318
Ringgold,399,12,8,0,2020-06-24,2020,6,24,5,0,0,0,0,317
Sac,1115,50,36,0,2020-06-24,2020,6,24,17,2,0,0,11.7647058823529,316
Scott,10804,480,390,10,2020-06-24,2020,6,24,192,22,3,0,11.4583333333333,315
Shelby,817,93,50,0,2020-06-24,2020,6,24,69,8,1,0,11.5942028985507,314
Sioux,2585,423,203,0,2020-06-24,2020,6,24,12,0,2,0,0,313
Story,6129,550,149,3,2020-06-24,2020,6,24,219,47,0,0,21.4611872146119,312
Tama,2030,432,353,29,2020-06-24,2020,6,24,23,0,1,0,0,311
Taylor,593,76,23,0,2020-06-24,2020,6,24,7,0,1,0,0,310
Union,917,14,7,0,2020-06-24,2020,6,24,10,0,0,0,0,309
Van Buren,342,16,12,0,2020-06-24,2020,6,24,5,0,1,0,0,308
Wapello,3914,691,609,28,2020-06-24,2020,6,24,52,2,7,0,3.84615384615385,307
Warren,3998,215,186,2,2020-06-24,2020,6,24,66,1,1,0,1.51515151515152,306
Washington,2060,217,187,9,2020-06-24,2020,6,24,27,3,4,0,11.1111111111111,305
Wayne,282,7,3,0,2020-06-24,2020,6,24,3,1,0,0,33.3333333333333,304
Webster,3788,133,91,1,2020-06-24,2020,6,24,39,3,1,0,7.69230769230769,303
Winnebago,679,18,12,0,2020-06-24,2020,6,24,14,1,0,0,7.14285714285714,302
Winneshiek,1245,25,24,0,2020-06-24,2020,6,24,19,1,0,0,5.26315789473684,301
Woodbury,15199,3089,2640,43,2020-06-24,2020,6,24,195,11,10,0,5.64102564102564,300
Worth,456,8,5,0,2020-06-24,2020,6,24,2,0,0,0,0,299
Wright,2460,348,141,0,2020-06-24,2020,6,24,37,7,3,0,18.9189189189189,298
