County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Adair,370,12,11,0,2020-06-22,2020,6,22,9,0,0,0,0,198
Adams,215,7,5,0,2020-06-22,2020,6,22,6,0,0,0,0,197
Allamakee,1109,121,90,4,2020-06-22,2020,6,22,27,0,0,0,0,196
Appanoose,718,20,14,3,2020-06-22,2020,6,22,11,0,3,0,0,195
Audubon,305,15,11,1,2020-06-22,2020,6,22,5,0,1,0,0,194
Benton,1624,52,42,1,2020-06-22,2020,6,22,15,0,0,0,0,193
Black Hawk,13065,1897,1163,56,2020-06-22,2020,6,22,90,5,4,0,5.55555555555556,192
Boone,2229,115,68,1,2020-06-22,2020,6,22,20,0,8,0,0,191
Bremer,1969,82,68,6,2020-06-22,2020,6,22,19,0,0,0,0,190
Buchanan,1427,38,31,1,2020-06-22,2020,6,22,73,1,0,0,1.36986301369863,189
Buena Vista,6696,1668,501,10,2020-06-22,2020,6,22,46,2,35,0,4.34782608695652,188
Butler,1268,35,25,2,2020-06-22,2020,6,22,51,0,6,0,0,187
Calhoun,799,25,16,0,2020-06-22,2020,6,22,6,0,2,0,0,186
Carroll,1526,69,35,1,2020-06-22,2020,6,22,5,0,17,0,0,185
Cass,684,16,15,0,2020-06-22,2020,6,22,14,0,0,0,0,184
Cedar,1365,61,50,1,2020-06-22,2020,6,22,19,1,0,0,5.26315789473684,183
Cerro Gordo,3758,61,28,1,2020-06-22,2020,6,22,103,2,0,0,1.94174757281553,182
Cherokee,890,66,55,0,2020-06-22,2020,6,22,15,0,5,0,0,181
Chickasaw,848,20,15,0,2020-06-22,2020,6,22,10,0,0,0,0,180
Clarke,876,111,67,2,2020-06-22,2020,6,22,3,0,1,0,0,179
Clay,1273,105,40,0,2020-06-22,2020,6,22,12,0,0,0,0,178
Clayton,1153,35,31,3,2020-06-22,2020,6,22,30,0,1,0,0,177
Clinton,2630,75,65,1,2020-06-22,2020,6,22,22,0,0,0,0,176
Crawford,2653,641,376,2,2020-06-22,2020,6,22,32,1,2,0,3.125,175
Dallas,8258,1079,693,29,2020-06-22,2020,6,22,72,6,5,0,8.33333333333333,174
Davis,513,36,24,1,2020-06-22,2020,6,22,4,0,1,0,0,173
Decatur,384,9,7,0,2020-06-22,2020,6,22,16,0,1,0,0,172
Delaware,1052,33,26,1,2020-06-22,2020,6,22,25,0,1,0,0,171
Des Moines,2301,78,62,2,2020-06-22,2020,6,22,23,2,0,0,8.69565217391304,170
Dickinson,1386,205,86,2,2020-06-22,2020,6,22,32,5,11,0,15.625,169
Dubuque,7677,421,242,22,2020-06-22,2020,6,22,122,6,3,0,4.91803278688525,168
Emmet,671,58,30,0,2020-06-22,2020,6,22,8,1,2,0,12.5,167
Fayette,1305,29,28,0,2020-06-22,2020,6,22,59,0,0,0,0,166
Floyd,1386,37,20,1,2020-06-22,2020,6,22,37,4,2,0,10.8108108108108,165
Franklin,1027,67,26,0,2020-06-22,2020,6,22,27,7,2,0,25.9259259259259,164
Fremont,324,4,2,0,2020-06-22,2020,6,22,10,0,0,0,0,163
Greene,661,28,16,0,2020-06-22,2020,6,22,9,0,1,0,0,162
Grundy,913,26,17,0,2020-06-22,2020,6,22,10,0,0,0,0,161
Guthrie,862,63,47,4,2020-06-22,2020,6,22,100,1,5,0,1,160
Hamilton,1739,168,99,0,2020-06-22,2020,6,22,30,10,6,0,33.3333333333333,159
Hancock,1004,38,26,0,2020-06-22,2020,6,22,24,1,2,0,4.16666666666667,158
Hardin,1421,53,19,0,2020-06-22,2020,6,22,105,0,1,0,0,157
Harrison,870,44,38,0,2020-06-22,2020,6,22,12,2,5,0,16.6666666666667,156
Henry,1373,78,70,3,2020-06-22,2020,6,22,9,0,2,0,0,155
Howard,579,14,10,0,2020-06-22,2020,6,22,7,0,0,0,0,154
Humboldt,645,41,30,1,2020-06-22,2020,6,22,6,1,2,0,16.6666666666667,153
Ida,579,20,18,0,2020-06-22,2020,6,22,1,0,2,0,0,152
Iowa,1448,40,33,0,2020-06-22,2020,6,22,41,1,0,0,2.4390243902439,151
Jackson,955,19,13,0,2020-06-22,2020,6,22,15,0,2,0,0,150
Jasper,2659,297,211,17,2020-06-22,2020,6,22,18,1,1,0,5.55555555555556,149
Jefferson,982,48,32,0,2020-06-22,2020,6,22,11,1,3,0,9.09090909090909,148
Johnson,11679,775,500,8,2020-06-22,2020,6,22,263,19,5,0,7.22433460076046,147
Jones,1189,47,41,0,2020-06-22,2020,6,22,13,1,0,0,7.69230769230769,146
Keokuk,677,16,14,1,2020-06-22,2020,6,22,3,0,0,0,0,145
Kossuth,1019,25,13,0,2020-06-22,2020,6,22,26,1,0,0,3.84615384615385,144
Lee,1582,44,31,1,2020-06-22,2020,6,22,39,0,1,0,0,143
Linn,16437,1099,863,80,2020-06-22,2020,6,22,208,4,7,0,1.92307692307692,142
Louisa,1326,355,288,13,2020-06-22,2020,6,22,16,0,1,0,0,141
Lucas,399,26,17,3,2020-06-22,2020,6,22,10,0,0,0,0,140
Lyon,526,36,30,0,2020-06-22,2020,6,22,7,4,1,0,57.1428571428572,139
Madison,1018,34,30,2,2020-06-22,2020,6,22,86,0,0,0,0,138
Mahaska,1170,112,89,15,2020-06-22,2020,6,22,7,1,3,0,14.2857142857143,137
Marion,1614,48,35,0,2020-06-22,2020,6,22,48,3,0,0,6.25,136
Marshall,5107,974,611,18,2020-06-22,2020,6,22,28,0,6,0,0,135
Mills,1769,31,22,0,2020-06-22,2020,6,22,9,0,0,0,0,134
Mitchell,787,9,5,0,2020-06-22,2020,6,22,5,1,1,0,20,133
Monona,675,59,22,0,2020-06-22,2020,6,22,10,0,0,0,0,132
Monroe,450,49,42,6,2020-06-22,2020,6,22,2,0,1,0,0,131
Montgomery,697,10,7,2,2020-06-22,2020,6,22,41,0,1,0,0,130
