County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,1709,92,56,1,2020-10-09,2020,10,9,12,4,0,0,33.3333333333333,10296,0
Adams,724,52,30,0,2020-10-09,2020,10,9,3,0,0,0,0,10295,0
Allamakee,3089,292,218,8,2020-10-09,2020,10,9,16,4,3,0,25,10294,0
Appanoose,2852,173,134,3,2020-10-09,2020,10,9,30,4,1,0,13.3333333333333,10293,0
Audubon,1309,113,42,1,2020-10-09,2020,10,9,8,1,1,0,12.5,10292,0
Benton,5978,398,251,1,2020-10-09,2020,10,9,48,9,7,0,18.75,10291,0
Black Hawk,37405,4832,4103,96,2020-10-09,2020,10,9,114,33,24,1,28.9473684210526,10290,0
Boone,6910,599,416,8,2020-10-09,2020,10,9,46,9,11,0,19.5652173913043,10289,0
Bremer,5753,553,426,7,2020-10-09,2020,10,9,25,9,5,0,36,10288,0
Buchanan,4811,340,212,1,2020-10-09,2020,10,9,24,4,3,0,16.6666666666667,10287,0
Buena Vista,9773,2115,1889,12,2020-10-09,2020,10,9,41,4,7,0,9.75609756097561,10286,0
Butler,3585,314,275,2,2020-10-09,2020,10,9,15,6,2,0,40,10285,0
Calhoun,2813,238,198,3,2020-10-09,2020,10,9,15,4,2,0,26.6666666666667,10284,0
Carroll,6325,876,558,6,2020-10-09,2020,10,9,42,15,34,1,35.7142857142857,10283,0
Cass,3135,221,187,2,2020-10-09,2020,10,9,56,9,8,0,16.0714285714286,10282,0
Cedar,4274,297,205,3,2020-10-09,2020,10,9,16,4,4,0,25,10281,0
Cerro Gordo,12224,1172,956,23,2020-10-09,2020,10,9,16,3,13,0,18.75,10280,0
Cherokee,3090,325,167,2,2020-10-09,2020,10,9,11,5,1,0,45.4545454545455,10279,0
Chickasaw,2783,304,285,1,2020-10-09,2020,10,9,4,0,0,0,0,10278,0
Clarke,2484,287,242,3,2020-10-09,2020,10,9,16,7,0,0,43.75,10277,0
Clay,4152,415,256,4,2020-10-09,2020,10,9,17,3,3,0,17.6470588235294,10276,0
Clayton,3495,309,269,3,2020-10-09,2020,10,9,11,3,2,0,27.2727272727273,10275,0
Clinton,10629,1248,981,25,2020-10-09,2020,10,9,51,6,12,1,11.7647058823529,10274,0
Crawford,5621,1218,908,10,2020-10-09,2020,10,9,57,25,20,1,43.859649122807,10273,0
