County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Kossuth,1211,33,20,0,2020-07-03,2020,7,3,5,0,1,0,0,1233
Lee,1922,53,38,2,2020-07-03,2020,7,3,22,3,1,0,13.6363636363636,1232
Linn,20044,1242,1029,82,2020-07-03,2020,7,3,166,4,0,0,2.40963855421687,1231
Louisa,1437,360,337,13,2020-07-03,2020,7,3,3,0,0,0,0,1230
Lucas,499,30,24,4,2020-07-03,2020,7,3,4,0,0,0,0,1229
Lyon,651,41,38,0,2020-07-03,2020,7,3,7,1,0,0,14.2857142857143,1228
Madison,1382,42,33,2,2020-07-03,2020,7,3,21,2,-1,0,9.52380952380952,1227
Mahaska,1379,115,95,17,2020-07-03,2020,7,3,9,0,0,0,0,1226
Marion,1972,68,46,0,2020-07-03,2020,7,3,19,0,3,0,0,1225
Marshall,5882,1041,926,19,2020-07-03,2020,7,3,59,6,2,0,10.1694915254237,1224
Mills,1966,36,33,0,2020-07-03,2020,7,3,5,0,0,0,0,1223
Mitchell,1071,37,10,0,2020-07-03,2020,7,3,55,3,0,0,5.45454545454545,1222
Monona,891,74,52,0,2020-07-03,2020,7,3,3,0,1,0,0,1221
Monroe,540,50,44,6,2020-07-03,2020,7,3,5,0,0,0,0,1220
Montgomery,777,10,8,2,2020-07-03,2020,7,3,6,0,0,0,0,1219
Muscatine,4496,624,541,44,2020-07-03,2020,7,3,23,0,1,0,0,1218
O'Brien,1187,86,57,1,2020-07-03,2020,7,3,16,0,0,0,0,1217
Osceola,402,59,47,0,2020-07-03,2020,7,3,8,1,0,0,12.5,1216
Page,1197,20,19,0,2020-07-03,2020,7,3,11,0,0,0,0,1215
Palo Alto,1056,36,22,0,2020-07-03,2020,7,3,50,0,0,0,0,1214
Plymouth,2789,313,274,5,2020-07-03,2020,7,3,75,0,16,1,0,1213
Pocahontas,869,93,35,1,2020-07-03,2020,7,3,1,0,3,0,0,1212
Polk,51901,6332,4978,179,2020-07-03,2020,7,3,640,57,76,1,8.90625,1211
Pottawattamie,9650,719,620,11,2020-07-03,2020,7,3,36,0,12,0,0,1210
Poweshiek,1242,104,90,8,2020-07-03,2020,7,3,5,0,0,0,0,1209
Ringgold,504,15,11,0,2020-07-03,2020,7,3,0,0,0,0,,1208
Sac,1246,63,51,0,2020-07-03,2020,7,3,4,0,2,0,0,1207
Scott,13557,719,527,10,2020-07-03,2020,7,3,248,15,22,0,6.04838709677419,1206
Shelby,1080,114,94,0,2020-07-03,2020,7,3,13,3,2,0,23.0769230769231,1205
Sioux,2936,460,354,0,2020-07-03,2020,7,3,15,0,7,0,0,1204
Story,8279,751,330,3,2020-07-03,2020,7,3,139,5,18,0,3.59712230215827,1203
Tama,2357,460,398,29,2020-07-03,2020,7,3,14,2,0,0,14.2857142857143,1202
Taylor,654,79,69,0,2020-07-03,2020,7,3,2,0,1,0,0,1201
Union,1275,27,12,0,2020-07-03,2020,7,3,19,0,0,0,0,1200
Van Buren,434,19,16,0,2020-07-03,2020,7,3,3,0,0,0,0,1199
Wapello,4193,705,661,30,2020-07-03,2020,7,3,21,3,0,0,14.2857142857143,1198
Warren,4694,264,219,1,2020-07-03,2020,7,3,56,6,2,0,10.7142857142857,1197
Washington,2283,234,206,9,2020-07-03,2020,7,3,4,0,1,0,0,1196
Wayne,329,10,6,0,2020-07-03,2020,7,3,6,1,0,0,16.6666666666667,1195
Webster,4175,171,125,2,2020-07-03,2020,7,3,7,1,0,0,14.2857142857143,1194
Winnebago,857,27,15,0,2020-07-03,2020,7,3,8,0,0,0,0,1193
Winneshiek,1393,37,24,0,2020-07-03,2020,7,3,6,1,0,0,16.6666666666667,1192
Woodbury,16534,3206,3034,44,2020-07-03,2020,7,3,48,5,7,0,10.4166666666667,1191
Worth,586,17,11,0,2020-07-03,2020,7,3,9,2,0,0,22.2222222222222,1190
Wright,2665,377,273,1,2020-07-03,2020,7,3,10,0,3,0,0,1189
