County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,2981,620,487,17,2021-01-05,2021,1,5,10,2,8,0,20,19008,0
Adams,1299,272,199,2,2021-01-05,2021,1,5,0,0,5,0,,19007,0
Allamakee,4980,1212,946,26,2021-01-05,2021,1,5,16,16,23,0,100,19006,0
Appanoose,4872,997,860,36,2021-01-05,2021,1,5,19,5,5,0,26.3157894736842,19005,0
Audubon,2099,394,318,7,2021-01-05,2021,1,5,21,9,4,0,42.8571428571429,19004,0
Benton,10412,2011,1801,38,2021-01-05,2021,1,5,30,10,27,0,33.3333333333333,19003,0
Black Hawk,57849,12962,11539,220,2021-01-05,2021,1,5,112,42,109,0,37.5,19002,0
Boone,11032,1984,1573,15,2021-01-05,2021,1,5,42,23,25,0,54.7619047619048,19001,0
Bremer,9575,2293,2093,44,2021-01-05,2021,1,5,21,7,17,-1,33.3333333333333,19000,0
Buchanan,7706,1478,1289,17,2021-01-05,2021,1,5,23,13,23,0,56.5217391304348,18999,0
Buena Vista,12944,3761,3272,27,2021-01-05,2021,1,5,22,9,39,0,40.9090909090909,18998,0
Butler,5685,1313,1123,23,2021-01-05,2021,1,5,13,11,13,0,84.6153846153846,18997,0
Calhoun,4611,1195,1112,9,2021-01-05,2021,1,5,28,20,9,0,71.4285714285714,18996,0
Carroll,9693,2427,2093,31,2021-01-05,2021,1,5,36,12,28,0,33.3333333333333,18995,0
Cass,5204,1066,867,39,2021-01-05,2021,1,5,12,2,17,0,16.6666666666667,18994,0
Cedar,7389,1416,1193,19,2021-01-05,2021,1,5,25,6,16,0,24,18993,0
Cerro Gordo,19982,4391,3877,63,2021-01-05,2021,1,5,59,21,49,0,35.5932203389831,18992,0
Cherokee,4975,1280,1033,23,2021-01-05,2021,1,5,11,16,20,1,145.454545454545,18991,0
Chickasaw,4397,1057,943,11,2021-01-05,2021,1,5,13,3,10,0,23.0769230769231,18990,0
Clarke,3838,714,532,6,2021-01-05,2021,1,5,27,15,8,0,55.5555555555556,18989,0
Clay,6930,1573,1328,16,2021-01-05,2021,1,5,12,11,25,1,91.6666666666667,18988,0
Clayton,5739,1427,1214,46,2021-01-05,2021,1,5,24,12,15,0,50,18987,0
Clinton,18009,4213,3624,56,2021-01-05,2021,1,5,66,33,55,0,50,18986,0
Crawford,7466,2175,1880,22,2021-01-05,2021,1,5,34,31,29,0,91.1764705882353,18985,0
Dallas,43960,8144,6892,66,2021-01-05,2021,1,5,152,72,62,-1,47.3684210526316,18984,0
Davis,2625,652,543,20,2021-01-05,2021,1,5,3,0,8,0,0,18983,0
Decatur,2792,451,361,4,2021-01-05,2021,1,5,19,20,2,0,105.263157894737,18982,0
Delaware,6632,1653,1496,32,2021-01-05,2021,1,5,21,7,12,0,33.3333333333333,18981,0
Des Moines,17425,3582,3153,35,2021-01-05,2021,1,5,13,4,49,0,30.7692307692308,18980,0
Dickinson,8773,1744,1526,20,2021-01-05,2021,1,5,45,12,20,0,26.6666666666667,18979,0
Dubuque,48247,10764,9701,139,2021-01-05,2021,1,5,76,25,89,0,32.8947368421053,18978,0
Emmet,4180,1030,845,28,2021-01-05,2021,1,5,11,4,17,1,36.3636363636364,18977,0
Fayette,7435,1455,1147,21,2021-01-05,2021,1,5,29,16,15,0,55.1724137931035,18976,0
Floyd,6383,1303,1151,36,2021-01-05,2021,1,5,20,6,11,0,30,18975,0
Franklin,4205,927,776,17,2021-01-05,2021,1,5,7,4,9,0,57.1428571428572,18974,0
Fremont,2227,475,413,5,2021-01-05,2021,1,5,11,2,7,0,18.1818181818182,18973,0
Greene,3526,657,569,7,2021-01-05,2021,1,5,9,4,11,0,44.4444444444444,18972,0
Grundy,4710,1118,912,20,2021-01-05,2021,1,5,16,7,7,0,43.75,18971,0
Guthrie,4703,979,816,23,2021-01-05,2021,1,5,26,14,11,0,53.8461538461539,18970,0
Hamilton,6240,1515,1253,24,2021-01-05,2021,1,5,26,19,16,0,73.0769230769231,18969,0
Hancock,4884,1199,962,24,2021-01-05,2021,1,5,16,8,15,0,50,18968,0
Hardin,6907,1478,1286,26,2021-01-05,2021,1,5,19,10,20,0,52.6315789473684,18967,0
Harrison,5444,1466,1165,59,2021-01-05,2021,1,5,6,2,22,0,33.3333333333333,18966,0
Henry,9236,2506,2223,28,2021-01-05,2021,1,5,14,7,47,0,50,18965,0
Howard,3585,757,589,17,2021-01-05,2021,1,5,8,10,8,0,125,18964,0
Humboldt,3977,996,839,18,2021-01-05,2021,1,5,14,9,6,0,64.2857142857143,18963,0
Ida,2679,711,590,29,2021-01-05,2021,1,5,14,5,14,0,35.7142857142857,18962,0
Iowa,6667,1157,1023,21,2021-01-05,2021,1,5,19,6,6,0,31.5789473684211,18961,0
Jackson,7375,1803,1613,29,2021-01-05,2021,1,5,25,15,20,0,60,18960,0
Jasper,14631,2951,2410,54,2021-01-05,2021,1,5,38,12,38,0,31.5789473684211,18959,0
Jefferson,6154,1057,814,20,2021-01-05,2021,1,5,8,5,15,0,62.5,18958,0
Johnson,65668,11357,10072,47,2021-01-05,2021,1,5,166,59,69,0,35.5421686746988,18957,0
Jones,8259,2621,2437,48,2021-01-05,2021,1,5,28,15,15,0,53.5714285714286,18956,0
Keokuk,3369,806,701,25,2021-01-05,2021,1,5,16,6,10,0,37.5,18955,0
Kossuth,6419,1576,1342,32,2021-01-05,2021,1,5,9,4,27,0,44.4444444444444,18954,0
Lee,13097,2940,2421,27,2021-01-05,2021,1,5,30,13,39,0,43.3333333333333,18953,0
Linn,96314,16915,15144,250,2021-01-05,2021,1,5,309,117,144,-1,37.8640776699029,18952,0
Louisa,4532,1089,916,24,2021-01-05,2021,1,5,7,5,5,0,71.4285714285714,18951,0
Lucas,3094,607,364,8,2021-01-05,2021,1,5,18,13,3,0,72.2222222222222,18950,0
Lyon,3824,1271,1112,28,2021-01-05,2021,1,5,21,5,16,3,23.8095238095238,18949,0
Madison,6025,1004,802,8,2021-01-05,2021,1,5,32,13,17,0,40.625,18948,0
Mahaska,8553,1793,1364,35,2021-01-05,2021,1,5,49,25,19,0,51.0204081632653,18947,0
Marion,12641,2808,2218,49,2021-01-05,2021,1,5,52,51,34,0,98.0769230769231,18946,0
Marshall,17112,4120,3716,57,2021-01-05,2021,1,5,107,50,59,0,46.7289719626168,18945,0
Mills,6631,1303,1147,15,2021-01-05,2021,1,5,20,3,10,0,15,18944,0
Mitchell,4662,1064,872,31,2021-01-05,2021,1,5,8,5,11,0,62.5,18943,0
Monona,3098,559,488,16,2021-01-05,2021,1,5,4,4,13,0,100,18942,0
Monroe,2698,708,472,17,2021-01-05,2021,1,5,7,3,7,0,42.8571428571429,18941,0
Montgomery,3540,778,563,16,2021-01-05,2021,1,5,6,5,28,0,83.3333333333333,18940,0
Muscatine,17701,3635,3169,75,2021-01-05,2021,1,5,78,22,37,0,28.2051282051282,18939,0
O'Brien,5603,1617,1420,53,2021-01-05,2021,1,5,19,11,13,0,57.8947368421053,18938,0
Osceola,2048,620,567,8,2021-01-05,2021,1,5,7,3,6,0,42.8571428571429,18937,0
Page,5115,1387,1258,14,2021-01-05,2021,1,5,5,1,9,0,20,18936,0
Palo Alto,3752,836,715,8,2021-01-05,2021,1,5,13,11,10,0,84.6153846153846,18935,0
Plymouth,11399,3403,3007,60,2021-01-05,2021,1,5,44,22,32,2,50,18934,0
Pocahontas,3022,744,616,11,2021-01-05,2021,1,5,11,14,6,-1,127.272727272727,18933,0
Polk,222683,42329,36253,419,2021-01-05,2021,1,5,698,253,420,0,36.2464183381089,18932,0
Pottawattamie,40023,8478,7179,102,2021-01-05,2021,1,5,113,51,109,0,45.1327433628319,18931,0
Poweshiek,6957,1231,1062,24,2021-01-05,2021,1,5,20,7,11,0,35,18930,0
Ringgold,1954,376,302,8,2021-01-05,2021,1,5,2,0,23,0,0,18929,0
Sac,4485,1056,941,14,2021-01-05,2021,1,5,12,7,16,0,58.3333333333333,18928,0
Scott,70739,14385,12462,153,2021-01-05,2021,1,5,122,49,222,0,40.1639344262295,18927,0
Shelby,4340,967,822,25,2021-01-05,2021,1,5,32,8,13,0,25,18926,0
Sioux,13391,4372,3933,46,2021-01-05,2021,1,5,23,1,26,2,4.34782608695652,18925,0
Story,46201,8160,7304,31,2021-01-05,2021,1,5,169,74,96,0,43.7869822485207,18924,0
Tama,7013,1784,1565,56,2021-01-05,2021,1,5,16,5,9,0,31.25,18923,0
Taylor,2132,548,483,9,2021-01-05,2021,1,5,1,1,2,0,100,18922,0
Union,5574,1039,903,19,2021-01-05,2021,1,5,10,3,32,0,30,18921,0
Van Buren,2223,463,405,12,2021-01-05,2021,1,5,3,5,0,0,166.666666666667,18920,0
Wapello,13819,3167,2713,93,2021-01-05,2021,1,5,38,7,24,0,18.421052631579,18919,0
Warren,22615,3940,3155,34,2021-01-05,2021,1,5,90,45,52,0,50,18918,0
Washington,9746,1962,1559,29,2021-01-05,2021,1,5,14,8,18,0,57.1428571428572,18917,0
Wayne,1850,394,317,21,2021-01-05,2021,1,5,10,4,3,0,40,18916,0
Webster,18660,4502,3900,65,2021-01-05,2021,1,5,70,39,52,0,55.7142857142857,18915,0
Winnebago,5046,1117,978,28,2021-01-05,2021,1,5,12,8,9,0,66.6666666666667,18914,0
Winneshiek,8046,1401,1144,19,2021-01-05,2021,1,5,16,2,40,0,12.5,18913,0
Woodbury,50210,12453,11126,171,2021-01-05,2021,1,5,86,45,134,0,52.3255813953488,18912,0
Worth,3019,539,415,3,2021-01-05,2021,1,5,9,4,9,0,44.4444444444444,18911,0
Wright,6858,1547,1366,21,2021-01-05,2021,1,5,6,4,17,1,66.6666666666667,18910,0
