County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,12322,980,807,32,2021-05-01,2021,5,1,9,0,0,0,0,30393,0
Adams,5664,348,321,4,2021-05-01,2021,5,1,20,0,0,0,0,30392,0
Allamakee,21200,1551,1441,51,2021-05-01,2021,5,1,40,0,3,0,0,30391,0
Appanoose,17931,1448,1209,47,2021-05-01,2021,5,1,50,0,0,0,0,30390,0
Audubon,12311,518,478,9,2021-05-01,2021,5,1,42,2,0,0,4.76190476190476,30389,0
Benton,37365,2696,2431,55,2021-05-01,2021,5,1,70,0,2,0,0,30388,0
Black Hawk,214366,17169,15053,307,2021-05-01,2021,5,1,546,22,11,0,4.02930402930403,30387,0
Boone,44530,2799,2500,34,2021-05-01,2021,5,1,77,3,1,0,3.8961038961039,30386,0
Bremer,39494,2953,2706,60,2021-05-01,2021,5,1,44,3,0,0,6.81818181818182,30385,0
Buchanan,31300,2003,1824,31,2021-05-01,2021,5,1,54,2,8,0,3.7037037037037,30384,0
Buena Vista,45308,4889,4153,40,2021-05-01,2021,5,1,78,6,2,0,7.69230769230769,30383,0
Butler,29643,1724,1576,34,2021-05-01,2021,5,1,34,3,1,0,8.82352941176471,30382,0
Calhoun,18445,1399,1315,13,2021-05-01,2021,5,1,29,0,0,0,0,30381,0
Carroll,36660,3047,2714,52,2021-05-01,2021,5,1,93,3,3,0,3.2258064516129,30380,0
Cass,20841,1454,1282,54,2021-05-01,2021,5,1,19,5,-1,0,26.3157894736842,30379,0
Cedar,31379,1966,1781,23,2021-05-01,2021,5,1,70,1,0,0,1.42857142857143,30378,0
Cerro Gordo,76784,5746,5041,88,2021-05-01,2021,5,1,160,10,5,0,6.25,30377,0
Cherokee,20949,1683,1510,38,2021-05-01,2021,5,1,13,2,2,0,15.3846153846154,30376,0
Chickasaw,17550,1299,1206,15,2021-05-01,2021,5,1,60,0,0,0,0,30375,0
Clarke,13445,1050,957,24,2021-05-01,2021,5,1,13,0,1,0,0,30374,0
Clay,30810,2250,2018,25,2021-05-01,2021,5,1,84,0,4,0,0,30373,0
Clayton,25195,1768,1583,56,2021-05-01,2021,5,1,64,3,3,0,4.6875,30372,0
Clinton,63621,5951,5156,92,2021-05-01,2021,5,1,100,0,11,0,0,30371,0
Crawford,27902,2877,2565,40,2021-05-01,2021,5,1,127,4,2,0,3.1496062992126,30370,0
Dallas,128431,12371,10638,97,2021-05-01,2021,5,1,234,0,12,0,0,30369,0
Davis,11153,877,768,24,2021-05-01,2021,5,1,5,0,2,0,0,30368,0
Decatur,10410,610,580,9,2021-05-01,2021,5,1,8,0,0,0,0,30367,0
Delaware,28653,2117,1924,39,2021-05-01,2021,5,1,54,3,3,0,5.55555555555556,30366,0
Des Moines,56345,4844,4312,66,2021-05-01,2021,5,1,167,10,2,0,5.98802395209581,30365,0
Dickinson,26938,2657,2285,43,2021-05-01,2021,5,1,37,2,11,0,5.40540540540541,30364,0
Dubuque,191290,14555,12609,207,2021-05-01,2021,5,1,427,5,21,0,1.17096018735363,30363,0
