County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,2218,266,99,3,2020-11-07,2020,11,7,29,5,4,0,17.2413793103448,13167,0
Adams,910,96,59,1,2020-11-07,2020,11,7,9,3,2,0,33.3333333333333,13166,0
Allamakee,3612,488,287,9,2020-11-07,2020,11,7,17,8,1,0,47.0588235294118,13165,0
Appanoose,3490,380,186,3,2020-11-07,2020,11,7,54,19,3,0,35.1851851851852,13164,0
Audubon,1576,225,115,1,2020-11-07,2020,11,7,9,5,1,0,55.5555555555556,13163,0
Benton,7657,931,407,6,2020-11-07,2020,11,7,126,46,9,0,36.5079365079365,13162,0
Black Hawk,44562,7455,4823,108,2020-11-07,2020,11,7,382,219,54,1,57.3298429319372,13161,0
Boone,8087,897,611,10,2020-11-07,2020,11,7,61,20,12,0,32.7868852459016,13160,0
Bremer,6968,1043,567,11,2020-11-07,2020,11,7,95,49,7,1,51.5789473684211,13159,0
Buchanan,5820,676,348,5,2020-11-07,2020,11,7,61,34,6,0,55.7377049180328,13158,0
Buena Vista,10743,2500,2134,13,2020-11-07,2020,11,7,53,46,20,0,86.7924528301887,13157,0
Butler,4287,549,405,3,2020-11-07,2020,11,7,46,18,1,0,39.1304347826087,13156,0
Calhoun,3620,635,311,5,2020-11-07,2020,11,7,229,167,3,0,72.9257641921397,13155,0
Carroll,7604,1441,910,14,2020-11-07,2020,11,7,58,42,42,1,72.4137931034483,13154,0
Cass,3928,571,364,10,2020-11-07,2020,11,7,21,11,0,0,52.3809523809524,13153,0
Cedar,5402,642,300,9,2020-11-07,2020,11,7,44,16,3,1,36.3636363636364,13152,0
Cerro Gordo,14668,1990,1158,30,2020-11-07,2020,11,7,200,104,11,1,52,13151,0
Cherokee,3614,516,332,3,2020-11-07,2020,11,7,27,10,6,0,37.037037037037,13150,0
Chickasaw,3227,461,396,1,2020-11-07,2020,11,7,29,14,0,0,48.2758620689655,13149,0
Clarke,2918,394,287,3,2020-11-07,2020,11,7,12,5,4,0,41.6666666666667,13148,0
Clay,5021,700,427,4,2020-11-07,2020,11,7,37,21,10,0,56.7567567567568,13147,0
Clayton,4290,667,370,4,2020-11-07,2020,11,7,20,8,2,0,40,13146,0
Clinton,12920,1922,1262,30,2020-11-07,2020,11,7,155,77,21,0,49.6774193548387,13145,0
Crawford,6298,1493,1222,15,2020-11-07,2020,11,7,23,9,25,0,39.1304347826087,13144,0
Dallas,32706,4303,3075,51,2020-11-07,2020,11,7,361,153,40,0,42.3822714681441,13143,0
Davis,1790,256,141,4,2020-11-07,2020,11,7,23,12,2,0,52.1739130434783,13142,0
Decatur,2092,218,102,0,2020-11-07,2020,11,7,24,6,6,0,25,13141,0
Delaware,5121,1001,577,16,2020-11-07,2020,11,7,45,26,16,0,57.7777777777778,13140,0
Des Moines,13112,1946,1014,13,2020-11-07,2020,11,7,163,55,23,0,33.7423312883436,13139,0
Dickinson,6668,937,626,9,2020-11-07,2020,11,7,39,21,5,0,53.8461538461539,13138,0
Dubuque,38622,6662,4189,69,2020-11-07,2020,11,7,372,205,98,2,55.1075268817204,13137,0
Emmet,3015,511,348,21,2020-11-07,2020,11,7,29,13,12,0,44.8275862068966,13136,0
Fayette,5374,560,289,6,2020-11-07,2020,11,7,57,16,6,0,28.0701754385965,13135,0
Floyd,4768,563,454,11,2020-11-07,2020,11,7,34,13,0,0,38.2352941176471,13134,0
Franklin,3080,465,365,19,2020-11-07,2020,11,7,30,15,6,0,50,13133,0
Fremont,1659,249,166,2,2020-11-07,2020,11,7,17,6,3,0,35.2941176470588,13132,0
Greene,2668,267,153,0,2020-11-07,2020,11,7,20,15,4,0,75,13131,0
Grundy,3515,464,252,6,2020-11-07,2020,11,7,31,20,2,0,64.5161290322581,13130,0
Guthrie,3478,500,324,15,2020-11-07,2020,11,7,25,11,10,0,44,13129,0
Hamilton,4588,572,472,6,2020-11-07,2020,11,7,33,20,0,0,60.6060606060606,13128,0
Hancock,3450,527,294,6,2020-11-07,2020,11,7,47,30,0,0,63.8297872340426,13127,0
Hardin,5032,668,369,8,2020-11-07,2020,11,7,50,28,20,1,56,13126,0
Harrison,4029,804,485,21,2020-11-07,2020,11,7,26,7,23,0,26.9230769230769,13125,0
Henry,6751,1301,914,6,2020-11-07,2020,11,7,61,38,10,0,62.2950819672131,13124,0
Howard,2594,324,209,9,2020-11-07,2020,11,7,13,3,5,0,23.0769230769231,13123,0
Humboldt,3055,459,281,3,2020-11-07,2020,11,7,21,12,4,0,57.1428571428572,13122,0
Ida,1976,307,164,3,2020-11-07,2020,11,7,16,12,5,0,75,13121,0
Iowa,5123,583,312,11,2020-11-07,2020,11,7,46,25,15,0,54.3478260869565,13120,0
Jackson,5547,964,455,5,2020-11-07,2020,11,7,70,49,10,0,70,13119,0
Jasper,10637,1515,935,34,2020-11-07,2020,11,7,118,52,12,0,44.0677966101695,13118,0
Jefferson,3965,347,171,1,2020-11-07,2020,11,7,49,11,5,0,22.4489795918367,13117,0
Johnson,49651,6878,5430,33,2020-11-07,2020,11,7,403,158,34,0,39.2059553349876,13116,0
Jones,6191,1312,354,4,2020-11-07,2020,11,7,61,50,8,0,81.9672131147541,13115,0
Keokuk,2353,294,132,1,2020-11-07,2020,11,7,62,23,2,0,37.0967741935484,13114,0
Kossuth,4651,602,378,1,2020-11-07,2020,11,7,64,30,9,0,46.875,13113,0
Lee,9332,1284,764,14,2020-11-07,2020,11,7,114,47,13,1,41.2280701754386,13112,0
Linn,70528,8416,4559,140,2020-11-07,2020,11,7,928,402,53,1,43.3189655172414,13111,0
Louisa,3425,617,448,15,2020-11-07,2020,11,7,30,6,3,0,20,13110,0
Lucas,2179,246,161,6,2020-11-07,2020,11,7,12,4,3,0,33.3333333333333,13109,0
Lyon,2675,637,469,8,2020-11-07,2020,11,7,13,10,8,0,76.9230769230769,13108,0
Madison,4466,447,313,4,2020-11-07,2020,11,7,38,13,10,0,34.2105263157895,13107,0
Mahaska,6459,900,515,25,2020-11-07,2020,11,7,72,31,9,0,43.0555555555556,13106,0
Marion,9068,1335,999,13,2020-11-07,2020,11,7,68,43,3,0,63.2352941176471,13105,0
Marshall,13725,2540,1836,37,2020-11-07,2020,11,7,88,67,5,0,76.1363636363636,13104,0
Mills,4871,588,285,3,2020-11-07,2020,11,7,49,32,14,0,65.3061224489796,13103,0
Mitchell,3475,414,211,2,2020-11-07,2020,11,7,32,17,5,0,53.125,13102,0
Monona,2400,292,210,2,2020-11-07,2020,11,7,27,5,3,0,18.5185185185185,13101,0
Monroe,1884,313,183,12,2020-11-07,2020,11,7,16,9,9,0,56.25,13100,0
Montgomery,2535,261,200,7,2020-11-07,2020,11,7,32,15,0,0,46.875,13099,0
Muscatine,12696,1817,1178,60,2020-11-07,2020,11,7,121,41,21,1,33.8842975206612,13098,0
O'Brien,4192,940,509,18,2020-11-07,2020,11,7,58,32,15,0,55.1724137931035,13097,0
Osceola,1494,351,222,0,2020-11-07,2020,11,7,12,9,7,0,75,13096,0
Page,3825,656,408,1,2020-11-07,2020,11,7,40,54,-1,1,135,13095,0
Palo Alto,2803,401,263,2,2020-11-07,2020,11,7,32,10,4,0,31.25,13094,0
Plymouth,8781,2062,1357,34,2020-11-07,2020,11,7,84,51,18,1,60.7142857142857,13093,0
