County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Crawford,2823,661,398,2,2020-06-28,2020,6,28,34,3,5,0,8.82352941176471,769
Dallas,9412,1172,721,29,2020-06-28,2020,6,28,203,32,4,0,15.7635467980296,768
Davis,553,37,26,1,2020-06-28,2020,6,28,2,0,1,0,0,767
Decatur,418,9,8,0,2020-06-28,2020,6,28,3,0,0,0,0,766
Delaware,1191,41,31,1,2020-06-28,2020,6,28,23,1,0,0,4.34782608695652,765
Des Moines,2632,84,62,2,2020-06-28,2020,6,28,55,2,0,0,3.63636363636364,764
Dickinson,2147,237,108,2,2020-06-28,2020,6,28,211,2,3,0,0.947867298578199,763
Dubuque,9991,500,251,22,2020-06-28,2020,6,28,371,5,0,0,1.34770889487871,762
Emmet,845,75,36,0,2020-06-28,2020,6,28,44,1,2,0,2.27272727272727,761
Fayette,1692,31,28,0,2020-06-28,2020,6,28,42,0,0,0,0,760
Floyd,1709,63,27,2,2020-06-28,2020,6,28,72,2,0,0,2.77777777777778,759
Franklin,1150,73,38,0,2020-06-28,2020,6,28,31,2,3,0,6.45161290322581,758
Fremont,366,7,2,0,2020-06-28,2020,6,28,10,1,0,0,10,757
Greene,788,28,19,0,2020-06-28,2020,6,28,10,0,0,0,0,756
Grundy,1047,30,17,0,2020-06-28,2020,6,28,21,3,0,0,14.2857142857143,755
Guthrie,942,64,50,4,2020-06-28,2020,6,28,13,0,0,0,0,754
Hamilton,1864,182,124,0,2020-06-28,2020,6,28,22,1,7,0,4.54545454545455,753
Hancock,1095,45,32,0,2020-06-28,2020,6,28,43,2,1,0,4.65116279069768,752
Hardin,1684,65,26,0,2020-06-28,2020,6,28,52,4,1,0,7.69230769230769,751
Harrison,987,49,41,0,2020-06-28,2020,6,28,23,0,0,0,0,750
Henry,1585,81,71,3,2020-06-28,2020,6,28,24,1,0,0,4.16666666666667,749
Howard,645,21,10,0,2020-06-28,2020,6,28,12,4,0,0,33.3333333333333,748
Humboldt,815,46,35,1,2020-06-28,2020,6,28,8,1,0,0,12.5,747
Ida,627,21,18,0,2020-06-28,2020,6,28,7,0,0,0,0,746
Iowa,1615,47,34,0,2020-06-28,2020,6,28,22,0,0,0,0,745
Jackson,1137,23,13,0,2020-06-28,2020,6,28,23,0,0,0,0,744
Jasper,2988,313,214,17,2020-06-28,2020,6,28,32,4,0,0,12.5,743
Jefferson,1175,50,41,0,2020-06-28,2020,6,28,20,0,0,0,0,742
Johnson,13829,1033,540,8,2020-06-28,2020,6,28,433,46,0,0,10.6235565819861,741
Jones,1327,51,43,0,2020-06-28,2020,6,28,12,0,0,0,0,740
Keokuk,739,19,14,1,2020-06-28,2020,6,28,3,0,0,0,0,739
Kossuth,1130,32,14,0,2020-06-28,2020,6,28,29,0,0,0,0,738
Lee,1793,47,33,1,2020-06-28,2020,6,28,35,2,0,0,5.71428571428571,737
Linn,18338,1180,899,82,2020-06-28,2020,6,28,355,11,0,0,3.09859154929577,736
Louisa,1402,359,289,13,2020-06-28,2020,6,28,2,1,0,0,50,735
Lucas,455,29,18,4,2020-06-28,2020,6,28,6,0,0,1,0,734
Lyon,580,39,33,0,2020-06-28,2020,6,28,5,1,0,0,20,733
Madison,1173,37,30,2,2020-06-28,2020,6,28,22,2,0,0,9.09090909090909,732
Mahaska,1298,117,90,17,2020-06-28,2020,6,28,6,0,0,1,0,731
Marion,1799,60,37,0,2020-06-28,2020,6,28,30,2,0,0,6.66666666666667,730
Marshall,5555,1009,616,18,2020-06-28,2020,6,28,44,1,0,0,2.27272727272727,729
Mills,1890,32,25,0,2020-06-28,2020,6,28,17,0,0,0,0,728
Mitchell,922,21,8,0,2020-06-28,2020,6,28,67,5,1,0,7.46268656716418,727
Monona,800,69,36,0,2020-06-28,2020,6,28,78,2,3,0,2.56410256410256,726
Monroe,506,50,43,6,2020-06-28,2020,6,28,7,0,0,0,0,725
Montgomery,744,10,8,2,2020-06-28,2020,6,28,9,0,0,0,0,724
Muscatine,4253,606,516,44,2020-06-28,2020,6,28,17,4,0,0,23.5294117647059,723
O'Brien,1042,80,43,1,2020-06-28,2020,6,28,9,0,0,0,0,722
Osceola,355,51,45,0,2020-06-28,2020,6,28,8,1,0,0,12.5,721
Page,1148,20,17,0,2020-06-28,2020,6,28,19,0,0,0,0,720
Palo Alto,849,29,19,0,2020-06-28,2020,6,28,86,5,0,0,5.81395348837209,719
Plymouth,2577,291,201,4,2020-06-28,2020,6,28,39,3,1,0,7.69230769230769,718
Pocahontas,760,70,11,1,2020-06-28,2020,6,28,21,5,0,0,23.8095238095238,717
Polk,47941,5947,2915,174,2020-06-28,2020,6,28,1127,97,21,0,8.60692102928128,716
Pottawattamie,8993,674,534,11,2020-06-28,2020,6,28,156,6,47,0,3.84615384615385,715
Poweshiek,1125,104,85,8,2020-06-28,2020,6,28,21,1,0,0,4.76190476190476,714
Ringgold,438,13,10,0,2020-06-28,2020,6,28,5,1,0,0,20,713
Sac,1183,60,37,0,2020-06-28,2020,6,28,14,2,0,0,14.2857142857143,712
Scott,11956,598,418,10,2020-06-28,2020,6,28,273,22,16,0,8.05860805860806,711
Shelby,989,103,65,0,2020-06-28,2020,6,28,22,1,1,0,4.54545454545455,710
Sioux,2779,445,214,0,2020-06-28,2020,6,28,19,0,1,0,0,709
Story,7392,673,177,3,2020-06-28,2020,6,28,332,23,6,0,6.92771084337349,708
Tama,2170,438,353,29,2020-06-28,2020,6,28,70,2,0,0,2.85714285714286,707
Taylor,623,77,24,0,2020-06-28,2020,6,28,5,0,0,0,0,706
Union,1119,26,7,0,2020-06-28,2020,6,28,25,2,0,0,8,705
Van Buren,390,18,12,0,2020-06-28,2020,6,28,8,0,0,0,0,704
Wapello,4065,696,609,29,2020-06-28,2020,6,28,14,2,0,0,14.2857142857143,703
Warren,4334,237,198,2,2020-06-28,2020,6,28,81,9,3,0,11.1111111111111,702
Washington,2181,221,188,9,2020-06-28,2020,6,28,25,1,0,0,4,701
Wayne,300,8,3,0,2020-06-28,2020,6,28,4,0,0,0,0,700
Webster,3968,150,97,1,2020-06-28,2020,6,28,63,7,0,0,11.1111111111111,699
Winnebago,772,22,12,0,2020-06-28,2020,6,28,62,2,0,0,3.2258064516129,698
Winneshiek,1305,27,24,0,2020-06-28,2020,6,28,16,3,0,0,18.75,697
Woodbury,15839,3139,2658,44,2020-06-28,2020,6,28,209,12,0,0,5.74162679425837,696
Worth,536,12,8,0,2020-06-28,2020,6,28,50,1,0,0,2,695
Wright,2551,366,179,0,2020-06-28,2020,6,28,10,4,17,0,40,694
