County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Franklin,1680,212,131,4,2020-08-01,2020,8,1,5,3,12,0,60,4124
Fremont,654,35,10,0,2020-08-01,2020,8,1,16,3,0,0,18.75,4123
Greene,1181,38,31,0,2020-08-01,2020,8,1,6,0,0,0,0,4122
Grundy,1754,72,39,1,2020-08-01,2020,8,1,18,0,0,0,0,4121
Guthrie,1676,125,80,5,2020-08-01,2020,8,1,11,1,0,0,9.09090909090909,4120
Hamilton,2508,238,219,1,2020-08-01,2020,8,1,11,1,2,0,9.09090909090909,4119
Hancock,1720,114,89,2,2020-08-01,2020,8,1,4,0,0,0,0,4118
Hardin,2477,162,81,0,2020-08-01,2020,8,1,16,1,1,0,6.25,4117
Harrison,1522,95,68,0,2020-08-01,2020,8,1,23,5,0,0,21.7391304347826,4116
Henry,2546,111,83,3,2020-08-01,2020,8,1,25,2,0,0,8,4115
Howard,1221,48,35,0,2020-08-01,2020,8,1,5,1,1,0,20,4114
Humboldt,1214,89,72,1,2020-08-01,2020,8,1,4,2,0,0,50,4113
Ida,864,29,23,0,2020-08-01,2020,8,1,8,0,0,0,0,4112
Iowa,2535,90,52,1,2020-08-01,2020,8,1,17,3,0,0,17.6470588235294,4111
Jackson,2523,134,36,1,2020-08-01,2020,8,1,21,2,2,0,9.52380952380952,4110
Jasper,4555,453,334,24,2020-08-01,2020,8,1,51,3,6,0,5.88235294117647,4109
Jefferson,1765,76,63,0,2020-08-01,2020,8,1,12,1,0,0,8.33333333333333,4108
Johnson,23545,1900,1364,15,2020-08-01,2020,8,1,216,19,11,1,8.7962962962963,4107
Jones,2403,122,67,1,2020-08-01,2020,8,1,40,0,2,0,0,4106
Keokuk,1028,30,21,1,2020-08-01,2020,8,1,6,2,0,0,33.3333333333333,4105
Kossuth,1897,77,35,0,2020-08-01,2020,8,1,14,1,0,0,7.14285714285714,4104
Lee,2786,89,52,3,2020-08-01,2020,8,1,22,0,0,0,0,4103
Linn,31823,2064,1572,87,2020-08-01,2020,8,1,535,59,0,0,11.0280373831776,4102
Louisa,1786,377,349,14,2020-08-01,2020,8,1,8,0,2,0,0,4101
Lucas,745,42,28,4,2020-08-01,2020,8,1,12,0,1,0,0,4100
Lyon,1006,99,81,0,2020-08-01,2020,8,1,10,0,3,0,0,4099
Madison,2117,96,51,2,2020-08-01,2020,8,1,43,3,1,0,6.97674418604651,4098
Mahaska,1964,135,104,17,2020-08-01,2020,8,1,14,2,0,0,14.2857142857143,4097
Marion,3185,148,106,0,2020-08-01,2020,8,1,35,1,0,0,2.85714285714286,4096
Marshall,8046,1381,1042,24,2020-08-01,2020,8,1,119,8,2,0,6.72268907563025,4095
Mills,2651,79,38,0,2020-08-01,2020,8,1,29,3,0,0,10.3448275862069,4094
Mitchell,1820,76,66,0,2020-08-01,2020,8,1,10,0,0,0,0,4093
Monona,1119,90,76,0,2020-08-01,2020,8,1,6,1,0,0,16.6666666666667,4092
Monroe,775,66,45,7,2020-08-01,2020,8,1,9,0,0,0,0,4091
Montgomery,1198,44,29,3,2020-08-01,2020,8,1,23,2,0,0,8.69565217391304,4090
Muscatine,6450,815,691,47,2020-08-01,2020,8,1,46,8,0,0,17.3913043478261,4089
O'Brien,1671,116,90,1,2020-08-01,2020,8,1,11,0,1,0,0,4088
Osceola,602,77,63,0,2020-08-01,2020,8,1,1,0,1,0,0,4087
Page,1796,71,42,0,2020-08-01,2020,8,1,57,2,5,0,3.50877192982456,4086
Palo Alto,1391,74,46,0,2020-08-01,2020,8,1,5,0,0,0,0,4085
Plymouth,3914,440,321,8,2020-08-01,2020,8,1,37,5,4,0,13.5135135135135,4084
Pocahontas,1151,113,95,1,2020-08-01,2020,8,1,6,0,2,0,0,4083
Polk,82225,9609,6565,200,2020-08-01,2020,8,1,1138,130,75,-1,11.4235500878735,4082
Pottawattamie,14479,1204,780,21,2020-08-01,2020,8,1,372,51,1,0,13.7096774193548,4081
Poweshiek,1923,145,105,8,2020-08-01,2020,8,1,74,8,0,0,10.8108108108108,4080
Ringgold,699,21,20,1,2020-08-01,2020,8,1,4,0,0,0,0,4079
Sac,1630,81,65,0,2020-08-01,2020,8,1,9,2,0,0,22.2222222222222,4078
Scott,23258,1576,863,12,2020-08-01,2020,8,1,282,19,13,1,6.73758865248227,4077
Shelby,1530,157,132,1,2020-08-01,2020,8,1,51,2,2,0,3.92156862745098,4076
Sioux,4002,588,475,2,2020-08-01,2020,8,1,30,0,4,0,0,4075
Story,12280,1101,807,13,2020-08-01,2020,8,1,136,13,12,0,9.55882352941176,4074
Tama,3128,535,441,29,2020-08-01,2020,8,1,28,1,2,0,3.57142857142857,4073
Taylor,847,93,83,0,2020-08-01,2020,8,1,12,0,0,0,0,4072
Union,2024,70,31,1,2020-08-01,2020,8,1,22,4,0,0,18.1818181818182,4071
Van Buren,667,30,18,1,2020-08-01,2020,8,1,14,1,0,0,7.14285714285714,4070
Wapello,5499,829,743,31,2020-08-01,2020,8,1,19,2,0,0,10.5263157894737,4069
Warren,7498,517,292,1,2020-08-01,2020,8,1,130,14,4,0,10.7692307692308,4068
Washington,2981,285,261,10,2020-08-01,2020,8,1,17,1,0,0,5.88235294117647,4067
Wayne,442,15,10,1,2020-08-01,2020,8,1,0,0,0,0,,4066
Webster,6584,709,354,5,2020-08-01,2020,8,1,22,10,0,0,45.4545454545455,4065
Winnebago,1493,71,32,0,2020-08-01,2020,8,1,3,0,0,0,0,4064
Winneshiek,2146,78,55,1,2020-08-01,2020,8,1,18,1,0,0,5.55555555555556,4063
Woodbury,20708,3630,3238,49,2020-08-01,2020,8,1,90,10,5,1,11.1111111111111,4062
Worth,1067,60,21,0,2020-08-01,2020,8,1,2,1,0,0,50,4061
Wright,3137,440,385,1,2020-08-01,2020,8,1,24,1,2,0,4.16666666666667,4060
