County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,1278,49,24,1,2020-09-02,2020,9,2,11,0,1,0,0,6732,0
Adams,502,22,17,0,2020-09-02,2020,9,2,6,0,0,0,0,6731,0
Allamakee,2394,184,149,5,2020-09-02,2020,9,2,10,1,1,0,10,6730,0
Appanoose,1964,87,66,3,2020-09-02,2020,9,2,25,2,2,0,8,6729,0
Audubon,860,39,27,1,2020-09-02,2020,9,2,4,1,0,0,25,6728,0
Benton,4136,211,147,1,2020-09-02,2020,9,2,35,6,0,0,17.1428571428571,6727,0
Black Hawk,29340,3843,3010,76,2020-09-02,2020,9,2,223,14,34,1,6.2780269058296,6726,0
Boone,4922,350,240,4,2020-09-02,2020,9,2,45,2,2,0,4.44444444444444,6725,0
Bremer,4299,356,197,7,2020-09-02,2020,9,2,48,23,5,0,47.9166666666667,6724,0
Buchanan,3573,176,121,1,2020-09-02,2020,9,2,46,0,5,0,0,6723,0
Buena Vista,8381,1830,1775,12,2020-09-02,2020,9,2,23,3,1,0,13.0434782608696,6722,0
Butler,2734,213,171,2,2020-09-02,2020,9,2,32,2,10,0,6.25,6721,0
Calhoun,1979,130,93,2,2020-09-02,2020,9,2,17,0,4,0,0,6720,0
Carroll,4412,429,217,3,2020-09-02,2020,9,2,46,4,0,0,8.69565217391304,6719,0
Cass,2063,112,102,2,2020-09-02,2020,9,2,10,0,2,0,0,6718,0
Cedar,2959,155,125,1,2020-09-02,2020,9,2,23,0,1,0,0,6717,0
Cerro Gordo,9632,848,578,20,2020-09-02,2020,9,2,65,10,5,0,15.3846153846154,6716,0
Cherokee,2006,141,127,2,2020-09-02,2020,9,2,20,1,2,0,5,6715,0
Chickasaw,2002,112,83,0,2020-09-02,2020,9,2,9,0,0,0,0,6714,0
Clarke,1861,241,189,3,2020-09-02,2020,9,2,9,1,2,0,11.1111111111111,6713,0
Clay,3045,238,176,3,2020-09-02,2020,9,2,14,2,2,0,14.2857142857143,6712,0
Clayton,2747,184,153,3,2020-09-02,2020,9,2,21,2,7,0,9.52380952380952,6711,0
Clinton,7844,857,360,13,2020-09-02,2020,9,2,55,5,17,3,9.09090909090909,6710,0
Crawford,4181,841,722,3,2020-09-02,2020,9,2,45,5,2,0,11.1111111111111,6709,0
Dallas,21273,2397,1825,38,2020-09-02,2020,9,2,214,13,26,0,6.07476635514019,6708,0
Davis,1023,86,56,3,2020-09-02,2020,9,2,10,2,4,1,20,6707,0
Decatur,1167,47,24,0,2020-09-02,2020,9,2,7,1,0,0,14.2857142857143,6706,0
Delaware,3124,231,172,3,2020-09-02,2020,9,2,58,5,6,0,8.62068965517242,6705,0
Des Moines,6957,581,150,5,2020-09-02,2020,9,2,154,6,1,0,3.8961038961039,6704,0
Dickinson,4443,431,370,6,2020-09-02,2020,9,2,34,7,0,0,20.5882352941177,6703,0
Dubuque,24425,2064,1604,36,2020-09-02,2020,9,2,233,15,30,0,6.43776824034335,6702,0
Emmet,1809,223,186,8,2020-09-02,2020,9,2,12,2,3,0,16.6666666666667,6701,0
Fayette,3302,144,83,1,2020-09-02,2020,9,2,19,1,0,0,5.26315789473684,6700,0
Floyd,3246,220,183,3,2020-09-02,2020,9,2,12,1,1,0,8.33333333333333,6699,0
Franklin,2179,303,255,17,2020-09-02,2020,9,2,24,6,1,0,25,6698,0
Fremont,861,61,37,0,2020-09-02,2020,9,2,14,2,2,0,14.2857142857143,6697,0
Greene,1518,58,39,0,2020-09-02,2020,9,2,20,1,1,0,5,6696,0
Grundy,2264,133,74,1,2020-09-02,2020,9,2,30,1,1,0,3.33333333333333,6695,0
Guthrie,2148,174,133,5,2020-09-02,2020,9,2,26,1,3,0,3.84615384615385,6694,0
Hamilton,3155,286,242,2,2020-09-02,2020,9,2,30,4,1,0,13.3333333333333,6693,0
Hancock,2152,158,134,2,2020-09-02,2020,9,2,16,2,1,0,12.5,6692,0
Hardin,3050,232,173,1,2020-09-02,2020,9,2,9,1,3,0,11.1111111111111,6691,0
Harrison,2002,150,128,2,2020-09-02,2020,9,2,15,2,2,0,13.3333333333333,6690,0
Henry,3662,296,116,4,2020-09-02,2020,9,2,58,3,2,0,5.17241379310345,6689,0
Howard,1593,137,71,2,2020-09-02,2020,9,2,12,1,0,0,8.33333333333333,6688,0
Humboldt,1836,152,94,2,2020-09-02,2020,9,2,13,0,2,0,0,6687,0
Ida,1124,45,29,0,2020-09-02,2020,9,2,12,1,0,0,8.33333333333333,6686,0
Iowa,3090,116,92,1,2020-09-02,2020,9,2,17,0,1,0,0,6685,0
Jackson,3171,219,147,1,2020-09-02,2020,9,2,18,4,2,0,22.2222222222222,6684,0
Jasper,6072,592,443,30,2020-09-02,2020,9,2,67,4,7,0,5.97014925373134,6683,0
Jefferson,2369,120,80,0,2020-09-02,2020,9,2,17,0,1,0,0,6682,0
Johnson,32835,4164,2010,26,2020-09-02,2020,9,2,513,116,39,0,22.6120857699805,6681,0
Jones,3091,176,133,2,2020-09-02,2020,9,2,34,1,1,0,2.94117647058824,6680,0
Keokuk,1299,69,32,1,2020-09-02,2020,9,2,18,3,1,0,16.6666666666667,6679,0
Kossuth,2556,122,83,0,2020-09-02,2020,9,2,11,0,1,0,0,6678,0
Lee,4856,447,104,5,2020-09-02,2020,9,2,107,7,1,0,6.54205607476636,6677,0
Linn,41797,3018,2487,94,2020-09-02,2020,9,2,354,25,18,0,7.06214689265537,6676,0
Louisa,2133,396,363,14,2020-09-02,2020,9,2,20,0,0,0,0,6675,0
Lucas,1171,97,53,5,2020-09-02,2020,9,2,14,0,6,0,0,6674,0
Lyon,1320,152,133,2,2020-09-02,2020,9,2,9,0,1,0,0,6673,0
Madison,2839,167,115,2,2020-09-02,2020,9,2,24,2,3,0,8.33333333333333,6672,0
Mahaska,3757,230,157,18,2020-09-02,2020,9,2,64,7,2,0,10.9375,6671,0
Marion,5284,511,210,2,2020-09-02,2020,9,2,103,21,1,1,20.3883495145631,6670,0
Marshall,9614,1667,1409,32,2020-09-02,2020,9,2,82,11,11,0,13.4146341463415,6669,0
Mills,3117,132,86,1,2020-09-02,2020,9,2,28,1,1,0,3.57142857142857,6668,0
Mitchell,2269,114,78,0,2020-09-02,2020,9,2,17,1,0,0,5.88235294117647,6667,0
Monona,1359,107,92,1,2020-09-02,2020,9,2,6,0,0,0,0,6666,0
Monroe,1073,114,63,8,2020-09-02,2020,9,2,18,3,1,0,16.6666666666667,6665,0
Montgomery,1574,82,66,5,2020-09-02,2020,9,2,9,0,3,0,0,6664,0
Muscatine,7974,976,798,52,2020-09-02,2020,9,2,54,3,8,0,5.55555555555556,6663,0
O'Brien,2345,204,132,8,2020-09-02,2020,9,2,16,0,2,1,0,6662,0
Osceola,758,99,80,0,2020-09-02,2020,9,2,5,0,0,0,0,6661,0
Page,2254,114,108,0,2020-09-02,2020,9,2,17,1,0,0,5.88235294117647,6660,0
Palo Alto,1727,119,80,0,2020-09-02,2020,9,2,4,0,1,0,0,6659,0
Plymouth,5126,772,440,18,2020-09-02,2020,9,2,88,26,3,0,29.5454545454546,6658,0
Pocahontas,1407,131,111,2,2020-09-02,2020,9,2,5,0,1,0,0,6657,0
Polk,109950,13547,9947,227,2020-09-02,2020,9,2,1099,85,156,2,7.73430391264786,6656,0
Pottawattamie,17825,1666,1394,34,2020-09-02,2020,9,2,154,19,23,0,12.3376623376623,6655,0
Poweshiek,2825,185,163,8,2020-09-02,2020,9,2,44,1,1,0,2.27272727272727,6654,0
Ringgold,862,31,27,1,2020-09-02,2020,9,2,6,0,0,0,0,6653,0
Sac,2031,121,84,0,2020-09-02,2020,9,2,20,3,1,0,15,6652,0
Scott,30456,2259,1692,21,2020-09-02,2020,9,2,276,10,16,0,3.6231884057971,6651,0
Shelby,1910,219,207,1,2020-09-02,2020,9,2,25,3,2,0,12,6650,0
Sioux,5630,917,616,3,2020-09-02,2020,9,2,31,10,10,0,32.258064516129,6649,0
Story,25135,2584,1193,16,2020-09-02,2020,9,2,281,53,34,0,18.8612099644128,6648,0
Tama,3762,629,518,29,2020-09-02,2020,9,2,31,6,3,0,19.3548387096774,6647,0
Taylor,1036,113,102,1,2020-09-02,2020,9,2,3,0,0,0,0,6646,0
Union,2577,92,71,3,2020-09-02,2020,9,2,44,0,0,0,0,6645,0
Van Buren,973,103,33,1,2020-09-02,2020,9,2,12,2,0,0,16.6666666666667,6644,0
Wapello,6870,1095,947,51,2020-09-02,2020,9,2,60,6,20,0,10,6643,0
Warren,10192,792,548,6,2020-09-02,2020,9,2,99,8,8,1,8.08080808080808,6642,0
Washington,3785,349,299,11,2020-09-02,2020,9,2,66,3,1,0,4.54545454545455,6641,0
Wayne,740,54,33,2,2020-09-02,2020,9,2,6,2,0,0,33.3333333333333,6640,0
Webster,10391,1048,650,9,2020-09-02,2020,9,2,112,10,0,0,8.92857142857143,6639,0
Winnebago,2432,166,80,10,2020-09-02,2020,9,2,18,2,1,1,11.1111111111111,6638,0
Winneshiek,3180,224,115,4,2020-09-02,2020,9,2,17,0,1,0,0,6637,0
Woodbury,24675,4177,3638,56,2020-09-02,2020,9,2,163,25,16,0,15.3374233128834,6636,0
Worth,1337,80,66,0,2020-09-02,2020,9,2,8,0,0,0,0,6635,0
Wright,3802,520,442,1,2020-09-02,2020,9,2,18,0,4,0,0,6634,0
