County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,11024,928,704,30,2021-03-08,2021,3,8,4,0,8,0,0,25047,0
Adams,4744,327,311,4,2021-03-08,2021,3,8,0,0,0,0,,25046,0
Allamakee,18551,1499,1309,48,2021-03-08,2021,3,8,9,1,1,0,11.1111111111111,25045,0
Appanoose,15706,1394,1128,47,2021-03-08,2021,3,8,4,0,1,0,0,25044,0
Audubon,10393,493,433,9,2021-03-08,2021,3,8,1,0,0,0,0,25043,0
Benton,32117,2569,2181,54,2021-03-08,2021,3,8,58,5,6,0,8.62068965517242,25042,0
Black Hawk,188302,16336,14276,294,2021-03-08,2021,3,8,138,1,4,0,0.72463768115942,25041,0
Boone,38893,2625,2298,30,2021-03-08,2021,3,8,21,0,0,0,0,25040,0
Bremer,33240,2834,2529,55,2021-03-08,2021,3,8,13,1,4,0,7.69230769230769,25039,0
Buchanan,26410,1873,1661,29,2021-03-08,2021,3,8,17,1,4,0,5.88235294117647,25038,0
Buena Vista,40327,4762,3988,37,2021-03-08,2021,3,8,21,0,0,0,0,25037,0
Butler,25699,1680,1521,31,2021-03-08,2021,3,8,15,0,0,0,0,25036,0
Calhoun,16191,1346,1248,11,2021-03-08,2021,3,8,6,2,1,0,33.3333333333333,25035,0
Carroll,32007,2868,2570,48,2021-03-08,2021,3,8,24,0,1,0,0,25034,0
Cass,18334,1366,1162,51,2021-03-08,2021,3,8,17,0,1,0,0,25033,0
Cedar,26568,1804,1587,23,2021-03-08,2021,3,8,13,0,4,0,0,25032,0
Cerro Gordo,67905,5376,4815,83,2021-03-08,2021,3,8,19,2,2,0,10.5263157894737,25031,0
Cherokee,17904,1560,1384,36,2021-03-08,2021,3,8,73,1,0,0,1.36986301369863,25030,0
Chickasaw,15442,1262,1150,15,2021-03-08,2021,3,8,5,0,0,0,0,25029,0
Clarke,11945,1009,868,20,2021-03-08,2021,3,8,7,0,4,0,0,25028,0
Clay,25747,1950,1764,25,2021-03-08,2021,3,8,21,4,0,0,19.0476190476191,25027,0
Clayton,21607,1682,1532,54,2021-03-08,2021,3,8,10,0,1,0,0,25026,0
Clinton,54221,5470,4721,84,2021-03-08,2021,3,8,60,4,6,0,6.66666666666667,25025,0
Crawford,24080,2770,2394,35,2021-03-08,2021,3,8,42,3,2,0,7.14285714285714,25024,0
Dallas,111836,11481,9527,93,2021-03-08,2021,3,8,102,7,23,0,6.86274509803922,25023,0
Davis,9495,836,714,23,2021-03-08,2021,3,8,0,1,2,0,Inf,25022,0
Decatur,9025,587,525,9,2021-03-08,2021,3,8,40,2,1,0,5,25021,0
Delaware,23649,1902,1781,40,2021-03-08,2021,3,8,31,0,2,0,0,25020,0
Des Moines,48605,4606,4046,61,2021-03-08,2021,3,8,21,0,0,0,0,25019,0
Dickinson,22517,2204,1895,40,2021-03-08,2021,3,8,9,3,1,0,33.3333333333333,25018,0
Dubuque,163436,13618,11801,196,2021-03-08,2021,3,8,86,0,3,0,0,25017,0
Emmet,14506,1223,1084,40,2021-03-08,2021,3,8,7,0,0,0,0,25016,0
Fayette,30578,1869,1695,35,2021-03-08,2021,3,8,13,1,2,0,7.69230769230769,25015,0
Floyd,22417,1638,1407,41,2021-03-08,2021,3,8,8,0,1,0,0,25014,0
Franklin,17627,1193,1053,19,2021-03-08,2021,3,8,2,0,-1,0,0,25013,0
Fremont,6495,593,537,9,2021-03-08,2021,3,8,3,0,1,0,0,25012,0
Greene,13181,777,709,10,2021-03-08,2021,3,8,10,0,0,0,0,25011,0
Grundy,16970,1400,1236,30,2021-03-08,2021,3,8,7,1,2,0,14.2857142857143,25010,0
Guthrie,15716,1175,1041,28,2021-03-08,2021,3,8,15,0,0,0,0,25009,0
Hamilton,21042,1923,1639,42,2021-03-08,2021,3,8,13,0,1,0,0,25008,0
Hancock,18785,1477,1326,31,2021-03-08,2021,3,8,21,2,0,1,9.52380952380952,25007,0
Hardin,30003,1827,1601,39,2021-03-08,2021,3,8,49,2,1,0,4.08163265306122,25006,0
Harrison,18315,1801,1566,70,2021-03-08,2021,3,8,6,0,0,0,0,25005,0
Henry,32089,2940,2703,37,2021-03-08,2021,3,8,52,0,0,0,0,25004,0
Howard,14751,1037,921,22,2021-03-08,2021,3,8,10,2,0,0,20,25003,0
Humboldt,13676,1186,1075,25,2021-03-08,2021,3,8,6,0,0,0,0,25002,0
Ida,10519,926,764,32,2021-03-08,2021,3,8,6,1,0,0,16.6666666666667,25001,0
