County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,12219,970,806,32,2021-04-24,2021,4,24,16,1,0,0,6.25,29700,0
Adams,5553,342,315,4,2021-04-24,2021,4,24,80,0,0,0,0,29699,0
Allamakee,20891,1547,1437,51,2021-04-24,2021,4,24,17,2,0,0,11.7647058823529,29698,0
Appanoose,17541,1442,1202,47,2021-04-24,2021,4,24,42,2,0,0,4.76190476190476,29697,0
Audubon,12123,514,471,9,2021-04-24,2021,4,24,35,0,-1,0,0,29696,0
Benton,36848,2676,2420,55,2021-04-24,2021,4,24,58,2,6,0,3.44827586206897,29695,0
Black Hawk,211583,17078,14959,306,2021-04-24,2021,4,24,420,18,19,0,4.28571428571429,29694,0
Boone,44063,2786,2478,33,2021-04-24,2021,4,24,63,0,3,0,0,29693,0
Bremer,39072,2940,2696,60,2021-04-24,2021,4,24,84,2,3,0,2.38095238095238,29692,0
Buchanan,30759,1997,1799,31,2021-04-24,2021,4,24,43,4,3,0,9.30232558139535,29691,0
Buena Vista,44724,4877,4137,40,2021-04-24,2021,4,24,60,4,0,0,6.66666666666667,29690,0
Butler,29321,1719,1573,34,2021-04-24,2021,4,24,49,2,0,0,4.08163265306122,29689,0
Calhoun,18183,1384,1311,13,2021-04-24,2021,4,24,25,0,0,1,0,29688,0
Carroll,36100,3023,2702,52,2021-04-24,2021,4,24,80,3,0,0,3.75,29687,0
Cass,20601,1444,1276,54,2021-04-24,2021,4,24,58,5,-1,0,8.62068965517242,29686,0
Cedar,30713,1947,1753,23,2021-04-24,2021,4,24,67,2,4,0,2.98507462686567,29685,0
Cerro Gordo,75631,5673,5005,87,2021-04-24,2021,4,24,150,8,4,0,5.33333333333333,29684,0
Cherokee,20747,1678,1499,38,2021-04-24,2021,4,24,25,0,4,0,0,29683,0
Chickasaw,17295,1293,1202,15,2021-04-24,2021,4,24,37,0,0,0,0,29682,0
Clarke,13313,1046,952,24,2021-04-24,2021,4,24,20,1,1,0,5,29681,0
Clay,30222,2238,1969,25,2021-04-24,2021,4,24,48,2,3,0,4.16666666666667,29680,0
Clayton,24776,1760,1572,56,2021-04-24,2021,4,24,69,1,2,1,1.44927536231884,29679,0
Clinton,62335,5891,5085,92,2021-04-24,2021,4,24,97,1,8,1,1.03092783505155,29678,0
Crawford,27347,2864,2556,40,2021-04-24,2021,4,24,39,0,4,0,0,29677,0
Dallas,126609,12301,10547,97,2021-04-24,2021,4,24,288,14,20,1,4.86111111111111,29676,0
Davis,10873,873,763,24,2021-04-24,2021,4,24,28,2,0,0,7.14285714285714,29675,0
Decatur,10333,606,576,9,2021-04-24,2021,4,24,9,1,-1,0,11.1111111111111,29674,0
Delaware,28184,2094,1890,39,2021-04-24,2021,4,24,72,3,4,0,4.16666666666667,29673,0
Des Moines,55406,4803,4292,65,2021-04-24,2021,4,24,102,13,2,0,12.7450980392157,29672,0
Dickinson,26585,2632,2207,43,2021-04-24,2021,4,24,80,2,15,0,2.5,29671,0
Dubuque,187754,14484,12455,205,2021-04-24,2021,4,24,358,12,9,1,3.35195530726257,29670,0
Emmet,16920,1385,1178,40,2021-04-24,2021,4,24,86,5,9,0,5.81395348837209,29669,0
Fayette,35796,1919,1780,41,2021-04-24,2021,4,24,92,0,3,0,0,29668,0
Floyd,25207,1746,1479,42,2021-04-24,2021,4,24,37,2,3,0,5.40540540540541,29667,0
Franklin,19295,1237,1087,21,2021-04-24,2021,4,24,25,4,3,0,16,29666,0
Fremont,7269,650,579,9,2021-04-24,2021,4,24,42,0,1,0,0,29665,0
Greene,14797,817,745,10,2021-04-24,2021,4,24,24,0,1,0,0,29664,0
Grundy,19174,1433,1305,32,2021-04-24,2021,4,24,24,0,1,0,0,29663,0
Guthrie,18420,1271,1122,29,2021-04-24,2021,4,24,55,2,7,0,3.63636363636364,29662,0
Hamilton,23190,1973,1715,49,2021-04-24,2021,4,24,23,1,1,0,4.34782608695652,29661,0
Hancock,21219,1542,1370,34,2021-04-24,2021,4,24,141,1,2,0,0.709219858156028,29660,0
Hardin,34449,1952,1712,42,2021-04-24,2021,4,24,45,1,1,0,2.22222222222222,29659,0
Harrison,21182,1906,1635,73,2021-04-24,2021,4,24,113,2,0,0,1.76991150442478,29658,0
Henry,35868,3030,2796,37,2021-04-24,2021,4,24,80,7,4,0,8.75,29657,0
Howard,16696,1080,998,22,2021-04-24,2021,4,24,29,2,1,0,6.89655172413793,29656,0
Humboldt,15368,1231,1148,26,2021-04-24,2021,4,24,19,1,2,0,5.26315789473684,29655,0
Ida,12422,1009,838,34,2021-04-24,2021,4,24,16,0,2,1,0,29654,0
Iowa,29495,1528,1413,24,2021-04-24,2021,4,24,51,0,0,0,0,29653,0
Jackson,25456,2326,2100,42,2021-04-24,2021,4,24,41,7,0,0,17.0731707317073,29652,0
Jasper,51163,4433,3955,70,2021-04-24,2021,4,24,106,9,11,0,8.49056603773585,29651,0
Jefferson,20309,1430,1274,35,2021-04-24,2021,4,24,20,0,-2,0,0,29650,0
Johnson,208544,15055,13371,83,2021-04-24,2021,4,24,615,24,16,2,3.90243902439024,29649,0
Jones,25928,3063,2837,56,2021-04-24,2021,4,24,85,3,1,0,3.52941176470588,29648,0
Keokuk,15607,1019,907,31,2021-04-24,2021,4,24,23,1,1,0,4.34782608695652,29647,0
Kossuth,26053,2257,2009,64,2021-04-24,2021,4,24,39,2,2,0,5.12820512820513,29646,0
Lee,53210,3930,3590,55,2021-04-24,2021,4,24,90,3,0,0,3.33333333333333,29645,0
Linn,287967,21811,19491,332,2021-04-24,2021,4,24,701,31,22,2,4.42225392296719,29644,0
Louisa,17156,1337,1200,49,2021-04-24,2021,4,24,25,0,1,0,0,29643,0
Lucas,9281,788,725,23,2021-04-24,2021,4,24,23,0,0,0,0,29642,0
Lyon,16024,1565,1458,41,2021-04-24,2021,4,24,46,2,2,0,4.34782608695652,29641,0
Madison,20430,1699,1484,19,2021-04-24,2021,4,24,40,1,1,0,2.5,29640,0
Mahaska,30548,2373,2138,50,2021-04-24,2021,4,24,45,1,2,0,2.22222222222222,29639,0
Marion,42039,3770,3445,75,2021-04-24,2021,4,24,79,7,2,0,8.86075949367089,29638,0
Marshall,81625,5143,4659,75,2021-04-24,2021,4,24,127,6,3,0,4.7244094488189,29637,0
Mills,21227,1763,1537,21,2021-04-24,2021,4,24,78,4,4,1,5.12820512820513,29636,0
Mitchell,17772,1364,1213,41,2021-04-24,2021,4,24,48,1,2,0,2.08333333333333,29635,0
Monona,17990,876,763,30,2021-04-24,2021,4,24,48,0,0,0,0,29634,0
Monroe,9638,989,886,28,2021-04-24,2021,4,24,10,0,0,0,0,29633,0
Montgomery,14300,1096,947,37,2021-04-24,2021,4,24,54,1,0,0,1.85185185185185,29632,0
Muscatine,54742,4972,4339,98,2021-04-24,2021,4,24,102,1,9,1,0.980392156862745,29631,0
O'Brien,25852,2131,1857,60,2021-04-24,2021,4,24,48,3,4,0,6.25,29630,0
Osceola,8861,800,696,16,2021-04-24,2021,4,24,71,1,3,0,1.40845070422535,29629,0
Page,21109,1973,1837,21,2021-04-24,2021,4,24,25,0,3,0,0,29628,0
Palo Alto,18627,1173,1035,23,2021-04-24,2021,4,24,28,1,2,0,3.57142857142857,29627,0
Plymouth,37949,4291,3755,79,2021-04-24,2021,4,24,91,2,5,0,2.1978021978022,29626,0
Pocahontas,12818,887,810,21,2021-04-24,2021,4,24,20,0,0,0,0,29625,0
Polk,684992,63668,53692,612,2021-04-24,2021,4,24,1965,93,103,3,4.73282442748092,29624,0
Pottawattamie,118464,11954,10128,164,2021-04-24,2021,4,24,214,19,16,0,8.8785046728972,29623,0
Poweshiek,43731,1608,1484,33,2021-04-24,2021,4,24,524,0,1,0,0,29622,0
Ringgold,9580,555,509,24,2021-04-24,2021,4,24,36,0,1,0,0,29621,0
Sac,19858,1367,1215,19,2021-04-24,2021,4,24,26,0,0,0,0,29620,0
Scott,207898,20730,17689,237,2021-04-24,2021,4,24,674,31,43,1,4.59940652818991,29619,0
Shelby,17090,1350,1205,37,2021-04-24,2021,4,24,25,0,3,0,0,29618,0
Sioux,44839,5259,4869,73,2021-04-24,2021,4,24,124,0,6,0,0,29617,0
Story,160479,11149,9915,47,2021-04-24,2021,4,24,239,23,16,0,9.6234309623431,29616,0
Tama,32471,2201,1979,71,2021-04-24,2021,4,24,54,1,0,0,1.85185185185185,29615,0
Taylor,8535,678,633,12,2021-04-24,2021,4,24,37,0,0,0,0,29614,0
Union,16915,1316,1181,32,2021-04-24,2021,4,24,53,1,1,0,1.88679245283019,29613,0
Van Buren,8355,579,529,18,2021-04-24,2021,4,24,26,0,2,0,0,29612,0
Wapello,46622,4618,4089,122,2021-04-24,2021,4,24,89,0,1,1,0,29611,0
Warren,76111,6120,5285,87,2021-04-24,2021,4,24,194,13,13,1,6.70103092783505,29610,0
Washington,40944,2666,2390,50,2021-04-24,2021,4,24,75,1,-1,0,1.33333333333333,29609,0
Wayne,6918,564,489,23,2021-04-24,2021,4,24,95,2,1,0,2.10526315789474,29608,0
Webster,67752,5374,4944,92,2021-04-24,2021,4,24,83,2,2,0,2.40963855421687,29607,0
Winnebago,17287,1485,1307,31,2021-04-24,2021,4,24,43,6,0,0,13.953488372093,29606,0
Winneshiek,39229,2031,1854,33,2021-04-24,2021,4,24,39,2,7,0,5.12820512820513,29605,0
Woodbury,144682,16273,14249,224,2021-04-24,2021,4,24,330,5,37,2,1.51515151515152,29604,0
Worth,12971,758,675,8,2021-04-24,2021,4,24,17,2,1,0,11.7647058823529,29603,0
Wright,20573,1877,1734,35,2021-04-24,2021,4,24,20,3,1,0,15,29602,0
