County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,2887,555,423,17,2020-12-23,2020,12,23,2,3,7,0,150,17721,0
Adams,1242,241,165,2,2020-12-23,2020,12,23,5,5,1,0,100,17720,0
Allamakee,4838,1116,748,20,2020-12-23,2020,12,23,14,6,10,1,42.8571428571429,17719,0
Appanoose,4692,922,769,34,2020-12-23,2020,12,23,1,0,10,0,0,17718,0
Audubon,2016,362,293,7,2020-12-23,2020,12,23,4,2,6,0,50,17717,0
Benton,10127,1939,1638,35,2020-12-23,2020,12,23,19,1,22,1,5.26315789473684,17716,0
Black Hawk,56251,12376,10678,211,2020-12-23,2020,12,23,174,69,137,1,39.6551724137931,17715,0
Boone,10577,1774,1347,15,2020-12-23,2020,12,23,21,10,16,0,47.6190476190476,17714,0
Bremer,9335,2205,1914,40,2020-12-23,2020,12,23,22,10,32,0,45.4545454545455,17713,0
Buchanan,7497,1391,1143,16,2020-12-23,2020,12,23,10,6,14,0,60,17712,0
Buena Vista,12668,3591,2993,25,2020-12-23,2020,12,23,24,8,29,1,33.3333333333333,17711,0
Butler,5501,1216,971,17,2020-12-23,2020,12,23,19,13,16,0,68.421052631579,17710,0
Calhoun,4526,1160,1037,9,2020-12-23,2020,12,23,1,1,21,0,100,17709,0
Carroll,9403,2292,1934,27,2020-12-23,2020,12,23,30,11,24,0,36.6666666666667,17708,0
Cass,5033,1000,771,38,2020-12-23,2020,12,23,17,11,10,0,64.7058823529412,17707,0
Cedar,7167,1330,1037,18,2020-12-23,2020,12,23,12,3,12,1,25,17706,0
Cerro Gordo,19405,4206,3396,59,2020-12-23,2020,12,23,47,15,48,0,31.9148936170213,17705,0
Cherokee,4768,1179,808,19,2020-12-23,2020,12,23,8,2,18,0,25,17704,0
Chickasaw,4255,1007,835,10,2020-12-23,2020,12,23,12,7,13,0,58.3333333333333,17703,0
Clarke,3626,616,470,6,2020-12-23,2020,12,23,9,8,4,0,88.8888888888889,17702,0
Clay,6767,1505,1136,11,2020-12-23,2020,12,23,32,8,21,0,25,17701,0
