County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,3266,755,662,25,2021-02-11,2021,2,11,12,31,4,0,258.333333333333,22572,0
Adams,1441,313,292,3,2021-02-11,2021,2,11,0,0,2,0,,22571,0
Allamakee,5461,1363,1221,41,2021-02-11,2021,2,11,8,5,1,0,62.5,22570,0
Appanoose,5439,1186,1051,46,2021-02-11,2021,2,11,11,2,3,0,18.1818181818182,22569,0
Audubon,2351,449,400,9,2021-02-11,2021,2,11,3,0,-1,0,0,22568,0
Benton,11356,2260,2025,53,2021-02-11,2021,2,11,30,8,0,1,26.6666666666667,22567,0
Black Hawk,64463,14636,13431,271,2021-02-11,2021,2,11,142,26,34,1,18.3098591549296,22566,0
Boone,12337,2352,2126,27,2021-02-11,2021,2,11,34,11,9,0,32.3529411764706,22565,0
Bremer,11056,2598,2390,53,2021-02-11,2021,2,11,24,5,10,0,20.8333333333333,22564,0
Buchanan,8533,1704,1552,26,2021-02-11,2021,2,11,17,2,7,0,11.7647058823529,22563,0
Buena Vista,13791,4031,3883,36,2021-02-11,2021,2,11,18,3,14,0,16.6666666666667,22562,0
Butler,6399,1559,1436,30,2021-02-11,2021,2,11,21,2,11,0,9.52380952380952,22561,0
Calhoun,4891,1264,1210,9,2021-02-11,2021,2,11,6,1,4,0,16.6666666666667,22560,0
Carroll,10456,2621,2484,46,2021-02-11,2021,2,11,15,3,7,1,20,22559,0
Cass,5759,1223,1079,46,2021-02-11,2021,2,11,19,2,3,0,10.5263157894737,22558,0
Cedar,8152,1621,1471,20,2021-02-11,2021,2,11,8,3,13,0,37.5,22557,0
Cerro Gordo,21922,4913,4538,79,2021-02-11,2021,2,11,47,9,21,2,19.1489361702128,22556,0
Cherokee,5424,1422,1341,35,2021-02-11,2021,2,11,4,1,0,0,25,22555,0
Chickasaw,4868,1168,1108,12,2021-02-11,2021,2,11,14,8,3,0,57.1428571428572,22554,0
Clarke,4419,900,756,19,2021-02-11,2021,2,11,25,3,4,0,12,22553,0
Clay,7579,1806,1634,25,2021-02-11,2021,2,11,16,6,10,0,37.5,22552,0
Clayton,6332,1575,1468,53,2021-02-11,2021,2,11,21,1,4,0,4.76190476190476,22551,0
Clinton,20041,4839,4406,78,2021-02-11,2021,2,11,57,13,22,2,22.8070175438597,22550,0
Crawford,8100,2443,2244,34,2021-02-11,2021,2,11,10,2,7,0,20,22549,0
