County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,2968,614,477,17,2021-01-03,2021,1,3,1,0,0,0,0,18810,0
Adams,1294,271,194,2,2021-01-03,2021,1,3,5,2,1,0,40,18809,0
Allamakee,4956,1191,922,26,2021-01-03,2021,1,3,5,3,1,0,60,18808,0
Appanoose,4829,977,844,36,2021-01-03,2021,1,3,0,0,5,0,,18807,0
Audubon,2075,384,313,7,2021-01-03,2021,1,3,-1,0,1,0,0,18806,0
Benton,10372,1998,1771,38,2021-01-03,2021,1,3,6,3,4,0,50,18805,0
Black Hawk,57613,12877,11402,220,2021-01-03,2021,1,3,57,16,24,0,28.0701754385965,18804,0
Boone,10961,1943,1535,15,2021-01-03,2021,1,3,27,15,9,0,55.5555555555556,18803,0
Bremer,9532,2276,2071,44,2021-01-03,2021,1,3,11,4,4,0,36.3636363636364,18802,0
Buchanan,7670,1459,1262,17,2021-01-03,2021,1,3,4,1,1,0,25,18801,0
Buena Vista,12906,3742,3225,26,2021-01-03,2021,1,3,7,4,9,0,57.1428571428572,18800,0
Butler,5661,1298,1103,23,2021-01-03,2021,1,3,5,1,2,0,20,18799,0
Calhoun,4580,1174,1103,9,2021-01-03,2021,1,3,0,1,1,0,Inf,18798,0
Carroll,9635,2398,2059,31,2021-01-03,2021,1,3,4,1,4,0,25,18797,0
Cass,5184,1064,848,39,2021-01-03,2021,1,3,5,1,0,0,20,18796,0
Cedar,7350,1403,1169,19,2021-01-03,2021,1,3,2,2,4,0,100,18795,0
Cerro Gordo,19898,4361,3812,62,2021-01-03,2021,1,3,5,3,23,0,60,18794,0
Cherokee,4958,1263,1011,22,2021-01-03,2021,1,3,12,7,6,0,58.3333333333333,18793,0
Chickasaw,4372,1048,931,11,2021-01-03,2021,1,3,1,2,1,0,200,18792,0
Clarke,3805,698,520,6,2021-01-03,2021,1,3,12,5,4,0,41.6666666666667,18791,0
Clay,6907,1555,1300,13,2021-01-03,2021,1,3,2,0,6,0,0,18790,0
Clayton,5704,1409,1193,46,2021-01-03,2021,1,3,11,8,2,0,72.7272727272727,18789,0
Clinton,17895,4156,3555,55,2021-01-03,2021,1,3,2,1,10,0,50,18788,0
Crawford,7417,2137,1847,22,2021-01-03,2021,1,3,3,2,4,0,66.6666666666667,18787,0
Dallas,43694,8016,6810,67,2021-01-03,2021,1,3,51,14,28,0,27.4509803921569,18786,0
