County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Poweshiek,1959,147,107,8,2020-08-04,2020,8,4,17,1,2,0,5.88235294117647,4377
Ringgold,708,21,20,1,2020-08-04,2020,8,4,7,0,0,0,0,4376
Sac,1658,81,66,0,2020-08-04,2020,8,4,19,0,0,0,0,4375
Scott,23540,1602,942,12,2020-08-04,2020,8,4,133,9,52,0,6.76691729323308,4374
Shelby,1545,166,139,1,2020-08-04,2020,8,4,8,6,5,0,75,4373
Sioux,4073,597,493,2,2020-08-04,2020,8,4,20,3,12,0,15,4372
Story,13311,1110,828,14,2020-08-04,2020,8,4,964,1,11,0,0.103734439834025,4371
Tama,3152,537,448,29,2020-08-04,2020,8,4,16,0,6,0,0,4370
Taylor,857,93,87,0,2020-08-04,2020,8,4,4,0,4,0,0,4369
Union,2057,72,35,1,2020-08-04,2020,8,4,11,2,4,0,18.1818181818182,4368
Van Buren,690,33,21,1,2020-08-04,2020,8,4,13,1,1,0,7.69230769230769,4367
Wapello,5638,850,755,32,2020-08-04,2020,8,4,34,1,10,0,2.94117647058824,4366
Warren,7678,530,302,1,2020-08-04,2020,8,4,83,3,10,0,3.6144578313253,4365
Washington,3044,287,266,10,2020-08-04,2020,8,4,24,0,2,0,0,4364
Wayne,456,17,10,1,2020-08-04,2020,8,4,2,1,0,0,50,4363
Webster,6686,734,357,6,2020-08-04,2020,8,4,47,9,2,1,19.1489361702128,4362
Winnebago,1518,77,34,0,2020-08-04,2020,8,4,7,1,2,0,14.2857142857143,4361
Winneshiek,2212,84,55,1,2020-08-04,2020,8,4,33,1,0,0,3.03030303030303,4360
Woodbury,21000,3656,3264,51,2020-08-04,2020,8,4,70,6,21,0,8.57142857142857,4359
Worth,1086,61,22,0,2020-08-04,2020,8,4,9,0,1,0,0,4358
Wright,3176,445,391,1,2020-08-04,2020,8,4,13,4,1,0,30.7692307692308,4357
