County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,3119,688,549,20,2021-01-19,2021,1,19,8,2,7,0,25,20394,0
Adams,1359,295,245,3,2021-01-19,2021,1,19,3,0,9,0,0,20393,0
Allamakee,5156,1277,1101,28,2021-01-19,2021,1,19,15,7,15,1,46.6666666666667,20392,0
Appanoose,5133,1103,914,38,2021-01-19,2021,1,19,10,5,8,0,50,20391,0
Audubon,2185,416,360,8,2021-01-19,2021,1,19,17,4,5,0,23.5294117647059,20390,0
Benton,10770,2094,1913,44,2021-01-19,2021,1,19,20,8,10,0,40,20389,0
Black Hawk,60145,13753,12341,236,2021-01-19,2021,1,19,194,87,122,0,44.8453608247423,20388,0
Boone,11714,2180,1767,17,2021-01-19,2021,1,19,33,12,25,0,36.3636363636364,20387,0
Bremer,10042,2449,2217,48,2021-01-19,2021,1,19,45,25,22,0,55.5555555555556,20386,0
Buchanan,8036,1594,1390,23,2021-01-19,2021,1,19,22,5,10,0,22.7272727272727,20385,0
Buena Vista,13369,3931,3579,29,2021-01-19,2021,1,19,36,12,36,0,33.3333333333333,20384,0
Butler,5981,1479,1205,24,2021-01-19,2021,1,19,17,11,16,0,64.7058823529412,20383,0
Calhoun,4707,1221,1153,9,2021-01-19,2021,1,19,10,1,0,0,10,20382,0
Carroll,10052,2550,2266,34,2021-01-19,2021,1,19,39,11,21,0,28.2051282051282,20381,0
Cass,5420,1131,966,41,2021-01-19,2021,1,19,24,3,11,0,12.5,20380,0
Cedar,7747,1526,1312,19,2021-01-19,2021,1,19,20,8,12,0,40,20379,0
Cerro Gordo,20851,4650,4166,68,2021-01-19,2021,1,19,41,8,22,0,19.5121951219512,20378,0
Cherokee,5245,1389,1167,27,2021-01-19,2021,1,19,22,6,16,0,27.2727272727273,20377,0
Chickasaw,4591,1112,1004,12,2021-01-19,2021,1,19,20,4,11,0,20,20376,0
Clarke,4057,793,627,7,2021-01-19,2021,1,19,14,8,23,0,57.1428571428572,20375,0
Clay,7207,1678,1500,20,2021-01-19,2021,1,19,22,16,18,1,72.7272727272727,20374,0
Clayton,6005,1513,1306,48,2021-01-19,2021,1,19,10,1,12,0,10,20373,0
Clinton,18883,4499,3957,61,2021-01-19,2021,1,19,30,6,33,0,20,20372,0
Crawford,7748,2307,2029,22,2021-01-19,2021,1,19,37,14,22,0,37.8378378378378,20371,0
Dallas,45933,8872,7543,71,2021-01-19,2021,1,19,93,27,52,0,29.0322580645161,20370,0
Davis,2765,691,606,21,2021-01-19,2021,1,19,3,0,8,0,0,20369,0
Decatur,2938,488,400,4,2021-01-19,2021,1,19,24,8,7,0,33.3333333333333,20368,0
Delaware,6865,1735,1569,36,2021-01-19,2021,1,19,22,7,6,0,31.8181818181818,20367,0
Des Moines,18176,3815,3387,41,2021-01-19,2021,1,19,23,5,38,0,21.7391304347826,20366,0
Dickinson,9036,1857,1649,26,2021-01-19,2021,1,19,21,11,11,0,52.3809523809524,20365,0
Dubuque,50133,11365,10217,150,2021-01-19,2021,1,19,116,34,62,0,29.3103448275862,20364,0
Emmet,4398,1107,945,31,2021-01-19,2021,1,19,11,3,23,0,27.2727272727273,20363,0
Fayette,7830,1613,1288,22,2021-01-19,2021,1,19,21,7,47,0,33.3333333333333,20362,0
Floyd,6659,1391,1226,36,2021-01-19,2021,1,19,23,8,10,0,34.7826086956522,20361,0
Franklin,4431,1018,840,18,2021-01-19,2021,1,19,9,1,8,0,11.1111111111111,20360,0
Fremont,2329,511,448,6,2021-01-19,2021,1,19,11,4,4,0,36.3636363636364,20359,0
Greene,3628,691,628,7,2021-01-19,2021,1,19,6,2,10,0,33.3333333333333,20358,0
Grundy,4930,1210,1025,26,2021-01-19,2021,1,19,11,7,13,0,63.6363636363636,20357,0
Guthrie,4871,1030,890,24,2021-01-19,2021,1,19,10,1,15,0,10,20356,0
Hamilton,6462,1590,1403,29,2021-01-19,2021,1,19,18,9,22,0,50,20355,0
Hancock,5096,1300,1113,24,2021-01-19,2021,1,19,12,4,14,0,33.3333333333333,20354,0
Hardin,7151,1546,1402,29,2021-01-19,2021,1,19,10,3,9,0,30,20353,0
Harrison,5678,1550,1340,62,2021-01-19,2021,1,19,17,2,18,0,11.7647058823529,20352,0
Henry,9571,2641,2402,30,2021-01-19,2021,1,19,15,3,19,0,20,20351,0
Howard,3758,831,654,19,2021-01-19,2021,1,19,6,1,6,0,16.6666666666667,20350,0
Humboldt,4146,1055,909,19,2021-01-19,2021,1,19,28,11,4,0,39.2857142857143,20349,0
Ida,2780,743,667,30,2021-01-19,2021,1,19,7,3,6,0,42.8571428571429,20348,0
Iowa,6982,1247,1097,22,2021-01-19,2021,1,19,19,5,6,0,26.3157894736842,20347,0
Jackson,7730,1918,1715,31,2021-01-19,2021,1,19,28,7,10,0,25,20346,0
Jasper,15318,3216,2737,59,2021-01-19,2021,1,19,38,8,75,1,21.0526315789474,20345,0
Jefferson,6513,1201,939,24,2021-01-19,2021,1,19,13,5,20,0,38.4615384615385,20344,0
Johnson,68568,12090,10612,49,2021-01-19,2021,1,19,146,30,50,0,20.5479452054795,20343,0
Jones,8592,2707,2538,49,2021-01-19,2021,1,19,18,2,12,0,11.1111111111111,20342,0
Keokuk,3533,850,758,26,2021-01-19,2021,1,19,16,7,7,0,43.75,20341,0
Kossuth,6686,1728,1508,44,2021-01-19,2021,1,19,13,10,20,1,76.9230769230769,20340,0
Lee,13663,3167,2744,30,2021-01-19,2021,1,19,15,15,39,0,100,20339,0
Linn,100122,17765,15962,275,2021-01-19,2021,1,19,191,48,107,1,25.130890052356,20338,0
Louisa,4718,1149,996,30,2021-01-19,2021,1,19,7,4,8,0,57.1428571428572,20337,0
Lucas,3240,649,490,8,2021-01-19,2021,1,19,5,2,15,0,40,20336,0
Lyon,4000,1350,1191,32,2021-01-19,2021,1,19,16,8,11,0,50,20335,0
Madison,6436,1199,897,9,2021-01-19,2021,1,19,24,6,11,0,25,20334,0
Mahaska,8968,1922,1572,36,2021-01-19,2021,1,19,31,13,16,0,41.9354838709678,20333,0
Marion,13242,3045,2537,52,2021-01-19,2021,1,19,39,17,36,0,43.5897435897436,20332,0
Marshall,17856,4268,3922,61,2021-01-19,2021,1,19,52,10,12,0,19.2307692307692,20331,0
Mills,6856,1364,1234,16,2021-01-19,2021,1,19,9,2,8,0,22.2222222222222,20330,0
Mitchell,4862,1161,968,34,2021-01-19,2021,1,19,2,1,17,0,50,20329,0
Monona,3239,640,527,16,2021-01-19,2021,1,19,5,3,5,0,60,20328,0
Monroe,2883,809,585,18,2021-01-19,2021,1,19,0,1,24,0,Inf,20327,0
Montgomery,3736,852,682,22,2021-01-19,2021,1,19,14,12,17,0,85.7142857142857,20326,0
Muscatine,18488,3897,3383,77,2021-01-19,2021,1,19,46,22,16,0,47.8260869565218,20325,0
O'Brien,5816,1694,1520,54,2021-01-19,2021,1,19,9,4,13,0,44.4444444444444,20324,0
Osceola,2127,639,599,9,2021-01-19,2021,1,19,7,5,2,0,71.4285714285714,20323,0
Page,5292,1447,1327,15,2021-01-19,2021,1,19,18,5,8,0,27.7777777777778,20322,0
Palo Alto,3883,906,784,9,2021-01-19,2021,1,19,4,4,5,0,100,20321,0
Plymouth,11727,3503,3233,68,2021-01-19,2021,1,19,29,14,22,0,48.2758620689655,20320,0
Pocahontas,3098,776,670,11,2021-01-19,2021,1,19,7,4,6,0,57.1428571428572,20319,0
Polk,232761,45667,39597,449,2021-01-19,2021,1,19,562,155,313,1,27.5800711743772,20318,0
Pottawattamie,41470,8985,7901,112,2021-01-19,2021,1,19,79,28,98,0,35.4430379746835,20317,0
Poweshiek,7270,1326,1143,24,2021-01-19,2021,1,19,18,2,11,0,11.1111111111111,20316,0
Ringgold,2039,433,343,9,2021-01-19,2021,1,19,6,5,7,0,83.3333333333333,20315,0
Sac,4651,1112,1007,15,2021-01-19,2021,1,19,10,4,8,0,40,20314,0
Scott,73994,15438,13572,163,2021-01-19,2021,1,19,127,36,97,0,28.3464566929134,20313,0
Shelby,4544,1025,897,26,2021-01-19,2021,1,19,31,13,15,0,41.9354838709678,20312,0
Sioux,13879,4547,4194,57,2021-01-19,2021,1,19,31,9,32,1,29.0322580645161,20311,0
Story,48214,8667,7800,34,2021-01-19,2021,1,19,91,20,52,0,21.978021978022,20310,0
Tama,7285,1871,1666,57,2021-01-19,2021,1,19,19,12,9,0,63.1578947368421,20309,0
Taylor,2217,592,525,9,2021-01-19,2021,1,19,2,1,4,0,50,20308,0
Union,5787,1088,982,22,2021-01-19,2021,1,19,20,6,16,0,30,20307,0
Van Buren,2314,496,437,12,2021-01-19,2021,1,19,8,1,4,0,12.5,20306,0
Wapello,14629,3432,2928,98,2021-01-19,2021,1,19,40,9,21,0,22.5,20305,0
Warren,23603,4418,3553,38,2021-01-19,2021,1,19,74,19,36,0,25.6756756756757,20304,0
Washington,10189,2171,1764,32,2021-01-19,2021,1,19,-1,5,26,1,-500,20303,0
Wayne,1919,414,345,21,2021-01-19,2021,1,19,5,0,0,0,0,20302,0
Webster,19224,4685,4263,71,2021-01-19,2021,1,19,30,10,34,0,33.3333333333333,20301,0
Winnebago,5243,1189,1062,29,2021-01-19,2021,1,19,8,2,8,0,25,20300,0
Winneshiek,8469,1554,1307,19,2021-01-19,2021,1,19,16,3,20,0,18.75,20299,0
Woodbury,51851,12984,11823,175,2021-01-19,2021,1,19,70,20,80,0,28.5714285714286,20298,0
Worth,3168,607,486,3,2021-01-19,2021,1,19,10,5,11,0,50,20297,0
Wright,7054,1638,1477,24,2021-01-19,2021,1,19,20,7,9,0,35,20296,0
