County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,2179,257,95,3,2020-11-05,2020,11,5,24,6,10,1,25,12969,0
Adams,897,93,57,1,2020-11-05,2020,11,5,12,2,3,0,16.6666666666667,12968,0
Allamakee,3580,474,286,9,2020-11-05,2020,11,5,40,19,8,0,47.5,12967,0
Appanoose,3426,347,183,3,2020-11-05,2020,11,5,62,34,16,0,54.8387096774194,12966,0
Audubon,1558,217,114,1,2020-11-05,2020,11,5,14,5,3,0,35.7142857142857,12965,0
Benton,7465,849,397,6,2020-11-05,2020,11,5,96,64,18,0,66.6666666666667,12964,0
Black Hawk,43927,7067,4770,107,2020-11-05,2020,11,5,526,279,101,1,53.041825095057,12963,0
Boone,7981,859,599,10,2020-11-05,2020,11,5,74,25,20,0,33.7837837837838,12962,0
Bremer,6805,947,560,10,2020-11-05,2020,11,5,91,60,21,0,65.9340659340659,12961,0
Buchanan,5724,623,342,5,2020-11-05,2020,11,5,60,29,16,0,48.3333333333333,12960,0
Buena Vista,10654,2432,2115,12,2020-11-05,2020,11,5,64,37,18,0,57.8125,12959,0
Butler,4203,506,392,3,2020-11-05,2020,11,5,51,23,15,0,45.0980392156863,12958,0
Calhoun,3305,414,300,5,2020-11-05,2020,11,5,29,18,15,0,62.0689655172414,12957,0
Carroll,7497,1364,868,13,2020-11-05,2020,11,5,59,41,50,0,69.4915254237288,12956,0
Cass,3889,547,360,7,2020-11-05,2020,11,5,47,16,16,1,34.0425531914894,12955,0
Cedar,5312,607,297,8,2020-11-05,2020,11,5,68,33,10,0,48.5294117647059,12954,0
Cerro Gordo,14370,1830,1148,29,2020-11-05,2020,11,5,206,110,13,2,53.3980582524272,12953,0
Cherokee,3546,498,326,3,2020-11-05,2020,11,5,46,24,8,0,52.1739130434783,12952,0
Chickasaw,3167,437,384,1,2020-11-05,2020,11,5,26,11,6,0,42.3076923076923,12951,0
Clarke,2894,386,283,3,2020-11-05,2020,11,5,29,11,6,0,37.9310344827586,12950,0
Clay,4945,660,417,4,2020-11-05,2020,11,5,66,37,15,0,56.0606060606061,12949,0
Clayton,4251,654,367,3,2020-11-05,2020,11,5,54,33,-1,0,61.1111111111111,12948,0
Clinton,12703,1815,1241,30,2020-11-05,2020,11,5,172,87,22,0,50.5813953488372,12947,0
Crawford,6264,1477,1197,15,2020-11-05,2020,11,5,50,22,23,0,44,12946,0
Dallas,32124,4060,3036,51,2020-11-05,2020,11,5,357,139,66,2,38.9355742296919,12945,0
Davis,1756,237,139,4,2020-11-05,2020,11,5,39,10,3,0,25.6410256410256,12944,0
Decatur,2061,207,96,0,2020-11-05,2020,11,5,19,4,10,0,21.0526315789474,12943,0
Delaware,5053,966,561,16,2020-11-05,2020,11,5,58,34,12,0,58.6206896551724,12942,0
Des Moines,12768,1831,991,13,2020-11-05,2020,11,5,200,92,43,1,46,12941,0
Dickinson,6586,898,621,9,2020-11-05,2020,11,5,59,27,16,0,45.7627118644068,12940,0
Dubuque,38075,6333,4091,66,2020-11-05,2020,11,5,417,210,171,3,50.3597122302158,12939,0
Emmet,2970,496,336,21,2020-11-05,2020,11,5,30,10,7,0,33.3333333333333,12938,0
Fayette,5281,527,283,6,2020-11-05,2020,11,5,44,21,8,0,47.7272727272727,12937,0
Floyd,4701,536,447,11,2020-11-05,2020,11,5,55,24,10,0,43.6363636363636,12936,0
Franklin,3029,441,359,18,2020-11-05,2020,11,5,27,12,1,0,44.4444444444444,12935,0
Fremont,1634,240,163,2,2020-11-05,2020,11,5,19,6,3,0,31.5789473684211,12934,0
Greene,2625,237,149,0,2020-11-05,2020,11,5,23,12,4,0,52.1739130434783,12933,0
Grundy,3466,431,250,6,2020-11-05,2020,11,5,38,26,4,0,68.421052631579,12932,0
Guthrie,3433,475,314,15,2020-11-05,2020,11,5,24,8,11,0,33.3333333333333,12931,0
Hamilton,4538,534,467,6,2020-11-05,2020,11,5,34,8,4,1,23.5294117647059,12930,0
Hancock,3380,487,292,6,2020-11-05,2020,11,5,65,24,8,0,36.9230769230769,12929,0
Hardin,4954,628,349,7,2020-11-05,2020,11,5,52,21,17,0,40.3846153846154,12928,0
Harrison,3979,786,461,20,2020-11-05,2020,11,5,43,19,28,2,44.1860465116279,12927,0
Henry,6654,1253,904,6,2020-11-05,2020,11,5,71,28,35,0,39.4366197183099,12926,0
Howard,2569,313,204,9,2020-11-05,2020,11,5,27,10,8,0,37.037037037037,12925,0
Humboldt,3019,440,276,3,2020-11-05,2020,11,5,33,15,8,0,45.4545454545455,12924,0
Ida,1945,288,159,3,2020-11-05,2020,11,5,31,22,3,1,70.9677419354839,12923,0
Iowa,5040,544,297,11,2020-11-05,2020,11,5,59,28,25,0,47.4576271186441,12922,0
Jackson,5426,882,445,5,2020-11-05,2020,11,5,116,60,15,1,51.7241379310345,12921,0
Jasper,10446,1440,923,34,2020-11-05,2020,11,5,137,65,16,0,47.4452554744526,12920,0
Jefferson,3870,323,167,1,2020-11-05,2020,11,5,70,15,7,0,21.4285714285714,12919,0
Johnson,49000,6615,5396,33,2020-11-05,2020,11,5,514,165,81,0,32.1011673151751,12918,0
Jones,6014,1162,346,4,2020-11-05,2020,11,5,590,502,12,0,85.0847457627119,12917,0
Keokuk,2267,261,130,1,2020-11-05,2020,11,5,39,15,2,0,38.4615384615385,12916,0
