County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Grundy,1794,74,45,1,2020-08-05,2020,8,5,11,0,3,0,0,4517
Guthrie,1715,128,90,5,2020-08-05,2020,8,5,12,0,7,0,0,4516
Hamilton,2548,243,221,1,2020-08-05,2020,8,5,12,2,1,0,16.6666666666667,4515
Hancock,1768,117,96,2,2020-08-05,2020,8,5,16,0,3,0,0,4514
Hardin,2534,169,92,0,2020-08-05,2020,8,5,26,3,6,0,11.5384615384615,4513
Harrison,1555,99,74,0,2020-08-05,2020,8,5,11,2,1,0,18.1818181818182,4512
Henry,2604,114,85,3,2020-08-05,2020,8,5,14,0,0,0,0,4511
Howard,1250,49,37,0,2020-08-05,2020,8,5,15,0,0,0,0,4510
Humboldt,1258,92,75,1,2020-08-05,2020,8,5,19,0,0,0,0,4509
Ida,883,29,23,0,2020-08-05,2020,8,5,9,0,0,0,0,4508
Iowa,2607,93,61,1,2020-08-05,2020,8,5,27,3,0,0,11.1111111111111,4507
Jackson,2599,146,53,1,2020-08-05,2020,8,5,30,5,11,0,16.6666666666667,4506
Jasper,4676,457,349,25,2020-08-05,2020,8,5,39,1,6,0,2.56410256410256,4505
Jefferson,1828,77,63,0,2020-08-05,2020,8,5,6,0,0,0,0,4504
Johnson,24241,1992,1442,16,2020-08-05,2020,8,5,268,44,23,1,16.4179104477612,4503
Jones,2493,125,75,2,2020-08-05,2020,8,5,30,1,2,0,3.33333333333333,4502
Keokuk,1060,31,21,1,2020-08-05,2020,8,5,9,0,0,0,0,4501
Kossuth,1964,80,42,0,2020-08-05,2020,8,5,37,2,1,0,5.40540540540541,4500
Lee,2880,99,52,3,2020-08-05,2020,8,5,30,2,0,0,6.66666666666667,4499
Linn,32759,2170,1737,87,2020-08-05,2020,8,5,412,48,49,0,11.6504854368932,4498
Louisa,1810,379,350,14,2020-08-05,2020,8,5,7,1,1,0,14.2857142857143,4497
Lucas,790,51,30,4,2020-08-05,2020,8,5,14,4,0,0,28.5714285714286,4496
Lyon,1039,107,92,0,2020-08-05,2020,8,5,14,4,4,0,28.5714285714286,4495
Madison,2193,107,53,2,2020-08-05,2020,8,5,33,4,0,0,12.1212121212121,4494
Mahaska,2037,137,109,17,2020-08-05,2020,8,5,34,1,2,0,2.94117647058824,4493
Marion,3300,159,129,0,2020-08-05,2020,8,5,33,4,1,0,12.1212121212121,4492
Marshall,8204,1406,1067,25,2020-08-05,2020,8,5,99,16,15,1,16.1616161616162,4491
Mills,2678,84,46,0,2020-08-05,2020,8,5,15,1,2,0,6.66666666666667,4490
Mitchell,1853,78,67,0,2020-08-05,2020,8,5,21,2,1,0,9.52380952380952,4489
Monona,1143,91,78,0,2020-08-05,2020,8,5,6,1,0,0,16.6666666666667,4488
Monroe,806,70,45,7,2020-08-05,2020,8,5,6,3,0,0,50,4487
Montgomery,1222,45,33,4,2020-08-05,2020,8,5,12,1,1,1,8.33333333333333,4486
Muscatine,6622,837,724,48,2020-08-05,2020,8,5,71,8,16,0,11.2676056338028,4485
O'Brien,1878,132,95,1,2020-08-05,2020,8,5,24,1,3,0,4.16666666666667,4484
Osceola,616,78,67,0,2020-08-05,2020,8,5,8,0,1,0,0,4483
Page,1860,77,63,0,2020-08-05,2020,8,5,34,1,2,0,2.94117647058824,4482
Palo Alto,1420,80,50,0,2020-08-05,2020,8,5,12,0,3,0,0,4481
Plymouth,3984,448,337,8,2020-08-05,2020,8,5,35,5,5,0,14.2857142857143,4480
Pocahontas,1179,114,101,1,2020-08-05,2020,8,5,10,1,0,0,10,4479
Polk,84578,9862,7006,204,2020-08-05,2020,8,5,958,120,194,1,12.5260960334029,4478
Pottawattamie,14748,1247,867,24,2020-08-05,2020,8,5,176,26,26,1,14.7727272727273,4477
Poweshiek,2002,150,108,8,2020-08-05,2020,8,5,43,3,1,0,6.97674418604651,4476
Ringgold,712,21,20,1,2020-08-05,2020,8,5,4,0,0,0,0,4475
Sac,1674,81,66,0,2020-08-05,2020,8,5,16,0,0,0,0,4474
Scott,23835,1631,986,13,2020-08-05,2020,8,5,295,29,44,1,9.83050847457627,4473
Shelby,1569,175,139,1,2020-08-05,2020,8,5,24,9,0,0,37.5,4472
Sioux,4124,607,496,2,2020-08-05,2020,8,5,51,10,3,0,19.6078431372549,4471
Story,14143,1125,846,14,2020-08-05,2020,8,5,832,15,18,0,1.80288461538462,4470
Tama,3181,541,451,29,2020-08-05,2020,8,5,29,4,3,0,13.7931034482759,4469
Taylor,862,94,88,0,2020-08-05,2020,8,5,5,1,1,0,20,4468
Union,2091,74,37,1,2020-08-05,2020,8,5,34,2,2,0,5.88235294117647,4467
Van Buren,703,34,21,1,2020-08-05,2020,8,5,13,1,0,0,7.69230769230769,4466
Wapello,5690,856,763,33,2020-08-05,2020,8,5,52,6,8,1,11.5384615384615,4465
Warren,7765,540,311,1,2020-08-05,2020,8,5,87,10,9,0,11.4942528735632,4464
Washington,3060,288,268,10,2020-08-05,2020,8,5,16,1,2,0,6.25,4463
Wayne,469,19,12,1,2020-08-05,2020,8,5,13,2,2,0,15.3846153846154,4462
Webster,6719,750,359,7,2020-08-05,2020,8,5,33,16,2,1,48.4848484848485,4461
Winnebago,1524,76,36,0,2020-08-05,2020,8,5,6,0,2,0,0,4460
Winneshiek,2233,88,60,1,2020-08-05,2020,8,5,21,4,5,0,19.0476190476191,4459
Woodbury,21139,3670,3283,51,2020-08-05,2020,8,5,139,14,19,0,10.0719424460432,4458
Worth,1099,64,22,0,2020-08-05,2020,8,5,13,3,0,0,23.0769230769231,4457
Wright,3198,448,394,1,2020-08-05,2020,8,5,22,3,3,0,13.6363636363636,4456
