County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Davis,546,36,25,1,2020-06-26,2020,6,26,11,0,0,0,0,569
Decatur,415,9,8,0,2020-06-26,2020,6,26,5,0,1,0,0,568
Delaware,1158,38,31,1,2020-06-26,2020,6,26,24,2,3,0,8.33333333333333,567
Des Moines,2561,82,62,2,2020-06-26,2020,6,26,46,1,0,0,2.17391304347826,566
Dickinson,1932,235,104,2,2020-06-26,2020,6,26,135,3,2,0,2.22222222222222,565
Dubuque,9524,493,251,22,2020-06-26,2020,6,26,527,10,2,0,1.89753320683112,564
Emmet,796,73,34,0,2020-06-26,2020,6,26,30,7,1,0,23.3333333333333,563
Fayette,1646,30,28,0,2020-06-26,2020,6,26,15,0,0,0,0,562
Floyd,1625,61,27,2,2020-06-26,2020,6,26,64,7,4,1,10.9375,561
Franklin,1111,71,35,0,2020-06-26,2020,6,26,20,3,2,0,15,560
Fremont,355,6,2,0,2020-06-26,2020,6,26,11,0,0,0,0,559
Greene,777,28,19,0,2020-06-26,2020,6,26,32,0,0,0,0,558
Grundy,1025,27,17,0,2020-06-26,2020,6,26,34,0,0,0,0,557
Guthrie,927,64,50,4,2020-06-26,2020,6,26,10,0,2,0,0,556
Hamilton,1827,179,114,0,2020-06-26,2020,6,26,29,1,2,0,3.44827586206897,555
Hancock,1051,43,31,0,2020-06-26,2020,6,26,8,2,3,0,25,554
Hardin,1579,60,24,0,2020-06-26,2020,6,26,78,2,0,0,2.56410256410256,553
Harrison,960,48,41,0,2020-06-26,2020,6,26,40,1,0,0,2.5,552
Henry,1556,80,71,3,2020-06-26,2020,6,26,35,1,0,0,2.85714285714286,551
Howard,632,17,10,0,2020-06-26,2020,6,26,19,0,0,0,0,550
Humboldt,804,45,35,1,2020-06-26,2020,6,26,17,0,1,0,0,549
Ida,620,21,18,0,2020-06-26,2020,6,26,14,0,0,0,0,548
Iowa,1541,47,34,0,2020-06-26,2020,6,26,24,6,1,0,25,547
Jackson,1103,23,13,0,2020-06-26,2020,6,26,52,2,0,0,3.84615384615385,546
Jasper,2944,308,213,17,2020-06-26,2020,6,26,77,3,1,0,3.8961038961039,545
Jefferson,1153,50,41,0,2020-06-26,2020,6,26,70,0,0,0,0,544
Johnson,13274,972,536,8,2020-06-26,2020,6,26,454,61,13,0,13.4361233480176,543
Jones,1306,51,43,0,2020-06-26,2020,6,26,24,0,2,0,0,542
Keokuk,735,19,14,1,2020-06-26,2020,6,26,25,0,0,0,0,541
Kossuth,1101,32,14,0,2020-06-26,2020,6,26,25,3,0,0,12,540
Lee,1749,45,33,1,2020-06-26,2020,6,26,56,1,0,0,1.78571428571429,539
Linn,17846,1166,899,82,2020-06-26,2020,6,26,423,16,7,1,3.78250591016549,538
Louisa,1393,358,289,13,2020-06-26,2020,6,26,29,1,0,0,3.44827586206897,537
Lucas,446,29,18,3,2020-06-26,2020,6,26,14,1,0,0,7.14285714285714,536
Lyon,573,38,33,0,2020-06-26,2020,6,26,13,1,0,0,7.69230769230769,535
Madison,1143,35,30,2,2020-06-26,2020,6,26,39,0,0,0,0,534
Mahaska,1288,117,90,16,2020-06-26,2020,6,26,32,1,0,0,3.125,533
Marion,1754,55,35,0,2020-06-26,2020,6,26,38,3,0,0,7.89473684210526,532
Marshall,5479,1006,616,18,2020-06-26,2020,6,26,169,12,0,0,7.10059171597633,531
Mills,1867,32,25,0,2020-06-26,2020,6,26,37,0,0,0,0,530
Mitchell,853,16,7,0,2020-06-26,2020,6,26,32,1,0,0,3.125,529
Monona,721,67,29,0,2020-06-26,2020,6,26,12,1,6,0,8.33333333333333,528
Monroe,496,50,43,6,2020-06-26,2020,6,26,16,0,1,0,0,527
Montgomery,732,10,8,2,2020-06-26,2020,6,26,14,0,1,0,0,526
Muscatine,4213,601,516,44,2020-06-26,2020,6,26,56,4,3,1,7.14285714285714,525
O'Brien,1023,80,42,1,2020-06-26,2020,6,26,24,2,1,0,8.33333333333333,524
Osceola,344,49,45,0,2020-06-26,2020,6,26,6,0,0,0,0,523
Page,1127,20,17,0,2020-06-26,2020,6,26,29,0,0,0,0,522
Palo Alto,726,24,19,0,2020-06-26,2020,6,26,24,0,0,0,0,521
Plymouth,2526,283,200,4,2020-06-26,2020,6,26,99,11,9,0,11.1111111111111,520
Pocahontas,730,57,10,1,2020-06-26,2020,6,26,102,11,1,0,10.7843137254902,519
Polk,46541,5822,2861,174,2020-06-26,2020,6,26,1358,86,52,3,6.33284241531664,518
Pottawattamie,8658,664,472,11,2020-06-26,2020,6,26,367,9,15,0,2.45231607629428,517
Poweshiek,1098,102,85,8,2020-06-26,2020,6,26,26,1,0,0,3.84615384615385,516
Ringgold,432,12,8,0,2020-06-26,2020,6,26,12,0,0,0,0,515
Sac,1167,58,37,0,2020-06-26,2020,6,26,31,8,1,0,25.8064516129032,514
Scott,11585,565,400,10,2020-06-26,2020,6,26,428,50,6,0,11.6822429906542,513
Shelby,927,102,61,0,2020-06-26,2020,6,26,71,7,3,0,9.85915492957746,512
Sioux,2748,443,211,0,2020-06-26,2020,6,26,72,8,3,0,11.1111111111111,511
Story,6988,639,168,3,2020-06-26,2020,6,26,438,41,14,0,9.36073059360731,510
Tama,2088,435,353,29,2020-06-26,2020,6,26,29,2,0,0,6.89655172413793,509
Taylor,616,77,24,0,2020-06-26,2020,6,26,8,0,1,0,0,508
Union,1093,24,7,0,2020-06-26,2020,6,26,106,7,0,0,6.60377358490566,507
Van Buren,380,18,12,0,2020-06-26,2020,6,26,26,1,0,0,3.84615384615385,506
Wapello,4043,694,609,29,2020-06-26,2020,6,26,63,2,0,1,3.17460317460317,505
Warren,4238,227,195,2,2020-06-26,2020,6,26,128,6,5,0,4.6875,504
Washington,2144,219,188,9,2020-06-26,2020,6,26,39,2,0,0,5.12820512820513,503
Wayne,295,7,3,0,2020-06-26,2020,6,26,3,0,0,0,0,502
Webster,3890,143,97,1,2020-06-26,2020,6,26,31,2,6,0,6.45161290322581,501
Winnebago,708,20,12,0,2020-06-26,2020,6,26,10,2,0,0,20,500
Winneshiek,1284,24,24,0,2020-06-26,2020,6,26,10,0,0,0,0,499
Woodbury,15620,3125,2658,44,2020-06-26,2020,6,26,243,19,9,1,7.81893004115226,498
Worth,483,10,7,0,2020-06-26,2020,6,26,17,2,2,0,11.7647058823529,497
Wright,2536,361,151,0,2020-06-26,2020,6,26,50,6,2,0,12,496
