County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Lyon,748,58,42,0,2020-07-12,2020,7,12,5,1,1,0,20,2119
Madison,1558,55,37,2,2020-07-12,2020,7,12,12,0,1,0,0,2118
Mahaska,1541,119,99,17,2020-07-12,2020,7,12,18,0,0,0,0,2117
Marion,2257,85,62,0,2020-07-12,2020,7,12,33,5,1,0,15.1515151515152,2116
Marshall,6438,1099,951,19,2020-07-12,2020,7,12,61,7,1,0,11.4754098360656,2115
Mills,2137,53,32,0,2020-07-12,2020,7,12,32,6,0,0,18.75,2114
Mitchell,1324,46,37,0,2020-07-12,2020,7,12,29,2,2,0,6.89655172413793,2113
Monona,970,78,55,0,2020-07-12,2020,7,12,1,0,0,0,0,2112
Monroe,585,52,43,7,2020-07-12,2020,7,12,5,0,0,0,0,2111
Montgomery,871,15,8,2,2020-07-12,2020,7,12,16,3,0,0,18.75,2110
Muscatine,5316,692,571,45,2020-07-12,2020,7,12,55,5,12,0,9.09090909090909,2109
O'Brien,1345,97,71,1,2020-07-12,2020,7,12,29,3,0,0,10.3448275862069,2108
Osceola,484,69,50,0,2020-07-12,2020,7,12,7,1,0,0,14.2857142857143,2107
Page,1304,22,20,0,2020-07-12,2020,7,12,15,1,0,0,6.66666666666667,2106
Palo Alto,1161,53,33,0,2020-07-12,2020,7,12,12,2,0,0,16.6666666666667,2105
Plymouth,3141,352,277,5,2020-07-12,2020,7,12,78,6,0,0,7.69230769230769,2104
Pocahontas,981,109,51,1,2020-07-12,2020,7,12,5,2,0,0,40,2103
Polk,62002,7533,5285,185,2020-07-12,2020,7,12,1340,201,29,1,15,2102
Pottawattamie,11265,835,669,12,2020-07-12,2020,7,12,146,14,6,0,9.58904109589041,2101
Poweshiek,1408,113,95,8,2020-07-12,2020,7,12,11,1,0,0,9.09090909090909,2100
Ringgold,580,16,12,1,2020-07-12,2020,7,12,5,0,0,0,0,2099
Sac,1374,68,59,0,2020-07-12,2020,7,12,7,0,0,0,0,2098
Scott,16870,1083,598,10,2020-07-12,2020,7,12,368,52,0,0,14.1304347826087,2097
Shelby,1193,119,109,0,2020-07-12,2020,7,12,4,0,1,0,0,2096
Sioux,3219,505,405,0,2020-07-12,2020,7,12,26,4,2,0,15.3846153846154,2095
Story,9575,871,445,5,2020-07-12,2020,7,12,155,14,6,0,9.03225806451613,2094
Tama,2604,487,409,29,2020-07-12,2020,7,12,22,4,0,0,18.1818181818182,2093
Taylor,697,81,75,0,2020-07-12,2020,7,12,2,0,0,0,0,2092
Union,1500,42,28,0,2020-07-12,2020,7,12,24,4,0,0,16.6666666666667,2091
Van Buren,491,21,16,0,2020-07-12,2020,7,12,11,0,0,0,0,2090
Wapello,4449,715,670,31,2020-07-12,2020,7,12,16,1,1,0,6.25,2089
Warren,5603,333,229,1,2020-07-12,2020,7,12,123,14,0,0,11.3821138211382,2088
Washington,2506,254,218,9,2020-07-12,2020,7,12,22,3,0,0,13.6363636363636,2087
Wayne,365,11,6,0,2020-07-12,2020,7,12,5,0,0,0,0,2086
Webster,5802,428,156,5,2020-07-12,2020,7,12,164,63,0,0,38.4146341463415,2085
Winnebago,1006,40,22,0,2020-07-12,2020,7,12,21,6,0,0,28.5714285714286,2084
Winneshiek,1614,49,26,0,2020-07-12,2020,7,12,35,3,1,0,8.57142857142857,2083
Woodbury,17765,3345,3100,44,2020-07-12,2020,7,12,161,16,1,0,9.93788819875776,2082
Worth,695,25,10,0,2020-07-12,2020,7,12,14,3,0,0,21.4285714285714,2081
Wright,2815,399,304,1,2020-07-12,2020,7,12,13,2,1,0,15.3846153846154,2080
