County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,2885,552,416,17,2020-12-22,2020,12,22,7,1,8,0,14.2857142857143,17622,0
Adams,1237,236,164,2,2020-12-22,2020,12,22,1,1,9,0,100,17621,0
Allamakee,4824,1110,738,19,2020-12-22,2020,12,22,26,12,20,0,46.1538461538462,17620,0
Appanoose,4691,922,759,34,2020-12-22,2020,12,22,23,8,22,0,34.7826086956522,17619,0
Audubon,2012,360,287,7,2020-12-22,2020,12,22,51,17,5,0,33.3333333333333,17618,0
Benton,10108,1938,1616,34,2020-12-22,2020,12,22,59,11,25,0,18.6440677966102,17617,0
Black Hawk,56077,12307,10541,210,2020-12-22,2020,12,22,222,58,159,3,26.1261261261261,17616,0
Boone,10556,1764,1331,15,2020-12-22,2020,12,22,75,27,24,0,36,17615,0
Bremer,9313,2195,1882,40,2020-12-22,2020,12,22,29,10,46,0,34.4827586206897,17614,0
Buchanan,7487,1385,1129,16,2020-12-22,2020,12,22,25,5,25,0,20,17613,0
Buena Vista,12644,3583,2964,24,2020-12-22,2020,12,22,61,40,39,2,65.5737704918033,17612,0
Butler,5482,1203,955,17,2020-12-22,2020,12,22,19,12,23,1,63.1578947368421,17611,0
Calhoun,4525,1159,1016,9,2020-12-22,2020,12,22,44,0,24,0,0,17610,0
Carroll,9373,2281,1910,27,2020-12-22,2020,12,22,36,16,30,0,44.4444444444444,17609,0
Cass,5016,989,761,38,2020-12-22,2020,12,22,34,5,19,0,14.7058823529412,17608,0
Cedar,7155,1327,1025,17,2020-12-22,2020,12,22,47,16,25,0,34.0425531914894,17607,0
Cerro Gordo,19358,4191,3348,59,2020-12-22,2020,12,22,89,18,76,3,20.2247191011236,17606,0
Cherokee,4760,1177,790,19,2020-12-22,2020,12,22,42,19,28,1,45.2380952380953,17605,0
Chickasaw,4243,1000,822,10,2020-12-22,2020,12,22,19,2,15,0,10.5263157894737,17604,0
Clarke,3617,608,466,6,2020-12-22,2020,12,22,21,14,9,0,66.6666666666667,17603,0
Clay,6735,1497,1115,11,2020-12-22,2020,12,22,18,9,39,0,50,17602,0
Clayton,5507,1306,1059,39,2020-12-22,2020,12,22,21,6,28,3,28.5714285714286,17601,0
Clinton,17400,3978,3149,52,2020-12-22,2020,12,22,84,25,63,0,29.7619047619048,17600,0
Crawford,7272,2033,1713,20,2020-12-22,2020,12,22,24,13,13,3,54.1666666666667,17599,0
Dallas,42304,7583,6114,62,2020-12-22,2020,12,22,250,60,99,0,24,17598,0
Davis,2506,607,465,18,2020-12-22,2020,12,22,15,2,16,0,13.3333333333333,17597,0
Decatur,2631,395,316,3,2020-12-22,2020,12,22,4,2,3,0,50,17596,0
Delaware,6459,1590,1375,28,2020-12-22,2020,12,22,26,6,12,0,23.0769230769231,17595,0
Des Moines,16925,3375,2771,32,2020-12-22,2020,12,22,40,8,81,1,20,17594,0
Dickinson,8516,1646,1321,13,2020-12-22,2020,12,22,16,3,48,0,18.75,17593,0
Dubuque,47070,10308,8911,135,2020-12-22,2020,12,22,171,55,122,2,32.1637426900585,17592,0
Emmet,4046,948,754,23,2020-12-22,2020,12,22,10,3,22,0,30,17591,0
Fayette,7178,1287,989,16,2020-12-22,2020,12,22,36,36,13,1,100,17590,0
Floyd,6205,1239,984,32,2020-12-22,2020,12,22,25,5,38,1,20,17589,0
Franklin,4037,851,690,18,2020-12-22,2020,12,22,14,1,19,1,7.14285714285714,17588,0
Fremont,2160,448,367,5,2020-12-22,2020,12,22,11,3,5,0,27.2727272727273,17587,0
Greene,3439,627,504,7,2020-12-22,2020,12,22,23,10,10,0,43.4782608695652,17586,0
Grundy,4521,1011,811,14,2020-12-22,2020,12,22,24,7,20,0,29.1666666666667,17585,0
Guthrie,4509,902,719,22,2020-12-22,2020,12,22,21,15,17,0,71.4285714285714,17584,0
Hamilton,6039,1415,1053,21,2020-12-22,2020,12,22,39,16,21,0,41.025641025641,17583,0
Hancock,4721,1123,829,24,2020-12-22,2020,12,22,26,7,25,1,26.9230769230769,17582,0
Hardin,6685,1404,1113,24,2020-12-22,2020,12,22,23,10,33,0,43.4782608695652,17581,0
Harrison,5246,1357,1022,52,2020-12-22,2020,12,22,30,19,17,1,63.3333333333333,17580,0
Henry,9001,2418,1884,22,2020-12-22,2020,12,22,40,16,82,1,40,17579,0
Howard,3441,670,509,15,2020-12-22,2020,12,22,12,6,19,0,50,17578,0
Humboldt,3855,923,742,18,2020-12-22,2020,12,22,28,12,26,0,42.8571428571429,17577,0
Ida,2604,674,448,21,2020-12-22,2020,12,22,24,6,11,0,25,17576,0
Iowa,6485,1108,882,19,2020-12-22,2020,12,22,35,5,18,0,14.2857142857143,17575,0
Jackson,7144,1725,1465,29,2020-12-22,2020,12,22,21,6,40,0,28.5714285714286,17574,0
Jasper,14130,2740,2075,51,2020-12-22,2020,12,22,87,50,34,1,57.4712643678161,17573,0
Jefferson,5906,942,679,20,2020-12-22,2020,12,22,59,31,23,0,52.5423728813559,17572,0
Johnson,63448,10698,9165,47,2020-12-22,2020,12,22,371,72,138,2,19.4070080862534,17571,0
Jones,8062,2538,2270,41,2020-12-22,2020,12,22,21,11,32,3,52.3809523809524,17570,0
Keokuk,3260,759,558,22,2020-12-22,2020,12,22,21,3,17,3,14.2857142857143,17569,0
Kossuth,6172,1457,983,26,2020-12-22,2020,12,22,30,15,40,1,50,17568,0
Lee,12649,2739,1958,23,2020-12-22,2020,12,22,69,19,41,0,27.536231884058,17567,0
Linn,93330,16132,13566,232,2020-12-22,2020,12,22,480,122,240,1,25.4166666666667,17566,0
Louisa,4386,1014,819,24,2020-12-22,2020,12,22,15,6,16,1,40,17565,0
Lucas,2926,492,311,7,2020-12-22,2020,12,22,37,21,5,0,56.7567567567568,17564,0
Lyon,3678,1206,990,23,2020-12-22,2020,12,22,25,18,32,2,72,17563,0
Madison,5775,895,666,8,2020-12-22,2020,12,22,40,7,16,0,17.5,17562,0
Mahaska,8217,1619,1205,32,2020-12-22,2020,12,22,74,31,10,0,41.8918918918919,17561,0
Marion,12127,2554,1970,40,2020-12-22,2020,12,22,109,40,36,0,36.697247706422,17560,0
Marshall,16619,3902,3364,53,2020-12-22,2020,12,22,107,13,58,0,12.1495327102804,17559,0
Mills,6461,1241,1037,13,2020-12-22,2020,12,22,25,3,17,0,12,17558,0
Mitchell,4461,963,751,26,2020-12-22,2020,12,22,11,4,22,2,36.3636363636364,17557,0
Monona,3023,533,416,15,2020-12-22,2020,12,22,19,4,20,1,21.0526315789474,17556,0
Monroe,2491,588,422,16,2020-12-22,2020,12,22,23,24,7,0,104.347826086957,17555,0
Montgomery,3392,689,445,14,2020-12-22,2020,12,22,11,10,12,1,90.9090909090909,17554,0
Muscatine,17066,3440,2748,72,2020-12-22,2020,12,22,90,24,50,0,26.6666666666667,17553,0
