County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,2793,513,372,16,2020-12-15,2020,12,15,3,0,22,0,0,16929,0
Adams,1189,212,146,2,2020-12-15,2020,12,15,0,0,4,0,,16928,0
Allamakee,4646,1027,648,18,2020-12-15,2020,12,15,15,10,28,0,66.6666666666667,16927,0
Appanoose,4560,880,650,33,2020-12-15,2020,12,15,4,3,24,0,75,16926,0
Audubon,1941,334,261,6,2020-12-15,2020,12,15,30,5,6,0,16.6666666666667,16925,0
Benton,9872,1873,1437,32,2020-12-15,2020,12,15,26,5,51,1,19.2307692307692,16924,0
Black Hawk,54764,11882,9609,193,2020-12-15,2020,12,15,110,27,257,4,24.5454545454546,16923,0
Boone,10174,1655,1168,14,2020-12-15,2020,12,15,21,9,32,0,42.8571428571429,16922,0
Bremer,9115,2140,1635,38,2020-12-15,2020,12,15,22,3,62,3,13.6363636363636,16921,0
Buchanan,7323,1333,984,15,2020-12-15,2020,12,15,24,5,40,0,20.8333333333333,16920,0
Buena Vista,12327,3379,2784,21,2020-12-15,2020,12,15,20,5,45,2,25,16919,0
Butler,5358,1157,828,15,2020-12-15,2020,12,15,9,3,23,0,33.3333333333333,16918,0
Calhoun,4432,1139,908,8,2020-12-15,2020,12,15,7,5,23,0,71.4285714285714,16917,0
Carroll,9170,2189,1760,26,2020-12-15,2020,12,15,13,7,41,1,53.8461538461539,16916,0
Cass,4848,932,668,36,2020-12-15,2020,12,15,6,4,21,0,66.6666666666667,16915,0
Cedar,6959,1263,898,16,2020-12-15,2020,12,15,27,13,39,1,48.1481481481482,16914,0
Cerro Gordo,18845,4030,2896,51,2020-12-15,2020,12,15,31,11,113,2,35.4838709677419,16913,0
Cherokee,4581,1099,686,16,2020-12-15,2020,12,15,24,15,33,1,62.5,16912,0
Chickasaw,4153,967,776,10,2020-12-15,2020,12,15,4,2,6,1,50,16911,0
Clarke,3485,556,442,6,2020-12-15,2020,12,15,16,5,7,0,31.25,16910,0
Clay,6520,1427,949,10,2020-12-15,2020,12,15,22,14,35,0,63.6363636363636,16909,0
Clayton,5382,1269,928,27,2020-12-15,2020,12,15,14,6,45,2,42.8571428571429,16908,0
Clinton,16893,3787,2790,50,2020-12-15,2020,12,15,42,17,101,1,40.4761904761905,16907,0
Crawford,7127,1943,1634,16,2020-12-15,2020,12,15,3,10,26,0,333.333333333333,16906,0
Dallas,40971,7192,5531,60,2020-12-15,2020,12,15,72,13,153,0,18.0555555555556,16905,0
Davis,2414,579,399,12,2020-12-15,2020,12,15,3,0,22,0,0,16904,0
Decatur,2580,382,279,2,2020-12-15,2020,12,15,22,9,6,0,40.9090909090909,16903,0
Delaware,6300,1554,1260,27,2020-12-15,2020,12,15,17,3,33,0,17.6470588235294,16902,0
Des Moines,16566,3273,2480,26,2020-12-15,2020,12,15,9,2,105,0,22.2222222222222,16901,0
Dickinson,8255,1580,1161,12,2020-12-15,2020,12,15,9,7,49,0,77.7777777777778,16900,0
Dubuque,46130,10037,8163,126,2020-12-15,2020,12,15,49,23,202,1,46.9387755102041,16899,0
Emmet,3883,884,653,23,2020-12-15,2020,12,15,7,1,27,0,14.2857142857143,16898,0
Fayette,6960,1197,856,14,2020-12-15,2020,12,15,19,7,32,0,36.8421052631579,16897,0
Floyd,6061,1202,821,26,2020-12-15,2020,12,15,6,5,31,1,83.3333333333333,16896,0
Franklin,3944,817,612,17,2020-12-15,2020,12,15,4,1,32,0,25,16895,0
Fremont,2097,429,332,5,2020-12-15,2020,12,15,7,3,9,0,42.8571428571429,16894,0
Greene,3332,597,427,6,2020-12-15,2020,12,15,14,12,9,0,85.7142857142857,16893,0
Grundy,4409,953,710,14,2020-12-15,2020,12,15,12,4,27,0,33.3333333333333,16892,0
Guthrie,4383,853,641,22,2020-12-15,2020,12,15,9,4,23,0,44.4444444444444,16891,0
Hamilton,5867,1322,857,21,2020-12-15,2020,12,15,15,8,52,0,53.3333333333333,16890,0
Hancock,4574,1054,724,21,2020-12-15,2020,12,15,7,27,40,0,385.714285714286,16889,0
Hardin,6494,1332,961,22,2020-12-15,2020,12,15,12,7,47,1,58.3333333333333,16888,0
Harrison,5053,1264,931,49,2020-12-15,2020,12,15,13,10,23,0,76.9230769230769,16887,0
Henry,8764,2315,1691,20,2020-12-15,2020,12,15,13,13,50,1,100,16886,0
Howard,3333,630,426,15,2020-12-15,2020,12,15,7,0,26,0,0,16885,0
Humboldt,3745,866,615,16,2020-12-15,2020,12,15,8,4,32,0,50,16884,0
Ida,2510,640,400,17,2020-12-15,2020,12,15,11,2,4,0,18.1818181818182,16883,0
Iowa,6320,1066,787,19,2020-12-15,2020,12,15,20,2,25,0,10,16882,0
Jackson,6972,1685,1312,23,2020-12-15,2020,12,15,22,11,39,0,50,16881,0
Jasper,13638,2578,1889,48,2020-12-15,2020,12,15,183,28,56,0,15.3005464480874,16880,0
Jefferson,5684,852,545,16,2020-12-15,2020,12,15,13,4,16,3,30.7692307692308,16879,0
Johnson,61849,10391,8396,43,2020-12-15,2020,12,15,177,33,140,0,18.6440677966102,16878,0
Jones,7937,2479,2049,34,2020-12-15,2020,12,15,14,4,70,1,28.5714285714286,16877,0
