County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Dallas,12919,1478,1095,33,2020-07-16,2020,7,16,302,29,2,2,9.60264900662252,2550
Davis,663,43,36,1,2020-07-16,2020,7,16,11,0,0,0,0,2549
Decatur,495,15,11,0,2020-07-16,2020,7,16,4,1,0,0,25,2548
Delaware,1663,61,52,1,2020-07-16,2020,7,16,42,4,2,0,9.52380952380952,2547
Des Moines,3258,108,83,2,2020-07-16,2020,7,16,45,3,2,0,6.66666666666667,2546
Dickinson,3139,318,212,3,2020-07-16,2020,7,16,116,7,3,0,6.03448275862069,2545
Dubuque,16561,1121,450,23,2020-07-16,2020,7,16,701,72,9,0,10.2710413694722,2544
Emmet,1173,105,67,0,2020-07-16,2020,7,16,29,6,1,0,20.6896551724138,2543
Fayette,2181,63,31,0,2020-07-16,2020,7,16,26,1,0,0,3.84615384615385,2542
Floyd,2089,90,61,2,2020-07-16,2020,7,16,31,7,0,0,22.5806451612903,2541
Franklin,1400,127,69,0,2020-07-16,2020,7,16,15,10,0,0,66.6666666666667,2540
Fremont,482,13,6,0,2020-07-16,2020,7,16,11,2,0,0,18.1818181818182,2539
Greene,1010,32,27,0,2020-07-16,2020,7,16,17,1,0,0,5.88235294117647,2538
Grundy,1447,51,30,0,2020-07-16,2020,7,16,33,3,0,0,9.09090909090909,2537
Guthrie,1281,93,62,4,2020-07-16,2020,7,16,39,10,0,0,25.6410256410256,2536
Hamilton,2228,208,188,1,2020-07-16,2020,7,16,36,1,1,0,2.77777777777778,2535
Hancock,1411,73,50,2,2020-07-16,2020,7,16,22,6,0,0,27.2727272727273,2534
Hardin,2098,98,54,0,2020-07-16,2020,7,16,41,5,2,0,12.1951219512195,2533
Harrison,1276,67,48,0,2020-07-16,2020,7,16,46,4,0,0,8.69565217391304,2532
Henry,2072,98,78,3,2020-07-16,2020,7,16,90,4,0,0,4.44444444444444,2531
Howard,1015,40,23,0,2020-07-16,2020,7,16,18,3,1,0,16.6666666666667,2530
Humboldt,1057,67,51,1,2020-07-16,2020,7,16,23,5,1,0,21.7391304347826,2529
Ida,756,24,21,0,2020-07-16,2020,7,16,10,0,0,0,0,2528
Iowa,2095,64,47,1,2020-07-16,2020,7,16,35,1,0,0,2.85714285714286,2527
Jackson,1888,83,20,0,2020-07-16,2020,7,16,88,9,0,0,10.2272727272727,2526
Jasper,3754,380,282,17,2020-07-16,2020,7,16,87,11,2,0,12.6436781609195,2525
Jefferson,1452,64,50,0,2020-07-16,2020,7,16,28,0,1,0,0,2524
Johnson,19596,1572,946,9,2020-07-16,2020,7,16,440,36,24,1,8.18181818181818,2523
Jones,1878,85,57,1,2020-07-16,2020,7,16,60,6,0,0,10,2522
Keokuk,883,23,18,1,2020-07-16,2020,7,16,10,0,1,0,0,2521
Kossuth,1527,60,27,0,2020-07-16,2020,7,16,30,3,0,0,10,2520
Lee,2265,54,44,2,2020-07-16,2020,7,16,43,0,0,0,0,2519
Linn,24932,1494,1194,85,2020-07-16,2020,7,16,676,45,15,1,6.65680473372781,2518
Louisa,1596,368,343,13,2020-07-16,2020,7,16,27,0,0,0,0,2517
Lucas,614,35,25,4,2020-07-16,2020,7,16,10,0,0,0,0,2516
Lyon,797,66,46,0,2020-07-16,2020,7,16,13,2,0,0,15.3846153846154,2515
Madison,1651,65,38,2,2020-07-16,2020,7,16,48,4,0,0,8.33333333333333,2514
Mahaska,1624,125,100,17,2020-07-16,2020,7,16,44,2,0,0,4.54545454545455,2513
Marion,2399,94,69,0,2020-07-16,2020,7,16,87,7,3,0,8.04597701149425,2512
Marshall,6675,1146,967,20,2020-07-16,2020,7,16,102,26,6,1,25.4901960784314,2511
Mills,2221,55,32,0,2020-07-16,2020,7,16,60,2,0,0,3.33333333333333,2510
Mitchell,1402,58,37,0,2020-07-16,2020,7,16,27,6,0,0,22.2222222222222,2509
Monona,1001,78,62,0,2020-07-16,2020,7,16,11,0,0,0,0,2508
Monroe,619,56,43,7,2020-07-16,2020,7,16,13,2,0,0,15.3846153846154,2507
Montgomery,940,18,11,2,2020-07-16,2020,7,16,29,2,1,0,6.89655172413793,2506
Muscatine,5588,720,606,45,2020-07-16,2020,7,16,127,13,2,0,10.2362204724409,2505
O'Brien,1424,101,74,1,2020-07-16,2020,7,16,33,3,1,0,9.09090909090909,2504
Osceola,516,70,50,0,2020-07-16,2020,7,16,14,0,0,0,0,2503
Page,1368,23,20,0,2020-07-16,2020,7,16,19,1,0,0,5.26315789473684,2502
Palo Alto,1228,56,40,0,2020-07-16,2020,7,16,25,2,1,0,8,2501
Plymouth,3274,368,281,5,2020-07-16,2020,7,16,54,9,1,0,16.6666666666667,2500
Pocahontas,1023,108,55,1,2020-07-16,2020,7,16,9,0,3,0,0,2499
Polk,65919,7989,5524,188,2020-07-16,2020,7,16,1691,208,24,2,12.3004139562389,2498
Pottawattamie,11806,886,683,13,2020-07-16,2020,7,16,360,37,2,0,10.2777777777778,2497
Poweshiek,1474,114,99,8,2020-07-16,2020,7,16,22,0,0,0,0,2496
Ringgold,599,17,13,1,2020-07-16,2020,7,16,5,1,1,0,20,2495
Sac,1442,70,60,0,2020-07-16,2020,7,16,28,1,0,0,3.57142857142857,2494
Scott,18245,1218,620,10,2020-07-16,2020,7,16,595,56,6,0,9.41176470588235,2493
Shelby,1247,125,115,0,2020-07-16,2020,7,16,27,2,1,0,7.40740740740741,2492
Sioux,3356,522,422,0,2020-07-16,2020,7,16,43,3,3,0,6.97674418604651,2491
Story,10054,911,532,8,2020-07-16,2020,7,16,184,17,25,0,9.23913043478261,2490
Tama,2714,500,415,29,2020-07-16,2020,7,16,45,9,1,0,20,2489
Taylor,725,81,79,0,2020-07-16,2020,7,16,15,0,1,0,0,2488
Union,1634,53,29,1,2020-07-16,2020,7,16,50,3,0,0,6,2487
Van Buren,514,21,17,1,2020-07-16,2020,7,16,12,0,1,0,0,2486
Wapello,4576,726,673,31,2020-07-16,2020,7,16,60,9,1,0,15,2485
Warren,5994,369,234,1,2020-07-16,2020,7,16,185,23,1,0,12.4324324324324,2484
Washington,2601,255,226,9,2020-07-16,2020,7,16,26,1,1,0,3.84615384615385,2483
Wayne,384,11,9,1,2020-07-16,2020,7,16,4,0,0,0,0,2482
Webster,5990,458,187,5,2020-07-16,2020,7,16,62,10,4,0,16.1290322580645,2481
Winnebago,1143,52,24,0,2020-07-16,2020,7,16,27,3,1,0,11.1111111111111,2480
Winneshiek,1701,53,36,0,2020-07-16,2020,7,16,36,0,4,-2,0,2479
Woodbury,18360,3409,3134,46,2020-07-16,2020,7,16,217,28,1,1,12.9032258064516,2478
Worth,756,32,10,0,2020-07-16,2020,7,16,14,3,0,0,21.4285714285714,2477
Wright,2888,412,332,1,2020-07-16,2020,7,16,24,4,7,0,16.6666666666667,2476
