County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Adair,900,21,16,0,2020-08-03,2020,8,3,3,1,0,0,33.3333333333333,4356
Adams,405,16,10,0,2020-08-03,2020,8,3,1,0,0,0,0,4355
Allamakee,1991,151,133,4,2020-08-03,2020,8,3,9,2,1,0,22.2222222222222,4354
Appanoose,1374,42,34,3,2020-08-03,2020,8,3,11,0,2,0,0,4353
Audubon,696,28,15,1,2020-08-03,2020,8,3,2,0,0,0,0,4352
Benton,3244,142,91,1,2020-08-03,2020,8,3,8,1,3,0,12.5,4351
Black Hawk,23558,2999,2262,62,2020-08-03,2020,8,3,53,4,9,0,7.54716981132076,4350
Boone,3823,228,155,2,2020-08-03,2020,8,3,20,0,3,0,0,4349
Bremer,3343,187,92,7,2020-08-03,2020,8,3,9,0,1,0,0,4348
Buchanan,2772,110,58,1,2020-08-03,2020,8,3,10,1,0,0,10,4347
Buena Vista,7786,1785,1709,12,2020-08-03,2020,8,3,9,1,0,0,11.1111111111111,4346
Butler,2154,114,96,2,2020-08-03,2020,8,3,9,1,2,0,11.1111111111111,4345
Calhoun,1515,82,70,2,2020-08-03,2020,8,3,4,1,1,0,25,4344
Carroll,3218,181,144,1,2020-08-03,2020,8,3,9,1,0,0,11.1111111111111,4343
Cass,1378,48,35,1,2020-08-03,2020,8,3,13,1,1,0,7.69230769230769,4342
Cedar,2336,120,84,1,2020-08-03,2020,8,3,6,0,0,0,0,4341
Cerro Gordo,7734,576,227,17,2020-08-03,2020,8,3,22,0,5,0,0,4340
Cherokee,1630,97,85,1,2020-08-03,2020,8,3,3,0,1,0,0,4339
Chickasaw,1563,50,45,0,2020-08-03,2020,8,3,5,0,0,0,0,4338
Clarke,1451,186,130,3,2020-08-03,2020,8,3,8,1,0,0,12.5,4337
Clay,2476,171,136,1,2020-08-03,2020,8,3,10,0,0,0,0,4336
Clayton,2123,97,74,3,2020-08-03,2020,8,3,5,0,3,0,0,4335
Clinton,5473,317,112,3,2020-08-03,2020,8,3,41,5,0,0,12.1951219512195,4334
Crawford,3540,719,673,3,2020-08-03,2020,8,3,11,5,0,0,45.4545454545455,4333
Dallas,16316,1789,1273,35,2020-08-03,2020,8,3,36,3,3,0,8.33333333333333,4332
Davis,780,48,41,1,2020-08-03,2020,8,3,5,0,0,0,0,4331
Decatur,588,22,11,0,2020-08-03,2020,8,3,4,1,0,0,25,4330
Delaware,2081,90,77,1,2020-08-03,2020,8,3,14,0,4,0,0,4329
Des Moines,4187,141,88,2,2020-08-03,2020,8,3,8,2,0,0,25,4328
Dickinson,3742,375,261,4,2020-08-03,2020,8,3,9,0,0,0,0,4327
Dubuque,19670,1535,738,29,2020-08-03,2020,8,3,62,10,11,0,16.1290322580645,4326
Emmet,1481,179,102,1,2020-08-03,2020,8,3,5,0,0,0,0,4325
Fayette,2554,80,51,0,2020-08-03,2020,8,3,5,1,0,0,20,4324
Floyd,2488,128,90,2,2020-08-03,2020,8,3,11,4,0,0,36.3636363636364,4323
Franklin,1699,219,142,5,2020-08-03,2020,8,3,8,6,9,1,75,4322
Fremont,657,35,10,0,2020-08-03,2020,8,3,0,0,0,0,,4321
Greene,1194,38,32,0,2020-08-03,2020,8,3,2,0,0,0,0,4320
Grundy,1771,74,40,1,2020-08-03,2020,8,3,3,2,0,0,66.6666666666667,4319
Guthrie,1689,126,81,5,2020-08-03,2020,8,3,3,0,1,0,0,4318
Hamilton,2527,241,220,1,2020-08-03,2020,8,3,6,2,0,0,33.3333333333333,4317
Hancock,1746,117,92,2,2020-08-03,2020,8,3,7,1,3,0,14.2857142857143,4316
Hardin,2499,165,82,0,2020-08-03,2020,8,3,3,1,1,0,33.3333333333333,4315
Harrison,1537,96,73,0,2020-08-03,2020,8,3,6,0,4,0,0,4314
Henry,2566,113,84,3,2020-08-03,2020,8,3,6,1,1,0,16.6666666666667,4313
Howard,1230,48,35,0,2020-08-03,2020,8,3,3,0,0,0,0,4312
Humboldt,1226,92,73,1,2020-08-03,2020,8,3,5,3,1,0,60,4311
Ida,869,29,23,0,2020-08-03,2020,8,3,2,0,0,0,0,4310
Iowa,2567,88,53,1,2020-08-03,2020,8,3,16,0,1,0,0,4309
Jackson,2557,141,37,1,2020-08-03,2020,8,3,13,3,0,0,23.0769230769231,4308
Jasper,4600,455,334,24,2020-08-03,2020,8,3,11,1,0,0,9.09090909090909,4307
Jefferson,1803,77,63,0,2020-08-03,2020,8,3,17,0,0,0,0,4306
Johnson,23778,1922,1398,15,2020-08-03,2020,8,3,97,9,23,0,9.27835051546392,4305
Jones,2436,123,71,2,2020-08-03,2020,8,3,17,1,3,1,5.88235294117647,4304
Keokuk,1039,30,21,1,2020-08-03,2020,8,3,3,0,0,0,0,4303
Kossuth,1919,78,37,0,2020-08-03,2020,8,3,9,1,1,0,11.1111111111111,4302
Lee,2819,95,52,3,2020-08-03,2020,8,3,14,3,0,0,21.4285714285714,4301
Linn,32090,2098,1644,87,2020-08-03,2020,8,3,162,16,72,0,9.87654320987654,4300
Louisa,1794,378,349,14,2020-08-03,2020,8,3,2,0,0,0,0,4299
Lucas,764,45,28,4,2020-08-03,2020,8,3,8,2,0,0,25,4298
Lyon,1020,101,86,0,2020-08-03,2020,8,3,3,1,1,0,33.3333333333333,4297
Madison,2146,102,51,2,2020-08-03,2020,8,3,7,2,0,0,28.5714285714286,4296
Mahaska,1983,136,105,17,2020-08-03,2020,8,3,6,1,1,0,16.6666666666667,4295
Marion,3237,153,122,0,2020-08-03,2020,8,3,16,1,9,0,6.25,4294
Marshall,8080,1389,1044,24,2020-08-03,2020,8,3,15,7,2,0,46.6666666666667,4293
Mills,2658,81,38,0,2020-08-03,2020,8,3,3,0,0,0,0,4292
Mitchell,1828,76,66,0,2020-08-03,2020,8,3,5,0,0,0,0,4291
Monona,1133,90,78,0,2020-08-03,2020,8,3,4,0,0,0,0,4290
Monroe,795,67,45,7,2020-08-03,2020,8,3,8,1,0,0,12.5,4289
Montgomery,1203,43,31,3,2020-08-03,2020,8,3,1,0,2,0,0,4288
Muscatine,6496,826,708,48,2020-08-03,2020,8,3,23,5,8,1,21.7391304347826,4287
O'Brien,1846,131,91,1,2020-08-03,2020,8,3,8,1,0,0,12.5,4286
Osceola,607,77,63,0,2020-08-03,2020,8,3,4,0,0,0,0,4285
Page,1819,76,56,0,2020-08-03,2020,8,3,6,3,14,0,50,4284
Palo Alto,1403,79,47,0,2020-08-03,2020,8,3,4,1,1,0,25,4283
Plymouth,3942,443,324,8,2020-08-03,2020,8,3,14,0,3,0,0,4282
Pocahontas,1158,113,95,1,2020-08-03,2020,8,3,2,0,0,0,0,4281
Polk,83045,9720,6622,203,2020-08-03,2020,8,3,208,20,38,1,9.61538461538461,4280
Pottawattamie,14531,1214,822,23,2020-08-03,2020,8,3,30,3,24,1,10,4279
Poweshiek,1942,146,105,8,2020-08-03,2020,8,3,4,0,0,0,0,4278
Ringgold,701,21,20,1,2020-08-03,2020,8,3,1,0,0,0,0,4277
Sac,1639,81,66,0,2020-08-03,2020,8,3,1,0,1,0,0,4276
Scott,23407,1593,890,12,2020-08-03,2020,8,3,61,6,20,0,9.83606557377049,4275
Shelby,1537,160,134,1,2020-08-03,2020,8,3,5,1,3,0,20,4274
Sioux,4053,594,481,2,2020-08-03,2020,8,3,16,2,5,0,12.5,4273
Story,12347,1109,817,14,2020-08-03,2020,8,3,20,1,9,1,5,4272
Tama,3136,537,442,29,2020-08-03,2020,8,3,4,0,0,0,0,4271
Taylor,853,93,83,0,2020-08-03,2020,8,3,2,0,0,0,0,4270
Union,2046,70,31,1,2020-08-03,2020,8,3,12,0,0,0,0,4269
Van Buren,677,32,20,1,2020-08-03,2020,8,3,2,1,1,0,50,4268
Wapello,5604,849,745,32,2020-08-03,2020,8,3,28,7,0,1,25,4267
Warren,7595,527,292,1,2020-08-03,2020,8,3,25,1,0,0,4,4266
Washington,3020,287,264,10,2020-08-03,2020,8,3,15,0,3,0,0,4265
Wayne,454,16,10,1,2020-08-03,2020,8,3,4,1,0,0,25,4264
Webster,6639,725,355,5,2020-08-03,2020,8,3,19,14,0,0,73.6842105263158,4263
Winnebago,1511,76,32,0,2020-08-03,2020,8,3,11,3,0,0,27.2727272727273,4262
Winneshiek,2179,83,55,1,2020-08-03,2020,8,3,10,2,0,0,20,4261
Woodbury,20930,3650,3243,51,2020-08-03,2020,8,3,102,9,2,1,8.82352941176471,4260
Worth,1077,61,21,0,2020-08-03,2020,8,3,5,0,0,0,0,4259
Wright,3163,441,390,1,2020-08-03,2020,8,3,8,0,4,0,0,4258
