County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Adair,897,20,16,0,2020-08-02,2020,8,2,7,0,0,0,0,4257
Adams,404,16,10,0,2020-08-02,2020,8,2,3,0,0,0,0,4256
Allamakee,1982,149,132,4,2020-08-02,2020,8,2,5,0,0,0,0,4255
Appanoose,1363,43,32,3,2020-08-02,2020,8,2,5,3,0,0,60,4254
Audubon,694,28,15,1,2020-08-02,2020,8,2,3,0,0,0,0,4253
Benton,3236,141,88,1,2020-08-02,2020,8,2,22,2,0,0,9.09090909090909,4252
Black Hawk,23505,2995,2253,62,2020-08-02,2020,8,2,63,11,6,0,17.4603174603175,4251
Boone,3803,228,152,2,2020-08-02,2020,8,2,22,0,0,0,0,4250
Bremer,3334,187,91,7,2020-08-02,2020,8,2,12,0,1,0,0,4249
Buchanan,2762,109,58,1,2020-08-02,2020,8,2,16,1,0,0,6.25,4248
Buena Vista,7777,1784,1709,12,2020-08-02,2020,8,2,15,1,0,0,6.66666666666667,4247
Butler,2145,113,94,2,2020-08-02,2020,8,2,6,2,2,0,33.3333333333333,4246
Calhoun,1511,81,69,2,2020-08-02,2020,8,2,15,0,0,0,0,4245
Carroll,3209,180,144,1,2020-08-02,2020,8,2,30,4,0,0,13.3333333333333,4244
Cass,1365,47,34,1,2020-08-02,2020,8,2,34,5,0,0,14.7058823529412,4243
Cedar,2330,120,84,1,2020-08-02,2020,8,2,14,1,0,0,7.14285714285714,4242
Cerro Gordo,7712,581,222,17,2020-08-02,2020,8,2,37,3,1,0,8.10810810810811,4241
Cherokee,1627,97,84,1,2020-08-02,2020,8,2,5,0,0,0,0,4240
Chickasaw,1558,50,45,0,2020-08-02,2020,8,2,35,0,0,0,0,4239
Clarke,1443,185,130,3,2020-08-02,2020,8,2,12,7,0,0,58.3333333333333,4238
Clay,2466,171,136,1,2020-08-02,2020,8,2,9,1,0,0,11.1111111111111,4237
Clayton,2118,97,71,3,2020-08-02,2020,8,2,15,2,0,0,13.3333333333333,4236
Clinton,5432,312,112,3,2020-08-02,2020,8,2,48,8,0,0,16.6666666666667,4235
Crawford,3529,714,673,3,2020-08-02,2020,8,2,13,4,1,0,30.7692307692308,4234
Dallas,16280,1786,1270,35,2020-08-02,2020,8,2,124,19,1,0,15.3225806451613,4233
Davis,775,49,41,1,2020-08-02,2020,8,2,9,0,2,0,0,4232
Decatur,584,21,11,0,2020-08-02,2020,8,2,4,0,0,0,0,4231
Delaware,2067,90,73,1,2020-08-02,2020,8,2,26,3,2,0,11.5384615384615,4230
Des Moines,4179,139,88,2,2020-08-02,2020,8,2,39,1,0,0,2.56410256410256,4229
Dickinson,3733,375,261,4,2020-08-02,2020,8,2,12,1,0,0,8.33333333333333,4228
Dubuque,19608,1525,727,29,2020-08-02,2020,8,2,93,22,8,1,23.6559139784946,4227
Emmet,1476,179,102,1,2020-08-02,2020,8,2,3,1,0,0,33.3333333333333,4226
Fayette,2549,79,51,0,2020-08-02,2020,8,2,9,2,2,0,22.2222222222222,4225
Floyd,2477,124,90,2,2020-08-02,2020,8,2,22,8,0,0,36.3636363636364,4224
Franklin,1691,213,133,4,2020-08-02,2020,8,2,11,1,2,0,9.09090909090909,4223
Fremont,657,36,10,0,2020-08-02,2020,8,2,3,1,0,0,33.3333333333333,4222
Greene,1192,38,32,0,2020-08-02,2020,8,2,11,0,1,0,0,4221
Grundy,1768,72,40,1,2020-08-02,2020,8,2,14,0,1,0,0,4220
Guthrie,1686,126,80,5,2020-08-02,2020,8,2,10,1,0,0,10,4219
Hamilton,2521,239,220,1,2020-08-02,2020,8,2,13,1,1,0,7.69230769230769,4218
Hancock,1739,116,89,2,2020-08-02,2020,8,2,19,2,0,0,10.5263157894737,4217
Hardin,2496,164,81,0,2020-08-02,2020,8,2,19,2,0,0,10.5263157894737,4216
Harrison,1531,96,69,0,2020-08-02,2020,8,2,9,1,1,0,11.1111111111111,4215
Henry,2560,112,83,3,2020-08-02,2020,8,2,14,1,0,0,7.14285714285714,4214
Howard,1227,48,35,0,2020-08-02,2020,8,2,6,0,0,0,0,4213
Humboldt,1221,89,72,1,2020-08-02,2020,8,2,7,0,0,0,0,4212
Ida,867,29,23,0,2020-08-02,2020,8,2,3,0,0,0,0,4211
Iowa,2551,88,52,1,2020-08-02,2020,8,2,16,0,0,0,0,4210
Jackson,2544,138,37,1,2020-08-02,2020,8,2,21,4,1,0,19.0476190476191,4209
Jasper,4589,454,334,24,2020-08-02,2020,8,2,34,1,0,0,2.94117647058824,4208
Jefferson,1786,77,63,0,2020-08-02,2020,8,2,21,1,0,0,4.76190476190476,4207
Johnson,23681,1913,1375,15,2020-08-02,2020,8,2,136,13,11,0,9.55882352941176,4206
Jones,2419,122,68,1,2020-08-02,2020,8,2,16,0,1,0,0,4205
Keokuk,1036,30,21,1,2020-08-02,2020,8,2,8,0,0,0,0,4204
Kossuth,1910,77,36,0,2020-08-02,2020,8,2,13,0,1,0,0,4203
Lee,2805,92,52,3,2020-08-02,2020,8,2,19,3,0,0,15.7894736842105,4202
Linn,31928,2082,1572,87,2020-08-02,2020,8,2,105,18,0,0,17.1428571428571,4201
Louisa,1792,378,349,14,2020-08-02,2020,8,2,6,1,0,0,16.6666666666667,4200
Lucas,756,43,28,4,2020-08-02,2020,8,2,11,1,0,0,9.09090909090909,4199
Lyon,1017,100,85,0,2020-08-02,2020,8,2,11,1,4,0,9.09090909090909,4198
Madison,2139,100,51,2,2020-08-02,2020,8,2,22,4,0,0,18.1818181818182,4197
Mahaska,1977,135,104,17,2020-08-02,2020,8,2,13,0,0,0,0,4196
Marion,3221,152,113,0,2020-08-02,2020,8,2,36,4,7,0,11.1111111111111,4195
