County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,1747,99,56,1,2020-10-12,2020,10,12,7,1,0,0,14.2857142857143,10593,0
Adams,743,55,32,0,2020-10-12,2020,10,12,2,0,2,0,0,10592,0
Allamakee,3134,297,219,8,2020-10-12,2020,10,12,18,1,0,0,5.55555555555556,10591,0
Appanoose,2900,186,134,3,2020-10-12,2020,10,12,30,7,0,0,23.3333333333333,10590,0
Audubon,1327,117,44,1,2020-10-12,2020,10,12,6,1,2,0,16.6666666666667,10589,0
Benton,6080,415,256,1,2020-10-12,2020,10,12,24,3,3,0,12.5,10588,0
Black Hawk,38082,4923,4112,96,2020-10-12,2020,10,12,125,10,4,0,8,10587,0
Boone,6990,614,427,8,2020-10-12,2020,10,12,24,1,8,0,4.16666666666667,10586,0
Bremer,5842,566,429,7,2020-10-12,2020,10,12,14,2,2,0,14.2857142857143,10585,0
Buchanan,4886,352,213,1,2020-10-12,2020,10,12,21,2,1,0,9.52380952380952,10584,0
Buena Vista,9882,2140,1891,12,2020-10-12,2020,10,12,8,3,1,0,37.5,10583,0
Butler,3640,322,292,2,2020-10-12,2020,10,12,17,0,7,0,0,10582,0
Calhoun,2848,241,205,3,2020-10-12,2020,10,12,17,0,6,0,0,10581,0
Carroll,6442,927,563,6,2020-10-12,2020,10,12,32,13,3,0,40.625,10580,0
Cass,3169,235,195,2,2020-10-12,2020,10,12,9,1,4,0,11.1111111111111,10579,0
Cedar,4348,306,207,3,2020-10-12,2020,10,12,32,5,2,0,15.625,10578,0
Cerro Gordo,12355,1182,965,23,2020-10-12,2020,10,12,34,3,4,0,8.82352941176471,10577,0
Cherokee,3131,335,169,2,2020-10-12,2020,10,12,9,2,1,0,22.2222222222222,10576,0
Chickasaw,2808,310,289,1,2020-10-12,2020,10,12,11,1,4,0,9.09090909090909,10575,0
Clarke,2513,290,244,3,2020-10-12,2020,10,12,16,1,2,0,6.25,10574,0
Clay,4241,438,261,4,2020-10-12,2020,10,12,28,10,2,0,35.7142857142857,10573,0
Clayton,3547,319,277,3,2020-10-12,2020,10,12,16,5,3,0,31.25,10572,0
Clinton,10817,1281,986,25,2020-10-12,2020,10,12,76,16,2,0,21.0526315789474,10571,0
Crawford,5665,1238,916,11,2020-10-12,2020,10,12,11,13,3,0,118.181818181818,10570,0
Dallas,28003,3127,2567,40,2020-10-12,2020,10,12,141,23,4,0,16.3120567375887,10569,0
Davis,1455,145,107,4,2020-10-12,2020,10,12,4,0,1,0,0,10568,0
Decatur,1719,102,55,0,2020-10-12,2020,10,12,16,0,0,0,0,10567,0
Delaware,4325,578,475,7,2020-10-12,2020,10,12,24,6,17,1,25,10566,0
Des Moines,10064,1015,686,9,2020-10-12,2020,10,12,59,5,2,0,8.47457627118644,10565,0
Dickinson,5784,635,445,7,2020-10-12,2020,10,12,15,2,0,0,13.3333333333333,10564,0
Dubuque,33015,4182,2488,49,2020-10-12,2020,10,12,129,30,20,2,23.2558139534884,10563,0
Emmet,2498,355,231,13,2020-10-12,2020,10,12,7,4,3,2,57.1428571428572,10562,0
Fayette,4552,289,172,2,2020-10-12,2020,10,12,23,3,0,0,13.0434782608696,10561,0
Floyd,4179,395,352,10,2020-10-12,2020,10,12,17,5,3,1,29.4117647058824,10560,0
Franklin,2736,363,325,18,2020-10-12,2020,10,12,6,1,0,0,16.6666666666667,10559,0
Fremont,1422,165,73,0,2020-10-12,2020,10,12,2,1,0,0,50,10558,0
Greene,2321,152,76,0,2020-10-12,2020,10,12,4,1,1,0,25,10557,0
Grundy,3022,255,186,4,2020-10-12,2020,10,12,6,0,4,0,0,10556,0
