County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,3108,686,542,20,2021-01-17,2021,1,17,11,2,1,0,18.1818181818182,20196,0
Adams,1353,295,233,3,2021-01-17,2021,1,17,5,2,2,0,40,20195,0
Allamakee,5138,1269,1079,27,2021-01-17,2021,1,17,12,3,3,0,25,20194,0
Appanoose,5122,1098,904,38,2021-01-17,2021,1,17,26,7,0,0,26.9230769230769,20193,0
Audubon,2166,412,352,8,2021-01-17,2021,1,17,1,1,0,0,100,20192,0
Benton,10744,2088,1903,44,2021-01-17,2021,1,17,22,6,2,0,27.2727272727273,20191,0
Black Hawk,59914,13658,12195,236,2021-01-17,2021,1,17,122,31,13,0,25.4098360655738,20190,0
Boone,11660,2165,1732,17,2021-01-17,2021,1,17,28,4,13,0,14.2857142857143,20189,0
Bremer,9982,2421,2191,48,2021-01-17,2021,1,17,14,4,2,0,28.5714285714286,20188,0
Buchanan,8006,1583,1372,23,2021-01-17,2021,1,17,15,4,4,0,26.6666666666667,20187,0
Buena Vista,13306,3918,3541,29,2021-01-17,2021,1,17,24,7,2,0,29.1666666666667,20186,0
Butler,5958,1468,1185,24,2021-01-17,2021,1,17,21,7,2,0,33.3333333333333,20185,0
Calhoun,4692,1220,1153,9,2021-01-17,2021,1,17,3,0,0,0,0,20184,0
Carroll,10002,2535,2241,34,2021-01-17,2021,1,17,21,9,6,0,42.8571428571429,20183,0
Cass,5386,1126,950,41,2021-01-17,2021,1,17,13,2,0,0,15.3846153846154,20182,0
Cedar,7725,1518,1294,19,2021-01-17,2021,1,17,32,14,5,0,43.75,20181,0
Cerro Gordo,20788,4635,4133,68,2021-01-17,2021,1,17,34,6,2,0,17.6470588235294,20180,0
Cherokee,5219,1382,1150,27,2021-01-17,2021,1,17,0,2,4,0,Inf,20179,0
Chickasaw,4568,1106,992,12,2021-01-17,2021,1,17,6,1,3,0,16.6666666666667,20178,0
Clarke,4038,784,597,7,2021-01-17,2021,1,17,11,6,13,0,54.5454545454546,20177,0
Clay,7178,1660,1480,19,2021-01-17,2021,1,17,16,3,7,0,18.75,20176,0
Clayton,5983,1507,1294,48,2021-01-17,2021,1,17,15,3,1,0,20,20175,0
Clinton,18838,4488,3913,61,2021-01-17,2021,1,17,48,12,5,0,25,20174,0
Crawford,7703,2286,2005,22,2021-01-17,2021,1,17,13,9,3,0,69.2307692307692,20173,0
Dallas,45784,8823,7465,71,2021-01-17,2021,1,17,59,18,29,0,30.5084745762712,20172,0
Davis,2757,689,597,21,2021-01-17,2021,1,17,5,3,0,0,60,20171,0
Decatur,2913,480,393,4,2021-01-17,2021,1,17,4,2,0,0,50,20170,0
Delaware,6836,1723,1560,36,2021-01-17,2021,1,17,9,4,1,0,44.4444444444444,20169,0
Des Moines,18151,3809,3349,41,2021-01-17,2021,1,17,47,11,3,0,23.4042553191489,20168,0
Dickinson,9009,1842,1635,26,2021-01-17,2021,1,17,18,5,1,0,27.7777777777778,20167,0
Dubuque,49964,11313,10141,150,2021-01-17,2021,1,17,96,22,11,1,22.9166666666667,20166,0
Emmet,4370,1103,921,31,2021-01-17,2021,1,17,8,3,0,0,37.5,20165,0
Fayette,7798,1601,1239,22,2021-01-17,2021,1,17,22,9,6,0,40.9090909090909,20164,0
Floyd,6626,1380,1214,36,2021-01-17,2021,1,17,15,4,0,0,26.6666666666667,20163,0
Franklin,4421,1016,832,18,2021-01-17,2021,1,17,15,4,1,0,26.6666666666667,20162,0
Fremont,2314,504,443,6,2021-01-17,2021,1,17,2,2,0,0,100,20161,0
Greene,3617,688,617,7,2021-01-17,2021,1,17,5,1,0,0,20,20160,0
Grundy,4915,1202,1010,26,2021-01-17,2021,1,17,13,6,4,0,46.1538461538462,20159,0
Guthrie,4855,1025,873,24,2021-01-17,2021,1,17,7,3,3,0,42.8571428571429,20158,0
Hamilton,6442,1579,1381,29,2021-01-17,2021,1,17,4,2,4,0,50,20157,0
Hancock,5074,1290,1097,24,2021-01-17,2021,1,17,5,1,3,0,20,20156,0
Hardin,7138,1542,1393,29,2021-01-17,2021,1,17,13,3,3,0,23.0769230769231,20155,0
Harrison,5649,1547,1315,62,2021-01-17,2021,1,17,9,6,5,0,66.6666666666667,20154,0
Henry,9547,2634,2383,30,2021-01-17,2021,1,17,18,5,4,0,27.7777777777778,20153,0
Howard,3750,829,647,19,2021-01-17,2021,1,17,8,5,1,0,62.5,20152,0
Humboldt,4113,1042,903,19,2021-01-17,2021,1,17,4,0,2,0,0,20151,0
Ida,2771,740,660,30,2021-01-17,2021,1,17,2,2,2,0,100,20150,0
Iowa,6957,1239,1089,22,2021-01-17,2021,1,17,31,13,1,0,41.9354838709678,20149,0
Jackson,7698,1911,1703,31,2021-01-17,2021,1,17,15,5,0,0,33.3333333333333,20148,0
Jasper,15265,3204,2656,58,2021-01-17,2021,1,17,36,10,6,0,27.7777777777778,20147,0
Jefferson,6491,1195,914,24,2021-01-17,2021,1,17,13,1,5,0,7.69230769230769,20146,0
Johnson,68382,12047,10543,49,2021-01-17,2021,1,17,165,46,27,0,27.8787878787879,20145,0
Jones,8570,2703,2523,49,2021-01-17,2021,1,17,46,12,9,0,26.0869565217391,20144,0
Keokuk,3507,843,751,25,2021-01-17,2021,1,17,4,1,2,0,25,20143,0
Kossuth,6665,1713,1488,43,2021-01-17,2021,1,17,23,12,4,0,52.1739130434783,20142,0
Lee,13628,3144,2696,30,2021-01-17,2021,1,17,47,17,3,0,36.1702127659575,20141,0
Linn,99841,17694,15836,274,2021-01-17,2021,1,17,350,61,27,0,17.4285714285714,20140,0
Louisa,4696,1143,986,30,2021-01-17,2021,1,17,9,2,4,0,22.2222222222222,20139,0
Lucas,3232,648,472,8,2021-01-17,2021,1,17,6,3,5,0,50,20138,0
Lyon,3981,1338,1179,32,2021-01-17,2021,1,17,10,3,1,0,30,20137,0
Madison,6398,1188,886,9,2021-01-17,2021,1,17,17,9,2,0,52.9411764705882,20136,0
Mahaska,8930,1907,1551,36,2021-01-17,2021,1,17,14,1,8,0,7.14285714285714,20135,0
Marion,13177,3021,2492,52,2021-01-17,2021,1,17,29,14,18,0,48.2758620689655,20134,0
Marshall,17768,4257,3906,61,2021-01-17,2021,1,17,56,5,7,0,8.92857142857143,20133,0
Mills,6839,1360,1226,16,2021-01-17,2021,1,17,6,1,0,0,16.6666666666667,20132,0
Mitchell,4858,1157,949,34,2021-01-17,2021,1,17,13,5,1,0,38.4615384615385,20131,0
Monona,3232,634,522,16,2021-01-17,2021,1,17,2,0,0,0,0,20130,0
Monroe,2879,808,558,18,2021-01-17,2021,1,17,12,3,3,0,25,20129,0
Montgomery,3717,840,664,22,2021-01-17,2021,1,17,1,0,0,0,0,20128,0
Muscatine,18433,3867,3354,77,2021-01-17,2021,1,17,54,18,12,0,33.3333333333333,20127,0
O'Brien,5803,1687,1507,54,2021-01-17,2021,1,17,10,6,3,0,60,20126,0
Osceola,2119,634,597,9,2021-01-17,2021,1,17,5,0,1,0,0,20125,0
Page,5268,1437,1318,15,2021-01-17,2021,1,17,3,1,0,0,33.3333333333333,20124,0
Palo Alto,3877,901,779,9,2021-01-17,2021,1,17,4,1,2,0,25,20123,0
Plymouth,11693,3489,3207,68,2021-01-17,2021,1,17,16,3,2,0,18.75,20122,0
Pocahontas,3089,772,664,11,2021-01-17,2021,1,17,5,0,0,0,0,20121,0
Polk,231879,45396,39177,448,2021-01-17,2021,1,17,467,141,119,1,30.1927194860814,20120,0
Pottawattamie,41356,8942,7789,112,2021-01-17,2021,1,17,78,29,17,0,37.1794871794872,20119,0
Poweshiek,7246,1324,1132,24,2021-01-17,2021,1,17,20,7,4,0,35,20118,0
Ringgold,2029,426,336,9,2021-01-17,2021,1,17,0,0,3,0,,20117,0
Sac,4633,1106,996,15,2021-01-17,2021,1,17,10,5,1,0,50,20116,0
Scott,73805,15386,13450,163,2021-01-17,2021,1,17,206,72,28,0,34.9514563106796,20115,0
Shelby,4509,1012,882,26,2021-01-17,2021,1,17,3,0,5,0,0,20114,0
Sioux,13841,4537,4156,56,2021-01-17,2021,1,17,22,5,3,0,22.7272727272727,20113,0
Story,48077,8638,7733,34,2021-01-17,2021,1,17,96,27,17,0,28.125,20112,0
Tama,7259,1858,1655,57,2021-01-17,2021,1,17,15,2,3,0,13.3333333333333,20111,0
Taylor,2215,591,520,9,2021-01-17,2021,1,17,4,0,3,0,0,20110,0
Union,5763,1081,964,22,2021-01-17,2021,1,17,13,0,1,0,0,20109,0
Van Buren,2305,494,429,12,2021-01-17,2021,1,17,2,0,1,0,0,20108,0
Wapello,14494,3416,2907,98,2021-01-17,2021,1,17,36,11,7,0,30.5555555555556,20107,0
Warren,23495,4387,3510,38,2021-01-17,2021,1,17,37,20,11,0,54.0540540540541,20106,0
Washington,10133,2148,1735,31,2021-01-17,2021,1,17,15,6,8,0,40,20105,0
Wayne,1914,414,345,21,2021-01-17,2021,1,17,9,0,3,0,0,20104,0
Webster,19186,4675,4221,71,2021-01-17,2021,1,17,11,3,19,0,27.2727272727273,20103,0
Winnebago,5230,1185,1052,29,2021-01-17,2021,1,17,9,3,1,0,33.3333333333333,20102,0
Winneshiek,8449,1551,1282,19,2021-01-17,2021,1,17,49,14,3,0,28.5714285714286,20101,0
Woodbury,51731,12952,11733,175,2021-01-17,2021,1,17,61,13,13,0,21.3114754098361,20100,0
Worth,3154,599,471,3,2021-01-17,2021,1,17,5,3,1,0,60,20099,0
Wright,7031,1630,1467,24,2021-01-17,2021,1,17,8,6,5,0,75,20098,0
