County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,11020,928,696,30,2021-03-07,2021,3,7,9,0,0,0,0,24948,0
Adams,4744,327,311,4,2021-03-07,2021,3,7,3,0,0,0,0,24947,0
Allamakee,18542,1498,1308,48,2021-03-07,2021,3,7,17,1,1,0,5.88235294117647,24946,0
Appanoose,15702,1395,1127,47,2021-03-07,2021,3,7,23,2,0,0,8.69565217391304,24945,0
Audubon,10392,493,433,9,2021-03-07,2021,3,7,2,0,-1,0,0,24944,0
Benton,32059,2564,2175,54,2021-03-07,2021,3,7,32,5,3,0,15.625,24943,0
Black Hawk,188164,16335,14272,294,2021-03-07,2021,3,7,222,6,13,1,2.7027027027027,24942,0
Boone,38872,2625,2298,30,2021-03-07,2021,3,7,37,5,1,0,13.5135135135135,24941,0
Bremer,33227,2833,2525,55,2021-03-07,2021,3,7,32,2,3,0,6.25,24940,0
Buchanan,26393,1872,1657,29,2021-03-07,2021,3,7,59,2,0,0,3.38983050847458,24939,0
Buena Vista,40306,4762,3988,37,2021-03-07,2021,3,7,10,2,0,0,20,24938,0
Butler,25684,1680,1521,31,2021-03-07,2021,3,7,17,1,2,0,5.88235294117647,24937,0
Calhoun,16185,1344,1247,11,2021-03-07,2021,3,7,11,1,0,0,9.09090909090909,24936,0
Carroll,31983,2869,2569,48,2021-03-07,2021,3,7,28,0,0,0,0,24935,0
Cass,18317,1366,1161,51,2021-03-07,2021,3,7,13,0,2,0,0,24934,0
Cedar,26555,1804,1583,23,2021-03-07,2021,3,7,21,1,1,0,4.76190476190476,24933,0
Cerro Gordo,67886,5374,4813,83,2021-03-07,2021,3,7,47,1,4,0,2.12765957446809,24932,0
Cherokee,17831,1559,1384,36,2021-03-07,2021,3,7,9,1,0,0,11.1111111111111,24931,0
Chickasaw,15437,1262,1150,15,2021-03-07,2021,3,7,7,0,0,0,0,24930,0
Clarke,11938,1010,864,20,2021-03-07,2021,3,7,45,1,1,0,2.22222222222222,24929,0
Clay,25726,1946,1764,25,2021-03-07,2021,3,7,10,1,0,0,10,24928,0
