County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,12479,985,812,32,2021-05-12,2021,5,12,11,1,0,0,9.09090909090909,31383,0
Adams,5823,350,328,4,2021-05-12,2021,5,12,22,0,0,0,0,31382,0
Allamakee,21836,1568,1442,51,2021-05-12,2021,5,12,36,1,0,0,2.77777777777778,31381,0
Appanoose,18456,1454,1220,49,2021-05-12,2021,5,12,56,0,5,0,0,31380,0
Audubon,12554,530,482,10,2021-05-12,2021,5,12,21,2,2,0,9.52380952380952,31379,0
Benton,38165,2722,2445,55,2021-05-12,2021,5,12,114,5,1,0,4.3859649122807,31378,0
Black Hawk,219440,17263,15217,308,2021-05-12,2021,5,12,442,15,10,0,3.39366515837104,31377,0
Boone,45168,2823,2545,34,2021-05-12,2021,5,12,58,6,3,0,10.3448275862069,31376,0
Bremer,40264,2977,2725,60,2021-05-12,2021,5,12,117,5,1,0,4.27350427350427,31375,0
Buchanan,31979,2016,1852,31,2021-05-12,2021,5,12,55,5,3,0,9.09090909090909,31374,0
Buena Vista,45771,4894,4176,40,2021-05-12,2021,5,12,46,0,0,0,0,31373,0
Butler,30063,1738,1586,34,2021-05-12,2021,5,12,43,0,0,0,0,31372,0
Calhoun,18928,1433,1319,13,2021-05-12,2021,5,12,56,2,0,0,3.57142857142857,31371,0
Carroll,37419,3068,2737,52,2021-05-12,2021,5,12,46,3,6,0,6.52173913043478,31370,0
Cass,21159,1465,1295,54,2021-05-12,2021,5,12,51,2,3,0,3.92156862745098,31369,0
Cedar,32173,1987,1804,23,2021-05-12,2021,5,12,93,1,2,0,1.0752688172043,31368,0
Cerro Gordo,78305,5802,5119,89,2021-05-12,2021,5,12,166,10,8,0,6.02409638554217,31367,0
Cherokee,21316,1687,1527,38,2021-05-12,2021,5,12,58,0,0,0,0,31366,0
Chickasaw,18003,1309,1217,15,2021-05-12,2021,5,12,57,1,1,0,1.75438596491228,31365,0
Clarke,13759,1060,959,24,2021-05-12,2021,5,12,29,2,0,0,6.89655172413793,31364,0
Clay,31425,2261,2076,25,2021-05-12,2021,5,12,32,2,5,0,6.25,31363,0
Clayton,25778,1782,1618,56,2021-05-12,2021,5,12,43,3,3,0,6.97674418604651,31362,0
Clinton,65209,6022,5270,93,2021-05-12,2021,5,12,216,5,12,0,2.31481481481482,31361,0
Crawford,28621,2903,2581,40,2021-05-12,2021,5,12,104,1,4,0,0.961538461538461,31360,0
Dallas,130980,12496,10780,98,2021-05-12,2021,5,12,310,18,11,0,5.80645161290323,31359,0
Davis,11473,899,775,24,2021-05-12,2021,5,12,35,1,0,0,2.85714285714286,31358,0
Decatur,10624,624,586,9,2021-05-12,2021,5,12,46,0,0,0,0,31357,0
Delaware,29581,2135,1984,41,2021-05-12,2021,5,12,41,1,3,1,2.4390243902439,31356,0
Des Moines,57554,4909,4350,66,2021-05-12,2021,5,12,175,14,1,0,8,31355,0
Dickinson,27465,2670,2368,43,2021-05-12,2021,5,12,68,3,7,0,4.41176470588235,31354,0
Dubuque,196044,14643,12891,209,2021-05-12,2021,5,12,696,9,26,0,1.29310344827586,31353,0
Emmet,17460,1416,1241,40,2021-05-12,2021,5,12,52,1,3,0,1.92307692307692,31352,0
Fayette,37232,1930,1793,41,2021-05-12,2021,5,12,149,2,2,0,1.34228187919463,31351,0
Floyd,26370,1782,1508,42,2021-05-12,2021,5,12,79,1,4,0,1.26582278481013,31350,0
Franklin,20050,1298,1102,21,2021-05-12,2021,5,12,53,5,1,0,9.43396226415094,31349,0
Fremont,7463,657,607,9,2021-05-12,2021,5,12,9,0,1,0,0,31348,0
Greene,15293,824,755,10,2021-05-12,2021,5,12,54,0,0,0,0,31347,0
Grundy,19693,1441,1320,33,2021-05-12,2021,5,12,28,0,0,0,0,31346,0
Guthrie,19002,1296,1154,30,2021-05-12,2021,5,12,30,2,1,0,6.66666666666667,31345,0
Hamilton,23835,1984,1737,49,2021-05-12,2021,5,12,50,3,4,0,6,31344,0
Hancock,21959,1576,1400,34,2021-05-12,2021,5,12,52,3,1,0,5.76923076923077,31343,0
Hardin,35812,1981,1753,43,2021-05-12,2021,5,12,166,2,0,0,1.20481927710843,31342,0
Harrison,21790,1928,1683,73,2021-05-12,2021,5,12,29,1,5,0,3.44827586206897,31341,0
Henry,37044,3062,2823,37,2021-05-12,2021,5,12,71,0,4,0,0,31340,0
Howard,17235,1092,1009,22,2021-05-12,2021,5,12,45,2,3,0,4.44444444444444,31339,0
Humboldt,15730,1240,1154,26,2021-05-12,2021,5,12,29,4,0,0,13.7931034482759,31338,0
Ida,12829,1015,854,35,2021-05-12,2021,5,12,25,2,1,1,8,31337,0
Iowa,30302,1547,1433,24,2021-05-12,2021,5,12,34,1,1,0,2.94117647058824,31336,0
Jackson,26286,2346,2142,42,2021-05-12,2021,5,12,62,5,0,0,8.06451612903226,31335,0
Jasper,53197,4531,4041,72,2021-05-12,2021,5,12,121,2,3,0,1.65289256198347,31334,0
Jefferson,20968,1440,1282,35,2021-05-12,2021,5,12,35,0,0,0,0,31333,0
Johnson,215966,15327,13858,83,2021-05-12,2021,5,12,514,15,33,0,2.91828793774319,31332,0
Jones,27287,3111,2875,57,2021-05-12,2021,5,12,63,7,1,0,11.1111111111111,31331,0
Keokuk,16066,1024,916,31,2021-05-12,2021,5,12,20,0,0,0,0,31330,0
Kossuth,26820,2274,2066,64,2021-05-12,2021,5,12,48,1,3,0,2.08333333333333,31329,0
Lee,55025,3992,3634,55,2021-05-12,2021,5,12,163,4,4,0,2.45398773006135,31328,0
Linn,298925,22207,19889,334,2021-05-12,2021,5,12,580,20,24,0,3.44827586206897,31327,0
Louisa,17753,1342,1221,49,2021-05-12,2021,5,12,50,1,1,0,2,31326,0
Lucas,9626,800,729,23,2021-05-12,2021,5,12,25,1,0,0,4,31325,0
Lyon,16887,1585,1502,41,2021-05-12,2021,5,12,37,1,1,0,2.7027027027027,31324,0
Madison,21319,1762,1515,19,2021-05-12,2021,5,12,90,5,0,0,5.55555555555556,31323,0
Mahaska,32202,2411,2183,51,2021-05-12,2021,5,12,145,1,0,0,0.689655172413793,31322,0
Marion,43325,3825,3486,75,2021-05-12,2021,5,12,82,4,1,0,4.87804878048781,31321,0
Marshall,84247,5192,4698,75,2021-05-12,2021,5,12,207,7,2,0,3.38164251207729,31320,0
Mills,21682,1788,1563,22,2021-05-12,2021,5,12,21,3,-1,0,14.2857142857143,31319,0
Mitchell,18276,1374,1222,42,2021-05-12,2021,5,12,32,2,0,0,6.25,31318,0
Monona,18483,884,782,30,2021-05-12,2021,5,12,29,0,2,0,0,31317,0
Monroe,9963,994,908,29,2021-05-12,2021,5,12,27,0,0,0,0,31316,0
Montgomery,14642,1111,967,38,2021-05-12,2021,5,12,14,0,0,0,0,31315,0
Muscatine,57282,5134,4511,99,2021-05-12,2021,5,12,349,29,29,0,8.30945558739255,31314,0
O'Brien,26722,2147,1901,60,2021-05-12,2021,5,12,66,0,2,0,0,31313,0
Osceola,9296,813,733,16,2021-05-12,2021,5,12,23,0,1,0,0,31312,0
Page,21859,1993,1880,22,2021-05-12,2021,5,12,16,0,2,0,0,31311,0
Palo Alto,19303,1185,1078,23,2021-05-12,2021,5,12,40,1,4,0,2.5,31310,0
Plymouth,39120,4309,3893,80,2021-05-12,2021,5,12,52,0,9,0,0,31309,0
Pocahontas,13573,898,819,22,2021-05-12,2021,5,12,24,2,1,0,8.33333333333333,31308,0
Polk,711314,64818,55222,625,2021-05-12,2021,5,12,1665,69,85,2,4.14414414414414,31307,0
Pottawattamie,122657,12220,10552,168,2021-05-12,2021,5,12,347,19,21,0,5.47550432276657,31306,0
Poweshiek,46064,1621,1499,33,2021-05-12,2021,5,12,253,0,1,0,0,31305,0
Ringgold,10276,574,529,24,2021-05-12,2021,5,12,82,0,2,0,0,31304,0
Sac,20818,1383,1249,19,2021-05-12,2021,5,12,29,0,3,0,0,31303,0
Scott,217356,21404,18733,241,2021-05-12,2021,5,12,899,44,72,1,4.89432703003337,31302,0
Shelby,17794,1369,1242,37,2021-05-12,2021,5,12,32,2,2,0,6.25,31301,0
Sioux,46954,5318,4974,74,2021-05-12,2021,5,12,70,0,5,0,0,31300,0
Story,165318,11361,10221,48,2021-05-12,2021,5,12,410,14,14,0,3.41463414634146,31299,0
Tama,33254,2218,1992,71,2021-05-12,2021,5,12,55,1,1,0,1.81818181818182,31298,0
Taylor,8919,681,641,12,2021-05-12,2021,5,12,34,1,0,0,2.94117647058824,31297,0
Union,17652,1364,1202,33,2021-05-12,2021,5,12,50,3,0,0,6,31296,0
Van Buren,8690,583,541,18,2021-05-12,2021,5,12,23,0,1,0,0,31295,0
Wapello,48089,4661,4129,122,2021-05-12,2021,5,12,87,1,1,0,1.14942528735632,31294,0
Warren,79373,6258,5448,88,2021-05-12,2021,5,12,245,6,11,0,2.44897959183673,31293,0
Washington,42399,2708,2439,50,2021-05-12,2021,5,12,54,0,3,0,0,31292,0
Wayne,7351,581,494,23,2021-05-12,2021,5,12,47,2,1,0,4.25531914893617,31291,0
Webster,70043,5406,4983,93,2021-05-12,2021,5,12,229,1,0,0,0.436681222707424,31290,0
Winnebago,17993,1532,1330,31,2021-05-12,2021,5,12,49,8,2,0,16.3265306122449,31289,0
Winneshiek,40963,2048,1903,34,2021-05-12,2021,5,12,87,0,3,0,0,31288,0
Woodbury,149683,16413,14665,228,2021-05-12,2021,5,12,285,3,21,0,1.05263157894737,31287,0
Worth,13513,790,700,8,2021-05-12,2021,5,12,30,3,0,0,10,31286,0
Wright,21171,1914,1768,36,2021-05-12,2021,5,12,35,1,6,0,2.85714285714286,31285,0
