County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,2700,472,281,10,2020-12-04,2020,12,4,34,19,14,1,55.8823529411765,15840,0
Adams,1144,188,105,2,2020-12-04,2020,12,4,10,7,8,0,70,15839,0
Allamakee,4436,912,506,13,2020-12-04,2020,12,4,50,28,18,0,56,15838,0
Appanoose,4383,834,430,14,2020-12-04,2020,12,4,61,18,20,1,29.5081967213115,15837,0
Audubon,1865,312,228,2,2020-12-04,2020,12,4,4,1,6,0,25,15836,0
Benton,9579,1769,1026,23,2020-12-04,2020,12,4,38,14,47,0,36.8421052631579,15835,0
Black Hawk,53267,11350,7842,149,2020-12-04,2020,12,4,149,62,240,2,41.6107382550336,15834,0
Boone,9704,1480,943,12,2020-12-04,2020,12,4,76,31,26,0,40.7894736842105,15833,0
Bremer,8810,2041,1158,13,2020-12-04,2020,12,4,41,14,55,0,34.1463414634146,15832,0
Buchanan,7095,1251,716,10,2020-12-04,2020,12,4,36,17,24,0,47.2222222222222,15831,0
Buena Vista,11988,3188,2525,14,2020-12-04,2020,12,4,30,22,38,0,73.3333333333333,15830,0
Butler,5184,1085,613,11,2020-12-04,2020,12,4,22,11,36,3,50,15829,0
Calhoun,4315,1102,667,7,2020-12-04,2020,12,4,14,4,32,0,28.5714285714286,15828,0
Carroll,8876,2064,1453,26,2020-12-04,2020,12,4,55,20,55,1,36.3636363636364,15827,0
Cass,4648,861,567,26,2020-12-04,2020,12,4,30,15,13,1,50,15826,0
Cedar,6697,1161,676,14,2020-12-04,2020,12,4,33,15,28,0,45.4545454545455,15825,0
Cerro Gordo,18093,3755,2132,52,2020-12-04,2020,12,4,66,23,96,0,34.8484848484849,15824,0
Cherokee,4368,978,544,4,2020-12-04,2020,12,4,23,11,9,0,47.8260869565218,15823,0
Chickasaw,4024,924,736,6,2020-12-04,2020,12,4,12,5,1,1,41.6666666666667,15822,0
Clarke,3338,514,395,4,2020-12-04,2020,12,4,12,8,5,0,66.6666666666667,15821,0
Clay,6194,1280,736,6,2020-12-04,2020,12,4,54,30,20,1,55.5555555555556,15820,0
Clayton,5161,1176,693,10,2020-12-04,2020,12,4,29,21,25,0,72.4137931034483,15819,0
Clinton,16164,3510,2083,46,2020-12-04,2020,12,4,122,54,71,1,44.2622950819672,15818,0
Crawford,6979,1843,1502,16,2020-12-04,2020,12,4,39,14,16,0,35.8974358974359,15817,0
Dallas,39384,6698,4496,60,2020-12-04,2020,12,4,238,87,130,0,36.5546218487395,15816,0
Davis,2301,500,282,11,2020-12-04,2020,12,4,22,17,17,2,77.2727272727273,15815,0
Decatur,2462,346,228,0,2020-12-04,2020,12,4,14,5,5,0,35.7142857142857,15814,0
Delaware,6116,1490,1029,22,2020-12-04,2020,12,4,35,14,32,1,40,15813,0
Des Moines,15886,3064,1990,23,2020-12-04,2020,12,4,109,58,54,0,53.2110091743119,15812,0
Dickinson,7957,1463,947,12,2020-12-04,2020,12,4,36,5,15,0,13.8888888888889,15811,0
Dubuque,44879,9547,6886,100,2020-12-04,2020,12,4,161,68,171,1,42.2360248447205,15810,0
Emmet,3625,794,503,26,2020-12-04,2020,12,4,10,4,9,0,40,15809,0
Fayette,6713,1118,616,12,2020-12-04,2020,12,4,59,20,32,0,33.8983050847458,15808,0
Floyd,5839,1129,596,23,2020-12-04,2020,12,4,22,10,36,2,45.4545454545455,15807,0
Franklin,3804,768,473,21,2020-12-04,2020,12,4,18,4,15,0,22.2222222222222,15806,0
Fremont,2008,388,263,3,2020-12-04,2020,12,4,5,6,8,0,120,15805,0
Greene,3201,547,302,2,2020-12-04,2020,12,4,17,5,23,0,29.4117647058824,15804,0
Grundy,4287,900,510,14,2020-12-04,2020,12,4,12,5,18,0,41.6666666666667,15803,0
Guthrie,4222,801,508,15,2020-12-04,2020,12,4,41,18,12,0,43.9024390243902,15802,0
Hamilton,5623,1207,599,15,2020-12-04,2020,12,4,26,12,23,1,46.1538461538462,15801,0
Hancock,4379,930,548,8,2020-12-04,2020,12,4,31,16,26,0,51.6129032258065,15800,0
Hardin,6238,1245,704,12,2020-12-04,2020,12,4,30,16,27,0,53.3333333333333,15799,0
Harrison,4808,1149,803,32,2020-12-04,2020,12,4,17,15,20,0,88.2352941176471,15798,0
Henry,8112,1972,1331,8,2020-12-04,2020,12,4,59,34,30,1,57.6271186440678,15797,0
Howard,3181,588,321,9,2020-12-04,2020,12,4,16,3,4,0,18.75,15796,0
Humboldt,3636,828,474,6,2020-12-04,2020,12,4,20,16,13,1,80,15795,0
Ida,2374,560,319,16,2020-12-04,2020,12,4,20,11,11,1,55,15794,0
Iowa,6139,1020,604,14,2020-12-04,2020,12,4,33,6,28,0,18.1818181818182,15793,0
Jackson,6636,1527,1027,17,2020-12-04,2020,12,4,38,16,44,0,42.1052631578947,15792,0
Jasper,12847,2333,1561,46,2020-12-04,2020,12,4,73,18,40,0,24.6575342465753,15791,0
Jefferson,5462,776,381,6,2020-12-04,2020,12,4,44,13,11,1,29.5454545454546,15790,0
Johnson,59819,9937,7047,40,2020-12-04,2020,12,4,310,82,150,1,26.4516129032258,15789,0
Jones,7711,2384,1454,19,2020-12-04,2020,12,4,21,13,60,1,61.9047619047619,15788,0
