County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Floyd,1869,73,56,2,2020-07-06,2020,7,6,1,0,1,0,0,1551
Franklin,1242,90,52,0,2020-07-06,2020,7,6,4,0,0,0,0,1550
Fremont,413,7,6,0,2020-07-06,2020,7,6,5,0,1,0,0,1549
Greene,858,29,21,0,2020-07-06,2020,7,6,6,0,0,0,0,1548
Grundy,1209,38,23,0,2020-07-06,2020,7,6,16,0,0,0,0,1547
Guthrie,1038,66,58,4,2020-07-06,2020,7,6,11,0,0,0,0,1546
Hamilton,1992,188,167,1,2020-07-06,2020,7,6,8,0,5,0,0,1545
Hancock,1246,54,43,0,2020-07-06,2020,7,6,7,0,1,0,0,1544
Hardin,1847,77,44,0,2020-07-06,2020,7,6,10,2,1,0,20,1543
Harrison,1094,54,45,0,2020-07-06,2020,7,6,19,1,2,0,5.26315789473684,1542
Henry,1742,86,77,3,2020-07-06,2020,7,6,13,0,1,0,0,1541
Howard,770,34,13,0,2020-07-06,2020,7,6,5,0,0,0,0,1540
Humboldt,925,55,39,1,2020-07-06,2020,7,6,10,1,0,0,10,1539
Ida,691,24,22,0,2020-07-06,2020,7,6,6,0,1,0,0,1538
Iowa,1769,52,43,0,2020-07-06,2020,7,6,10,1,3,0,10,1537
Jackson,1331,32,16,0,2020-07-06,2020,7,6,6,0,0,0,0,1536
Jasper,3248,325,274,17,2020-07-06,2020,7,6,15,1,3,0,6.66666666666667,1535
Jefferson,1299,64,51,0,2020-07-06,2020,7,6,14,1,0,0,7.14285714285714,1534
Johnson,16602,1310,810,8,2020-07-06,2020,7,6,213,19,50,0,8.92018779342723,1533
Jones,1522,60,53,0,2020-07-06,2020,7,6,19,2,2,0,10.5263157894737,1532
Keokuk,802,21,18,1,2020-07-06,2020,7,6,11,0,1,0,0,1531
Kossuth,1253,35,23,0,2020-07-06,2020,7,6,2,0,2,0,0,1530
Lee,1990,54,40,2,2020-07-06,2020,7,6,27,0,1,0,0,1529
Linn,21062,1291,1073,82,2020-07-06,2020,7,6,231,18,40,0,7.79220779220779,1528
Louisa,1463,362,339,13,2020-07-06,2020,7,6,4,1,1,0,25,1527
Lucas,519,31,24,4,2020-07-06,2020,7,6,6,1,0,0,16.6666666666667,1526
Lyon,678,44,40,0,2020-07-06,2020,7,6,6,0,1,0,0,1525
Madison,1429,48,33,2,2020-07-06,2020,7,6,16,1,0,0,6.25,1524
Mahaska,1413,116,97,17,2020-07-06,2020,7,6,14,0,2,0,0,1523
Marion,2051,70,56,0,2020-07-06,2020,7,6,19,0,3,0,0,1522
Marshall,5978,1048,937,19,2020-07-06,2020,7,6,22,0,8,0,0,1521
Mills,1981,36,33,0,2020-07-06,2020,7,6,4,0,0,0,0,1520
Mitchell,1173,39,19,0,2020-07-06,2020,7,6,6,2,8,0,33.3333333333333,1519
Monona,929,76,53,0,2020-07-06,2020,7,6,8,0,0,0,0,1518
Monroe,549,51,45,6,2020-07-06,2020,7,6,5,0,0,0,0,1517
Montgomery,790,10,8,2,2020-07-06,2020,7,6,11,0,0,0,0,1516
Muscatine,4636,641,544,44,2020-07-06,2020,7,6,28,4,0,0,14.2857142857143,1515
O'Brien,1228,88,66,1,2020-07-06,2020,7,6,5,1,3,0,20,1514
Osceola,430,62,48,0,2020-07-06,2020,7,6,6,1,0,0,16.6666666666667,1513
Page,1213,21,21,0,2020-07-06,2020,7,6,4,1,1,0,25,1512
Palo Alto,1096,41,25,0,2020-07-06,2020,7,6,6,0,1,0,0,1511
Plymouth,2866,322,280,5,2020-07-06,2020,7,6,14,2,3,0,14.2857142857143,1510
Pocahontas,903,96,44,1,2020-07-06,2020,7,6,9,0,6,0,0,1509
Polk,54474,6633,5149,179,2020-07-06,2020,7,6,517,75,66,0,14.5067698259188,1508
Pottawattamie,9916,734,635,12,2020-07-06,2020,7,6,123,8,5,1,6.50406504065041,1507
Poweshiek,1284,106,94,8,2020-07-06,2020,7,6,11,1,3,0,9.09090909090909,1506
Ringgold,526,15,11,0,2020-07-06,2020,7,6,8,0,0,0,0,1505
Sac,1282,64,54,0,2020-07-06,2020,7,6,9,0,3,0,0,1504
Scott,14577,814,574,10,2020-07-06,2020,7,6,204,15,31,0,7.35294117647059,1503
Shelby,1095,112,100,0,2020-07-06,2020,7,6,-1,0,5,0,0,1502
Sioux,3009,474,372,0,2020-07-06,2020,7,6,7,2,3,0,28.5714285714286,1501
Story,8553,778,379,3,2020-07-06,2020,7,6,51,6,28,0,11.7647058823529,1500
Tama,2418,465,400,29,2020-07-06,2020,7,6,8,0,0,0,0,1499
Taylor,665,79,71,0,2020-07-06,2020,7,6,4,0,1,0,0,1498
Union,1318,29,17,0,2020-07-06,2020,7,6,12,1,4,0,8.33333333333333,1497
Van Buren,452,22,17,0,2020-07-06,2020,7,6,5,1,1,0,20,1496
Wapello,4265,708,662,30,2020-07-06,2020,7,6,33,0,1,0,0,1495
Warren,4924,290,229,1,2020-07-06,2020,7,6,36,7,9,0,19.4444444444444,1494
Washington,2328,242,209,9,2020-07-06,2020,7,6,10,3,2,0,30,1493
Wayne,334,10,6,0,2020-07-06,2020,7,6,1,0,0,0,0,1492
Webster,4551,226,137,2,2020-07-06,2020,7,6,53,8,12,0,15.0943396226415,1491
Winnebago,890,29,19,0,2020-07-06,2020,7,6,11,1,2,0,9.09090909090909,1490
Winneshiek,1421,38,24,0,2020-07-06,2020,7,6,12,0,0,0,0,1489
Woodbury,16868,3251,3073,44,2020-07-06,2020,7,6,123,12,16,0,9.75609756097561,1488
Worth,624,20,11,0,2020-07-06,2020,7,6,5,1,0,0,20,1487
Wright,2719,386,296,1,2020-07-06,2020,7,6,18,2,3,0,11.1111111111111,1486
