County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,2720,484,284,10,2020-12-06,2020,12,6,19,12,3,0,63.1578947368421,16038,0
Adams,1157,195,107,2,2020-12-06,2020,12,6,8,3,2,0,37.5,16037,0
Allamakee,4465,925,510,13,2020-12-06,2020,12,6,22,11,4,0,50,16036,0
Appanoose,4419,843,435,14,2020-12-06,2020,12,6,32,7,5,0,21.875,16035,0
Audubon,1870,313,228,2,2020-12-06,2020,12,6,4,1,0,0,25,16034,0
Benton,9640,1789,1052,23,2020-12-06,2020,12,6,47,15,26,0,31.9148936170213,16033,0
Black Hawk,53596,11453,7920,152,2020-12-06,2020,12,6,254,81,79,3,31.8897637795276,16032,0
Boone,9800,1515,959,12,2020-12-06,2020,12,6,76,35,16,0,46.0526315789474,16031,0
Bremer,8856,2056,1189,14,2020-12-06,2020,12,6,37,9,30,1,24.3243243243243,16030,0
Buchanan,7130,1263,729,10,2020-12-06,2020,12,6,27,10,13,0,37.037037037037,16029,0
Buena Vista,12042,3217,2531,14,2020-12-06,2020,12,6,28,10,6,0,35.7142857142857,16028,0
Butler,5210,1098,624,12,2020-12-06,2020,12,6,15,9,11,1,60,16027,0
Calhoun,4322,1104,682,7,2020-12-06,2020,12,6,7,0,15,0,0,16026,0
Carroll,8915,2076,1466,26,2020-12-06,2020,12,6,31,12,13,0,38.7096774193548,16025,0
Cass,4693,875,573,26,2020-12-06,2020,12,6,25,7,6,0,28,16024,0
Cedar,6752,1186,690,14,2020-12-06,2020,12,6,47,22,15,0,46.8085106382979,16023,0
Cerro Gordo,18269,3835,2155,52,2020-12-06,2020,12,6,106,52,23,0,49.0566037735849,16022,0
Cherokee,4411,1006,547,4,2020-12-06,2020,12,6,25,17,3,0,68,16021,0
Chickasaw,4052,930,739,6,2020-12-06,2020,12,6,22,6,3,0,27.2727272727273,16020,0
Clarke,3362,521,396,4,2020-12-06,2020,12,6,24,7,1,0,29.1666666666667,16019,0
Clay,6238,1295,748,6,2020-12-06,2020,12,6,34,12,12,0,35.2941176470588,16018,0
