County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,3068,672,525,20,2021-01-13,2021,1,13,15,8,13,0,53.3333333333333,19800,0
Adams,1336,289,219,3,2021-01-13,2021,1,13,10,1,0,0,10,19799,0
Allamakee,5093,1254,1043,26,2021-01-13,2021,1,13,18,8,10,0,44.4444444444444,19798,0
Appanoose,5035,1069,885,38,2021-01-13,2021,1,13,14,6,2,0,42.8571428571429,19797,0
Audubon,2153,411,340,8,2021-01-13,2021,1,13,9,5,4,0,55.5555555555556,19796,0
Benton,10638,2069,1880,42,2021-01-13,2021,1,13,39,15,5,1,38.4615384615385,19795,0
Black Hawk,59245,13467,11963,228,2021-01-13,2021,1,13,262,128,76,0,48.8549618320611,19794,0
Boone,11475,2128,1683,16,2021-01-13,2021,1,13,80,22,10,0,27.5,19793,0
Bremer,9843,2375,2160,48,2021-01-13,2021,1,13,36,12,9,0,33.3333333333333,19792,0
Buchanan,7909,1552,1343,20,2021-01-13,2021,1,13,20,8,11,0,40,19791,0
Buena Vista,13209,3877,3468,29,2021-01-13,2021,1,13,43,13,40,0,30.2325581395349,19790,0
Butler,5874,1433,1166,23,2021-01-13,2021,1,13,28,17,2,0,60.7142857142857,19789,0
Calhoun,4672,1214,1142,9,2021-01-13,2021,1,13,13,5,7,0,38.4615384615385,19788,0
Carroll,9909,2513,2195,33,2021-01-13,2021,1,13,46,11,14,0,23.9130434782609,19787,0
Cass,5335,1114,929,41,2021-01-13,2021,1,13,25,10,9,0,40,19786,0
Cedar,7574,1469,1263,19,2021-01-13,2021,1,13,27,9,8,0,33.3333333333333,19785,0
Cerro Gordo,20537,4565,4060,65,2021-01-13,2021,1,13,119,36,30,0,30.2521008403361,19784,0
Cherokee,5165,1364,1109,25,2021-01-13,2021,1,13,23,7,14,0,30.4347826086957,19783,0
Chickasaw,4512,1096,979,11,2021-01-13,2021,1,13,13,3,6,0,23.0769230769231,19782,0
Clarke,3973,761,564,7,2021-01-13,2021,1,13,24,8,7,0,33.3333333333333,19781,0
Clay,7113,1643,1452,19,2021-01-13,2021,1,13,26,8,9,0,30.7692307692308,19780,0
Clayton,5908,1492,1276,48,2021-01-13,2021,1,13,23,10,8,0,43.4782608695652,19779,0
Clinton,18547,4418,3838,61,2021-01-13,2021,1,13,83,23,26,0,27.710843373494,19778,0
Crawford,7638,2264,1969,22,2021-01-13,2021,1,13,17,6,13,0,35.2941176470588,19777,0
Dallas,45230,8639,7290,69,2021-01-13,2021,1,13,171,56,48,0,32.7485380116959,19776,0
Davis,2708,681,581,21,2021-01-13,2021,1,13,3,0,3,1,0,19775,0
Decatur,2891,472,387,4,2021-01-13,2021,1,13,20,2,4,0,10,19774,0
Delaware,6766,1699,1542,35,2021-01-13,2021,1,13,14,4,0,0,28.5714285714286,19773,0
Des Moines,17910,3741,3305,40,2021-01-13,2021,1,13,84,18,21,0,21.4285714285714,19772,0
Dickinson,8958,1828,1618,22,2021-01-13,2021,1,13,41,14,15,0,34.1463414634146,19771,0
Dubuque,49307,11172,10043,146,2021-01-13,2021,1,13,179,48,37,0,26.8156424581006,19770,0
Emmet,4322,1092,896,31,2021-01-13,2021,1,13,26,9,9,1,34.6153846153846,19769,0
Fayette,7667,1544,1208,22,2021-01-13,2021,1,13,37,12,7,0,32.4324324324324,19768,0
Floyd,6552,1363,1200,36,2021-01-13,2021,1,13,35,14,9,0,40,19767,0
Franklin,4358,991,820,18,2021-01-13,2021,1,13,12,2,7,0,16.6666666666667,19766,0
Fremont,2282,493,434,5,2021-01-13,2021,1,13,4,3,2,0,75,19765,0
Greene,3585,675,604,7,2021-01-13,2021,1,13,13,5,3,0,38.4615384615385,19764,0
Grundy,4835,1177,976,22,2021-01-13,2021,1,13,17,6,12,0,35.2941176470588,19763,0
Guthrie,4799,1013,856,24,2021-01-13,2021,1,13,8,5,3,0,62.5,19762,0
Hamilton,6384,1558,1341,28,2021-01-13,2021,1,13,25,15,5,0,60,19761,0
Hancock,5014,1274,1043,24,2021-01-13,2021,1,13,23,12,8,0,52.1739130434783,19760,0
Hardin,7051,1527,1366,29,2021-01-13,2021,1,13,12,3,13,-1,25,19759,0
Harrison,5571,1518,1267,61,2021-01-13,2021,1,13,10,2,12,0,20,19758,0
Henry,9455,2603,2349,30,2021-01-13,2021,1,13,38,16,14,0,42.1052631578947,19757,0
Howard,3695,807,631,19,2021-01-13,2021,1,13,17,11,11,1,64.7058823529412,19756,0
Humboldt,4080,1035,881,19,2021-01-13,2021,1,13,23,6,13,0,26.0869565217391,19755,0
Ida,2740,731,646,30,2021-01-13,2021,1,13,9,3,3,0,33.3333333333333,19754,0
Iowa,6865,1212,1061,22,2021-01-13,2021,1,13,27,4,6,0,14.8148148148148,19753,0
Jackson,7582,1882,1685,31,2021-01-13,2021,1,13,32,13,8,0,40.625,19752,0
Jasper,15082,3135,2589,55,2021-01-13,2021,1,13,80,53,19,0,66.25,19751,0
Jefferson,6401,1176,866,23,2021-01-13,2021,1,13,38,12,9,0,31.5789473684211,19750,0
Johnson,67425,11824,10407,49,2021-01-13,2021,1,13,276,73,39,0,26.4492753623188,19749,0
Jones,8459,2681,2497,49,2021-01-13,2021,1,13,21,4,14,0,19.0476190476191,19748,0
Keokuk,3458,833,740,25,2021-01-13,2021,1,13,13,3,7,0,23.0769230769231,19747,0
