County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,3168,696,582,20,2021-01-24,2021,1,24,11,0,2,0,0,20889,0
Adams,1380,300,254,3,2021-01-24,2021,1,24,2,1,1,0,50,20888,0
Allamakee,5243,1309,1128,30,2021-01-24,2021,1,24,4,0,3,0,0,20887,0
Appanoose,5207,1126,940,40,2021-01-24,2021,1,24,13,2,3,0,15.3846153846154,20886,0
Audubon,2233,422,361,8,2021-01-24,2021,1,24,3,1,0,0,33.3333333333333,20885,0
Benton,10956,2136,1938,50,2021-01-24,2021,1,24,25,6,3,0,24,20884,0
Black Hawk,61033,14090,12585,243,2021-01-24,2021,1,24,60,14,22,0,23.3333333333333,20883,0
Boone,11890,2229,1821,17,2021-01-24,2021,1,24,16,2,15,0,12.5,20882,0
Bremer,10383,2501,2257,48,2021-01-24,2021,1,24,11,3,4,0,27.2727272727273,20881,0
Buchanan,8143,1622,1408,24,2021-01-24,2021,1,24,8,2,3,0,25,20880,0
Buena Vista,13473,3963,3642,30,2021-01-24,2021,1,24,5,1,2,0,20,20879,0
Butler,6077,1517,1248,24,2021-01-24,2021,1,24,14,8,2,0,57.1428571428572,20878,0
Calhoun,4753,1234,1162,9,2021-01-24,2021,1,24,2,0,3,0,0,20877,0
Carroll,10173,2585,2293,34,2021-01-24,2021,1,24,12,3,11,0,25,20876,0
Cass,5512,1152,985,43,2021-01-24,2021,1,24,18,4,4,0,22.2222222222222,20875,0
Cedar,7869,1556,1342,19,2021-01-24,2021,1,24,10,1,11,0,10,20874,0
Cerro Gordo,21118,4735,4236,72,2021-01-24,2021,1,24,41,10,18,0,24.390243902439,20873,0
Cherokee,5293,1401,1204,27,2021-01-24,2021,1,24,2,1,5,0,50,20872,0
Chickasaw,4679,1137,1015,12,2021-01-24,2021,1,24,23,0,1,0,0,20871,0
Clarke,4140,812,656,9,2021-01-24,2021,1,24,5,2,10,1,40,20870,0
Clay,7293,1725,1511,21,2021-01-24,2021,1,24,3,5,3,0,166.666666666667,20869,0
Clayton,6096,1538,1352,49,2021-01-24,2021,1,24,6,0,7,0,0,20868,0
Clinton,19128,4581,4031,68,2021-01-24,2021,1,24,18,4,14,0,22.2222222222222,20867,0
Crawford,7832,2349,2065,24,2021-01-24,2021,1,24,12,6,1,0,50,20866,0
Dallas,46590,9088,7718,72,2021-01-24,2021,1,24,34,11,26,0,32.3529411764706,20865,0
Davis,2806,703,624,21,2021-01-24,2021,1,24,7,2,1,0,28.5714285714286,20864,0
Decatur,2986,497,417,4,2021-01-24,2021,1,24,3,1,2,0,33.3333333333333,20863,0
Delaware,6947,1762,1580,36,2021-01-24,2021,1,24,12,2,2,0,16.6666666666667,20862,0
Des Moines,18520,3952,3435,43,2021-01-24,2021,1,24,31,3,4,0,9.67741935483871,20861,0
