County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,12756,993,836,32,2021-06-12,2021,6,12,2,0,0,0,0,34056,0
Adams,6162,354,337,4,2021-06-12,2021,6,12,34,0,0,0,0,34055,0
Allamakee,22692,1584,1462,52,2021-06-12,2021,6,12,23,0,-1,0,0,34054,0
Appanoose,19149,1469,1230,49,2021-06-12,2021,6,12,13,0,0,0,0,34053,0
Audubon,13526,547,500,10,2021-06-12,2021,6,12,14,0,1,0,0,34052,0
Benton,39861,2749,2511,55,2021-06-12,2021,6,12,26,2,0,0,7.69230769230769,34051,0
Black Hawk,226809,17548,15535,312,2021-06-12,2021,6,12,218,20,9,1,9.1743119266055,34050,0
Boone,46525,2871,2622,34,2021-06-12,2021,6,12,19,2,1,0,10.5263157894737,34049,0
Bremer,42024,3012,2790,60,2021-06-12,2021,6,12,10,3,1,0,30,34048,0
Buchanan,33474,2042,1878,33,2021-06-12,2021,6,12,20,0,-1,0,0,34047,0
Buena Vista,46930,4916,4206,40,2021-06-12,2021,6,12,28,0,0,0,0,34046,0
Butler,31032,1751,1613,35,2021-06-12,2021,6,12,27,0,0,0,0,34045,0
Calhoun,19637,1441,1372,13,2021-06-12,2021,6,12,9,1,0,0,11.1111111111111,34044,0
Carroll,38778,3079,2811,52,2021-06-12,2021,6,12,23,2,-1,0,8.69565217391304,34043,0
Cass,21753,1477,1341,54,2021-06-12,2021,6,12,12,0,0,0,0,34042,0
Cedar,33384,2011,1877,23,2021-06-12,2021,6,12,27,2,-1,0,7.40740740740741,34041,0
Cerro Gordo,82744,5969,5325,93,2021-06-12,2021,6,12,247,8,11,0,3.23886639676113,34040,0
Cherokee,22102,1694,1550,38,2021-06-12,2021,6,12,10,0,1,0,0,34039,0
Chickasaw,18669,1315,1229,17,2021-06-12,2021,6,12,9,1,0,0,11.1111111111111,34038,0
Clarke,14289,1070,979,24,2021-06-12,2021,6,12,8,0,1,0,0,34037,0
Clay,32583,2277,2132,27,2021-06-12,2021,6,12,12,1,1,0,8.33333333333333,34036,0
Clayton,27026,1799,1649,57,2021-06-12,2021,6,12,57,1,0,0,1.75438596491228,34035,0
Clinton,68829,6091,5476,93,2021-06-12,2021,6,12,67,2,2,0,2.98507462686567,34034,0
Crawford,29761,2923,2626,40,2021-06-12,2021,6,12,20,0,-2,0,0,34033,0
Dallas,135715,12627,11094,99,2021-06-12,2021,6,12,97,10,5,0,10.3092783505155,34032,0
Davis,11940,925,809,25,2021-06-12,2021,6,12,3,1,5,0,33.3333333333333,34031,0
Decatur,10958,631,605,9,2021-06-12,2021,6,12,9,0,0,0,0,34030,0
Delaware,31010,2152,2052,42,2021-06-12,2021,6,12,22,0,0,0,0,34029,0
Des Moines,60891,5039,4533,70,2021-06-12,2021,6,12,101,5,12,0,4.95049504950495,34028,0
Dickinson,29021,2685,2445,44,2021-06-12,2021,6,12,40,0,1,0,0,34027,0
Dubuque,204465,14812,13170,211,2021-06-12,2021,6,12,207,3,3,0,1.44927536231884,34026,0
Emmet,18069,1436,1298,41,2021-06-12,2021,6,12,7,1,0,0,14.2857142857143,34025,0
Fayette,38296,1949,1814,43,2021-06-12,2021,6,12,28,5,-1,0,17.8571428571429,34024,0
Floyd,27306,1810,1572,42,2021-06-12,2021,6,12,36,1,2,0,2.77777777777778,34023,0
Franklin,21488,1342,1179,23,2021-06-12,2021,6,12,25,0,1,0,0,34022,0
Fremont,8006,662,617,9,2021-06-12,2021,6,12,6,0,0,0,0,34021,0
Greene,15689,829,766,11,2021-06-12,2021,6,12,11,0,0,0,0,34020,0
Grundy,20219,1451,1333,33,2021-06-12,2021,6,12,20,1,0,0,5,34019,0
Guthrie,19885,1313,1194,32,2021-06-12,2021,6,12,9,0,1,0,0,34018,0
Hamilton,24480,2007,1757,51,2021-06-12,2021,6,12,8,2,1,0,25,34017,0
Hancock,23055,1599,1451,34,2021-06-12,2021,6,12,33,0,1,0,0,34016,0
Hardin,37504,2006,1817,44,2021-06-12,2021,6,12,23,1,1,0,4.34782608695652,34015,0
Harrison,22418,1935,1722,73,2021-06-12,2021,6,12,38,1,0,0,2.63157894736842,34014,0
Henry,38611,3094,2887,37,2021-06-12,2021,6,12,34,0,0,0,0,34013,0
Howard,17752,1100,1023,22,2021-06-12,2021,6,12,27,2,0,0,7.40740740740741,34012,0
Humboldt,16128,1246,1166,26,2021-06-12,2021,6,12,12,3,0,0,25,34011,0
Ida,13167,1028,867,35,2021-06-12,2021,6,12,3,1,1,0,33.3333333333333,34010,0
Iowa,31355,1560,1469,24,2021-06-12,2021,6,12,52,0,0,0,0,34009,0
Jackson,27505,2388,2183,42,2021-06-12,2021,6,12,21,0,1,0,0,34008,0
Jasper,55126,4556,4122,72,2021-06-12,2021,6,12,27,2,1,0,7.40740740740741,34007,0
Jefferson,22230,1457,1300,35,2021-06-12,2021,6,12,8,3,3,0,37.5,34006,0
Johnson,224854,15481,14407,85,2021-06-12,2021,6,12,240,0,9,0,0,34005,0
Jones,28371,3137,2936,57,2021-06-12,2021,6,12,33,0,2,0,0,34004,0
Keokuk,16532,1031,932,32,2021-06-12,2021,6,12,4,0,2,0,0,34003,0
Kossuth,27775,2283,2101,66,2021-06-12,2021,6,12,29,0,1,0,0,34002,0
Lee,57722,4058,3718,56,2021-06-12,2021,6,12,55,0,1,0,0,34001,0
Linn,311969,22579,20578,339,2021-06-12,2021,6,12,338,6,26,0,1.77514792899408,34000,0
Louisa,18448,1362,1236,49,2021-06-12,2021,6,12,14,0,0,0,0,33999,0
Lucas,10087,807,753,23,2021-06-12,2021,6,12,11,0,0,0,0,33998,0
Lyon,17433,1598,1544,41,2021-06-12,2021,6,12,13,3,2,0,23.0769230769231,33997,0
Madison,22335,1788,1612,19,2021-06-12,2021,6,12,21,0,2,0,0,33996,0
Mahaska,33336,2431,2251,51,2021-06-12,2021,6,12,20,3,2,0,15,33995,0
Marion,45105,3863,3571,76,2021-06-12,2021,6,12,44,0,3,0,0,33994,0
Marshall,86568,5237,4764,76,2021-06-12,2021,6,12,38,3,2,0,7.89473684210526,33993,0
Mills,22251,1801,1605,24,2021-06-12,2021,6,12,21,0,1,0,0,33992,0
Mitchell,19049,1377,1232,43,2021-06-12,2021,6,12,27,1,0,0,3.7037037037037,33991,0
Monona,18867,889,800,31,2021-06-12,2021,6,12,3,1,0,0,33.3333333333333,33990,0
Monroe,10318,1007,924,30,2021-06-12,2021,6,12,5,0,1,0,0,33989,0
Montgomery,15025,1116,997,38,2021-06-12,2021,6,12,4,0,0,0,0,33988,0
Muscatine,59895,5212,4717,106,2021-06-12,2021,6,12,27,0,4,0,0,33987,0
O'Brien,27484,2153,1936,61,2021-06-12,2021,6,12,16,1,1,0,6.25,33986,0
Osceola,9725,816,775,16,2021-06-12,2021,6,12,19,0,0,0,0,33985,0
Page,22716,2012,1909,22,2021-06-12,2021,6,12,9,0,0,0,0,33984,0
Palo Alto,19919,1195,1104,23,2021-06-12,2021,6,12,11,1,0,0,9.09090909090909,33983,0
Plymouth,40393,4336,3933,81,2021-06-12,2021,6,12,13,0,1,0,0,33982,0
Pocahontas,14338,903,837,22,2021-06-12,2021,6,12,3,0,0,0,0,33981,0
Polk,741662,65559,57105,638,2021-06-12,2021,6,12,766,22,30,0,2.87206266318538,33980,0
Pottawattamie,126446,12345,10982,173,2021-06-12,2021,6,12,45,2,7,0,4.44444444444444,33979,0
Poweshiek,47834,1647,1522,36,2021-06-12,2021,6,12,13,0,1,0,0,33978,0
Ringgold,10584,582,539,24,2021-06-12,2021,6,12,16,2,0,0,12.5,33977,0
Sac,21816,1393,1288,20,2021-06-12,2021,6,12,9,0,2,0,0,33976,0
Scott,230207,21723,19857,245,2021-06-12,2021,6,12,390,8,19,1,2.05128205128205,33975,0
Shelby,18212,1375,1279,37,2021-06-12,2021,6,12,8,0,2,0,0,33974,0
Sioux,48253,5348,5078,74,2021-06-12,2021,6,12,22,2,1,0,9.09090909090909,33973,0
Story,169797,11469,10576,48,2021-06-12,2021,6,12,113,0,8,0,0,33972,0
Tama,34442,2244,2025,71,2021-06-12,2021,6,12,24,1,0,0,4.16666666666667,33971,0
Taylor,9415,689,650,12,2021-06-12,2021,6,12,2,0,0,0,0,33970,0
Union,18355,1381,1253,35,2021-06-12,2021,6,12,18,0,0,0,0,33969,0
Van Buren,9061,589,543,18,2021-06-12,2021,6,12,9,0,2,0,0,33968,0
Wapello,50184,4705,4182,122,2021-06-12,2021,6,12,25,0,4,0,0,33967,0
Warren,82969,6338,5694,91,2021-06-12,2021,6,12,88,0,0,0,0,33966,0
Washington,44225,2742,2499,51,2021-06-12,2021,6,12,12,2,1,0,16.6666666666667,33965,0
Wayne,7738,585,516,23,2021-06-12,2021,6,12,6,0,0,0,0,33964,0
Webster,72290,5437,5032,94,2021-06-12,2021,6,12,24,3,0,0,12.5,33963,0
Winnebago,18933,1558,1395,31,2021-06-12,2021,6,12,22,2,1,0,9.09090909090909,33962,0
Winneshiek,42075,2056,1935,35,2021-06-12,2021,6,12,32,3,0,0,9.375,33961,0
Woodbury,154838,16537,14938,230,2021-06-12,2021,6,12,138,6,5,0,4.34782608695652,33960,0
Worth,14223,802,744,8,2021-06-12,2021,6,12,29,1,2,0,3.44827586206897,33959,0
Wright,21714,1930,1812,40,2021-06-12,2021,6,12,14,0,1,0,0,33958,0
