County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Adair,452,15,11,0,2020-07-02,2020,7,2,15,0,0,0,0,1188
Adams,267,8,8,0,2020-07-02,2020,7,2,11,0,0,0,0,1187
Allamakee,1346,126,115,4,2020-07-02,2020,7,2,31,0,0,0,0,1186
Appanoose,853,20,17,3,2020-07-02,2020,7,2,17,0,0,0,0,1185
Audubon,484,16,15,1,2020-07-02,2020,7,2,17,0,0,0,0,1184
Benton,2004,62,45,1,2020-07-02,2020,7,2,53,3,1,0,5.66037735849057,1183
Black Hawk,15659,2180,1800,58,2020-07-02,2020,7,2,422,50,13,0,11.8483412322275,1182
Boone,2734,142,115,1,2020-07-02,2020,7,2,68,6,10,0,8.82352941176471,1181
Bremer,2236,90,79,6,2020-07-02,2020,7,2,33,2,0,0,6.06060606060606,1180
Buchanan,1904,51,35,1,2020-07-02,2020,7,2,42,5,0,0,11.9047619047619,1179
Buena Vista,7001,1705,1409,11,2020-07-02,2020,7,2,43,8,13,0,18.6046511627907,1178
Butler,1467,52,37,2,2020-07-02,2020,7,2,20,5,2,0,25,1177
Calhoun,1081,48,24,2,2020-07-02,2020,7,2,40,3,4,0,7.5,1176
Carroll,1910,91,73,1,2020-07-02,2020,7,2,48,5,4,0,10.4166666666667,1175
Cass,859,21,18,0,2020-07-02,2020,7,2,49,4,2,0,8.16326530612245,1174
Cedar,1623,80,62,1,2020-07-02,2020,7,2,33,3,3,0,9.09090909090909,1173
Cerro Gordo,4475,138,52,1,2020-07-02,2020,7,2,124,33,2,0,26.6129032258065,1172
Cherokee,1039,75,64,1,2020-07-02,2020,7,2,10,2,3,1,20,1171
Chickasaw,1097,27,22,0,2020-07-02,2020,7,2,9,0,0,0,0,1170
Clarke,1032,127,101,2,2020-07-02,2020,7,2,22,1,2,0,4.54545454545455,1169
Clay,1614,127,84,0,2020-07-02,2020,7,2,33,1,3,0,3.03030303030303,1168
Clayton,1387,39,33,3,2020-07-02,2020,7,2,27,0,0,0,0,1167
Clinton,3330,104,68,1,2020-07-02,2020,7,2,93,5,1,0,5.37634408602151,1166
Crawford,2911,675,602,2,2020-07-02,2020,7,2,49,8,5,0,16.3265306122449,1165
Dallas,10082,1223,1001,29,2020-07-02,2020,7,2,297,29,12,0,9.76430976430976,1164
Davis,567,39,33,1,2020-07-02,2020,7,2,7,1,0,0,14.2857142857143,1163
Decatur,431,11,10,0,2020-07-02,2020,7,2,2,1,1,0,50,1162
Delaware,1338,48,34,1,2020-07-02,2020,7,2,33,3,1,0,9.09090909090909,1161
Des Moines,2753,86,75,2,2020-07-02,2020,7,2,42,1,6,-1,2.38095238095238,1160
Dickinson,2395,259,151,2,2020-07-02,2020,7,2,87,10,5,0,11.4942528735632,1159
Dubuque,11261,609,389,22,2020-07-02,2020,7,2,614,70,7,0,11.400651465798,1158
Emmet,904,78,47,0,2020-07-02,2020,7,2,22,3,5,0,13.6363636363636,1157
Fayette,1805,34,30,0,2020-07-02,2020,7,2,30,1,0,0,3.33333333333333,1156
Floyd,1796,68,48,2,2020-07-02,2020,7,2,20,2,7,0,10,1155
Franklin,1205,84,47,0,2020-07-02,2020,7,2,20,6,2,0,30,1154
Fremont,391,7,4,0,2020-07-02,2020,7,2,17,0,0,0,0,1153
Greene,826,28,20,0,2020-07-02,2020,7,2,13,0,0,0,0,1152
Grundy,1137,35,22,0,2020-07-02,2020,7,2,25,1,0,0,4,1151
Guthrie,996,64,58,4,2020-07-02,2020,7,2,27,0,0,0,0,1150
Hamilton,1943,187,153,1,2020-07-02,2020,7,2,33,2,12,0,6.06060606060606,1149
Hancock,1210,49,40,0,2020-07-02,2020,7,2,29,2,2,0,6.89655172413793,1148
Hardin,1784,65,34,0,2020-07-02,2020,7,2,50,2,0,0,4,1147
Harrison,1051,53,43,0,2020-07-02,2020,7,2,31,2,1,0,6.45161290322581,1146
Henry,1648,85,76,3,2020-07-02,2020,7,2,19,3,0,0,15.7894736842105,1145
Howard,705,28,12,0,2020-07-02,2020,7,2,18,1,0,0,5.55555555555556,1144
Humboldt,877,53,39,1,2020-07-02,2020,7,2,18,2,1,0,11.1111111111111,1143
Ida,658,23,20,0,2020-07-02,2020,7,2,9,1,0,0,11.1111111111111,1142
Iowa,1702,51,40,0,2020-07-02,2020,7,2,29,1,1,0,3.44827586206897,1141
Jackson,1281,27,16,0,2020-07-02,2020,7,2,48,2,0,0,4.16666666666667,1140
Jasper,3160,321,269,17,2020-07-02,2020,7,2,58,3,6,0,5.17241379310345,1139
Jefferson,1256,58,49,0,2020-07-02,2020,7,2,31,5,2,0,16.1290322580645,1138
Johnson,15665,1231,723,8,2020-07-02,2020,7,2,507,50,19,0,9.86193293885602,1137
Jones,1439,56,48,0,2020-07-02,2020,7,2,33,1,0,0,3.03030303030303,1136
Keokuk,777,20,17,1,2020-07-02,2020,7,2,7,1,0,0,14.2857142857143,1135
Kossuth,1206,33,19,0,2020-07-02,2020,7,2,28,1,0,0,3.57142857142857,1134
Lee,1900,50,37,2,2020-07-02,2020,7,2,39,1,1,0,2.56410256410256,1133
Linn,19878,1238,1029,82,2020-07-02,2020,7,2,590,23,30,0,3.89830508474576,1132
Louisa,1434,360,337,13,2020-07-02,2020,7,2,8,0,0,0,0,1131
Lucas,495,30,24,4,2020-07-02,2020,7,2,11,0,1,0,0,1130
Lyon,644,40,38,0,2020-07-02,2020,7,2,18,0,0,0,0,1129
Madison,1361,40,34,2,2020-07-02,2020,7,2,142,3,3,0,2.11267605633803,1128
Mahaska,1370,115,95,17,2020-07-02,2020,7,2,31,0,0,0,0,1127
Marion,1953,68,43,0,2020-07-02,2020,7,2,40,2,2,0,5,1126
Marshall,5823,1035,924,19,2020-07-02,2020,7,2,139,19,5,1,13.6690647482014,1125
Mills,1961,36,33,0,2020-07-02,2020,7,2,39,2,1,0,5.12820512820513,1124
Mitchell,1016,34,10,0,2020-07-02,2020,7,2,35,6,1,0,17.1428571428571,1123
Monona,888,74,51,0,2020-07-02,2020,7,2,52,3,3,0,5.76923076923077,1122
Monroe,535,50,44,6,2020-07-02,2020,7,2,11,0,1,0,0,1121
Montgomery,771,10,8,2,2020-07-02,2020,7,2,7,0,0,0,0,1120
Muscatine,4473,624,540,44,2020-07-02,2020,7,2,81,4,1,0,4.93827160493827,1119
O'Brien,1171,86,57,1,2020-07-02,2020,7,2,10,1,3,0,10,1118
Osceola,394,58,47,0,2020-07-02,2020,7,2,13,2,0,0,15.3846153846154,1117
Page,1186,20,19,0,2020-07-02,2020,7,2,21,0,1,0,0,1116
Palo Alto,1006,36,22,0,2020-07-02,2020,7,2,43,5,0,0,11.6279069767442,1115
Plymouth,2714,313,258,4,2020-07-02,2020,7,2,43,8,1,0,18.6046511627907,1114
Pocahontas,868,93,32,1,2020-07-02,2020,7,2,42,9,3,0,21.4285714285714,1113
Polk,51261,6275,4902,178,2020-07-02,2020,7,2,1477,157,97,1,10.6296547054841,1112
Pottawattamie,9614,719,608,11,2020-07-02,2020,7,2,355,19,12,0,5.35211267605634,1111
Poweshiek,1237,104,90,8,2020-07-02,2020,7,2,55,0,2,0,0,1110
Ringgold,504,15,11,0,2020-07-02,2020,7,2,23,0,0,0,0,1109
Sac,1242,63,49,0,2020-07-02,2020,7,2,15,0,0,0,0,1108
Scott,13309,704,505,10,2020-07-02,2020,7,2,680,40,24,0,5.88235294117647,1107
Shelby,1067,111,92,0,2020-07-02,2020,7,2,46,5,11,0,10.8695652173913,1106
Sioux,2921,461,347,0,2020-07-02,2020,7,2,49,4,10,0,8.16326530612245,1105
Story,8140,746,312,3,2020-07-02,2020,7,2,315,25,35,0,7.93650793650794,1104
Tama,2343,458,398,29,2020-07-02,2020,7,2,53,8,3,0,15.0943396226415,1103
Taylor,652,79,68,0,2020-07-02,2020,7,2,12,0,0,0,0,1102
Union,1256,27,12,0,2020-07-02,2020,7,2,72,2,0,0,2.77777777777778,1101
Van Buren,431,19,16,0,2020-07-02,2020,7,2,11,0,0,0,0,1100
Wapello,4172,702,661,30,2020-07-02,2020,7,2,41,1,0,0,2.4390243902439,1099
Warren,4638,258,217,1,2020-07-02,2020,7,2,140,8,7,-1,5.71428571428571,1098
Washington,2279,234,205,9,2020-07-02,2020,7,2,30,5,4,0,16.6666666666667,1097
Wayne,323,9,6,0,2020-07-02,2020,7,2,5,1,0,0,20,1096
Webster,4168,170,125,2,2020-07-02,2020,7,2,29,6,5,0,20.6896551724138,1095
Winnebago,849,27,15,0,2020-07-02,2020,7,2,23,1,1,0,4.34782608695652,1094
Winneshiek,1387,36,24,0,2020-07-02,2020,7,2,31,4,0,0,12.9032258064516,1093
Woodbury,16486,3201,3027,44,2020-07-02,2020,7,2,239,24,14,0,10.0418410041841,1092
Worth,577,15,11,0,2020-07-02,2020,7,2,12,1,1,0,8.33333333333333,1091
Wright,2655,377,270,1,2020-07-02,2020,7,2,20,2,11,1,10,1090
