County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,2555,415,171,6,2020-11-23,2020,11,23,23,10,2,0,43.4782608695652,14751,0
Adams,1079,155,80,1,2020-11-23,2020,11,23,7,3,1,0,42.8571428571429,14750,0
Allamakee,4152,724,363,11,2020-11-23,2020,11,23,38,15,1,0,39.4736842105263,14749,0
Appanoose,4146,742,236,6,2020-11-23,2020,11,23,63,28,4,0,44.4444444444444,14748,0
Audubon,1759,283,145,1,2020-11-23,2020,11,23,5,2,3,0,40,14747,0
Benton,9126,1602,584,14,2020-11-23,2020,11,23,114,44,10,1,38.5964912280702,14746,0
Black Hawk,50662,10395,5568,126,2020-11-23,2020,11,23,545,210,31,0,38.5321100917431,14745,0
Boone,9065,1288,710,11,2020-11-23,2020,11,23,59,13,2,0,22.0338983050848,14744,0
Bremer,8339,1825,668,12,2020-11-23,2020,11,23,100,69,4,0,69,14743,0
Buchanan,6728,1099,447,9,2020-11-23,2020,11,23,84,29,0,0,34.5238095238095,14742,0
Buena Vista,11491,2911,2246,14,2020-11-23,2020,11,23,31,17,1,0,54.8387096774194,14741,0
Butler,4940,913,451,3,2020-11-23,2020,11,23,43,19,3,0,44.1860465116279,14740,0
Calhoun,4110,1004,355,7,2020-11-23,2020,11,23,38,26,1,0,68.421052631579,14739,0
Carroll,8491,1909,1132,20,2020-11-23,2020,11,23,72,31,5,0,43.0555555555556,14738,0
Cass,4357,753,480,19,2020-11-23,2020,11,23,48,21,1,0,43.75,14737,0
Cedar,6345,1014,456,13,2020-11-23,2020,11,23,90,33,4,0,36.6666666666667,14736,0
Cerro Gordo,17152,3265,1351,41,2020-11-23,2020,11,23,143,43,7,0,30.0699300699301,14735,0
Cherokee,4068,762,400,4,2020-11-23,2020,11,23,33,17,2,0,51.5151515151515,14734,0
Chickasaw,3805,789,607,3,2020-11-23,2020,11,23,21,8,25,0,38.0952380952381,14733,0
Clarke,3185,461,341,4,2020-11-23,2020,11,23,29,6,0,0,20.6896551724138,14732,0
Clay,5794,1062,526,4,2020-11-23,2020,11,23,51,20,1,0,39.2156862745098,14731,0
Clayton,4887,1023,438,4,2020-11-23,2020,11,23,49,24,2,0,48.9795918367347,14730,0
Clinton,15226,3077,1467,37,2020-11-23,2020,11,23,185,76,9,0,41.0810810810811,14729,0
Crawford,6731,1706,1347,15,2020-11-23,2020,11,23,55,29,2,0,52.7272727272727,14728,0
Dallas,37382,6026,3410,55,2020-11-23,2020,11,23,352,101,16,0,28.6931818181818,14727,0
Davis,2163,440,175,5,2020-11-23,2020,11,23,29,20,-1,1,68.9655172413793,14726,0
Decatur,2322,300,151,0,2020-11-23,2020,11,23,22,5,0,0,22.7272727272727,14725,0
Delaware,5803,1362,779,21,2020-11-23,2020,11,23,44,20,8,0,45.4545454545455,14724,0
Des Moines,14998,2702,1383,16,2020-11-23,2020,11,23,176,49,2,0,27.8409090909091,14723,0
Dickinson,7432,1275,730,10,2020-11-23,2020,11,23,22,15,2,0,68.1818181818182,14722,0
Dubuque,43060,8792,5178,90,2020-11-23,2020,11,23,400,165,35,0,41.25,14721,0
Emmet,3424,706,411,23,2020-11-23,2020,11,23,13,7,0,0,53.8461538461539,14720,0
Fayette,6352,977,374,8,2020-11-23,2020,11,23,98,32,2,0,32.6530612244898,14719,0
Floyd,5552,969,478,14,2020-11-23,2020,11,23,57,47,2,0,82.4561403508772,14718,0
Franklin,3590,684,397,19,2020-11-23,2020,11,23,11,10,0,0,90.9090909090909,14717,0
Fremont,1901,346,206,2,2020-11-23,2020,11,23,26,5,0,0,19.2307692307692,14716,0
Greene,3041,498,188,0,2020-11-23,2020,11,23,20,13,1,0,65,14715,0
Grundy,4078,797,304,10,2020-11-23,2020,11,23,49,24,2,0,48.9795918367347,14714,0
Guthrie,4001,709,380,15,2020-11-23,2020,11,23,34,19,2,0,55.8823529411765,14713,0
