County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,1149,42,20,1,2020-08-19,2020,8,19,11,0,0,1,0,5346,0
Adams,448,18,16,0,2020-08-19,2020,8,19,2,1,0,0,50,5345,0
Allamakee,2220,163,140,4,2020-08-19,2020,8,19,9,0,0,0,0,5344,0
Appanoose,1698,59,46,3,2020-08-19,2020,8,19,6,0,2,0,0,5343,0
Audubon,779,30,21,1,2020-08-19,2020,8,19,8,0,0,0,0,5342,0
Benton,3750,179,117,1,2020-08-19,2020,8,19,16,2,3,0,12.5,5341,0
Black Hawk,26722,3396,2716,67,2020-08-19,2020,8,19,285,55,31,0,19.2982456140351,5340,0
Boone,4460,298,204,3,2020-08-19,2020,8,19,46,2,2,0,4.34782608695652,5339,0
Bremer,3911,249,146,7,2020-08-19,2020,8,19,27,1,8,0,3.7037037037037,5338,0
Buchanan,3225,154,83,1,2020-08-19,2020,8,19,32,3,5,0,9.375,5337,0
Buena Vista,8131,1808,1752,12,2020-08-19,2020,8,19,24,0,3,0,0,5336,0
Butler,2453,145,123,2,2020-08-19,2020,8,19,20,3,2,0,15,5335,0
Calhoun,1727,92,72,2,2020-08-19,2020,8,19,30,0,-7,0,0,5334,0
Carroll,3732,245,176,2,2020-08-19,2020,8,19,72,21,9,0,29.1666666666667,5333,0
Cass,1875,97,75,2,2020-08-19,2020,8,19,20,1,0,0,5,5332,0
Cedar,2675,140,105,1,2020-08-19,2020,8,19,25,1,1,0,4,5331,0
Cerro Gordo,8745,673,488,20,2020-08-19,2020,8,19,64,0,13,1,0,5330,0
Cherokee,1851,122,102,1,2020-08-19,2020,8,19,17,7,0,0,41.1764705882353,5329,0
Chickasaw,1789,76,62,0,2020-08-19,2020,8,19,22,6,2,0,27.2727272727273,5328,0
Clarke,1656,213,153,3,2020-08-19,2020,8,19,7,0,1,0,0,5327,0
Clay,2832,223,163,1,2020-08-19,2020,8,19,28,5,2,0,17.8571428571429,5326,0
Clayton,2473,132,96,3,2020-08-19,2020,8,19,26,8,1,0,30.7692307692308,5325,0
Clinton,6714,564,199,4,2020-08-19,2020,8,19,114,21,3,0,18.421052631579,5324,0
Crawford,3891,765,689,3,2020-08-19,2020,8,19,29,9,1,0,31.0344827586207,5323,0
Dallas,19071,2017,1599,35,2020-08-19,2020,8,19,204,16,27,0,7.84313725490196,5322,0
Davis,912,72,48,2,2020-08-19,2020,8,19,6,0,2,0,0,5321,0
Decatur,779,31,24,0,2020-08-19,2020,8,19,2,0,0,0,0,5320,0
Delaware,2689,147,117,2,2020-08-19,2020,8,19,32,2,5,1,6.25,5319,0
Des Moines,5334,327,121,2,2020-08-19,2020,8,19,201,40,3,0,19.9004975124378,5318,0
Dickinson,4137,392,343,5,2020-08-19,2020,8,19,25,0,-1,1,0,5317,0
Dubuque,22551,1849,1281,33,2020-08-19,2020,8,19,399,26,31,2,6.51629072681704,5316,0
Emmet,1662,206,151,5,2020-08-19,2020,8,19,21,6,6,0,28.5714285714286,5315,0
Fayette,2936,114,68,0,2020-08-19,2020,8,19,41,8,0,0,19.5121951219512,5314,0
Floyd,2932,172,144,3,2020-08-19,2020,8,19,33,0,-6,0,0,5313,0
Franklin,1948,267,220,16,2020-08-19,2020,8,19,24,0,2,1,0,5312,0
Fremont,790,48,22,0,2020-08-19,2020,8,19,11,2,1,0,18.1818181818182,5311,0
Greene,1352,43,38,0,2020-08-19,2020,8,19,13,1,0,0,7.69230769230769,5310,0
Grundy,2004,98,60,1,2020-08-19,2020,8,19,28,3,1,0,10.7142857142857,5309,0
Guthrie,1948,150,113,5,2020-08-19,2020,8,19,27,1,0,0,3.7037037037037,5308,0
Hamilton,2799,239,226,1,2020-08-19,2020,8,19,55,0,-22,0,0,5307,0
Hancock,1956,126,116,2,2020-08-19,2020,8,19,14,0,-2,0,0,5306,0
Hardin,2779,197,135,1,2020-08-19,2020,8,19,18,3,5,1,16.6666666666667,5305,0
Harrison,1761,125,100,1,2020-08-19,2020,8,19,22,6,1,0,27.2727272727273,5304,0
Henry,3001,178,99,4,2020-08-19,2020,8,19,45,7,1,0,15.5555555555556,5303,0
Howard,1396,71,45,0,2020-08-19,2020,8,19,24,4,2,0,16.6666666666667,5302,0
Humboldt,1507,96,75,2,2020-08-19,2020,8,19,87,0,-26,0,0,5301,0
Ida,1028,34,26,0,2020-08-19,2020,8,19,1,0,0,0,0,5300,0
Iowa,2873,101,70,1,2020-08-19,2020,8,19,18,1,1,0,5.55555555555556,5299,0
Jackson,2895,174,110,1,2020-08-19,2020,8,19,28,3,3,0,10.7142857142857,5298,0
Jasper,5373,507,401,29,2020-08-19,2020,8,19,43,4,2,1,9.30232558139535,5297,0
Jefferson,2145,95,68,0,2020-08-19,2020,8,19,17,0,0,0,0,5296,0
Johnson,27426,2278,1720,22,2020-08-19,2020,8,19,308,25,12,1,8.11688311688312,5295,0
Jones,2802,141,105,2,2020-08-19,2020,8,19,18,1,1,0,5.55555555555556,5294,0
Keokuk,1184,46,25,1,2020-08-19,2020,8,19,6,2,2,0,33.3333333333333,5293,0
Kossuth,2312,106,74,0,2020-08-19,2020,8,19,39,0,-1,0,0,5292,0
Lee,3745,189,68,5,2020-08-19,2020,8,19,115,21,3,0,18.2608695652174,5291,0
Linn,37425,2622,2166,90,2020-08-19,2020,8,19,243,29,28,1,11.9341563786008,5290,0
Louisa,1969,379,358,14,2020-08-19,2020,8,19,14,1,1,0,7.14285714285714,5289,0
Lucas,966,78,35,4,2020-08-19,2020,8,19,4,0,0,0,0,5288,0
Lyon,1208,132,114,2,2020-08-19,2020,8,19,8,2,1,0,25,5287,0
Madison,2544,141,86,2,2020-08-19,2020,8,19,21,2,0,0,9.52380952380952,5286,0
Mahaska,2296,150,120,17,2020-08-19,2020,8,19,11,0,1,0,0,5285,0
Marion,3997,222,163,0,2020-08-19,2020,8,19,56,5,2,0,8.92857142857143,5284,0
Marshall,9036,1528,1248,28,2020-08-19,2020,8,19,55,6,20,1,10.9090909090909,5283,0
Mills,2900,104,63,1,2020-08-19,2020,8,19,22,3,2,0,13.6363636363636,5282,0
Mitchell,2046,85,71,0,2020-08-19,2020,8,19,20,0,2,0,0,5281,0
Monona,1251,95,84,1,2020-08-19,2020,8,19,8,2,2,0,25,5280,0
Monroe,913,82,56,8,2020-08-19,2020,8,19,8,1,1,0,12.5,5279,0
Montgomery,1474,66,55,4,2020-08-19,2020,8,19,14,2,2,0,14.2857142857143,5278,0
Muscatine,7372,902,744,48,2020-08-19,2020,8,19,37,1,-1,0,2.7027027027027,5277,0
O'Brien,2119,155,120,6,2020-08-19,2020,8,19,16,4,0,0,25,5276,0
Osceola,698,90,75,0,2020-08-19,2020,8,19,2,0,1,0,0,5275,0
Page,2135,104,95,0,2020-08-19,2020,8,19,26,0,0,0,0,5274,0
Palo Alto,1590,101,64,0,2020-08-19,2020,8,19,17,0,0,0,0,5273,0
Plymouth,4426,544,394,14,2020-08-19,2020,8,19,40,14,7,1,35,5272,0
Pocahontas,1293,119,106,2,2020-08-19,2020,8,19,19,0,-2,0,0,5271,0
Polk,97246,11219,8657,212,2020-08-19,2020,8,19,916,121,151,1,13.2096069868996,5270,0
Pottawattamie,16575,1461,1122,30,2020-08-19,2020,8,19,208,31,22,0,14.9038461538462,5269,0
Poweshiek,2320,167,127,8,2020-08-19,2020,8,19,20,3,0,0,15,5268,0
Ringgold,777,25,21,1,2020-08-19,2020,8,19,6,0,0,0,0,5267,0
Sac,1832,94,74,0,2020-08-19,2020,8,19,9,3,0,0,33.3333333333333,5266,0
Scott,27455,1902,1427,17,2020-08-19,2020,8,19,326,28,33,0,8.58895705521472,5265,0
Shelby,1772,199,180,1,2020-08-19,2020,8,19,16,4,0,0,25,5264,0
Sioux,4934,715,548,3,2020-08-19,2020,8,19,64,13,1,0,20.3125,5263,0
Story,21727,1440,1021,16,2020-08-19,2020,8,19,182,21,-71,1,11.5384615384615,5262,0
Tama,3516,572,486,29,2020-08-19,2020,8,19,22,9,2,0,40.9090909090909,5261,0
Taylor,955,104,91,0,2020-08-19,2020,8,19,11,0,0,0,0,5260,0
Union,2337,89,56,3,2020-08-19,2020,8,19,13,1,0,0,7.69230769230769,5259,0
Van Buren,819,42,22,1,2020-08-19,2020,8,19,6,0,0,0,0,5258,0
Wapello,6287,969,853,39,2020-08-19,2020,8,19,15,1,18,1,6.66666666666667,5257,0
Warren,9055,612,442,3,2020-08-19,2020,8,19,93,4,10,0,4.3010752688172,5256,0
Washington,3372,313,284,10,2020-08-19,2020,8,19,28,1,2,0,3.57142857142857,5255,0
Wayne,568,27,19,2,2020-08-19,2020,8,19,4,1,1,0,25,5254,0
Webster,8266,683,555,8,2020-08-19,2020,8,19,537,0,-105,0,0,5253,0
Winnebago,2027,120,65,1,2020-08-19,2020,8,19,25,1,0,1,4,5252,0
Winneshiek,2728,124,86,1,2020-08-19,2020,8,19,39,10,2,0,25.6410256410256,5251,0
Woodbury,23059,3858,3480,54,2020-08-19,2020,8,19,126,21,14,0,16.6666666666667,5250,0
Worth,1208,71,49,0,2020-08-19,2020,8,19,5,0,0,0,0,5249,0
Wright,3519,487,424,1,2020-08-19,2020,8,19,40,0,1,0,0,5248,0
